county,precinct,office,district,party,candidate,election_day,absentee,mail_in,provisional,votes
Bradford,ASYLUM TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,1,0,0,1
Bradford,ASYLUM TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,ASYLUM TOWNSHIP,General Assembly,110,DEM,Write-In,1,0,1,0,2
Bradford,ATHENS BOROUGH 1ST WARD,General Assembly,110,DEM,Tina Pickett,0,0,2,0,2
Bradford,ATHENS BOROUGH 1ST WARD,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,ATHENS BOROUGH 1ST WARD,General Assembly,110,DEM,James Shaw,2,0,0,0,2
Bradford,ATHENS BOROUGH 1ST WARD,General Assembly,110,DEM,Write-In,3,0,1,0,4
Bradford,ATHENS BOROUGH 2ND WARD,General Assembly,110,DEM,Tina Pickett,1,0,0,0,1
Bradford,ATHENS BOROUGH 2ND WARD,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,ATHENS BOROUGH 2ND WARD,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,ATHENS BOROUGH 2ND WARD,General Assembly,110,DEM,Write-In,1,0,2,0,3
Bradford,ATHENS BOROUGH 3RD WARD,General Assembly,110,DEM,Tina Pickett,0,0,1,0,1
Bradford,ATHENS BOROUGH 3RD WARD,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,ATHENS BOROUGH 3RD WARD,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,ATHENS BOROUGH 3RD WARD,General Assembly,110,DEM,Write-In,3,0,1,1,5
Bradford,ATHENS BOROUGH 4TH WARD,General Assembly,110,DEM,Tina Pickett,0,0,2,0,2
Bradford,ATHENS BOROUGH 4TH WARD,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,ATHENS BOROUGH 4TH WARD,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,ATHENS BOROUGH 4TH WARD,General Assembly,110,DEM,Write-In,1,1,1,0,3
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,General Assembly,110,DEM,Tina Pickett,0,0,1,0,1
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,General Assembly,110,DEM,James Shaw,1,0,0,0,1
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,General Assembly,110,DEM,Write-In,3,1,5,0,9
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,General Assembly,110,DEM,Tina Pickett,0,0,1,0,1
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,General Assembly,110,DEM,James Shaw,5,0,0,0,5
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,General Assembly,110,DEM,Write-In,5,1,1,1,8
Bradford,BURLINGTON BOROUGH,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,BURLINGTON BOROUGH,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,BURLINGTON BOROUGH,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,BURLINGTON BOROUGH,General Assembly,110,DEM,Write-In,0,0,1,0,1
Bradford,BURLINGTON TOWNSHIP,General Assembly,110,DEM,Tina Pickett,1,0,0,0,1
Bradford,BURLINGTON TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,BURLINGTON TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,BURLINGTON TOWNSHIP,General Assembly,110,DEM,Write-In,0,0,0,0,0
Bradford,WEST BURLINGTON TOWNSHIP,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,WEST BURLINGTON TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,WEST BURLINGTON TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,WEST BURLINGTON TOWNSHIP,General Assembly,110,DEM,Write-In,0,0,0,0,0
Bradford,CANTON BOROUGH,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,CANTON BOROUGH,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,CANTON BOROUGH,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,CANTON BOROUGH,General Assembly,110,DEM,Write-In,0,0,0,0,0
Bradford,CANTON TOWNSHIP,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,CANTON TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,CANTON TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,CANTON TOWNSHIP,General Assembly,110,DEM,Write-In,0,0,0,0,0
Bradford,COLUMBIA TOWNSHIP,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,COLUMBIA TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,COLUMBIA TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,COLUMBIA TOWNSHIP,General Assembly,110,DEM,Write-In,0,0,0,0,0
Bradford,FRANKLIN TOWNSHIP,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,FRANKLIN TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,FRANKLIN TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,FRANKLIN TOWNSHIP,General Assembly,110,DEM,Write-In,0,0,0,0,0
Bradford,GRANVILLE TOWNSHIP,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,GRANVILLE TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,GRANVILLE TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,GRANVILLE TOWNSHIP,General Assembly,110,DEM,Write-In,0,0,0,0,0
Bradford,HERRICK TOWNSHIP,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,HERRICK TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,2,2
Bradford,HERRICK TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,HERRICK TOWNSHIP,General Assembly,110,DEM,Write-In,0,0,1,0,1
Bradford,LERAYSVILLE BOROUGH,General Assembly,110,DEM,Tina Pickett,2,0,0,0,2
Bradford,LERAYSVILLE BOROUGH,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,LERAYSVILLE BOROUGH,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,LERAYSVILLE BOROUGH,General Assembly,110,DEM,Write-In,0,0,1,0,1
Bradford,LEROY TOWNSHIP,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,LEROY TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,LEROY TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,LEROY TOWNSHIP,General Assembly,110,DEM,Write-In,1,0,0,0,1
Bradford,LITCHFIELD TOWNSHIP,General Assembly,110,DEM,Tina Pickett,0,0,1,0,1
Bradford,LITCHFIELD TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,LITCHFIELD TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,LITCHFIELD TOWNSHIP,General Assembly,110,DEM,Write-In,2,0,1,0,3
Bradford,MONROE BOROUGH,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,MONROE BOROUGH,General Assembly,110,DEM,Donna Iannone,0,0,2,0,2
Bradford,MONROE BOROUGH,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,MONROE BOROUGH,General Assembly,110,DEM,Write-In,0,0,1,0,1
Bradford,MONROE TOWNSHIP,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,MONROE TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,MONROE TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,MONROE TOWNSHIP,General Assembly,110,DEM,Write-In,4,0,2,0,6
Bradford,NEW ALBANY BOROUGH,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,NEW ALBANY BOROUGH,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,NEW ALBANY BOROUGH,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,NEW ALBANY BOROUGH,General Assembly,110,DEM,Write-In,0,0,1,0,1
Bradford,ORWELL TOWNSHIP,General Assembly,110,DEM,Tina Pickett,1,0,0,0,1
Bradford,ORWELL TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,ORWELL TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,ORWELL TOWNSHIP,General Assembly,110,DEM,Write-In,0,0,0,0,0
Bradford,OVERTON TOWNSHIP,General Assembly,110,DEM,Tina Pickett,0,0,1,0,1
Bradford,OVERTON TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,OVERTON TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,OVERTON TOWNSHIP,General Assembly,110,DEM,Write-In,0,0,0,0,0
Bradford,PIKE TOWNSHIP,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,PIKE TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,PIKE TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,PIKE TOWNSHIP,General Assembly,110,DEM,Write-In,0,0,0,0,0
Bradford,RIDGEBURY TOWNSHIP,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,RIDGEBURY TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,RIDGEBURY TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,RIDGEBURY TOWNSHIP,General Assembly,110,DEM,Write-In,0,0,0,0,0
Bradford,ROME BOROUGH,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,ROME BOROUGH,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,ROME BOROUGH,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,ROME BOROUGH,General Assembly,110,DEM,Write-In,1,0,0,0,1
Bradford,ROME TOWNSHIP,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,ROME TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,ROME TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,ROME TOWNSHIP,General Assembly,110,DEM,Write-In,0,0,1,0,1
Bradford,SAYRE BOROUGH 1ST WARD,General Assembly,110,DEM,Tina Pickett,0,0,1,0,1
Bradford,SAYRE BOROUGH 1ST WARD,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,SAYRE BOROUGH 1ST WARD,General Assembly,110,DEM,James Shaw,2,0,0,1,3
Bradford,SAYRE BOROUGH 1ST WARD,General Assembly,110,DEM,Write-In,0,1,2,0,3
Bradford,SAYRE BOROUGH 2ND WARD,General Assembly,110,DEM,Tina Pickett,3,1,6,0,10
Bradford,SAYRE BOROUGH 2ND WARD,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,SAYRE BOROUGH 2ND WARD,General Assembly,110,DEM,James Shaw,5,0,1,0,6
Bradford,SAYRE BOROUGH 2ND WARD,General Assembly,110,DEM,Write-In,6,1,8,1,16
Bradford,SAYRE BOROUGH 3RD WARD,General Assembly,110,DEM,Tina Pickett,0,0,1,0,1
Bradford,SAYRE BOROUGH 3RD WARD,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,SAYRE BOROUGH 3RD WARD,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,SAYRE BOROUGH 3RD WARD,General Assembly,110,DEM,Write-In,2,0,0,0,2
Bradford,SAYRE BOROUGH 4TH WARD,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,SAYRE BOROUGH 4TH WARD,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,SAYRE BOROUGH 4TH WARD,General Assembly,110,DEM,James Shaw,6,0,0,0,6
Bradford,SAYRE BOROUGH 4TH WARD,General Assembly,110,DEM,Write-In,5,1,3,0,9
Bradford,SAYRE BOROUGH 5TH WARD,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,SAYRE BOROUGH 5TH WARD,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,SAYRE BOROUGH 5TH WARD,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,SAYRE BOROUGH 5TH WARD,General Assembly,110,DEM,Write-In,2,0,5,0,7
Bradford,SHESHEQUIN TOWNSHIP,General Assembly,110,DEM,Tina Pickett,0,0,2,0,2
Bradford,SHESHEQUIN TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,SHESHEQUIN TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,SHESHEQUIN TOWNSHIP,General Assembly,110,DEM,Write-In,0,0,0,0,0
Bradford,SMITHFIELD TOWNSHIP,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,SMITHFIELD TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,SMITHFIELD TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,SMITHFIELD TOWNSHIP,General Assembly,110,DEM,Write-In,0,0,0,0,0
Bradford,SOUTH CREEK TOWNSHIP,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,SOUTH CREEK TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,SOUTH CREEK TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,SOUTH CREEK TOWNSHIP,General Assembly,110,DEM,Write-In,0,0,0,0,0
Bradford,SOUTH WAVERLY BOROUGH,General Assembly,110,DEM,Tina Pickett,1,1,1,0,3
Bradford,SOUTH WAVERLY BOROUGH,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,SOUTH WAVERLY BOROUGH,General Assembly,110,DEM,James Shaw,6,0,0,4,10
Bradford,SOUTH WAVERLY BOROUGH,General Assembly,110,DEM,Write-In,4,1,4,0,9
Bradford,SPRINGFIELD TOWNSHIP,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,SPRINGFIELD TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,SPRINGFIELD TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,SPRINGFIELD TOWNSHIP,General Assembly,110,DEM,Write-In,0,0,0,0,0
Bradford,STANDING STONE TOWNSHIP,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,STANDING STONE TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,2,0,2
Bradford,STANDING STONE TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,STANDING STONE TOWNSHIP,General Assembly,110,DEM,Write-In,1,0,2,0,3
Bradford,STEVENS TOWNSHIP,General Assembly,110,DEM,Tina Pickett,2,0,0,0,2
Bradford,STEVENS TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,1,0,1
Bradford,STEVENS TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,STEVENS TOWNSHIP,General Assembly,110,DEM,Write-In,0,0,0,0,0
Bradford,SYLVANIA BOROUGH,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,SYLVANIA BOROUGH,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,SYLVANIA BOROUGH,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,SYLVANIA BOROUGH,General Assembly,110,DEM,Write-In,0,0,0,0,0
Bradford,TERRY TOWNSHIP,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,TERRY TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,TERRY TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,TERRY TOWNSHIP,General Assembly,110,DEM,Write-In,1,1,1,0,3
Bradford,TOWANDA BOROUGH 1ST WARD,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,TOWANDA BOROUGH 1ST WARD,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,TOWANDA BOROUGH 1ST WARD,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,TOWANDA BOROUGH 1ST WARD,General Assembly,110,DEM,Write-In,1,0,2,0,3
Bradford,TOWANDA BOROUGH 2ND WARD,General Assembly,110,DEM,Tina Pickett,1,0,0,0,1
Bradford,TOWANDA BOROUGH 2ND WARD,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,TOWANDA BOROUGH 2ND WARD,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,TOWANDA BOROUGH 2ND WARD,General Assembly,110,DEM,Write-In,1,0,2,0,3
Bradford,TOWANDA BOROUGH 3RD WARD,General Assembly,110,DEM,Tina Pickett,0,0,2,0,2
Bradford,TOWANDA BOROUGH 3RD WARD,General Assembly,110,DEM,Donna Iannone,1,0,1,0,2
Bradford,TOWANDA BOROUGH 3RD WARD,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,TOWANDA BOROUGH 3RD WARD,General Assembly,110,DEM,Write-In,5,1,4,1,11
Bradford,TOWANDA TOWNSHIP,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,TOWANDA TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,2,0,2
Bradford,TOWANDA TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,TOWANDA TOWNSHIP,General Assembly,110,DEM,Write-In,3,2,1,0,6
Bradford,NORTH TOWANDA TOWNSHIP,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,NORTH TOWANDA TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,2,0,2
Bradford,NORTH TOWANDA TOWNSHIP,General Assembly,110,DEM,James Shaw,4,0,0,0,4
Bradford,NORTH TOWANDA TOWNSHIP,General Assembly,110,DEM,Write-In,0,1,2,0,3
Bradford,TROY BOROUGH,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,TROY BOROUGH,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,TROY BOROUGH,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,TROY BOROUGH,General Assembly,110,DEM,Write-In,0,0,0,0,0
Bradford,TROY TOWNSHIP,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,TROY TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,TROY TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,TROY TOWNSHIP,General Assembly,110,DEM,Write-In,0,0,0,0,0
Bradford,TUSCARORA TOWNSHIP,General Assembly,110,DEM,Tina Pickett,1,0,1,0,2
Bradford,TUSCARORA TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,TUSCARORA TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,TUSCARORA TOWNSHIP,General Assembly,110,DEM,Write-In,3,0,2,0,5
Bradford,ULSTER TOWNSHIP,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,ULSTER TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,ULSTER TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,ULSTER TOWNSHIP,General Assembly,110,DEM,Write-In,1,1,1,0,3
Bradford,WARREN TOWNSHIP,General Assembly,110,DEM,Tina Pickett,1,0,0,0,1
Bradford,WARREN TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,WARREN TOWNSHIP,General Assembly,110,DEM,James Shaw,1,0,0,0,1
Bradford,WARREN TOWNSHIP,General Assembly,110,DEM,Write-In,0,0,1,0,1
Bradford,WELLS TOWNSHIP,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,WELLS TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,WELLS TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,WELLS TOWNSHIP,General Assembly,110,DEM,Write-In,0,0,0,0,0
Bradford,WILMOT TOWNSHIP,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,WILMOT TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,WILMOT TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,WILMOT TOWNSHIP,General Assembly,110,DEM,Write-In,0,0,0,0,0
Bradford,WINDHAM TOWNSHIP,General Assembly,110,DEM,Tina Pickett,1,0,0,0,1
Bradford,WINDHAM TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,WINDHAM TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,WINDHAM TOWNSHIP,General Assembly,110,DEM,Write-In,1,1,1,0,3
Bradford,WYALUSING BOROUGH,General Assembly,110,DEM,Tina Pickett,0,0,0,0,0
Bradford,WYALUSING BOROUGH,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,WYALUSING BOROUGH,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,WYALUSING BOROUGH,General Assembly,110,DEM,Write-In,0,0,0,0,0
Bradford,WYALUSING TOWNSHIP,General Assembly,110,DEM,Tina Pickett,0,1,0,0,1
Bradford,WYALUSING TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,1,0,1
Bradford,WYALUSING TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,WYALUSING TOWNSHIP,General Assembly,110,DEM,Write-In,1,0,1,0,2
Bradford,WYSOX TOWNSHIP,General Assembly,110,DEM,Tina Pickett,1,1,2,0,4
Bradford,WYSOX TOWNSHIP,General Assembly,110,DEM,Donna Iannone,0,0,0,0,0
Bradford,WYSOX TOWNSHIP,General Assembly,110,DEM,James Shaw,0,0,0,0,0
Bradford,WYSOX TOWNSHIP,General Assembly,110,DEM,Write-In,2,0,4,0,6
Bradford,ALBA BOROUGH,President,,REP,Donald J. Trump,30,0,2,0,32
Bradford,ALBA BOROUGH,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Bradford,ALBA BOROUGH,President,,REP,Bill Weld,2,0,1,0,3
Bradford,ALBA BOROUGH,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,ALBA BOROUGH,President,,REP,Joseph R. Biden,0,0,0,0,0
Bradford,ALBA BOROUGH,President,,REP,Write-In,0,0,0,0,0
Bradford,ALBANY TOWNSHIP,President,,REP,Donald J. Trump,100,4,29,5,138
Bradford,ALBANY TOWNSHIP,President,,REP,Roque Rocky De La Fuente,1,0,1,0,2
Bradford,ALBANY TOWNSHIP,President,,REP,Bill Weld,4,0,0,0,4
Bradford,ALBANY TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,ALBANY TOWNSHIP,President,,REP,Joseph R. Biden,0,0,2,0,2
Bradford,ALBANY TOWNSHIP,President,,REP,Write-In,1,0,0,0,1
Bradford,ARMENIA TOWNSHIP,President,,REP,Donald J. Trump,37,0,0,0,37
Bradford,ARMENIA TOWNSHIP,President,,REP,Roque Rocky De La Fuente,0,0,1,0,1
Bradford,ARMENIA TOWNSHIP,President,,REP,Bill Weld,0,0,0,0,0
Bradford,ARMENIA TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,ARMENIA TOWNSHIP,President,,REP,Joseph R. Biden,1,0,0,0,1
Bradford,ARMENIA TOWNSHIP,President,,REP,Write-In,0,0,0,0,0
Bradford,ASYLUM TOWNSHIP,President,,REP,Donald J. Trump,107,5,31,3,146
Bradford,ASYLUM TOWNSHIP,President,,REP,Roque Rocky De La Fuente,2,0,0,0,2
Bradford,ASYLUM TOWNSHIP,President,,REP,Bill Weld,4,1,4,0,9
Bradford,ASYLUM TOWNSHIP,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,ASYLUM TOWNSHIP,President,,REP,Joseph R. Biden,1,0,2,0,3
Bradford,ASYLUM TOWNSHIP,President,,REP,Write-In,0,0,0,0,0
Bradford,ATHENS BOROUGH 1ST WARD,President,,REP,Donald J. Trump,35,4,6,2,47
Bradford,ATHENS BOROUGH 1ST WARD,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Bradford,ATHENS BOROUGH 1ST WARD,President,,REP,Bill Weld,5,0,2,0,7
Bradford,ATHENS BOROUGH 1ST WARD,President,,REP,Bernie Sanders,0,0,1,0,1
Bradford,ATHENS BOROUGH 1ST WARD,President,,REP,Joseph R. Biden,1,0,1,0,2
Bradford,ATHENS BOROUGH 1ST WARD,President,,REP,Write-In,1,0,0,0,1
Bradford,ATHENS BOROUGH 2ND WARD,President,,REP,Donald J. Trump,31,3,6,0,40
Bradford,ATHENS BOROUGH 2ND WARD,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Bradford,ATHENS BOROUGH 2ND WARD,President,,REP,Bill Weld,3,0,0,0,3
Bradford,ATHENS BOROUGH 2ND WARD,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,ATHENS BOROUGH 2ND WARD,President,,REP,Joseph R. Biden,1,0,0,0,1
Bradford,ATHENS BOROUGH 2ND WARD,President,,REP,Write-In,1,0,0,0,1
Bradford,ATHENS BOROUGH 3RD WARD,President,,REP,Donald J. Trump,50,0,11,1,62
Bradford,ATHENS BOROUGH 3RD WARD,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Bradford,ATHENS BOROUGH 3RD WARD,President,,REP,Bill Weld,1,0,1,0,2
Bradford,ATHENS BOROUGH 3RD WARD,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,ATHENS BOROUGH 3RD WARD,President,,REP,Joseph R. Biden,0,0,1,1,2
Bradford,ATHENS BOROUGH 3RD WARD,President,,REP,Write-In,0,0,0,0,0
Bradford,ATHENS BOROUGH 4TH WARD,President,,REP,Donald J. Trump,57,2,15,2,76
Bradford,ATHENS BOROUGH 4TH WARD,President,,REP,Roque Rocky De La Fuente,2,0,2,0,4
Bradford,ATHENS BOROUGH 4TH WARD,President,,REP,Bill Weld,2,0,8,0,10
Bradford,ATHENS BOROUGH 4TH WARD,President,,REP,Bernie Sanders,0,0,0,0,0
Bradford,ATHENS BOROUGH 4TH WARD,President,,REP,Joseph R. Biden,1,0,1,1,3
Bradford,ATHENS BOROUGH 4TH WARD,President,,REP,Write-In,0,1,0,0,1
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,President,,REP,Donald J. Trump,144,5,31,4,184
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,President,,REP,Roque Rocky De La Fuente,2,0,0,0,2
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,President,,REP,Bill Weld,7,1,4,1,13
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,President,,REP,Bernie Sanders,0,0,0,0,0
