county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Adams,Abbottstown,Registered Voters,,,,635,,,
Adams,Abbottstown,Ballots Cast,,,,487,383,97,7
Adams,Abbottstown,Ballots Cast - Blank,,,,0,0,0,0
Adams,Abbottstown,President,,DEM,Biden and Harris,137,74,60,3
Adams,Abbottstown,President,,REP,Trump and Pence,345,308,33,4
Adams,Abbottstown,President,,LIB,Jorgensen and Cohen,5,1,4,0
Adams,Abbottstown,President,,,Write-In Totals,0,0,0,0
Adams,Abbottstown,Attorney General,,DEM,Josh Shapiro,136,73,60,3
Adams,Abbottstown,Attorney General,,REP,Heather Heidelbaugh,332,298,31,3
Adams,Abbottstown,Attorney General,,LIB,Daniel Wassmer,7,6,1,0
Adams,Abbottstown,Attorney General,,GRE,Richard L Weiss,7,4,3,0
Adams,Abbottstown,Attorney General,,,Write-In Totals,0,0,0,0
Adams,Abbottstown,Auditor General,,DEM,Nina Ahmad,124,65,57,2
Adams,Abbottstown,Auditor General,,REP,Timothy DeFoor,327,295,28,4
Adams,Abbottstown,Auditor General,,LIB,Jennifer Moore,20,14,6,0
Adams,Abbottstown,Auditor General,,GRE,Olivia Faison,8,4,4,0
Adams,Abbottstown,Auditor General,,,Write-In Totals,0,0,0,0
Adams,Abbottstown,State Treasurer,,DEM,Joe Torsella,129,71,56,2
Adams,Abbottstown,State Treasurer,,REP,Stacy L Garrity,332,296,32,4
Adams,Abbottstown,State Treasurer,,LIB,Joe Soloski,11,9,2,0
Adams,Abbottstown,State Treasurer,,GRE,Timothy Runkle,9,4,5,0
Adams,Abbottstown,State Treasurer,,,Write-In Totals,0,0,0,0
Adams,Abbottstown,U.S. House,13,DEM,Todd Rowley,138,74,61,3
Adams,Abbottstown,U.S. House,13,REP,John Joyce,341,305,33,3
Adams,Abbottstown,U.S. House,13,,Write-In Totals,2,1,1,0
Adams,Abbottstown,State Senate,33,DEM,Rich Sterner,145,80,62,3
Adams,Abbottstown,State Senate,33,REP,Doug Mastriano,336,301,32,3
Adams,Abbottstown,State Senate,33,,Write-In Totals,1,0,1,0
Adams,Abbottstown,State House,193,REP,Torren Ecker,404,349,49,6
Adams,Abbottstown,State House,193,,Write-In Totals,9,4,5,0
Adams,Arendtsville,Registered Voters,,,,533,,,
Adams,Arendtsville,Ballots Cast,,,,457,330,120,7
Adams,Arendtsville,Ballots Cast - Blank,,,,0,0,0,0
Adams,Arendtsville,President,,DEM,Biden and Harris,175,94,79,2
Adams,Arendtsville,President,,REP,Trump and Pence,275,231,39,5
Adams,Arendtsville,President,,LIB,Jorgensen and Cohen,6,4,2,0
Adams,Arendtsville,President,,,Write-In Totals,1,1,0,0
Adams,Arendtsville,Attorney General,,DEM,Josh Shapiro,171,100,69,2
Adams,Arendtsville,Attorney General,,REP,Heather Heidelbaugh,262,213,44,5
Adams,Arendtsville,Attorney General,,LIB,Daniel Wassmer,13,11,2,0
Adams,Arendtsville,Attorney General,,GRE,Richard L Weiss,3,3,0,0
Adams,Arendtsville,Attorney General,,,Write-In Totals,0,0,0,0
Adams,Arendtsville,Auditor General,,DEM,Nina Ahmad,129,71,57,1
Adams,Arendtsville,Auditor General,,REP,Timothy DeFoor,297,237,54,6
Adams,Arendtsville,Auditor General,,LIB,Jennifer Moore,20,18,2,0
Adams,Arendtsville,Auditor General,,GRE,Olivia Faison,2,2,0,0
Adams,Arendtsville,Auditor General,,,Write-In Totals,0,0,0,0
Adams,Arendtsville,State Treasurer,,DEM,Joe Torsella,150,83,66,1
Adams,Arendtsville,State Treasurer,,REP,Stacy L Garrity,278,228,45,5
Adams,Arendtsville,State Treasurer,,LIB,Joe Soloski,14,11,2,1
Adams,Arendtsville,State Treasurer,,GRE,Timothy Runkle,6,6,0,0
Adams,Arendtsville,State Treasurer,,,Write-In Totals,0,0,0,0
Adams,Arendtsville,U.S. House,13,DEM,Todd Rowley,160,86,73,1
Adams,Arendtsville,U.S. House,13,REP,John Joyce,290,240,44,6
Adams,Arendtsville,U.S. House,13,,Write-In Totals,0,0,0,0
Adams,Arendtsville,State Senate,33,DEM,Rich Sterner,174,99,73,2
Adams,Arendtsville,State Senate,33,REP,Doug Mastriano,276,229,42,5
Adams,Arendtsville,State Senate,33,,Write-In Totals,0,0,0,0
Adams,Arendtsville,State House,193,REP,Torren Ecker,369,290,73,6
Adams,Arendtsville,State House,193,,Write-In Totals,20,10,10,0
Adams,Bendersville,Registered Voters,,,,390,,,
Adams,Bendersville,Ballots Cast,,,,313,258,53,2
Adams,Bendersville,Ballots Cast - Blank,,,,0,0,0,0
Adams,Bendersville,President,,DEM,Biden and Harris,102,70,31,1
Adams,Bendersville,President,,REP,Trump and Pence,202,179,22,1
Adams,Bendersville,President,,LIB,Jorgensen and Cohen,8,8,0,0
Adams,Bendersville,President,,,Write-In Totals,0,0,0,0
Adams,Bendersville,Attorney General,,DEM,Josh Shapiro,106,76,29,1
Adams,Bendersville,Attorney General,,REP,Heather Heidelbaugh,189,166,22,1
Adams,Bendersville,Attorney General,,LIB,Daniel Wassmer,7,7,0,0
Adams,Bendersville,Attorney General,,GRE,Richard L Weiss,5,4,1,0
Adams,Bendersville,Attorney General,,,Write-In Totals,1,1,0,0
Adams,Bendersville,Auditor General,,DEM,Nina Ahmad,96,70,25,1
Adams,Bendersville,Auditor General,,REP,Timothy DeFoor,190,165,24,1
Adams,Bendersville,Auditor General,,LIB,Jennifer Moore,15,13,2,0
Adams,Bendersville,Auditor General,,GRE,Olivia Faison,5,5,0,0
Adams,Bendersville,Auditor General,,,Write-In Totals,1,1,0,0
Adams,Bendersville,State Treasurer,,DEM,Joe Torsella,101,72,28,1
Adams,Bendersville,State Treasurer,,REP,Stacy L Garrity,191,167,23,1
Adams,Bendersville,State Treasurer,,LIB,Joe Soloski,11,10,1,0
Adams,Bendersville,State Treasurer,,GRE,Timothy Runkle,5,5,0,0
Adams,Bendersville,State Treasurer,,,Write-In Totals,0,0,0,0
Adams,Bendersville,U.S. House,13,DEM,Todd Rowley,106,78,27,1
Adams,Bendersville,U.S. House,13,REP,John Joyce,201,175,25,1
Adams,Bendersville,U.S. House,13,,Write-In Totals,1,1,0,0
Adams,Bendersville,State Senate,33,DEM,Rich Sterner,119,84,34,1
Adams,Bendersville,State Senate,33,REP,Doug Mastriano,191,172,18,1
Adams,Bendersville,State Senate,33,,Write-In Totals,0,0,0,0
Adams,Bendersville,State House,193,REP,Torren Ecker,255,216,37,2
Adams,Bendersville,State House,193,,Write-In Totals,9,6,3,0
Adams,Berwick,Registered Voters,,,,1702,,,
Adams,Berwick,Ballots Cast,,,,1350,949,389,12
Adams,Berwick,Ballots Cast - Blank,,,,0,0,0,0
Adams,Berwick,President,,DEM,Biden and Harris,374,150,220,4
Adams,Berwick,President,,REP,Trump and Pence,954,792,154,8
Adams,Berwick,President,,LIB,Jorgensen and Cohen,13,6,7,0
Adams,Berwick,President,,,Write-In Totals,3,1,2,0
Adams,Berwick,Attorney General,,DEM,Josh Shapiro,362,152,206,4
Adams,Berwick,Attorney General,,REP,Heather Heidelbaugh,934,768,158,8
Adams,Berwick,Attorney General,,LIB,Daniel Wassmer,19,10,9,0
Adams,Berwick,Attorney General,,GRE,Richard L Weiss,12,6,6,0
Adams,Berwick,Attorney General,,,Write-In Totals,0,0,0,0
Adams,Berwick,Auditor General,,DEM,Nina Ahmad,326,133,189,4
Adams,Berwick,Auditor General,,REP,Timothy DeFoor,942,760,174,8
Adams,Berwick,Auditor General,,LIB,Jennifer Moore,41,30,11,0
Adams,Berwick,Auditor General,,GRE,Olivia Faison,13,9,4,0
Adams,Berwick,Auditor General,,,Write-In Totals,1,1,0,0
Adams,Berwick,State Treasurer,,DEM,Joe Torsella,348,143,201,4
Adams,Berwick,State Treasurer,,REP,Stacy L Garrity,924,753,163,8
Adams,Berwick,State Treasurer,,LIB,Joe Soloski,33,22,11,0
Adams,Berwick,State Treasurer,,GRE,Timothy Runkle,19,15,4,0
Adams,Berwick,State Treasurer,,,Write-In Totals,1,1,0,0
Adams,Berwick,U.S. House,13,DEM,Todd Rowley,355,148,203,4
Adams,Berwick,U.S. House,13,REP,John Joyce,967,785,174,8
Adams,Berwick,U.S. House,13,,Write-In Totals,1,0,1,0
Adams,Berwick,State Senate,33,DEM,Rich Sterner,359,146,209,4
Adams,Berwick,State Senate,33,REP,Doug Mastriano,963,788,167,8
Adams,Berwick,State Senate,33,,Write-In Totals,1,1,0,0
Adams,Berwick,State House,193,REP,Torren Ecker,1133,856,268,9
Adams,Berwick,State House,193,,Write-In Totals,40,21,19,0
Adams,Biglerville,Registered Voters,,,,720,,,
Adams,Biglerville,Ballots Cast,,,,570,420,147,3
Adams,Biglerville,Ballots Cast - Blank,,,,0,0,0,0
Adams,Biglerville,President,,DEM,Biden and Harris,193,109,84,0
Adams,Biglerville,President,,REP,Trump and Pence,366,303,60,3
Adams,Biglerville,President,,LIB,Jorgensen and Cohen,7,5,2,0
Adams,Biglerville,President,,,Write-In Totals,3,2,1,0
Adams,Biglerville,Attorney General,,DEM,Josh Shapiro,196,111,85,0
Adams,Biglerville,Attorney General,,REP,Heather Heidelbaugh,350,291,56,3
