county,office,district,party,candidate,votes,election_day,mail,provisional
Delaware,State House,164,LIB,Aniket Josan,218,,,
Delaware,State House,164,REP,Brian S. Taylor,1564,,,
Delaware,State House,164,DEM,Gina H. Curry,6896,,,
