county,precinct,office,district,party,candidate,votes,election_day,mail,provisional,vote_for
Erie,ERIE WARD 01 DISTRICT 01,Judge of the Superior Court - Alice Beck Dubow,,,No,59,42,17,0,1
Erie,ERIE WARD 01 DISTRICT 01,Judge of the Superior Court - Alice Beck Dubow,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 01,Judge of the Commonwealth Court - Michael H Wojcik,,,Yes,141,100,40,1,1
Erie,ERIE WARD 01 DISTRICT 01,Judge of the Commonwealth Court - Michael H Wojcik,,,No,50,36,14,0,1
Erie,ERIE WARD 01 DISTRICT 01,Judge of the Commonwealth Court - Michael H Wojcik,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 01,Judge of the Court of Common Pleas - John J Mead,,,Yes,151,107,43,1,1
Erie,ERIE WARD 01 DISTRICT 01,Judge of the Court of Common Pleas - John J Mead,,,No,44,32,12,0,1
Erie,ERIE WARD 01 DISTRICT 01,Judge of the Court of Common Pleas - John J Mead,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 01,Judge of the Court of Common Pleas - Joseph M Walsh,,,Yes,142,102,39,1,1
Erie,ERIE WARD 01 DISTRICT 01,Judge of the Court of Common Pleas - Joseph M Walsh,,,No,52,36,16,0,1
Erie,ERIE WARD 01 DISTRICT 01,Judge of the Court of Common Pleas - Joseph M Walsh,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 03,Registered Voters,,,,1256,,,,
Erie,ERIE WARD 01 DISTRICT 03,Ballots Cast,,,,273,194,77,2,
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Superior Court,,DEM,Brandon Neuman,171,114,56,1,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Superior Court,,REP,Maria Battista,79,63,15,1,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Superior Court,,LBR,Daniel Wassmer,16,12,4,0,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Commonwealth Court,,DEM,Stella Tsai,184,123,60,1,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Commonwealth Court,,REP,Matt Wolford,81,65,15,1,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Court of Common Pleas,,DEM,Emily Mosco Merski,181,121,58,2,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Court of Common Pleas,,REP,Jeremy Lightner,87,70,17,0,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Court of Common Pleas,,,Write-ins,1,1,0,0,1
Erie,ERIE WARD 01 DISTRICT 03,County Executive,,DEM,Christina Vogel,203,140,62,1,1
Erie,ERIE WARD 01 DISTRICT 03,County Executive,,REP,Brenton Davis,66,51,14,1,1
Erie,ERIE WARD 01 DISTRICT 03,County Executive,,,Write-ins,1,1,0,0,1
Erie,ERIE WARD 01 DISTRICT 03,Sheriff,,DEM,Chris Campanelli,191,133,57,1,1
Erie,ERIE WARD 01 DISTRICT 03,Sheriff,,REP,Jeremy Markham,73,55,17,1,1
Erie,ERIE WARD 01 DISTRICT 03,Sheriff,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 03,Clerk of Records,,DEM,Aubrea Hagerty Haynes,190,130,59,1,1
Erie,ERIE WARD 01 DISTRICT 03,Clerk of Records,,REP,Nathan Rybner,71,55,15,1,1
Erie,ERIE WARD 01 DISTRICT 03,Clerk of Records,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 03,County Council,2,DEM,Jim Wertz,187,126,60,1,1
Erie,ERIE WARD 01 DISTRICT 03,County Council,2,REP,Renee Vendetti,77,62,15,0,1
Erie,ERIE WARD 01 DISTRICT 03,County Council,2,,Write-ins,3,3,0,0,1
Erie,ERIE WARD 01 DISTRICT 03,Magisterial District Judge 06-1-01,,DEM,Christine S Rush,223,155,68,0,1
Erie,ERIE WARD 01 DISTRICT 03,Magisterial District Judge 06-1-01,,,Write-ins,3,3,0,0,1
Erie,ERIE WARD 01 DISTRICT 03,Erie City Mayor,,DEM,Daria Devlin,193,134,58,1,1
Erie,ERIE WARD 01 DISTRICT 03,Erie City Mayor,,REP,Matthew S Thomas,72,57,14,1,1
Erie,ERIE WARD 01 DISTRICT 03,Erie City Mayor,,,Write-ins,3,1,2,0,1
Erie,ERIE WARD 01 DISTRICT 03,Erie City Controller,,DEM,Brooke Sanfilippo,192,131,60,1,1
Erie,ERIE WARD 01 DISTRICT 03,Erie City Controller,,REP,Matt Strupczewski,73,57,15,1,1
Erie,ERIE WARD 01 DISTRICT 03,Erie City Controller,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 03,Erie City Council,,DEM,Andre Horton,181,124,56,1,4
Erie,ERIE WARD 01 DISTRICT 03,Erie City Council,,DEM,Jasmine Flores,160,102,57,1,4
Erie,ERIE WARD 01 DISTRICT 03,Erie City Council,,DEM,Maurice MO Troop,156,106,49,1,4
Erie,ERIE WARD 01 DISTRICT 03,Erie City Council,,DEM,Marilyn Pol,146,95,50,1,4
Erie,ERIE WARD 01 DISTRICT 03,Erie City Council,,REP,Kimberly Hunter,77,56,20,1,4
Erie,ERIE WARD 01 DISTRICT 03,Erie City Council,,REP,Tina Hiotis,61,43,17,1,4
Erie,ERIE WARD 01 DISTRICT 03,Erie City Council,,REP,Anita Fay,67,46,20,1,4
Erie,ERIE WARD 01 DISTRICT 03,Erie City Council,,REP,Yevet Redd Anderson,53,39,13,1,4
Erie,ERIE WARD 01 DISTRICT 03,Erie City Council,,,Write-ins,3,3,0,0,4
Erie,ERIE WARD 01 DISTRICT 03,Erie School Director,,DEMREP,Leah Merski,179,127,50,2,4
Erie,ERIE WARD 01 DISTRICT 03,Erie School Director,,DEM,Jay Breneman,166,107,57,2,4
Erie,ERIE WARD 01 DISTRICT 03,Erie School Director,,DEMREP,Gary N Horton,171,112,59,0,4
Erie,ERIE WARD 01 DISTRICT 03,Erie School Director,,DEMREP,Zakaria Sharif,140,97,42,1,4
Erie,ERIE WARD 01 DISTRICT 03,Erie School Director,,REP,Hayan Aloush,64,50,13,1,4
Erie,ERIE WARD 01 DISTRICT 03,Erie School Director,,,Write-ins,3,3,0,0,4
Erie,ERIE WARD 01 DISTRICT 03,Erie Ward 01 District 03 Judge of Election,,DEM,Evan Torres,213,146,67,0,1
Erie,ERIE WARD 01 DISTRICT 03,Erie Ward 01 District 03 Judge of Election,,,Write-ins,5,5,0,0,1
Erie,ERIE WARD 01 DISTRICT 03,Erie Ward 01 District 03 Inspector of Election,,DEM,Rose A Glover,190,130,60,0,1
Erie,ERIE WARD 01 DISTRICT 03,Erie Ward 01 District 03 Inspector of Election,,,Write-ins,3,3,0,0,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Supreme Court - Christine Donohue,,,Yes,191,130,60,1,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Supreme Court - Christine Donohue,,,No,63,50,12,1,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Supreme Court - Christine Donohue,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Supreme Court - Kevin M Dougherty,,,Yes,181,125,56,0,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Supreme Court - Kevin M Dougherty,,,No,73,54,17,2,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Supreme Court - Kevin M Dougherty,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Supreme Court - David Wecht,,,Yes,177,120,57,0,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Supreme Court - David Wecht,,,No,76,60,14,2,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Supreme Court - David Wecht,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Superior Court - Alice Beck Dubow,,,Yes,169,115,53,1,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Superior Court - Alice Beck Dubow,,,No,75,58,16,1,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Superior Court - Alice Beck Dubow,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Commonwealth Court - Michael H Wojcik,,,Yes,177,117,59,1,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Commonwealth Court - Michael H Wojcik,,,No,68,56,11,1,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Commonwealth Court - Michael H Wojcik,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Court of Common Pleas - John J Mead,,,Yes,166,113,53,0,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Court of Common Pleas - John J Mead,,,No,75,58,15,2,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Court of Common Pleas - John J Mead,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Court of Common Pleas - Joseph M Walsh,,,Yes,168,113,55,0,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Court of Common Pleas - Joseph M Walsh,,,No,78,60,16,2,1
Erie,ERIE WARD 01 DISTRICT 03,Judge of the Court of Common Pleas - Joseph M Walsh,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 05,Registered Voters,,,,1171,,,,
Erie,ERIE WARD 01 DISTRICT 05,Ballots Cast,,,,266,192,70,4,
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Superior Court,,DEM,Brandon Neuman,182,132,48,2,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Superior Court,,REP,Maria Battista,66,47,17,2,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Superior Court,,LBR,Daniel Wassmer,10,7,3,0,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Commonwealth Court,,DEM,Stella Tsai,190,138,49,3,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Commonwealth Court,,REP,Matt Wolford,64,44,19,1,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Court of Common Pleas,,DEM,Emily Mosco Merski,185,129,54,2,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Court of Common Pleas,,REP,Jeremy Lightner,70,52,16,2,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Court of Common Pleas,,,Write-ins,1,1,0,0,1
Erie,ERIE WARD 01 DISTRICT 05,County Executive,,DEM,Christina Vogel,207,149,55,3,1
Erie,ERIE WARD 01 DISTRICT 05,County Executive,,REP,Brenton Davis,56,41,14,1,1
Erie,ERIE WARD 01 DISTRICT 05,County Executive,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 05,Sheriff,,DEM,Chris Campanelli,193,140,49,4,1
Erie,ERIE WARD 01 DISTRICT 05,Sheriff,,REP,Jeremy Markham,58,41,17,0,1
Erie,ERIE WARD 01 DISTRICT 05,Sheriff,,,Write-ins,1,1,0,0,1
Erie,ERIE WARD 01 DISTRICT 05,Clerk of Records,,DEM,Aubrea Hagerty Haynes,193,142,48,3,1
Erie,ERIE WARD 01 DISTRICT 05,Clerk of Records,,REP,Nathan Rybner,58,39,18,1,1
Erie,ERIE WARD 01 DISTRICT 05,Clerk of Records,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 05,County Council,2,DEM,Jim Wertz,200,147,51,2,1
Erie,ERIE WARD 01 DISTRICT 05,County Council,2,REP,Renee Vendetti,57,41,16,0,1
Erie,ERIE WARD 01 DISTRICT 05,County Council,2,,Write-ins,1,1,0,0,1
Erie,ERIE WARD 01 DISTRICT 05,Magisterial District Judge 06-1-01,,DEM,Christine S Rush,216,160,56,0,1
Erie,ERIE WARD 01 DISTRICT 05,Magisterial District Judge 06-1-01,,,Write-ins,3,1,2,0,1
Erie,ERIE WARD 01 DISTRICT 05,Erie City Mayor,,DEM,Daria Devlin,211,153,56,2,1
Erie,ERIE WARD 01 DISTRICT 05,Erie City Mayor,,REP,Matthew S Thomas,49,34,14,1,1
Erie,ERIE WARD 01 DISTRICT 05,Erie City Mayor,,,Write-ins,1,1,0,0,1
Erie,ERIE WARD 01 DISTRICT 05,Erie City Controller,,DEM,Brooke Sanfilippo,198,144,51,3,1
Erie,ERIE WARD 01 DISTRICT 05,Erie City Controller,,REP,Matt Strupczewski,58,39,18,1,1
Erie,ERIE WARD 01 DISTRICT 05,Erie City Controller,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 05,Erie City Council,,DEM,Andre Horton,187,142,42,3,4
Erie,ERIE WARD 01 DISTRICT 05,Erie City Council,,DEM,Jasmine Flores,163,117,44,2,4
Erie,ERIE WARD 01 DISTRICT 05,Erie City Council,,DEM,Maurice MO Troop,166,123,41,2,4
Erie,ERIE WARD 01 DISTRICT 05,Erie City Council,,DEM,Marilyn Pol,159,110,48,1,4
Erie,ERIE WARD 01 DISTRICT 05,Erie City Council,,REP,Kimberly Hunter,60,42,18,0,4
Erie,ERIE WARD 01 DISTRICT 05,Erie City Council,,REP,Tina Hiotis,57,40,17,0,4
Erie,ERIE WARD 01 DISTRICT 05,Erie City Council,,REP,Anita Fay,63,46,17,0,4
Erie,ERIE WARD 01 DISTRICT 05,Erie City Council,,REP,Yevet Redd Anderson,48,35,13,0,4
Erie,ERIE WARD 01 DISTRICT 05,Erie City Council,,,Write-ins,4,4,0,0,4
Erie,ERIE WARD 01 DISTRICT 05,Erie School Director,,DEMREP,Leah Merski,175,119,55,1,4
Erie,ERIE WARD 01 DISTRICT 05,Erie School Director,,DEM,Jay Breneman,166,115,49,2,4
Erie,ERIE WARD 01 DISTRICT 05,Erie School Director,,DEMREP,Gary N Horton,161,121,37,3,4
Erie,ERIE WARD 01 DISTRICT 05,Erie School Director,,DEMREP,Zakaria Sharif,144,106,37,1,4
Erie,ERIE WARD 01 DISTRICT 05,Erie School Director,,REP,Hayan Aloush,49,30,19,0,4
Erie,ERIE WARD 01 DISTRICT 05,Erie School Director,,,Write-ins,2,2,0,0,4
Erie,ERIE WARD 01 DISTRICT 05,Erie Ward 01 District 05 Judge of Election,,,Write-ins,9,8,1,0,1
Erie,ERIE WARD 01 DISTRICT 05,Erie Ward 01 District 05 Inspector of Election,,,Write-ins,9,7,2,0,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Supreme Court - Christine Donohue,,,Yes,174,128,43,3,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Supreme Court - Christine Donohue,,,No,66,46,19,1,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Supreme Court - Christine Donohue,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Supreme Court - Kevin M Dougherty,,,Yes,164,122,39,3,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Supreme Court - Kevin M Dougherty,,,No,73,50,22,1,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Supreme Court - Kevin M Dougherty,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Supreme Court - David Wecht,,,Yes,168,124,40,4,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Supreme Court - David Wecht,,,No,70,51,19,0,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Supreme Court - David Wecht,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Superior Court - Alice Beck Dubow,,,Yes,162,118,42,2,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Superior Court - Alice Beck Dubow,,,No,67,48,17,2,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Superior Court - Alice Beck Dubow,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Commonwealth Court - Michael H Wojcik,,,Yes,157,115,38,4,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Commonwealth Court - Michael H Wojcik,,,No,72,51,21,0,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Commonwealth Court - Michael H Wojcik,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Court of Common Pleas - John J Mead,,,Yes,170,124,43,3,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Court of Common Pleas - John J Mead,,,No,63,46,16,1,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Court of Common Pleas - John J Mead,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Court of Common Pleas - Joseph M Walsh,,,Yes,168,121,43,4,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Court of Common Pleas - Joseph M Walsh,,,No,62,47,15,0,1
Erie,ERIE WARD 01 DISTRICT 05,Judge of the Court of Common Pleas - Joseph M Walsh,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 07,Registered Voters,,,,918,,,,
Erie,ERIE WARD 01 DISTRICT 07,Ballots Cast,,,,221,160,56,5,
Erie,ERIE WARD 01 DISTRICT 07,Judge of the Superior Court,,DEM,Brandon Neuman,152,109,39,4,1
Erie,ERIE WARD 01 DISTRICT 07,Judge of the Superior Court,,REP,Maria Battista,63,46,16,1,1
Erie,ERIE WARD 01 DISTRICT 07,Judge of the Superior Court,,LBR,Daniel Wassmer,6,5,1,0,1
Erie,ERIE WARD 01 DISTRICT 07,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 07,Judge of the Commonwealth Court,,DEM,Stella Tsai,152,105,43,4,1
Erie,ERIE WARD 01 DISTRICT 07,Judge of the Commonwealth Court,,REP,Matt Wolford,65,51,13,1,1
Erie,ERIE WARD 01 DISTRICT 07,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 07,Judge of the Court of Common Pleas,,DEM,Emily Mosco Merski,155,108,42,5,1
Erie,ERIE WARD 01 DISTRICT 07,Judge of the Court of Common Pleas,,REP,Jeremy Lightner,64,50,14,0,1
Erie,ERIE WARD 01 DISTRICT 07,Judge of the Court of Common Pleas,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 07,County Executive,,DEM,Christina Vogel,152,108,40,4,1
Erie,ERIE WARD 01 DISTRICT 07,County Executive,,REP,Brenton Davis,64,48,15,1,1
Erie,ERIE WARD 01 DISTRICT 07,County Executive,,,Write-ins,2,1,1,0,1
Erie,ERIE WARD 01 DISTRICT 07,Sheriff,,DEM,Chris Campanelli,160,116,41,3,1
Erie,ERIE WARD 01 DISTRICT 07,Sheriff,,REP,Jeremy Markham,56,41,14,1,1
Erie,ERIE WARD 01 DISTRICT 07,Sheriff,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 07,Clerk of Records,,DEM,Aubrea Hagerty Haynes,159,112,43,4,1
Erie,ERIE WARD 01 DISTRICT 07,Clerk of Records,,REP,Nathan Rybner,55,43,11,1,1
Erie,ERIE WARD 01 DISTRICT 07,Clerk of Records,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 07,County Council,2,DEM,Jim Wertz,157,112,40,5,1
Erie,ERIE WARD 01 DISTRICT 07,County Council,2,REP,Renee Vendetti,58,44,14,0,1
Erie,ERIE WARD 01 DISTRICT 07,County Council,2,,Write-ins,1,0,1,0,1
Erie,ERIE WARD 01 DISTRICT 07,Magisterial District Judge 06-1-01,,DEM,Christine S Rush,180,129,47,4,1
Erie,ERIE WARD 01 DISTRICT 07,Magisterial District Judge 06-1-01,,,Write-ins,3,3,0,0,1
Erie,ERIE WARD 01 DISTRICT 07,Erie City Mayor,,DEM,Daria Devlin,157,113,41,3,1
Erie,ERIE WARD 01 DISTRICT 07,Erie City Mayor,,REP,Matthew S Thomas,54,42,12,0,1
Erie,ERIE WARD 01 DISTRICT 07,Erie City Mayor,,,Write-ins,6,3,2,1,1
Erie,ERIE WARD 01 DISTRICT 07,Erie City Controller,,DEM,Brooke Sanfilippo,157,113,40,4,1
Erie,ERIE WARD 01 DISTRICT 07,Erie City Controller,,REP,Matt Strupczewski,60,44,15,1,1
Erie,ERIE WARD 01 DISTRICT 07,Erie City Controller,,,Write-ins,0,0,0,0,1
Erie,ERIE WARD 01 DISTRICT 07,Erie City Council,,DEM,Andre Horton,135,94,38,3,4
Erie,ERIE WARD 01 DISTRICT 07,Erie City Council,,DEM,Jasmine Flores,132,91,37,4,4
Erie,ERIE WARD 01 DISTRICT 07,Erie City Council,,DEM,Maurice MO Troop,127,93,31,3,4
Erie,ERIE WARD 01 DISTRICT 07,Erie City Council,,DEM,Marilyn Pol,120,86,31,3,4
Erie,ERIE WARD 01 DISTRICT 07,Erie City Council,,REP,Kimberly Hunter,64,51,12,1,4
