county,precinct,office,district,party,candidate,votes,election_day,mail,provisional,vote_for
Northumberland,Coal Township 3,Judge of the Superior Court,,DEM,BRANDON NEUMAN,95,73,22,0,1
Northumberland,Coal Township 3,Judge of the Superior Court,,REP,MARIA BATTISTA,137,114,23,0,1
Northumberland,Coal Township 3,Judge of the Superior Court,,LBR,DANIEL WASSMER,4,4,0,0,1
Northumberland,Coal Township 3,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Northumberland,Coal Township 3,Judge of the Commonwealth Court,,DEM,STELLA TSAI,95,69,26,0,1
Northumberland,Coal Township 3,Judge of the Commonwealth Court,,REP,MATT WOLFORD,141,120,21,0,1
Northumberland,Coal Township 3,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Northumberland,Coal Township 3,Judge of the Court of Common Pleas,,DEM,EDWARD C. GRECO,166,131,35,0,2
Northumberland,Coal Township 3,Judge of the Court of Common Pleas,,DEM,FRANK W. GARRIGAN,150,120,30,0,2
Northumberland,Coal Township 3,Judge of the Court of Common Pleas,,,Write-ins,0,0,0,0,2
Northumberland,Coal Township 3,Controller,,REP,MICHAEL MICK BETTICK,181,153,28,0,1
Northumberland,Coal Township 3,Controller,,,Write-ins,7,5,2,0,1
Northumberland,Coal Township 3,Prothonotary and Clerk of Courts,,REP,JAMIE SALESKI,192,161,31,0,1
Northumberland,Coal Township 3,Prothonotary and Clerk of Courts,,,Write-ins,4,3,1,0,1
Northumberland,Coal Township 3,"Recorder of Deeds, Register of Wills, and Clerk of the Orphans' Court",,REP,CHRISTINA A. MERTZ,190,157,33,0,1
Northumberland,Coal Township 3,"Recorder of Deeds, Register of Wills, and Clerk of the Orphans' Court",,,Write-ins,5,4,1,0,1
Northumberland,Coal Township 3,Coroner,,DEM,JAMES F. KELLEY,169,136,33,0,1
Northumberland,Coal Township 3,Coroner,,REP,SCOTT E. LYNN II,76,62,14,0,1
Northumberland,Coal Township 3,Coroner,,,Write-ins,0,0,0,0,1
Northumberland,Coal Township 3,Township Commissioner,Coal Township,DEM,CRAIG FETTERMAN,153,122,31,0,2
Northumberland,Coal Township 3,Township Commissioner,Coal Township,DEM,BERNIE RUMBERGER,83,71,12,0,2
Northumberland,Coal Township 3,Township Commissioner,Coal Township,REP,VINNY CLAUSI,126,98,28,0,2
Northumberland,Coal Township 3,Township Commissioner,Coal Township,,Write-ins,3,3,0,0,2
Northumberland,Coal Township 3,Tax Collector,Coal Township,DEM,LAURA SCANDLE,225,182,43,0,1
Northumberland,Coal Township 3,Tax Collector,Coal Township,,Write-ins,0,0,0,0,1
Northumberland,Coal Township 3,School Director,Shamokin Area,DEM,EDWARD M. GRIFFITHS,185,156,29,0,4
Northumberland,Coal Township 3,School Director,Shamokin Area,DEM,BRIAN G. PERSING,152,125,27,0,4
Northumberland,Coal Township 3,School Director,Shamokin Area,DEM,BERNADETTE MILLER,136,107,29,0,4
Northumberland,Coal Township 3,School Director,Shamokin Area,DEM,ROSALIE M. SMOOGEN,106,76,30,0,4
Northumberland,Coal Township 3,School Director,Shamokin Area,REP,ERIK ANDERSON,126,108,18,0,4
Northumberland,Coal Township 3,School Director,Shamokin Area,,Write-ins,3,3,0,0,4
Northumberland,Coal Township 3,Judge of Elections,,,Write-ins,12,11,1,0,1
Northumberland,Coal Township 3,Inspector of Elections,,,Write-ins,9,8,1,0,1
Northumberland,Coal Township 3,Supreme Court Retention - Christine Donohue,,,Yes,124,96,28,0,1
Northumberland,Coal Township 3,Supreme Court Retention - Christine Donohue,,,No,109,94,15,0,1
Northumberland,Coal Township 3,Supreme Court Retention - Kevin M Dougherty,,,Yes,118,91,27,0,1
Northumberland,Coal Township 3,Supreme Court Retention - Kevin M Dougherty,,,No,113,97,16,0,1
Northumberland,Coal Township 3,Supreme Court Retention - David Wecht,,,Yes,115,87,28,0,1
Northumberland,Coal Township 3,Supreme Court Retention - David Wecht,,,No,113,98,15,0,1
Northumberland,Coal Township 3,Superior Court Retention - Alice Beck Dubow,,,Yes,121,93,28,0,1
Northumberland,Coal Township 3,Superior Court Retention - Alice Beck Dubow,,,No,106,91,15,0,1
Northumberland,Coal Township 3,Commonwealth Court Retention - Michael H Wojcik,,,Yes,124,95,29,0,1
Northumberland,Coal Township 3,Commonwealth Court Retention - Michael H Wojcik,,,No,104,90,14,0,1
Northumberland,Coal Township 3,Magisterial District Judge Retention - Paige Rosini,,,Yes,183,145,38,0,1
Northumberland,Coal Township 3,Magisterial District Judge Retention - Paige Rosini,,,No,57,49,8,0,1
Northumberland,Coal Township 4-1,Registered Voters,,,,353,,,,
Northumberland,Coal Township 4-1,Ballots Cast,,,,145,123,20,2,
Northumberland,Coal Township 4-1,Ballots Cast Blank,,,,0,0,0,0,
Northumberland,Coal Township 4-1,Judge of the Superior Court,,DEM,BRANDON NEUMAN,41,32,9,0,1
Northumberland,Coal Township 4-1,Judge of the Superior Court,,REP,MARIA BATTISTA,94,81,11,2,1
Northumberland,Coal Township 4-1,Judge of the Superior Court,,LBR,DANIEL WASSMER,1,1,0,0,1
Northumberland,Coal Township 4-1,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Northumberland,Coal Township 4-1,Judge of the Commonwealth Court,,DEM,STELLA TSAI,43,34,9,0,1
Northumberland,Coal Township 4-1,Judge of the Commonwealth Court,,REP,MATT WOLFORD,94,81,11,2,1
Northumberland,Coal Township 4-1,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Northumberland,Coal Township 4-1,Judge of the Court of Common Pleas,,DEM,EDWARD C. GRECO,96,78,16,2,2
Northumberland,Coal Township 4-1,Judge of the Court of Common Pleas,,DEM,FRANK W. GARRIGAN,85,74,11,0,2
Northumberland,Coal Township 4-1,Judge of the Court of Common Pleas,,,Write-ins,1,1,0,0,2
Northumberland,Coal Township 4-1,Controller,,REP,MICHAEL MICK BETTICK,118,99,17,2,1
Northumberland,Coal Township 4-1,Controller,,,Write-ins,1,1,0,0,1
Northumberland,Coal Township 4-1,Prothonotary and Clerk of Courts,,REP,JAMIE SALESKI,122,105,15,2,1
Northumberland,Coal Township 4-1,Prothonotary and Clerk of Courts,,,Write-ins,4,4,0,0,1
Northumberland,Coal Township 4-1,"Recorder of Deeds, Register of Wills, and Clerk of the Orphans' Court",,REP,CHRISTINA A. MERTZ,128,108,18,2,1
Northumberland,Coal Township 4-1,"Recorder of Deeds, Register of Wills, and Clerk of the Orphans' Court",,,Write-ins,2,2,0,0,1
Northumberland,Coal Township 4-1,Coroner,,DEM,JAMES F. KELLEY,89,74,13,2,1
Northumberland,Coal Township 4-1,Coroner,,REP,SCOTT E. LYNN II,53,46,7,0,1
Northumberland,Coal Township 4-1,Coroner,,,Write-ins,0,0,0,0,1
Northumberland,Coal Township 4-1,Township Commissioner,Coal Township,DEM,CRAIG FETTERMAN,85,73,11,1,2
Northumberland,Coal Township 4-1,Township Commissioner,Coal Township,DEM,BERNIE RUMBERGER,44,37,7,0,2
Northumberland,Coal Township 4-1,Township Commissioner,Coal Township,REP,VINNY CLAUSI,76,63,11,2,2
Northumberland,Coal Township 4-1,Township Commissioner,Coal Township,,Write-ins,0,0,0,0,2
Northumberland,Coal Township 4-1,Tax Collector,Coal Township,DEM,LAURA SCANDLE,128,107,20,1,1
Northumberland,Coal Township 4-1,Tax Collector,Coal Township,,Write-ins,2,2,0,0,1
Northumberland,Coal Township 4-1,School Director,Shamokin Area,DEM,EDWARD M. GRIFFITHS,98,83,13,2,4
Northumberland,Coal Township 4-1,School Director,Shamokin Area,DEM,BRIAN G. PERSING,97,78,17,2,4
Northumberland,Coal Township 4-1,School Director,Shamokin Area,DEM,BERNADETTE MILLER,72,63,7,2,4
Northumberland,Coal Township 4-1,School Director,Shamokin Area,DEM,ROSALIE M. SMOOGEN,41,34,7,0,4
Northumberland,Coal Township 4-1,School Director,Shamokin Area,REP,ERIK ANDERSON,89,78,9,2,4
Northumberland,Coal Township 4-1,School Director,Shamokin Area,,Write-ins,1,1,0,0,4
Northumberland,Coal Township 4-1,Judge of Elections,,REP,PENELOPE J. MURPHY,119,107,12,0,1
Northumberland,Coal Township 4-1,Judge of Elections,,,Write-ins,3,1,2,0,1
Northumberland,Coal Township 4-1,Inspector of Elections,,,Write-ins,10,9,1,0,1
Northumberland,Coal Township 4-1,Supreme Court Retention - Christine Donohue,,,Yes,54,45,9,0,1
Northumberland,Coal Township 4-1,Supreme Court Retention - Christine Donohue,,,No,80,68,10,2,1
Northumberland,Coal Township 4-1,Supreme Court Retention - Kevin M Dougherty,,,Yes,56,47,9,0,1
Northumberland,Coal Township 4-1,Supreme Court Retention - Kevin M Dougherty,,,No,78,66,10,2,1
Northumberland,Coal Township 4-1,Supreme Court Retention - David Wecht,,,Yes,50,41,9,0,1
Northumberland,Coal Township 4-1,Supreme Court Retention - David Wecht,,,No,82,70,10,2,1
Northumberland,Coal Township 4-1,Superior Court Retention - Alice Beck Dubow,,,Yes,46,39,7,0,1
Northumberland,Coal Township 4-1,Superior Court Retention - Alice Beck Dubow,,,No,82,68,12,2,1
Northumberland,Coal Township 4-1,Commonwealth Court Retention - Michael H Wojcik,,,Yes,49,42,7,0,1
Northumberland,Coal Township 4-1,Commonwealth Court Retention - Michael H Wojcik,,,No,80,66,12,2,1
Northumberland,Coal Township 4-1,Magisterial District Judge Retention - Paige Rosini,,,Yes,89,74,15,0,1
Northumberland,Coal Township 4-1,Magisterial District Judge Retention - Paige Rosini,,,No,48,42,4,2,1
Northumberland,Coal Township 4-2,Registered Voters,,,,470,,,,
Northumberland,Coal Township 4-2,Ballots Cast,,,,256,216,39,1,
Northumberland,Coal Township 4-2,Ballots Cast Blank,,,,0,0,0,0,
Northumberland,Coal Township 4-2,Judge of the Superior Court,,DEM,BRANDON NEUMAN,89,68,20,1,1
Northumberland,Coal Township 4-2,Judge of the Superior Court,,REP,MARIA BATTISTA,143,130,13,0,1
Northumberland,Coal Township 4-2,Judge of the Superior Court,,LBR,DANIEL WASSMER,5,5,0,0,1
Northumberland,Coal Township 4-2,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Northumberland,Coal Township 4-2,Judge of the Commonwealth Court,,DEM,STELLA TSAI,91,68,22,1,1
Northumberland,Coal Township 4-2,Judge of the Commonwealth Court,,REP,MATT WOLFORD,141,129,12,0,1
Northumberland,Coal Township 4-2,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Northumberland,Coal Township 4-2,Judge of the Court of Common Pleas,,DEM,EDWARD C. GRECO,161,135,25,1,2
Northumberland,Coal Township 4-2,Judge of the Court of Common Pleas,,DEM,FRANK W. GARRIGAN,162,135,27,0,2
Northumberland,Coal Township 4-2,Judge of the Court of Common Pleas,,,Write-ins,4,4,0,0,2
Northumberland,Coal Township 4-2,Controller,,REP,MICHAEL MICK BETTICK,190,170,20,0,1
Northumberland,Coal Township 4-2,Controller,,,Write-ins,3,2,0,1,1
Northumberland,Coal Township 4-2,Prothonotary and Clerk of Courts,,REP,JAMIE SALESKI,199,178,21,0,1
Northumberland,Coal Township 4-2,Prothonotary and Clerk of Courts,,,Write-ins,2,1,0,1,1
Northumberland,Coal Township 4-2,"Recorder of Deeds, Register of Wills, and Clerk of the Orphans' Court",,REP,CHRISTINA A. MERTZ,200,177,23,0,1
Northumberland,Coal Township 4-2,"Recorder of Deeds, Register of Wills, and Clerk of the Orphans' Court",,,Write-ins,2,1,0,1,1
Northumberland,Coal Township 4-2,Coroner,,DEM,JAMES F. KELLEY,182,148,33,1,1
Northumberland,Coal Township 4-2,Coroner,,REP,SCOTT E. LYNN II,71,67,4,0,1
Northumberland,Coal Township 4-2,Coroner,,,Write-ins,0,0,0,0,1
Northumberland,Coal Township 4-2,Township Commissioner,Coal Township,DEM,CRAIG FETTERMAN,168,142,25,1,2
Northumberland,Coal Township 4-2,Township Commissioner,Coal Township,DEM,BERNIE RUMBERGER,98,77,20,1,2
Northumberland,Coal Township 4-2,Township Commissioner,Coal Township,REP,VINNY CLAUSI,123,109,14,0,2
Northumberland,Coal Township 4-2,Township Commissioner,Coal Township,,Write-ins,4,4,0,0,2
Northumberland,Coal Township 4-2,Tax Collector,Coal Township,DEM,LAURA SCANDLE,225,191,33,1,1
Northumberland,Coal Township 4-2,Tax Collector,Coal Township,,Write-ins,2,2,0,0,1
Northumberland,Coal Township 4-2,School Director,Shamokin Area,DEM,EDWARD M. GRIFFITHS,189,160,28,1,4
Northumberland,Coal Township 4-2,School Director,Shamokin Area,DEM,BRIAN G. PERSING,161,138,22,1,4
Northumberland,Coal Township 4-2,School Director,Shamokin Area,DEM,BERNADETTE MILLER,126,104,21,1,4
Northumberland,Coal Township 4-2,School Director,Shamokin Area,DEM,ROSALIE M. SMOOGEN,102,77,24,1,4
Northumberland,Coal Township 4-2,School Director,Shamokin Area,REP,ERIK ANDERSON,151,134,17,0,4
Northumberland,Coal Township 4-2,School Director,Shamokin Area,,Write-ins,1,1,0,0,4
Northumberland,Coal Township 4-2,Judge of Elections,,,Write-ins,9,9,0,0,1
Northumberland,Coal Township 4-2,Inspector of Elections,,,Write-ins,5,5,0,0,1
Northumberland,Coal Township 4-2,Supreme Court Retention - Christine Donohue,,,Yes,128,100,27,1,1
Northumberland,Coal Township 4-2,Supreme Court Retention - Christine Donohue,,,No,108,101,7,0,1
Northumberland,Coal Township 4-2,Supreme Court Retention - Kevin M Dougherty,,,Yes,129,103,25,1,1
Northumberland,Coal Township 4-2,Supreme Court Retention - Kevin M Dougherty,,,No,106,97,9,0,1
Northumberland,Coal Township 4-2,Supreme Court Retention - David Wecht,,,Yes,119,94,24,1,1
Northumberland,Coal Township 4-2,Supreme Court Retention - David Wecht,,,No,111,102,9,0,1
Northumberland,Coal Township 4-2,Superior Court Retention - Alice Beck Dubow,,,Yes,129,101,27,1,1
Northumberland,Coal Township 4-2,Superior Court Retention - Alice Beck Dubow,,,No,97,92,5,0,1
Northumberland,Coal Township 4-2,Commonwealth Court Retention - Michael H Wojcik,,,Yes,131,105,25,1,1
Northumberland,Coal Township 4-2,Commonwealth Court Retention - Michael H Wojcik,,,No,99,92,7,0,1
Northumberland,Coal Township 4-2,Magisterial District Judge Retention - Paige Rosini,,,Yes,190,154,35,1,1
Northumberland,Coal Township 4-2,Magisterial District Judge Retention - Paige Rosini,,,No,54,51,3,0,1
Northumberland,Coal Township 5,Registered Voters,,,,993,,,,
Northumberland,Coal Township 5,Ballots Cast,,,,422,373,49,0,
Northumberland,Coal Township 5,Ballots Cast Blank,,,,0,0,0,0,
Northumberland,Coal Township 5,Judge of the Superior Court,,DEM,BRANDON NEUMAN,142,116,26,0,1
Northumberland,Coal Township 5,Judge of the Superior Court,,REP,MARIA BATTISTA,232,214,18,0,1
Northumberland,Coal Township 5,Judge of the Superior Court,,LBR,DANIEL WASSMER,14,11,3,0,1
Northumberland,Coal Township 5,Judge of the Superior Court,,,Write-ins,1,0,1,0,1
Northumberland,Coal Township 5,Judge of the Commonwealth Court,,DEM,STELLA TSAI,142,116,26,0,1
Northumberland,Coal Township 5,Judge of the Commonwealth Court,,REP,MATT WOLFORD,239,219,20,0,1
Northumberland,Coal Township 5,Judge of the Commonwealth Court,,,Write-ins,2,1,1,0,1
Northumberland,Coal Township 5,Judge of the Court of Common Pleas,,DEM,EDWARD C. GRECO,259,227,32,0,2
Northumberland,Coal Township 5,Judge of the Court of Common Pleas,,DEM,FRANK W. GARRIGAN,245,215,30,0,2
Northumberland,Coal Township 5,Judge of the Court of Common Pleas,,,Write-ins,8,6,2,0,2
Northumberland,Coal Township 5,Controller,,REP,MICHAEL MICK BETTICK,304,273,31,0,1
Northumberland,Coal Township 5,Controller,,,Write-ins,8,7,1,0,1
Northumberland,Coal Township 5,Prothonotary and Clerk of Courts,,REP,JAMIE SALESKI,314,285,29,0,1
Northumberland,Coal Township 5,Prothonotary and Clerk of Courts,,,Write-ins,6,5,1,0,1
Northumberland,Coal Township 5,"Recorder of Deeds, Register of Wills, and Clerk of the Orphans' Court",,REP,CHRISTINA A. MERTZ,315,283,32,0,1
Northumberland,Coal Township 5,"Recorder of Deeds, Register of Wills, and Clerk of the Orphans' Court",,,Write-ins,6,5,1,0,1
Northumberland,Coal Township 5,Coroner,,DEM,JAMES F. KELLEY,313,276,37,0,1
Northumberland,Coal Township 5,Coroner,,REP,SCOTT E. LYNN II,96,86,10,0,1
Northumberland,Coal Township 5,Coroner,,,Write-ins,2,1,1,0,1
Northumberland,Coal Township 5,Township Commissioner,Coal Township,DEM,CRAIG FETTERMAN,273,239,34,0,2
Northumberland,Coal Township 5,Township Commissioner,Coal Township,DEM,BERNIE RUMBERGER,173,149,24,0,2
Northumberland,Coal Township 5,Township Commissioner,Coal Township,REP,VINNY CLAUSI,185,165,20,0,2
Northumberland,Coal Township 5,Township Commissioner,Coal Township,,Write-ins,7,7,0,0,2
Northumberland,Coal Township 5,Tax Collector,Coal Township,DEM,LAURA SCANDLE,360,319,41,0,1
Northumberland,Coal Township 5,Tax Collector,Coal Township,,Write-ins,3,1,2,0,1
Northumberland,Coal Township 5,School Director,Shamokin Area,DEM,EDWARD M. GRIFFITHS,307,276,31,0,4
Northumberland,Coal Township 5,School Director,Shamokin Area,DEM,BRIAN G. PERSING,256,226,30,0,4
Northumberland,Coal Township 5,School Director,Shamokin Area,DEM,BERNADETTE MILLER,256,228,28,0,4
Northumberland,Coal Township 5,School Director,Shamokin Area,DEM,ROSALIE M. SMOOGEN,175,146,29,0,4
Northumberland,Coal Township 5,School Director,Shamokin Area,REP,ERIK ANDERSON,289,265,24,0,4
Northumberland,Coal Township 5,School Director,Shamokin Area,,Write-ins,13,7,6,0,4
Northumberland,Coal Township 5,Judge of Elections,,REP,CRYSTAL MROWKA,343,313,30,0,1
Northumberland,Coal Township 5,Judge of Elections,,,Write-ins,2,1,1,0,1
Northumberland,Coal Township 5,Inspector of Elections,,REP,JANICE FEGLEY,338,305,33,0,1
Northumberland,Coal Township 5,Inspector of Elections,,,Write-ins,2,1,1,0,1
Northumberland,Coal Township 5,Supreme Court Retention - Christine Donohue,,,Yes,197,168,29,0,1
Northumberland,Coal Township 5,Supreme Court Retention - Christine Donohue,,,No,199,181,18,0,1
