county,office,district,party,candidate,votes,election_day,mail,provisional
Franklin,School Director Shippensburg Area School District,,,Write-ins,40,33,7,0
Franklin,School Director Shippensburg Area School District,,,Overvotes,1,1,0,0
Franklin,School Director Shippensburg Area School District,,,Undervotes,322,266,56,0
Franklin,AUDITOR Antrim,,,Write-ins,185,158,26,1
Franklin,AUDITOR Antrim,,,Overvotes,0,0,0,0
Franklin,AUDITOR Antrim,,,Undervotes,3421,2841,576,4
Franklin,AUDITOR Fannett,,REP,Donna North,481,458,23,0
Franklin,AUDITOR Fannett,,,Write-ins,4,1,3,0
Franklin,AUDITOR Fannett,,,Overvotes,0,0,0,0
Franklin,AUDITOR Fannett,,,Undervotes,37,32,5,0
Franklin,AUDITOR Green,,DAR,Abigail B. Kick,4051,2982,1064,5
Franklin,AUDITOR Green,,,Write-ins,43,38,5,0
Franklin,AUDITOR Green,,,Overvotes,0,0,0,0
Franklin,AUDITOR Green,,,Undervotes,670,461,209,0
Franklin,AUDITOR Guilford,,,Write-ins,294,210,84,0
Franklin,AUDITOR Guilford,,,Overvotes,0,0,0,0
Franklin,AUDITOR Guilford,,,Undervotes,4271,3215,1052,4
Franklin,AUDITOR 6YR Hamilton,,,Write-ins,143,119,23,1
Franklin,AUDITOR 6YR Hamilton,,,Overvotes,0,0,0,0
Franklin,AUDITOR 6YR Hamilton,,,Undervotes,2498,1934,562,2
Franklin,AUDITOR 2YR Hamilton,,,Write-ins,145,119,25,1
Franklin,AUDITOR 2YR Hamilton,,,Overvotes,0,0,0,0
Franklin,AUDITOR 2YR Hamilton,,,Undervotes,2496,1934,560,2
Franklin,AUDITOR 6YR Letterkenny,,,Write-ins,35,32,3,0
Franklin,AUDITOR 6YR Letterkenny,,,Overvotes,0,0,0,0
Franklin,AUDITOR 6YR Letterkenny,,,Undervotes,633,523,109,1
Franklin,AUDITOR 2YR Letterkenny,,,Write-ins,30,27,3,0
Franklin,AUDITOR 2YR Letterkenny,,,Overvotes,0,0,0,0
Franklin,AUDITOR 2YR Letterkenny,,,Undervotes,638,528,109,1
Franklin,AUDITOR Lurgan,,,Write-ins,28,24,4,0
Franklin,AUDITOR Lurgan,,,Overvotes,0,0,0,0
Franklin,AUDITOR Lurgan,,,Undervotes,399,348,51,0
Franklin,AUDITOR 6YR Metal,,,Write-ins,87,82,4,1
Franklin,AUDITOR 6YR Metal,,,Overvotes,0,0,0,0
Franklin,AUDITOR 6YR Metal,,,Undervotes,323,284,38,1
Franklin,AUDITOR 2YR Metal,,,Write-ins,11,8,3,0
Franklin,AUDITOR 2YR Metal,,,Overvotes,0,0,0,0
Franklin,AUDITOR 2YR Metal,,,Undervotes,399,358,39,2
Franklin,AUDITOR Montgomery,,REP,Melissa M. McFadden,1122,1015,106,1
Franklin,AUDITOR Montgomery,,,Write-ins,19,15,4,0
Franklin,AUDITOR Montgomery,,,Overvotes,2,2,0,0
Franklin,AUDITOR Montgomery,,,Undervotes,203,126,74,3
Franklin,AUDITOR Peters,,REP,Susan Stuff,972,864,107,1
Franklin,AUDITOR Peters,,,Write-ins,11,6,5,0
Franklin,AUDITOR Peters,,,Overvotes,0,0,0,0
Franklin,AUDITOR Peters,,,Undervotes,138,92,46,0
Franklin,AUDITOR 6YR Quincy,,REP,Joshua G. Peters,1014,824,190,0
Franklin,AUDITOR 6YR Quincy,,,Write-ins,12,10,2,0
Franklin,AUDITOR 6YR Quincy,,,Overvotes,0,0,0,0
Franklin,AUDITOR 6YR Quincy,,,Undervotes,191,97,94,0
Franklin,AUDITOR 4YR Quincy,,REP,Matthew Toney,1011,820,191,0
Franklin,AUDITOR 4YR Quincy,,,Write-ins,13,11,2,0
Franklin,AUDITOR 4YR Quincy,,,Overvotes,0,0,0,0
Franklin,AUDITOR 4YR Quincy,,,Undervotes,193,100,93,0
Franklin,AUDITOR Southampton,,,Write-ins,147,121,26,0
Franklin,AUDITOR Southampton,,,Overvotes,0,0,0,0
Franklin,AUDITOR Southampton,,,Undervotes,1784,1481,302,1
Franklin,AUDITOR 6YR St. Thomas,,,Write-ins,41,26,15,0
Franklin,AUDITOR 6YR St. Thomas,,,Overvotes,0,0,0,0
Franklin,AUDITOR 6YR St. Thomas,,,Undervotes,1223,1047,173,3
Franklin,AUDITOR 4YR St. Thomas,,,Write-ins,37,26,11,0
Franklin,AUDITOR 4YR St. Thomas,,,Overvotes,0,0,0,0
Franklin,AUDITOR 4YR St. Thomas,,,Undervotes,1227,1047,177,3
Franklin,AUDITOR 2YR St. Thomas,,,Write-ins,41,30,11,0
Franklin,AUDITOR 2YR St. Thomas,,,Overvotes,0,0,0,0
Franklin,AUDITOR 2YR St. Thomas,,,Undervotes,1223,1043,177,3
Franklin,AUDITOR Warren,,,Write-ins,10,8,2,0
Franklin,AUDITOR Warren,,,Overvotes,0,0,0,0
Franklin,AUDITOR Warren,,,Undervotes,114,99,15,0
Franklin,AUDITOR 6YR Washington,,DAR,Mark E. Henicle,2871,2239,627,5
Franklin,AUDITOR 6YR Washington,,,Write-ins,58,49,9,0
Franklin,AUDITOR 6YR Washington,,,Overvotes,1,0,1,0
Franklin,AUDITOR 6YR Washington,,,Undervotes,651,516,135,0
Franklin,AUDITOR 4YR Washington,,,Write-ins,213,175,38,0
Franklin,AUDITOR 4YR Washington,,,Overvotes,0,0,0,0
Franklin,AUDITOR 4YR Washington,,,Undervotes,3368,2629,734,5
Franklin,TOWNSHIP SUPERVISOR Antrim,,REP,Jaysen Cochran,2918,2554,362,2
Franklin,TOWNSHIP SUPERVISOR Antrim,,,Write-ins,66,52,14,0
Franklin,TOWNSHIP SUPERVISOR Antrim,,,Overvotes,0,0,0,0
Franklin,TOWNSHIP SUPERVISOR Antrim,,,Undervotes,622,393,226,3
Franklin,TOWNSHIP SUPERVISOR Fannett,,REP,Terry Crouse,466,445,21,0
Franklin,TOWNSHIP SUPERVISOR Fannett,,,Write-ins,14,11,3,0
Franklin,TOWNSHIP SUPERVISOR Fannett,,,Overvotes,0,0,0,0
Franklin,TOWNSHIP SUPERVISOR Fannett,,,Undervotes,42,35,7,0
Franklin,TOWNSHIP SUPERVISOR Green,,DAR,Shawn Corwell,4095,3025,1065,5
Franklin,TOWNSHIP SUPERVISOR Green,,,Write-ins,52,44,8,0
Franklin,TOWNSHIP SUPERVISOR Green,,,Overvotes,1,1,0,0
Franklin,TOWNSHIP SUPERVISOR Green,,,Undervotes,616,411,205,0
Franklin,TOWNSHIP SUPERVISOR Guilford,,REP,Gregory R. Thomas,3483,2852,627,4
Franklin,TOWNSHIP SUPERVISOR Guilford,,,Write-ins,108,68,40,0
Franklin,TOWNSHIP SUPERVISOR Guilford,,,Overvotes,1,1,0,0
Franklin,TOWNSHIP SUPERVISOR Guilford,,,Undervotes,973,504,469,0
Franklin,TOWNSHIP SUPERVISOR Hamilton,,DAR,Jeff Rockwell,2219,1737,481,1
Franklin,TOWNSHIP SUPERVISOR Hamilton,,,Write-ins,64,55,8,1
Franklin,TOWNSHIP SUPERVISOR Hamilton,,,Overvotes,2,1,1,0
Franklin,TOWNSHIP SUPERVISOR Hamilton,,,Undervotes,356,260,95,1
Franklin,TOWNSHIP SUPERVISOR Letterkenny,,REP,Ross Peterson,560,480,79,1
Franklin,TOWNSHIP SUPERVISOR Letterkenny,,,Write-ins,12,10,2,0
Franklin,TOWNSHIP SUPERVISOR Letterkenny,,,Overvotes,1,0,1,0
Franklin,TOWNSHIP SUPERVISOR Letterkenny,,,Undervotes,95,65,30,0
Franklin,TOWNSHIP SUPERVISOR Lurgan,,REP,Brian Zimmerman,363,336,27,0
Franklin,TOWNSHIP SUPERVISOR Lurgan,,,Write-ins,15,12,3,0
Franklin,TOWNSHIP SUPERVISOR Lurgan,,,Overvotes,0,0,0,0
Franklin,TOWNSHIP SUPERVISOR Lurgan,,,Undervotes,49,24,25,0
Franklin,TOWNSHIP SUPERVISOR Metal,,REP,Dale L. Hall,363,329,32,2
Franklin,TOWNSHIP SUPERVISOR Metal,,,Write-ins,2,2,0,0
Franklin,TOWNSHIP SUPERVISOR Metal,,,Overvotes,0,0,0,0
Franklin,TOWNSHIP SUPERVISOR Metal,,,Undervotes,45,35,10,0
Franklin,TOWNSHIP SUPERVISOR Montgomery,,REP,Gregory A. Weller,1124,1013,110,1
Franklin,TOWNSHIP SUPERVISOR Montgomery,,,Write-ins,24,19,5,0
Franklin,TOWNSHIP SUPERVISOR Montgomery,,,Overvotes,1,1,0,0
Franklin,TOWNSHIP SUPERVISOR Montgomery,,,Undervotes,197,125,69,3
Franklin,TOWNSHIP SUPERVISOR Peters,,REP,Marshall Stuff,967,854,112,1
Franklin,TOWNSHIP SUPERVISOR Peters,,,Write-ins,19,12,7,0
Franklin,TOWNSHIP SUPERVISOR Peters,,,Overvotes,1,1,0,0
Franklin,TOWNSHIP SUPERVISOR Peters,,,Undervotes,134,95,39,0
Franklin,TOWNSHIP SUPERVISOR Quincy,,DAR,Alan Peck,909,686,223,0
Franklin,TOWNSHIP SUPERVISOR Quincy,,,Write-ins,88,83,5,0
Franklin,TOWNSHIP SUPERVISOR Quincy,,,Overvotes,1,1,0,0
Franklin,TOWNSHIP SUPERVISOR Quincy,,,Undervotes,219,161,58,0
Franklin,TOWNSHIP SUPERVISOR Southampton,,DAR,Randy Brenize,1685,1404,280,1
Franklin,TOWNSHIP SUPERVISOR Southampton,,,Write-ins,38,32,6,0
Franklin,TOWNSHIP SUPERVISOR Southampton,,,Overvotes,1,1,0,0
Franklin,TOWNSHIP SUPERVISOR Southampton,,,Undervotes,207,165,42,0
Franklin,TOWNSHIP SUPERVISOR St. Thomas,,DAR,Randy Shindle,971,823,146,2
Franklin,TOWNSHIP SUPERVISOR St. Thomas,,,Write-ins,18,13,5,0
Franklin,TOWNSHIP SUPERVISOR St. Thomas,,,Overvotes,0,0,0,0
Franklin,TOWNSHIP SUPERVISOR St. Thomas,,,Undervotes,275,237,37,1
Franklin,TOWNSHIP SUPERVISOR Warren,,,Write-ins,77,71,6,0
Franklin,TOWNSHIP SUPERVISOR Warren,,,Overvotes,0,0,0,0
Franklin,TOWNSHIP SUPERVISOR Warren,,,Undervotes,47,36,11,0
Franklin,TOWNSHIP SUPERVISOR Washington,,REP,C. Stewart McCleaf,2093,1722,368,3
Franklin,TOWNSHIP SUPERVISOR Washington,,REP,Barb McCracken,2010,1634,374,2
Franklin,TOWNSHIP SUPERVISOR Washington,,,Write-ins,139,104,35,0
Franklin,TOWNSHIP SUPERVISOR Washington,,,Overvotes,4,4,0,0
Franklin,TOWNSHIP SUPERVISOR Washington,,,Undervotes,2916,2144,767,5
Franklin,Tax Collector Chambersburg,,DAR,Brenda Hill,3958,2904,1044,10
Franklin,Tax Collector Chambersburg,,,Write-ins,50,34,16,0
Franklin,Tax Collector Chambersburg,,,Overvotes,0,0,0,0
Franklin,Tax Collector Chambersburg,,,Undervotes,453,354,98,1
Franklin,Tax Collector Greencastle,,REP,Mary Bock,865,700,164,1
Franklin,Tax Collector Greencastle,,,Write-ins,31,23,8,0
Franklin,Tax Collector Greencastle,,,Overvotes,0,0,0,0
Franklin,Tax Collector Greencastle,,,Undervotes,199,145,53,1
Franklin,Tax Collector Mercerburg,,REP,Angel Myers,290,242,46,2
Franklin,Tax Collector Mercerburg,,,Write-ins,5,4,1,0
Franklin,Tax Collector Mercerburg,,,Overvotes,0,0,0,0
Franklin,Tax Collector Mercerburg,,,Undervotes,61,52,9,0
Franklin,Tax Collector Mont Alto,,REP,Ron Strite,294,252,42,0
Franklin,Tax Collector Mont Alto,,,Write-ins,11,9,2,0
Franklin,Tax Collector Mont Alto,,,Overvotes,0,0,0,0
Franklin,Tax Collector Mont Alto,,,Undervotes,34,26,8,0
Franklin,Tax Collector Orrstown,,,Write-ins,6,6,0,0
Franklin,Tax Collector Orrstown,,,Overvotes,0,0,0,0
Franklin,Tax Collector Orrstown,,,Undervotes,45,44,1,0
Franklin,Tax Collector Waynesboro,,DAR,Kara Geesaman,1900,1549,346,5
Franklin,Tax Collector Waynesboro,,,Write-ins,24,21,3,0
Franklin,Tax Collector Waynesboro,,,Overvotes,0,0,0,0
Franklin,Tax Collector Waynesboro,,,Undervotes,206,164,42,0
Franklin,Tax Collector West End Shippenburg,,,Write-ins,29,21,8,0
Franklin,Tax Collector West End Shippenburg,,,Overvotes,0,0,0,0
Franklin,Tax Collector West End Shippenburg,,,Undervotes,336,272,64,0
Franklin,Tax Collector Antrim,,REP,Ashley Shaffer,2988,2606,380,2
Franklin,Tax Collector Antrim,,,Write-ins,68,53,15,0
Franklin,Tax Collector Antrim,,,Overvotes,0,0,0,0
Franklin,Tax Collector Antrim,,,Undervotes,550,340,207,3
Franklin,Tax Collector Fannett,,REP,Carol Kerstetter,469,446,23,0
Franklin,Tax Collector Fannett,,,Write-ins,10,6,4,0
Franklin,Tax Collector Fannett,,,Overvotes,0,0,0,0
Franklin,Tax Collector Fannett,,,Undervotes,43,39,4,0
Franklin,Tax Collector Green,,DAR,Lindsay Loney,4076,3011,1060,5
Franklin,Tax Collector Green,,,Write-ins,50,40,10,0
Franklin,Tax Collector Green,,,Overvotes,2,1,1,0
Franklin,Tax Collector Green,,,Undervotes,636,429,207,0
Franklin,Tax Collector Guilford,,DAR,Kristine Crawford,4015,3009,1003,3
Franklin,Tax Collector Guilford,,,Write-ins,53,40,13,0
Franklin,Tax Collector Guilford,,,Overvotes,2,1,1,0
Franklin,Tax Collector Guilford,,,Undervotes,495,375,119,1
Franklin,Tax Collector Hamilton,,DAR,Sage Brady,2295,1788,505,2
Franklin,Tax Collector Hamilton,,,Write-ins,34,29,5,0
Franklin,Tax Collector Hamilton,,,Overvotes,2,1,1,0
Franklin,Tax Collector Hamilton,,,Undervotes,310,235,74,1
Franklin,Tax Collector Letterkenny,,REP,Wendy S. Wenger,584,498,85,1
Franklin,Tax Collector Letterkenny,,,Write-ins,7,5,2,0
Franklin,Tax Collector Letterkenny,,,Overvotes,0,0,0,0
Franklin,Tax Collector Letterkenny,,,Undervotes,77,52,25,0
Franklin,Tax Collector Lurgan,,REP,Ellen Forrester,371,341,30,0
Franklin,Tax Collector Lurgan,,,Write-ins,11,9,2,0
Franklin,Tax Collector Lurgan,,,Overvotes,0,0,0,0
Franklin,Tax Collector Lurgan,,,Undervotes,45,22,23,0
Franklin,Tax Collector Metal,,DAR,Stacey A. Brady,377,335,40,2
Franklin,Tax Collector Metal,,,Write-ins,4,3,1,0
Franklin,Tax Collector Metal,,,Overvotes,0,0,0,0
Franklin,Tax Collector Metal,,,Undervotes,29,28,1,0
Franklin,Tax Collector Montgomery,,REP,Elisabeth Martin,1160,1032,126,2
Franklin,Tax Collector Montgomery,,,Write-ins,18,15,3,0
Franklin,Tax Collector Montgomery,,,Overvotes,0,0,0,0
Franklin,Tax Collector Montgomery,,,Undervotes,168,111,55,2
Franklin,Tax Collector Peters,,DAR,Denise Garnes,1008,865,142,1
Franklin,Tax Collector Peters,,,Write-ins,5,5,0,0
Franklin,Tax Collector Peters,,,Overvotes,0,0,0,0
Franklin,Tax Collector Peters,,,Undervotes,108,92,16,0
Franklin,Tax Collector Quincy,,REP,Debbie J. Gift,1079,865,214,0
Franklin,Tax Collector Quincy,,,Write-ins,8,7,1,0
Franklin,Tax Collector Quincy,,,Overvotes,0,0,0,0
Franklin,Tax Collector Quincy,,,Undervotes,130,59,71,0
Franklin,Tax Collector Southampton,,REP,Andrea Thompson,1575,1367,207,1
Franklin,Tax Collector Southampton,,,Write-ins,45,31,14,0
Franklin,Tax Collector Southampton,,,Overvotes,0,0,0,0
Franklin,Tax Collector Southampton,,,Undervotes,311,204,107,0
Franklin,Tax Collector St. Thomas,,REP,Donna K. Poe,1161,999,160,2
Franklin,Tax Collector St. Thomas,,,Write-ins,11,9,2,0
Franklin,Tax Collector St. Thomas,,,Overvotes,0,0,0,0
Franklin,Tax Collector St. Thomas,,,Undervotes,92,65,26,1
Franklin,Tax Collector Warren,,REP,Tami Smith,100,87,13,0
Franklin,Tax Collector Warren,,,Write-ins,5,4,1,0
Franklin,Tax Collector Warren,,,Overvotes,0,0,0,0
Franklin,Tax Collector Warren,,,Undervotes,19,16,3,0
Franklin,Tax Collector Washington,,DAR,Donald L. Ambrose,3080,2409,667,4
Franklin,Tax Collector Washington,,,Write-ins,67,57,10,0
Franklin,Tax Collector Washington,,,Overvotes,1,0,1,0
Franklin,Tax Collector Washington,,,Undervotes,433,338,94,1
Franklin,Mayor Chambersburg,,DEM,"John (Sean) A. Scott, III",2186,1444,733,9
Franklin,Mayor Chambersburg,,REP,Kenneth C. Hock,2220,1808,410,2
Franklin,Mayor Chambersburg,,,Write-ins,7,3,4,0
Franklin,Mayor Chambersburg,,,Overvotes,0,0,0,0
Franklin,Mayor Chambersburg,,,Undervotes,48,37,11,0
Franklin,Mayor Greencastle,,REP,"Ben F. Thomas, Jr.",873,706,166,1
Franklin,Mayor Greencastle,,,Write-ins,33,24,8,1
Franklin,Mayor Greencastle,,,Overvotes,0,0,0,0
Franklin,Mayor Greencastle,,,Undervotes,189,138,51,0
Franklin,Mayor Mercerburg,,DEM,Michael Pedersen,290,237,51,2
Franklin,Mayor Mercerburg,,,Write-ins,16,14,2,0
Franklin,Mayor Mercerburg,,,Overvotes,0,0,0,0
Franklin,Mayor Mercerburg,,,Undervotes,50,47,3,0
Franklin,Mayor Mont Alto,,REP,Leisa McCleaf,264,227,37,0
Franklin,Mayor Mont Alto,,,Write-ins,16,14,2,0
Franklin,Mayor Mont Alto,,,Overvotes,0,0,0,0
Franklin,Mayor Mont Alto,,,Undervotes,59,46,13,0
Franklin,Mayor Orrstown,,,Write-ins,2,2,0,0
Franklin,Mayor Orrstown,,,Overvotes,0,0,0,0
Franklin,Mayor Orrstown,,,Undervotes,49,48,1,0
Franklin,Mayor Waynesboro,,DAR,Dade Royer,1790,1476,309,5
Franklin,Mayor Waynesboro,,,Write-ins,91,75,16,0
Franklin,Mayor Waynesboro,,,Overvotes,0,0,0,0
Franklin,Mayor Waynesboro,,,Undervotes,249,183,66,0
Franklin,Mayor West End Shippenburg,,DEM,Shaun M. Rogers,223,167,56,0
Franklin,Mayor West End Shippenburg,,REP,Ryan Miracle,129,115,14,0
Franklin,Mayor West End Shippenburg,,,Write-ins,7,7,0,0
Franklin,Mayor West End Shippenburg,,,Overvotes,0,0,0,0
Franklin,Mayor West End Shippenburg,,,Undervotes,6,4,2,0
Franklin,Mayor West End Shippenburg,,DEM,David R. Wilson,612,379,232,1
Franklin,Mayor West End Shippenburg,,REP,Allen B. Coffman,450,349,100,1
Franklin,Mayor West End Shippenburg,,,Write-ins,0,0,0,0
Franklin,Mayor West End Shippenburg,,,Overvotes,1,1,0,0
Franklin,Mayor West End Shippenburg,,,Undervotes,16,12,4,0
Franklin,Mayor West End Shippenburg,,DEM,Shannon M. Jackson,480,285,193,2
Franklin,Mayor West End Shippenburg,,REP,Austin Rosenbaum,545,436,109,0
Franklin,Mayor West End Shippenburg,,,Write-ins,0,0,0,0
Franklin,Mayor West End Shippenburg,,,Overvotes,0,0,0,0
Franklin,Mayor West End Shippenburg,,,Undervotes,9,4,5,0
Franklin,Mayor West End Shippenburg,,DEM,Curtis N. Shoup,386,244,139,3
Franklin,Mayor West End Shippenburg,,REP,Dom Brown,261,201,59,1
Franklin,Mayor West End Shippenburg,,,Write-ins,5,5,0,0
Franklin,Mayor West End Shippenburg,,,Overvotes,0,0,0,0
Franklin,Mayor West End Shippenburg,,,Undervotes,9,7,2,0
Franklin,Mayor West End Shippenburg,,DEM,Lucinda (Lu Ransom) Butler,318,254,62,2
Franklin,Mayor West End Shippenburg,,REP,Stacy M. Short,249,215,34,0
Franklin,Mayor West End Shippenburg,,,Write-ins,1,1,0,0
Franklin,Mayor West End Shippenburg,,,Overvotes,0,0,0,0
Franklin,Mayor West End Shippenburg,,,Undervotes,7,4,3,0
Franklin,Mayor West End Shippenburg,,REP,Jamie Boden,375,311,63,1
Franklin,Mayor West End Shippenburg,,,Write-ins,34,28,6,0
Franklin,Mayor West End Shippenburg,,,Overvotes,0,0,0,0
Franklin,Mayor West End Shippenburg,,,Undervotes,166,135,30,1
Franklin,Mayor West End Shippenburg,,DEM,Andrew Kilbride,553,402,150,1
Franklin,Mayor West End Shippenburg,,REP,Weston Waytow,539,476,63,0
Franklin,Mayor West End Shippenburg,,,Write-ins,2,1,1,0
Franklin,Mayor West End Shippenburg,,,Overvotes,0,0,0,0
Franklin,Mayor West End Shippenburg,,,Undervotes,18,16,2,0
Franklin,Mayor West End Shippenburg,,DAR,Cameron Schroy,619,466,151,2
Franklin,Mayor West End Shippenburg,,DEM,Wade G. Burkholder,513,365,147,1
Franklin,Mayor West End Shippenburg,,DEM,Gavin Creamer,373,243,129,1
Franklin,Mayor West End Shippenburg,,REP,Albert Miller,581,495,85,1
Franklin,Mayor West End Shippenburg,,REP,H. Duane Kinzer,510,423,86,1
Franklin,Mayor West End Shippenburg,,REP,Steve Miller,637,554,82,1
