county,precinct,office,district,party,candidate,votes,election_day,mail,provisional,vote_for
Schuylkill,Barry Twp.,Inspector of Election Barry Twp.,,,Write-ins,0,0,0,0,1
Schuylkill,Blythe Twp.,Supervisor V1 6yr Blythe Twp.,,REP,Jonathan Bowers,164,131,33,0,1
Schuylkill,Blythe Twp.,Supervisor V1 6yr Blythe Twp.,,,Write-ins,4,1,3,0,1
Schuylkill,Blythe Twp.,Tax Collector Blythe Twp.,,DEM,Michele M. Zembas,164,119,44,1,1
Schuylkill,Blythe Twp.,Tax Collector Blythe Twp.,,,Write-ins,1,1,0,0,1
Schuylkill,Blythe Twp.,Auditor V1 6yr Blythe Twp.,,DEM,Theresa A. Hinchey,141,102,38,1,1
Schuylkill,Blythe Twp.,Auditor V1 6yr Blythe Twp.,,,Write-ins,3,3,0,0,1
Schuylkill,Blythe Twp.,Auditor V1 4yr Blythe Twp.,,,Write-ins,12,9,3,0,1
Schuylkill,Blythe Twp.,Judge of Election Blythe Twp.,,,Write-ins,12,10,2,0,1
Schuylkill,Blythe Twp.,Inspector of Election Blythe Twp.,,REP,Mike Herring,155,131,24,0,1
Schuylkill,Blythe Twp.,Inspector of Election Blythe Twp.,,,Write-ins,3,1,2,0,1
Schuylkill,Branch Twp.,Supervisor V1 6yr Branch Twp.,,DEM/REP,"David M. Schultz, Sr.",446,349,96,1,1
Schuylkill,Branch Twp.,Supervisor V1 6yr Branch Twp.,,,Write-ins,20,13,7,0,1
Schuylkill,Branch Twp.,Tax Collector Branch Twp.,,DEM/REP,Gail Barber Bedford,514,395,118,1,1
Schuylkill,Branch Twp.,Tax Collector Branch Twp.,,,Write-ins,3,2,1,0,1
Schuylkill,Branch Twp.,Auditor V1 6yr Branch Twp.,,,Write-ins,39,27,12,0,1
Schuylkill,Branch Twp.,Judge of Election Branch Twp.,,REP,Rosalie M. Brennan,415,345,69,1,1
Schuylkill,Branch Twp.,Judge of Election Branch Twp.,,,Write-ins,9,5,4,0,1
Schuylkill,Branch Twp.,Inspector of Election Branch Twp.,,DEM,Betty Murphy,293,200,93,0,1
Schuylkill,Branch Twp.,Inspector of Election Branch Twp.,,REP,Gail Brennan,243,213,29,1,1
Schuylkill,Branch Twp.,Inspector of Election Branch Twp.,,,Write-ins,0,0,0,0,1
Schuylkill,Butler Twp.,Supervisor V1 6yr Butler Twp.,,REP,Kate Staudenmeier,962,828,131,3,1
Schuylkill,Butler Twp.,Supervisor V1 6yr Butler Twp.,,,Write-ins,38,30,8,0,1
Schuylkill,Butler Twp.,Supervisor V1 2yr Butler Twp.,,REP,Patrick E. Coyle,938,806,128,4,1
Schuylkill,Butler Twp.,Supervisor V1 2yr Butler Twp.,,,Write-ins,29,23,6,0,1
Schuylkill,Butler Twp.,Tax Collector Butler Twp.,,DEM/REP,Patricia A. Burns,614,458,153,3,1
Schuylkill,Butler Twp.,Tax Collector Butler Twp.,,,Write-ins,448,436,10,2,1
Schuylkill,Butler Twp.,Auditor V1 6yr Butler Twp.,,,Write-ins,63,58,5,0,1
Schuylkill,Butler Twp.,Auditor V1 4yr Butler Twp.,,,Write-ins,54,49,5,0,1
Schuylkill,Butler Twp.,Judge of Election Butler Twp. Englewood,,REP,Mark Cuttic,166,141,25,0,1
Schuylkill,Butler Twp.,Judge of Election Butler Twp. Englewood,,,Write-ins,3,2,1,0,1
Schuylkill,Butler Twp.,Judge of Election Butler Twp. Fountain Springs,,,Write-ins,16,14,2,0,1
Schuylkill,Butler Twp.,Judge of Election Butler Twp. Lavelle,,REP,Wendy E. Knorr,383,343,39,1,1
Schuylkill,Butler Twp.,Judge of Election Butler Twp. Lavelle,,,Write-ins,5,5,0,0,1
Schuylkill,Butler Twp.,Judge of Election Butler Twp. Northeast,,,Write-ins,3,3,0,0,1
Schuylkill,Butler Twp.,Inspector of Election Butler Twp. Englewood,,DEM,Carol Cuttic,159,128,31,0,1
Schuylkill,Butler Twp.,Inspector of Election Butler Twp. Englewood,,,Write-ins,3,3,0,0,1
Schuylkill,Butler Twp.,Inspector of Election Butler Twp. Fountain Springs,,,Write-ins,14,11,3,0,1
Schuylkill,Butler Twp.,Inspector of Election Butler Twp. Lavelle,,DEM,April M. Wytovich,143,110,33,0,1
Schuylkill,Butler Twp.,Inspector of Election Butler Twp. Lavelle,,REP,Diana Cappel,291,267,23,1,1
Schuylkill,Butler Twp.,Inspector of Election Butler Twp. Lavelle,,,Write-ins,0,0,0,0,1
Schuylkill,Butler Twp.,Inspector of Election Butler Twp. Northeast,,,Write-ins,3,3,0,0,1
Schuylkill,Cass Twp.,Supervisor V1 6yr Cass Twp.,,REP,Jim Garraway,292,237,54,1,1
Schuylkill,Cass Twp.,Supervisor V1 6yr Cass Twp.,,,Write-ins,17,12,5,0,1
Schuylkill,Cass Twp.,Tax Collector Cass Twp.,,DEM/REP,Barbara J. Conville,380,293,85,2,1
Schuylkill,Cass Twp.,Tax Collector Cass Twp.,,,Write-ins,2,0,2,0,1
Schuylkill,Cass Twp.,Auditor V1 6yr Cass Twp.,,,Write-ins,20,13,7,0,1
Schuylkill,Cass Twp.,Auditor V1 4yr Cass Twp.,,,Write-ins,20,15,5,0,1
Schuylkill,Cass Twp.,Judge of Election Cass Twp. North,,,Write-ins,4,1,3,0,1
Schuylkill,Cass Twp.,Judge of Election Cass Twp. South,,,Write-ins,9,8,1,0,1
Schuylkill,Cass Twp.,Inspector of Election Cass Twp. North,,,Write-ins,4,1,3,0,1
Schuylkill,Cass Twp.,Inspector of Election Cass Twp. South,,,Write-ins,9,7,2,0,1
Schuylkill,Coaldale,Mayor Coaldale,,DEM/REP,Daniel Weiksner,382,301,81,0,1
Schuylkill,Coaldale,Mayor Coaldale,,,Write-ins,18,14,4,0,1
Schuylkill,Coaldale,Tax Collector Coaldale,,DEM/REP,Kim Gavornik,376,292,84,0,1
Schuylkill,Coaldale,Tax Collector Coaldale,,,Write-ins,11,9,2,0,1
Schuylkill,Coaldale,Council V3 4yr Coaldale,,REP,Tristan Blasko,320,261,59,0,3
Schuylkill,Coaldale,Council V3 4yr Coaldale,,REP,Rose Hoben,282,225,57,0,3
Schuylkill,Coaldale,Council V3 4yr Coaldale,,REP,Matthew Jungbaer,294,241,53,0,3
Schuylkill,Coaldale,Council V3 4yr Coaldale,,,Write-ins,38,30,8,0,3
Schuylkill,Coaldale,Council V1 2yr Coaldale,,REP,Michael J. Radocha,369,297,72,0,1
Schuylkill,Coaldale,Council V1 2yr Coaldale,,,Write-ins,14,9,5,0,1
Schuylkill,Coaldale,Judge of Election Coaldale East,,DEM,Leslie A. Frets,148,116,32,0,1
Schuylkill,Coaldale,Judge of Election Coaldale East,,,Write-ins,11,11,0,0,1
Schuylkill,Coaldale,Judge of Election Coaldale West,,REP,Jo-Ann Petosa,174,142,32,0,1
Schuylkill,Coaldale,Judge of Election Coaldale West,,,Write-ins,6,4,2,0,1
Schuylkill,Coaldale,Inspector of Election Coaldale East,,DEM,Margaret Frets,86,58,28,0,1
Schuylkill,Coaldale,Inspector of Election Coaldale East,,REP,Deb Danchak,114,105,9,0,1
Schuylkill,Coaldale,Inspector of Election Coaldale East,,,Write-ins,3,3,0,0,1
Schuylkill,Coaldale,Inspector of Election Coaldale West,,REP,Jodi L. Olesh,132,100,32,0,1
Schuylkill,Coaldale,Inspector of Election Coaldale West,,,Write-ins,49,47,2,0,1
Schuylkill,Cressona,Mayor Cressona,,REP,Sandra M. Renninger,302,268,34,0,1
Schuylkill,Cressona,Mayor Cressona,,,Write-ins,16,13,3,0,1
Schuylkill,Cressona,Tax Collector Cressona,,REP,Regina M. Sonon,318,278,40,0,1
Schuylkill,Cressona,Tax Collector Cressona,,,Write-ins,6,5,1,0,1
Schuylkill,Cressona,Council V2 4yr Cressona,,REP,Michael L. Pascuzzo,289,255,34,0,2
Schuylkill,Cressona,Council V2 4yr Cressona,,,Write-ins,66,65,1,0,2
Schuylkill,Cressona,Council V1 2yr Cressona,,REP,Jennifer A. Wanamaker,297,261,36,0,1
Schuylkill,Cressona,Council V1 2yr Cressona,,,Write-ins,14,14,0,0,1
Schuylkill,Cressona,Judge of Election Cressona,,REP,Marie L. Oliver,297,263,34,0,1
Schuylkill,Cressona,Judge of Election Cressona,,,Write-ins,6,5,1,0,1
Schuylkill,Cressona,Inspector of Election Cressona,,DEM,Brenda S. Oliver,128,103,25,0,1
Schuylkill,Cressona,Inspector of Election Cressona,,REP,Judy Penberth,227,202,25,0,1
Schuylkill,Cressona,Inspector of Election Cressona,,,Write-ins,2,2,0,0,1
Schuylkill,Deer Lake,Mayor Deer Lake,,REP,Lawrence L. Kozlowski,202,181,21,0,1
Schuylkill,Deer Lake,Mayor Deer Lake,,,Write-ins,5,5,0,0,1
Schuylkill,Deer Lake,Tax Collector Deer Lake,,,Write-ins,11,9,2,0,1
Schuylkill,Deer Lake,Council V3 4yr Deer Lake,,REP,Laura K. Ranck,187,162,25,0,3
Schuylkill,Deer Lake,Council V3 4yr Deer Lake,,REP,David B. Crouse,160,140,20,0,3
Schuylkill,Deer Lake,Council V3 4yr Deer Lake,,REP,Joseph D. Sterns,159,138,21,0,3
Schuylkill,Deer Lake,Council V3 4yr Deer Lake,,,Write-ins,8,8,0,0,3
Schuylkill,Deer Lake,Auditor V1 6yr Deer Lake,,,Write-ins,4,4,0,0,1
Schuylkill,Deer Lake,Auditor V1 4yr Deer Lake,,,Write-ins,3,3,0,0,1
Schuylkill,Deer Lake,Auditor V1 2yr Deer Lake,,,Write-ins,2,2,0,0,1
Schuylkill,Deer Lake,Judge of Election Deer Lake,,REP,Sandra M. Breslin,208,186,22,0,1
Schuylkill,Deer Lake,Judge of Election Deer Lake,,,Write-ins,2,2,0,0,1
Schuylkill,Deer Lake,Inspector of Election Deer Lake,,DEM,Kathleen T. Haffey,114,86,28,0,1
Schuylkill,Deer Lake,Inspector of Election Deer Lake,,REP,Sallie J. Yost,138,130,8,0,1
Schuylkill,Deer Lake,Inspector of Election Deer Lake,,,Write-ins,0,0,0,0,1
Schuylkill,Delano Twp.,Supervisor V1 6yr Delano Twp.,,DEM,Justin Mroczka,70,55,15,0,1
Schuylkill,Delano Twp.,Supervisor V1 6yr Delano Twp.,,,Write-ins,0,0,0,0,1
Schuylkill,Delano Twp.,Supervisor V1 4yr Delano Twp.,,REP,Justin Hall,80,66,14,0,1
Schuylkill,Delano Twp.,Supervisor V1 4yr Delano Twp.,,,Write-ins,0,0,0,0,1
Schuylkill,Delano Twp.,Tax Collector Delano Twp.,,REP,Holly A. Keating,85,68,17,0,1
Schuylkill,Delano Twp.,Tax Collector Delano Twp.,,,Write-ins,0,0,0,0,1
Schuylkill,Delano Twp.,Auditor V1 6yr Delano Twp.,,,Write-ins,4,4,0,0,1
Schuylkill,Delano Twp.,Judge of Election Delano Twp.,,,Write-ins,4,4,0,0,1
Schuylkill,Delano Twp.,Inspector of Election Delano Twp.,,REP,Jane Baker,73,61,12,0,1
Schuylkill,Delano Twp.,Inspector of Election Delano Twp.,,,Write-ins,0,0,0,0,1
Schuylkill,East Brunswick Twp.,Supervisor V1 6yr East Brunswick Twp.,,REP,Thomas W. Strause,316,270,46,0,1
Schuylkill,East Brunswick Twp.,Supervisor V1 6yr East Brunswick Twp.,,,Write-ins,164,161,3,0,1
Schuylkill,East Brunswick Twp.,Tax Collector East Brunswick Twp.,,REP,Charlene Hoffman,553,483,70,0,1
Schuylkill,East Brunswick Twp.,Tax Collector East Brunswick Twp.,,,Write-ins,1,0,1,0,1
Schuylkill,East Brunswick Twp.,Auditor V1 6yr East Brunswick Twp.,,,Write-ins,31,29,2,0,1
Schuylkill,East Brunswick Twp.,Judge of Election East Brunswick Twp.,,REP,JoAnn Eckroth,525,462,63,0,1
Schuylkill,East Brunswick Twp.,Judge of Election East Brunswick Twp.,,,Write-ins,3,3,0,0,1
Schuylkill,East Brunswick Twp.,Inspector of Election East Brunswick Twp.,,,Write-ins,34,31,3,0,1
Schuylkill,East Norwegian Twp.,Supervisor V1 6yr East Norwegian Twp.,,DEM,Robert Shellhammer,242,164,78,0,1
Schuylkill,East Norwegian Twp.,Supervisor V1 6yr East Norwegian Twp.,,,Write-ins,14,12,2,0,1
Schuylkill,East Norwegian Twp.,Tax Collector East Norwegian Twp.,,DEM/REP,Ann Marie Deriscavage,294,202,92,0,1
Schuylkill,East Norwegian Twp.,Tax Collector East Norwegian Twp.,,,Write-ins,17,16,1,0,1
Schuylkill,East Norwegian Twp.,Auditor V1 6yr East Norwegian Twp.,,DEM,Michael Swartchick,254,171,83,0,1
Schuylkill,East Norwegian Twp.,Auditor V1 6yr East Norwegian Twp.,,,Write-ins,9,9,0,0,1
Schuylkill,East Norwegian Twp.,Judge of Election East Norwegian Twp.,,DEM/REP,Mark A. Placek,276,203,73,0,1
Schuylkill,East Norwegian Twp.,Judge of Election East Norwegian Twp.,,,Write-ins,7,4,3,0,1
Schuylkill,East Norwegian Twp.,Inspector of Election East Norwegian Twp.,,DEM/REP,Michele Placek Kline,278,199,79,0,1
Schuylkill,East Norwegian Twp.,Inspector of Election East Norwegian Twp.,,,Write-ins,5,2,3,0,1
Schuylkill,East Union Twp.,Supervisor V1 6yr East Union Twp.,,DEM/REP,Kyle Mummey,400,320,80,0,1
Schuylkill,East Union Twp.,Supervisor V1 6yr East Union Twp.,,,Write-ins,39,29,10,0,1
Schuylkill,East Union Twp.,Tax Collector East Union Twp.,,DEM/REP,Vicki L. Bevans,482,377,105,0,1
Schuylkill,East Union Twp.,Tax Collector East Union Twp.,,,Write-ins,3,3,0,0,1
Schuylkill,East Union Twp.,Auditor V1 6yr East Union Twp.,,REP,George Andrews,438,361,77,0,1
Schuylkill,East Union Twp.,Auditor V1 6yr East Union Twp.,,,Write-ins,4,1,3,0,1
Schuylkill,East Union Twp.,Judge of Election East Union Twp.,,DEM,Nicole Petrylak,291,222,69,0,1
Schuylkill,East Union Twp.,Judge of Election East Union Twp.,,,Write-ins,23,23,0,0,1
Schuylkill,East Union Twp.,Inspector of Election East Union Twp.,,DEM,Diane Zuber,144,92,52,0,1
Schuylkill,East Union Twp.,Inspector of Election East Union Twp.,,REP,Maggie Layton,359,301,58,0,1
Schuylkill,East Union Twp.,Inspector of Election East Union Twp.,,,Write-ins,5,5,0,0,1
Schuylkill,Eldred Twp.,Supervisor V1 6yr Eldred Twp.,,REP,Joshua A. Zartman,212,185,27,0,1
Schuylkill,Eldred Twp.,Supervisor V1 6yr Eldred Twp.,,,Write-ins,0,0,0,0,1
Schuylkill,Eldred Twp.,Tax Collector Eldred Twp.,,REP,Andrea Jerome,209,181,28,0,1
Schuylkill,Eldred Twp.,Tax Collector Eldred Twp.,,,Write-ins,3,3,0,0,1
Schuylkill,Eldred Twp.,Auditor V1 6yr Eldred Twp.,,REP,Garry Harring,213,185,28,0,1
Schuylkill,Eldred Twp.,Auditor V1 6yr Eldred Twp.,,,Write-ins,0,0,0,0,1
Schuylkill,Eldred Twp.,Judge of Election Eldred Twp.,,REP,Kathleen A. Rothermel,205,181,24,0,1
Schuylkill,Eldred Twp.,Judge of Election Eldred Twp.,,,Write-ins,3,0,3,0,1
Schuylkill,Eldred Twp.,Inspector of Election Eldred Twp.,,DEM,Ruth A. Snyder,55,38,17,0,1
Schuylkill,Eldred Twp.,Inspector of Election Eldred Twp.,,REP,Karen E. Harring,159,148,11,0,1
Schuylkill,Eldred Twp.,Inspector of Election Eldred Twp.,,,Write-ins,0,0,0,0,1
Schuylkill,Foster Twp.,Supervisor V1 6yr Foster Twp.,,DEM,Robert Halupa,73,57,16,0,1
Schuylkill,Foster Twp.,Supervisor V1 6yr Foster Twp.,,REP,Rich Zula,78,66,11,1,1
Schuylkill,Foster Twp.,Supervisor V1 6yr Foster Twp.,,,Write-ins,0,0,0,0,1
Schuylkill,Foster Twp.,Tax Collector Foster Twp.,,,Write-ins,90,71,19,0,1
Schuylkill,Foster Twp.,Auditor V1 6yr Foster Twp.,,,Write-ins,42,36,6,0,1
Schuylkill,Foster Twp.,Judge of Election Foster Twp.,,REP,Hannah Lisowski,49,43,5,1,1
Schuylkill,Foster Twp.,Judge of Election Foster Twp.,,,Write-ins,63,46,17,0,1
Schuylkill,Foster Twp.,Inspector of Election Foster Twp.,,DEM,Diane Frank,60,46,13,1,1
Schuylkill,Foster Twp.,Inspector of Election Foster Twp.,,REP,John E. Lisowski,68,56,12,0,1
Schuylkill,Foster Twp.,Inspector of Election Foster Twp.,,,Write-ins,4,4,0,0,1
Schuylkill,Frackville,Mayor Frackville,,DEM/REP,"John M. Morgan, Jr.",874,710,164,0,1
Schuylkill,Frackville,Mayor Frackville,,,Write-ins,46,38,8,0,1
Schuylkill,Frackville,Tax Collector Frackville,,DEM/REP,Janice R. Huth,908,733,175,0,1
Schuylkill,Frackville,Tax Collector Frackville,,,Write-ins,15,13,2,0,1
Schuylkill,Frackville,Council V4 4yr Frackville,,DEM,Stephen Tertel,536,417,119,0,4
Schuylkill,Frackville,Council V4 4yr Frackville,,DEM/REP,John Matern,657,530,127,0,4
Schuylkill,Frackville,Council V4 4yr Frackville,,DEM/REP,Edward Beneshunas,622,504,118,0,4
Schuylkill,Frackville,Council V4 4yr Frackville,,REP,Steve Kuzio,607,519,88,0,4
Schuylkill,Frackville,Council V4 4yr Frackville,,REP,Tylor Blackwell,525,444,81,0,4
Schuylkill,Frackville,Council V4 4yr Frackville,,,Write-ins,24,22,2,0,4
Schuylkill,Frackville,Judge of Election Frackville North,,,Write-ins,19,17,2,0,1
Schuylkill,Frackville,Judge of Election Frackville Middle,,DEM/REP,Michael A. Boychak,229,184,45,0,1
Schuylkill,Frackville,Judge of Election Frackville Middle,,,Write-ins,2,2,0,0,1
Schuylkill,Frackville,Judge of Election Frackville South,,,Write-ins,33,27,6,0,1
Schuylkill,Frackville,Inspector of Election Frackville North,,,Write-ins,17,15,2,0,1
Schuylkill,Frackville,Inspector of Election Frackville Middle,,DEM,JoAnn Filiziani,104,72,32,0,1
Schuylkill,Frackville,Inspector of Election Frackville Middle,,REP,Margaret Maggie Kegolis,138,122,16,0,1
Schuylkill,Frackville,Inspector of Election Frackville Middle,,,Write-ins,1,1,0,0,1
Schuylkill,Frackville,Inspector of Election Frackville South,,,Write-ins,32,27,5,0,1
Schuylkill,Frailey Twp.,Supervisor V1 6yr Frailey Twp.,,REP,"Ricky Allen Ney, Jr.",76,73,3,0,1
Schuylkill,Frailey Twp.,Supervisor V1 6yr Frailey Twp.,,,Write-ins,9,9,0,0,1
Schuylkill,Frailey Twp.,Tax Collector Frailey Twp.,,REP,Shandra Allar,86,79,7,0,1
Schuylkill,Frailey Twp.,Tax Collector Frailey Twp.,,,Write-ins,3,3,0,0,1
Schuylkill,Frailey Twp.,Auditor V1 6yr Frailey Twp.,,,Write-ins,18,18,0,0,1
Schuylkill,Frailey Twp.,Judge of Election Frailey Twp.,,,Write-ins,21,20,1,0,1
Schuylkill,Frailey Twp.,Inspector of Election Frailey Twp.,,REP,Jennifer Hatter,91,85,6,0,1
Schuylkill,Frailey Twp.,Inspector of Election Frailey Twp.,,,Write-ins,2,2,0,0,1
Schuylkill,Gilberton,Mayor Gilberton,,DEM,Lloyd George,30,22,8,0,1
Schuylkill,Gilberton,Mayor Gilberton,,REP,Edward J. Martofel,24,19,5,0,1
Schuylkill,Gilberton,Mayor Gilberton,,,Write-ins,110,90,20,0,1
Schuylkill,Gilberton,Tax Collector Gilberton,,DEM,Deborah D. Malloy,149,120,29,0,1
Schuylkill,Gilberton,Tax Collector Gilberton,,,Write-ins,9,9,0,0,1
Schuylkill,Gilberton,Council V2 4yr Gilberton,,,Write-ins,104,91,13,0,2
Schuylkill,Gilberton,Judge of Election Gilberton,,,Write-ins,27,26,1,0,1
Schuylkill,Gilberton,Inspector of Election Gilberton,,REP,Betsy George,129,114,15,0,1
Schuylkill,Gilberton,Inspector of Election Gilberton,,,Write-ins,2,2,0,0,1
Schuylkill,Girardville,Mayor Girardville,,,Write-ins,141,125,16,0,1
Schuylkill,Girardville,Tax Collector Girardville,,DEM/REP,Annetta Whitecavage,268,222,45,1,1
Schuylkill,Girardville,Tax Collector Girardville,,,Write-ins,5,3,2,0,1
Schuylkill,Girardville,Council V2 4yr Girardville,,DEM/REP,David J. Willis,249,203,44,2,2
Schuylkill,Girardville,Council V2 4yr Girardville,,DEM/REP,Sarah Purcell,247,211,35,1,2
Schuylkill,Girardville,Council V2 4yr Girardville,,,Write-ins,18,16,2,0,2
Schuylkill,Girardville,Council V1 2yr Girardville,,DEM/REP,Dan Heiser,277,229,46,2,1
Schuylkill,Girardville,Council V1 2yr Girardville,,,Write-ins,6,4,2,0,1
Schuylkill,Girardville,Judge of Election Girardville,,DEM,Ann P. Bradshaw Abalo,242,194,47,1,1
Schuylkill,Girardville,Judge of Election Girardville,,,Write-ins,6,4,2,0,1
Schuylkill,Girardville,Inspector of Election Girardville,,DEM,Betty Ann Mulligan Bernosky,188,152,35,1,1
Schuylkill,Girardville,Inspector of Election Girardville,,REP,Sherry Labie,110,96,14,0,1
Schuylkill,Girardville,Inspector of Election Girardville,,,Write-ins,1,0,1,0,1
Schuylkill,Gordon,Mayor Gordon,,REP,George D. Brocious,187,160,27,0,1
Schuylkill,Gordon,Mayor Gordon,,,Write-ins,3,2,1,0,1
Schuylkill,Gordon,Tax Collector Gordon,,REP,Stacy Lavas,197,166,31,0,1
Schuylkill,Gordon,Tax Collector Gordon,,,Write-ins,3,2,1,0,1
Schuylkill,Gordon,Council V3 4yr Gordon,,DEM,Jackie Hughes,128,107,21,0,3
Schuylkill,Gordon,Council V3 4yr Gordon,,REP,Tracy Hughes,163,140,23,0,3
Schuylkill,Gordon,Council V3 4yr Gordon,,REP,Shannon Dumboski,155,130,25,0,3
Schuylkill,Gordon,Council V3 4yr Gordon,,,Write-ins,5,4,1,0,3
Schuylkill,Gordon,Judge of Election Gordon,,REP,Carol Reiner,193,164,29,0,1
Schuylkill,Gordon,Judge of Election Gordon,,,Write-ins,2,1,1,0,1
Schuylkill,Gordon,Inspector of Election Gordon,,DEM,Carol K. Green,89,73,16,0,1
Schuylkill,Gordon,Inspector of Election Gordon,,REP,Renee M. Helwig,118,100,18,0,1
Schuylkill,Gordon,Inspector of Election Gordon,,,Write-ins,0,0,0,0,1
Schuylkill,Hegins Twp.,Supervisor V2 6yr Hegins Twp.,,REP,David L. Stutzman,591,518,73,0,2
Schuylkill,Hegins Twp.,Supervisor V2 6yr Hegins Twp.,,REP,Matthew L. Schwartz,569,491,77,1,2
Schuylkill,Hegins Twp.,Supervisor V2 6yr Hegins Twp.,,,Write-ins,42,38,4,0,2
Schuylkill,Hegins Twp.,Tax Collector Hegins Twp.,,REP,Connie M. Reed,814,707,106,1,1
Schuylkill,Hegins Twp.,Tax Collector Hegins Twp.,,,Write-ins,8,5,3,0,1
Schuylkill,Hegins Twp.,Auditor V1 6yr Hegins Twp.,,,Write-ins,31,29,2,0,1
Schuylkill,Hegins Twp.,Auditor V1 4yr Hegins Twp.,,,Write-ins,27,25,2,0,1
Schuylkill,Hegins Twp.,Auditor V1 2yr Hegins Twp.,,,Write-ins,27,25,2,0,1
Schuylkill,Hegins Twp.,Judge of Election Hegins Twp. East,,,Write-ins,18,16,2,0,1
Schuylkill,Hegins Twp.,Judge of Election Hegins Twp. West,,REP,Alice R. Miller,405,360,44,1,1
Schuylkill,Hegins Twp.,Judge of Election Hegins Twp. West,,,Write-ins,7,5,2,0,1
Schuylkill,Hegins Twp.,Inspector of Election Hegins Twp. East,,,Write-ins,18,16,2,0,1
Schuylkill,Hegins Twp.,Inspector of Election Hegins Twp. West,,DEM,Judith Rodichok,151,122,29,0,1
Schuylkill,Hegins Twp.,Inspector of Election Hegins Twp. West,,REP,Robin Dietrich Otto,304,270,33,1,1
