county,precinct,office,district,party,candidate,vote_for,votes,election_day,mail,provisional
Wayne,BUCKINGHAM TOWNSHIP,JUDGE OF THE COMMONWEALTH COURT,,,STELLA TSAI,1,59,38,21,0
Wayne,BUCKINGHAM TOWNSHIP,JUDGE OF THE COMMONWEALTH COURT,,,MATT WOLFORD,1,87,67,20,0
Wayne,BUCKINGHAM TOWNSHIP,JUDGE OF THE COMMONWEALTH COURT,,,Write-in,1,0,0,0,0
Wayne,BUCKINGHAM TOWNSHIP,WAYNE HIGHLANDS SCHOOL DIRECTOR REGION #1,,,MATTHEW CORSO,2,80,54,26,0
Wayne,BUCKINGHAM TOWNSHIP,WAYNE HIGHLANDS SCHOOL DIRECTOR REGION #1,,,CHANDRA ROBERTS,2,86,67,19,0
Wayne,BUCKINGHAM TOWNSHIP,WAYNE HIGHLANDS SCHOOL DIRECTOR REGION #1,,,Write-in,2,1,0,1,0
Wayne,BUCKINGHAM TOWNSHIP,TOWNSHIP AUDITOR - BUCKINGHAM TOWNSHIP,,,Write-in,1,11,8,3,0
Wayne,BUCKINGHAM TOWNSHIP,SUPERVISOR - BUCKINGHAM TOWNSHIP,,,ROBERT BENNETT,1,108,83,25,0
Wayne,BUCKINGHAM TOWNSHIP,SUPERVISOR - BUCKINGHAM TOWNSHIP,,,Write-in,1,8,3,5,0
Wayne,BUCKINGHAM TOWNSHIP,TAX COLLECTOR - BUCKINGHAM TOWNSHIP,,,MICHELLE B HUNT,1,130,95,35,0
Wayne,BUCKINGHAM TOWNSHIP,TAX COLLECTOR - BUCKINGHAM TOWNSHIP,,,Write-in,1,2,1,1,0
Wayne,BUCKINGHAM TOWNSHIP,JUDGE OF ELECTIONS - BUCKINGHAM TOWNSHIP,,,JUDITH A TODD,1,127,97,30,0
Wayne,BUCKINGHAM TOWNSHIP,JUDGE OF ELECTIONS - BUCKINGHAM TOWNSHIP,,,Write-in,1,5,2,3,0
Wayne,BUCKINGHAM TOWNSHIP,INSPECTOR OF ELECTIONS - BUCKINGHAM TOWNSHIP,,,KATHLEEN A WOODMANSEE,1,122,94,28,0
Wayne,BUCKINGHAM TOWNSHIP,INSPECTOR OF ELECTIONS - BUCKINGHAM TOWNSHIP,,,Write-in,1,6,2,4,0
Wayne,BUCKINGHAM TOWNSHIP,JUSTICE OF THE SUPREME COURT - DONOHUE RETENTION,,,Yes,1,75,53,22,0
Wayne,BUCKINGHAM TOWNSHIP,JUSTICE OF THE SUPREME COURT - DONOHUE RETENTION,,,No,1,64,49,15,0
Wayne,BUCKINGHAM TOWNSHIP,JUSTICE OF THE SUPREME COURT - DOUGHERTY RETENTION,,,Yes,1,74,52,22,0
Wayne,BUCKINGHAM TOWNSHIP,JUSTICE OF THE SUPREME COURT - DOUGHERTY RETENTION,,,No,1,65,50,15,0
Wayne,BUCKINGHAM TOWNSHIP,JUSTICE OF THE SUPREME COURT - WECHT RETENTION,,,Yes,1,73,51,22,0
Wayne,BUCKINGHAM TOWNSHIP,JUSTICE OF THE SUPREME COURT - WECHT RETENTION,,,No,1,65,50,15,0
Wayne,BUCKINGHAM TOWNSHIP,JUDGE OF THE SUPERIOR COURT - DUBOW RETENTION,,,Yes,1,66,47,19,0
Wayne,BUCKINGHAM TOWNSHIP,JUDGE OF THE SUPERIOR COURT - DUBOW RETENTION,,,No,1,71,54,17,0
Wayne,BUCKINGHAM TOWNSHIP,JUDGE OF THE COMMONWEALTH COURT - WOJCIK RETENTION,,,Yes,1,70,50,20,0
Wayne,BUCKINGHAM TOWNSHIP,JUDGE OF THE COMMONWEALTH COURT - WOJCIK RETENTION,,,No,1,68,51,17,0
Wayne,CANAAN TOWNSHIP,,,,Registered Voters,,634,,,
Wayne,CANAAN TOWNSHIP,,,,Ballots Cast,,296,,,
Wayne,CANAAN TOWNSHIP,JUDGE OF THE SUPERIOR COURT,,,BRANDON NEUMAN,1,83,51,32,0
Wayne,CANAAN TOWNSHIP,JUDGE OF THE SUPERIOR COURT,,,MARIA BATTISTA,1,192,176,16,0
Wayne,CANAAN TOWNSHIP,JUDGE OF THE SUPERIOR COURT,,,DANIEL WASSMER,1,6,4,2,0
Wayne,CANAAN TOWNSHIP,JUDGE OF THE SUPERIOR COURT,,,Write-in,1,0,0,0,0
Wayne,CANAAN TOWNSHIP,JUDGE OF THE COMMONWEALTH COURT,,,STELLA TSAI,1,95,55,40,0
Wayne,CANAAN TOWNSHIP,JUDGE OF THE COMMONWEALTH COURT,,,MATT WOLFORD,1,193,176,17,0
Wayne,CANAAN TOWNSHIP,JUDGE OF THE COMMONWEALTH COURT,,,Write-in,1,0,0,0,0
Wayne,CANAAN TOWNSHIP,MAGISTERIAL DISTRICT JUDGE 22-3-02,,,JESSICA ELLIS,1,244,200,44,0
Wayne,CANAAN TOWNSHIP,MAGISTERIAL DISTRICT JUDGE 22-3-02,,,Write-in,1,7,4,3,0
Wayne,CANAAN TOWNSHIP,WESTERN WAYNE SCHOOL DIRECTOR REGION #1,,,JOSEPH A GOMBITA,2,212,165,47,0
Wayne,CANAAN TOWNSHIP,WESTERN WAYNE SCHOOL DIRECTOR REGION #1,,,ETHAN C WOOD,2,208,158,50,0
Wayne,CANAAN TOWNSHIP,WESTERN WAYNE SCHOOL DIRECTOR REGION #1,,,Write-in,2,4,4,0,0
Wayne,CANAAN TOWNSHIP,TOWNSHIP AUDITOR - CANAAN TOWNSHIP,,,CAROL ZAWISLAK,1,252,205,47,0
Wayne,CANAAN TOWNSHIP,TOWNSHIP AUDITOR - CANAAN TOWNSHIP,,,Write-in,1,2,1,1,0
Wayne,CANAAN TOWNSHIP,SUPERVISOR - CANAAN TOWNSHIP,,,Write-in,1,140,139,1,0
Wayne,CANAAN TOWNSHIP,TAX COLLECTOR - CANAAN TOWNSHIP,,,LINDA DAVIS,1,274,221,53,0
Wayne,CANAAN TOWNSHIP,TAX COLLECTOR - CANAAN TOWNSHIP,,,Write-in,1,2,2,0,0
Wayne,CANAAN TOWNSHIP,JUDGE OF ELECTIONS - CANAAN TOWNSHIP,,,GLORIA GEBERT,1,261,217,44,0
Wayne,CANAAN TOWNSHIP,JUDGE OF ELECTIONS - CANAAN TOWNSHIP,,,Write-in,1,1,1,0,0
Wayne,CANAAN TOWNSHIP,INSPECTOR OF ELECTIONS - CANAAN TOWNSHIP,,,DONNA LABAR,1,261,213,48,0
Wayne,CANAAN TOWNSHIP,INSPECTOR OF ELECTIONS - CANAAN TOWNSHIP,,,Write-in,1,1,1,0,0
Wayne,CANAAN TOWNSHIP,JUSTICE OF THE SUPREME COURT - DONOHUE RETENTION,,,Yes,1,116,76,40,0
Wayne,CANAAN TOWNSHIP,JUSTICE OF THE SUPREME COURT - DONOHUE RETENTION,,,No,1,164,151,13,0
Wayne,CANAAN TOWNSHIP,JUSTICE OF THE SUPREME COURT - DOUGHERTY RETENTION,,,Yes,1,113,73,40,0
Wayne,CANAAN TOWNSHIP,JUSTICE OF THE SUPREME COURT - DOUGHERTY RETENTION,,,No,1,168,155,13,0
Wayne,CANAAN TOWNSHIP,JUSTICE OF THE SUPREME COURT - WECHT RETENTION,,,Yes,1,113,73,40,0
Wayne,CANAAN TOWNSHIP,JUSTICE OF THE SUPREME COURT - WECHT RETENTION,,,No,1,167,154,13,0
Wayne,CANAAN TOWNSHIP,JUDGE OF THE SUPERIOR COURT - DUBOW RETENTION,,,Yes,1,127,89,38,0
Wayne,CANAAN TOWNSHIP,JUDGE OF THE SUPERIOR COURT - DUBOW RETENTION,,,No,1,146,133,13,0
Wayne,CANAAN TOWNSHIP,JUDGE OF THE COMMONWEALTH COURT - WOJCIK RETENTION,,,Yes,1,132,95,37,0
Wayne,CANAAN TOWNSHIP,JUDGE OF THE COMMONWEALTH COURT - WOJCIK RETENTION,,,No,1,141,127,14,0
Wayne,CHERRY RIDGE TOWNSHIP,,,,Registered Voters,,1382,,,
Wayne,CHERRY RIDGE TOWNSHIP,,,,Ballots Cast,,588,,,
Wayne,CHERRY RIDGE TOWNSHIP,JUDGE OF THE SUPERIOR COURT,,,BRANDON NEUMAN,1,213,130,83,0
Wayne,CHERRY RIDGE TOWNSHIP,JUDGE OF THE SUPERIOR COURT,,,MARIA BATTISTA,1,336,299,36,1
Wayne,CHERRY RIDGE TOWNSHIP,JUDGE OF THE SUPERIOR COURT,,,DANIEL WASSMER,1,10,6,4,0
Wayne,CHERRY RIDGE TOWNSHIP,JUDGE OF THE SUPERIOR COURT,,,Write-in,1,1,1,0,0
Wayne,CHERRY RIDGE TOWNSHIP,JUDGE OF THE COMMONWEALTH COURT,,,STELLA TSAI,1,212,127,85,0
Wayne,CHERRY RIDGE TOWNSHIP,JUDGE OF THE COMMONWEALTH COURT,,,MATT WOLFORD,1,348,309,38,1
Wayne,CHERRY RIDGE TOWNSHIP,JUDGE OF THE COMMONWEALTH COURT,,,Write-in,1,0,0,0,0
Wayne,CHERRY RIDGE TOWNSHIP,MAGISTERIAL DISTRICT JUDGE 22-3-02,,,JESSICA ELLIS,1,481,372,108,1
Wayne,CHERRY RIDGE TOWNSHIP,MAGISTERIAL DISTRICT JUDGE 22-3-02,,,Write-in,1,11,8,3,0
Wayne,CHERRY RIDGE TOWNSHIP,WAYNE HIGHLANDS SCHOOL DIRECTOR REGION #3,,,BRENDAN MURRAY,2,458,345,113,0
Wayne,CHERRY RIDGE TOWNSHIP,WAYNE HIGHLANDS SCHOOL DIRECTOR REGION #3,,,JAMES A MCHUGH,2,316,243,72,1
Wayne,CHERRY RIDGE TOWNSHIP,WAYNE HIGHLANDS SCHOOL DIRECTOR REGION #3,,,Write-in,2,4,3,1,0
Wayne,CHERRY RIDGE TOWNSHIP,TOWNSHIP AUDITOR - CHERRY RIDGE TOWNSHIP,,,JACQULYN BIGART,1,458,376,81,1
Wayne,CHERRY RIDGE TOWNSHIP,TOWNSHIP AUDITOR - CHERRY RIDGE TOWNSHIP,,,Write-in,1,4,2,2,0
Wayne,CHERRY RIDGE TOWNSHIP,SUPERVISOR 6 YR - CHERRY RIDGE TOWNSHIP,,,MARCUS LIENERT,1,448,356,91,1
Wayne,CHERRY RIDGE TOWNSHIP,SUPERVISOR 6 YR - CHERRY RIDGE TOWNSHIP,,,Write-in,1,10,10,0,0
Wayne,CHERRY RIDGE TOWNSHIP,SUPERVISOR 2 YR - CHERRY RIDGE TOWNSHIP,,,STEPHEN J RICKARD,1,453,368,84,1
Wayne,CHERRY RIDGE TOWNSHIP,SUPERVISOR 2 YR - CHERRY RIDGE TOWNSHIP,,,Write-in,1,12,11,1,0
Wayne,CHERRY RIDGE TOWNSHIP,TAX COLLECTOR - CHERRY RIDGE TOWNSHIP,,,MATTHEW COAR,1,496,394,101,1
Wayne,CHERRY RIDGE TOWNSHIP,TAX COLLECTOR - CHERRY RIDGE TOWNSHIP,,,Write-in,1,4,1,3,0
Wayne,CHERRY RIDGE TOWNSHIP,JUDGE OF ELECTIONS - CHERRY RIDGE TOWNSHIP,,,KIM DANIELS,1,468,382,85,1
Wayne,CHERRY RIDGE TOWNSHIP,JUDGE OF ELECTIONS - CHERRY RIDGE TOWNSHIP,,,Write-in,1,2,2,0,0
Wayne,CHERRY RIDGE TOWNSHIP,INSPECTOR OF ELECTIONS - CHERRY RIDGE TOWNSHIP,,,WENDY L JOHANNES,1,242,153,89,0
Wayne,CHERRY RIDGE TOWNSHIP,INSPECTOR OF ELECTIONS - CHERRY RIDGE TOWNSHIP,,,NICOLE EVANS,1,323,286,36,1
Wayne,CHERRY RIDGE TOWNSHIP,INSPECTOR OF ELECTIONS - CHERRY RIDGE TOWNSHIP,,,Write-in,1,0,0,0,0
Wayne,CHERRY RIDGE TOWNSHIP,JUSTICE OF THE SUPREME COURT - DONOHUE RETENTION,,,Yes,1,245,155,90,0
Wayne,CHERRY RIDGE TOWNSHIP,JUSTICE OF THE SUPREME COURT - DONOHUE RETENTION,,,No,1,299,267,31,1
Wayne,CHERRY RIDGE TOWNSHIP,JUSTICE OF THE SUPREME COURT - DOUGHERTY RETENTION,,,Yes,1,241,151,90,0
Wayne,CHERRY RIDGE TOWNSHIP,JUSTICE OF THE SUPREME COURT - DOUGHERTY RETENTION,,,No,1,300,268,31,1
Wayne,CHERRY RIDGE TOWNSHIP,JUSTICE OF THE SUPREME COURT - WECHT RETENTION,,,Yes,1,238,148,90,0
Wayne,CHERRY RIDGE TOWNSHIP,JUSTICE OF THE SUPREME COURT - WECHT RETENTION,,,No,1,303,271,31,1
Wayne,CHERRY RIDGE TOWNSHIP,JUDGE OF THE SUPERIOR COURT - DUBOW RETENTION,,,Yes,1,234,151,83,0
Wayne,CHERRY RIDGE TOWNSHIP,JUDGE OF THE SUPERIOR COURT - DUBOW RETENTION,,,No,1,289,253,35,1
Wayne,CHERRY RIDGE TOWNSHIP,JUDGE OF THE COMMONWEALTH COURT - WOJCIK RETENTION,,,Yes,1,235,154,81,0
Wayne,CHERRY RIDGE TOWNSHIP,JUDGE OF THE COMMONWEALTH COURT - WOJCIK RETENTION,,,No,1,285,247,37,1
Wayne,CLINTON TOWNSHIP #1,,,,Registered Voters,,951,,,
Wayne,CLINTON TOWNSHIP #1,,,,Ballots Cast,,422,,,
Wayne,CLINTON TOWNSHIP #1,JUDGE OF THE SUPERIOR COURT,,,BRANDON NEUMAN,1,151,91,60,0
Wayne,CLINTON TOWNSHIP #1,JUDGE OF THE SUPERIOR COURT,,,MARIA BATTISTA,1,248,213,35,0
Wayne,CLINTON TOWNSHIP #1,JUDGE OF THE SUPERIOR COURT,,,DANIEL WASSMER,1,1,0,1,0
Wayne,CLINTON TOWNSHIP #1,JUDGE OF THE SUPERIOR COURT,,,Write-in,1,0,0,0,0
Wayne,CLINTON TOWNSHIP #1,JUDGE OF THE COMMONWEALTH COURT,,,STELLA TSAI,1,144,86,58,0
Wayne,CLINTON TOWNSHIP #1,JUDGE OF THE COMMONWEALTH COURT,,,MATT WOLFORD,1,254,215,39,0
Wayne,CLINTON TOWNSHIP #1,JUDGE OF THE COMMONWEALTH COURT,,,Write-in,1,0,0,0,0
Wayne,CLINTON TOWNSHIP #1,WESTERN WAYNE SCHOOL DIRECTOR REGION #1,,,JOSEPH A GOMBITA,2,265,194,71,0
Wayne,CLINTON TOWNSHIP #1,WESTERN WAYNE SCHOOL DIRECTOR REGION #1,,,ETHAN C WOOD,2,251,181,70,0
Wayne,CLINTON TOWNSHIP #1,WESTERN WAYNE SCHOOL DIRECTOR REGION #1,,,Write-in,2,4,2,2,0
Wayne,CLINTON TOWNSHIP #1,TOWNSHIP AUDITOR - CLINTON TOWNSHIP,,,Write-in,1,22,19,3,0
Wayne,CLINTON TOWNSHIP #1,SUPERVISOR - CLINTON TOWNSHIP,,,MARK LOPATOFSKY,1,306,219,87,0
Wayne,CLINTON TOWNSHIP #1,SUPERVISOR - CLINTON TOWNSHIP,,,Write-in,1,83,79,4,0
