county,office,district,party,candidate,votes,election_day,mail,provisional
Mifflin,Township Auditor Union Twp,,,Overvotes,0,0,0,0
Mifflin,Township Auditor Union Twp,,,Undervotes,769,575,194,0
Mifflin,Township Auditor Wayne Twp,,DAR,LISA RHONE,573,480,90,3
Mifflin,Township Auditor Wayne Twp,,,Write-ins,4,2,2,0
Mifflin,Township Auditor Wayne Twp,,,Overvotes,0,0,0,0
Mifflin,Township Auditor Wayne Twp,,,Undervotes,64,54,10,0
Mifflin,Borough Council 4yr Burnham Boro,,DAR,MATTHEW DEAMER,293,235,57,1
Mifflin,Borough Council 4yr Burnham Boro,,REP,ROBERT SOCCIO,269,233,36,0
Mifflin,Borough Council 4yr Burnham Boro,,REP,THOMAS E GARVER,277,237,39,1
Mifflin,Borough Council 4yr Burnham Boro,,,Write-ins,13,10,3,0
Mifflin,Borough Council 4yr Burnham Boro,,,Overvotes,0,0,0,0
Mifflin,Borough Council 4yr Burnham Boro,,,Undervotes,531,425,105,1
Mifflin,Borough Council 2yr Burnham Boro,,REP,ASHLEY A LEGRADI,307,263,43,1
Mifflin,Borough Council 2yr Burnham Boro,,REP,THOMAS MASON,291,252,39,0
Mifflin,Borough Council 2yr Burnham Boro,,,Write-ins,10,5,5,0
Mifflin,Borough Council 2yr Burnham Boro,,,Overvotes,0,0,0,0
Mifflin,Borough Council 2yr Burnham Boro,,,Undervotes,314,240,73,1
Mifflin,Borough Council Juniata Terrace Boro,,DEM,ERIC J RHODES,41,29,12,0
Mifflin,Borough Council Juniata Terrace Boro,,DEM,HEIDI L TRAXLER,50,36,14,0
Mifflin,Borough Council Juniata Terrace Boro,,REP,DOUGLAS N KEPNER,72,57,15,0
Mifflin,Borough Council Juniata Terrace Boro,,,Write-ins,34,31,3,0
Mifflin,Borough Council Juniata Terrace Boro,,,Overvotes,0,0,0,0
Mifflin,Borough Council Juniata Terrace Boro,,,Undervotes,136,120,16,0
Mifflin,Borough Council 4yr Kistler Boro,,,Write-ins,34,33,1,0
Mifflin,Borough Council 4yr Kistler Boro,,,Overvotes,0,0,0,0
Mifflin,Borough Council 4yr Kistler Boro,,,Undervotes,161,132,29,0
Mifflin,Borough Council 2yr Kistler Boro,,,Write-ins,18,17,1,0
Mifflin,Borough Council 2yr Kistler Boro,,,Overvotes,0,0,0,0
Mifflin,Borough Council 2yr Kistler Boro,,,Undervotes,112,93,19,0
Mifflin,Borough Council Lewistown Boro,,DAR,LISA A KNUDSON,922,670,249,3
Mifflin,Borough Council Lewistown Boro,,REP,SCOTT GUTSHALL,771,654,117,0
Mifflin,Borough Council Lewistown Boro,,,Write-ins,65,57,8,0
Mifflin,Borough Council Lewistown Boro,,,Overvotes,0,0,0,0
Mifflin,Borough Council Lewistown Boro,,,Undervotes,2433,1862,565,6
Mifflin,Borough Council McVeytown Boro,,REP,PAUL K GRUBER,96,92,4,0
Mifflin,Borough Council McVeytown Boro,,,Write-ins,81,77,4,0
Mifflin,Borough Council McVeytown Boro,,,Overvotes,0,0,0,0
Mifflin,Borough Council McVeytown Boro,,,Undervotes,255,243,12,0
Mifflin,Borough Council New Hamilton Boro,,,Write-ins,26,26,0,0
Mifflin,Borough Council New Hamilton Boro,,,Overvotes,0,0,0,0
Mifflin,Borough Council New Hamilton Boro,,,Undervotes,174,144,30,0
Mifflin,Mayor Burnham Boro,,REP,OLIVIA J WYLAND,375,323,51,1
Mifflin,Mayor Burnham Boro,,,Write-ins,10,5,5,0
Mifflin,Mayor Burnham Boro,,,Overvotes,0,0,0,0
Mifflin,Mayor Burnham Boro,,,Undervotes,76,52,24,0
Mifflin,Mayor Juniata Terrace Boro,,DEM,JOHN F WAGNER,58,44,14,0
Mifflin,Mayor Juniata Terrace Boro,,,Write-ins,14,13,1,0
Mifflin,Mayor Juniata Terrace Boro,,,Overvotes,0,0,0,0
Mifflin,Mayor Juniata Terrace Boro,,,Undervotes,39,34,5,0
Mifflin,Mayor Kistler Boro,,,Write-ins,14,12,2,0
Mifflin,Mayor Kistler Boro,,,Overvotes,0,0,0,0
Mifflin,Mayor Kistler Boro,,,Undervotes,51,43,8,0
Mifflin,Mayor Lewistown Boro,,DAR,DEBORAH A BARGO,1159,886,270,3
Mifflin,Mayor Lewistown Boro,,,Write-ins,27,27,0,0
Mifflin,Mayor Lewistown Boro,,,Overvotes,0,0,0,0
Mifflin,Mayor Lewistown Boro,,,Undervotes,211,168,43,0
Mifflin,Mayor McVeytown Boro,,REP,WILDA FISHER,98,94,4,0
Mifflin,Mayor McVeytown Boro,,,Write-ins,1,0,1,0
Mifflin,Mayor McVeytown Boro,,,Overvotes,0,0,0,0
Mifflin,Mayor McVeytown Boro,,,Undervotes,9,9,0,0
Mifflin,Mayor New Hamilton Boro,,,Write-ins,9,8,1,0
Mifflin,Mayor New Hamilton Boro,,,Overvotes,0,0,0,0
Mifflin,Mayor New Hamilton Boro,,,Undervotes,31,26,5,0
Mifflin,Tax Collector Armagh Twp,,REP,CRYSTAL HEISTER,736,634,102,0
Mifflin,Tax Collector Armagh Twp,,,Write-ins,4,4,0,0
Mifflin,Tax Collector Armagh Twp,,,Overvotes,0,0,0,0
Mifflin,Tax Collector Armagh Twp,,,Undervotes,83,64,19,0
Mifflin,Tax Collector Bratton Twp,,REP,SHARINA HARSHBARGER,319,293,25,1
Mifflin,Tax Collector Bratton Twp,,,Write-ins,1,1,0,0
Mifflin,Tax Collector Bratton Twp,,,Overvotes,0,0,0,0
Mifflin,Tax Collector Bratton Twp,,,Undervotes,14,13,1,0
Mifflin,Tax Collector Brown Twp,,REP,CHERYL HARTZLER,1050,838,211,1
Mifflin,Tax Collector Brown Twp,,,Write-ins,7,6,1,0
Mifflin,Tax Collector Brown Twp,,,Overvotes,0,0,0,0
Mifflin,Tax Collector Brown Twp,,,Undervotes,121,66,54,1
Mifflin,Tax Collector Burnham Boro,,DAR,CHRISTINE L WOLFKIEL,405,336,68,1
Mifflin,Tax Collector Burnham Boro,,,Write-ins,5,4,1,0
Mifflin,Tax Collector Burnham Boro,,,Overvotes,0,0,0,0
Mifflin,Tax Collector Burnham Boro,,,Undervotes,51,40,11,0
Mifflin,Tax Collector Decatur Twp,,REP,CINDY L MCKNIGHT,695,614,80,1
Mifflin,Tax Collector Decatur Twp,,,Write-ins,4,4,0,0
Mifflin,Tax Collector Decatur Twp,,,Overvotes,0,0,0,0
Mifflin,Tax Collector Decatur Twp,,,Undervotes,28,16,11,1
Mifflin,Tax Collector Derry Twp,,DAR,BRET TREASTER,1825,1359,463,3
Mifflin,Tax Collector Derry Twp,,,Write-ins,11,9,2,0
Mifflin,Tax Collector Derry Twp,,,Overvotes,9,0,9,0
Mifflin,Tax Collector Derry Twp,,,Undervotes,141,100,41,0
Mifflin,Tax Collector Granville Twp,,DAR,BILLI J WEAVER,1141,889,251,1
Mifflin,Tax Collector Granville Twp,,,Write-ins,3,3,0,0
Mifflin,Tax Collector Granville Twp,,,Overvotes,0,0,0,0
Mifflin,Tax Collector Granville Twp,,,Undervotes,87,73,14,0
Mifflin,Tax Collector Juniata Terrace Boro,,,Write-ins,7,5,2,0
Mifflin,Tax Collector Juniata Terrace Boro,,,Overvotes,0,0,0,0
Mifflin,Tax Collector Juniata Terrace Boro,,,Undervotes,104,86,18,0
Mifflin,Tax Collector Kistler Boro,,,Write-ins,12,10,2,0
Mifflin,Tax Collector Kistler Boro,,,Overvotes,0,0,0,0
Mifflin,Tax Collector Kistler Boro,,,Undervotes,53,45,8,0
Mifflin,Tax Collector Lewistown Boro,,DAR,ERIN ANEWALT,1164,889,272,3
Mifflin,Tax Collector Lewistown Boro,,,Write-ins,32,28,4,0
Mifflin,Tax Collector Lewistown Boro,,,Overvotes,0,0,0,0
Mifflin,Tax Collector Lewistown Boro,,,Undervotes,201,164,37,0
Mifflin,Tax Collector McVeytown Boro,,REP,BROOKE KNABLE,98,94,4,0
Mifflin,Tax Collector McVeytown Boro,,,Write-ins,0,0,0,0
Mifflin,Tax Collector McVeytown Boro,,,Overvotes,0,0,0,0
Mifflin,Tax Collector McVeytown Boro,,,Undervotes,10,9,1,0
Mifflin,Tax Collector Menno Twp,,REP,CHEYNA LYTER,164,152,12,0
Mifflin,Tax Collector Menno Twp,,,Write-ins,2,2,0,0
Mifflin,Tax Collector Menno Twp,,,Overvotes,0,0,0,0
Mifflin,Tax Collector Menno Twp,,,Undervotes,10,6,4,0
Mifflin,Tax Collector New Hamilton Boro,,REP,MELODY A KANE,39,33,6,0
Mifflin,Tax Collector New Hamilton Boro,,,Write-ins,0,0,0,0
Mifflin,Tax Collector New Hamilton Boro,,,Overvotes,0,0,0,0
Mifflin,Tax Collector New Hamilton Boro,,,Undervotes,1,1,0,0
Mifflin,Tax Collector Oliver Twp,,REP,SHERRY L MILLER,470,404,66,0
Mifflin,Tax Collector Oliver Twp,,,Write-ins,4,3,1,0
Mifflin,Tax Collector Oliver Twp,,,Overvotes,0,0,0,0
Mifflin,Tax Collector Oliver Twp,,,Undervotes,25,16,9,0
Mifflin,Tax Collector Union Twp,,REP,HERB ZOOK,757,563,194,0
Mifflin,Tax Collector Union Twp,,,Write-ins,3,3,0,0
Mifflin,Tax Collector Union Twp,,,Overvotes,0,0,0,0
Mifflin,Tax Collector Union Twp,,,Undervotes,56,42,14,0
Mifflin,Tax Collector Wayne Twp,,REP,MARY ELLEN REED,600,507,90,3
Mifflin,Tax Collector Wayne Twp,,,Write-ins,12,5,7,0
Mifflin,Tax Collector Wayne Twp,,,Overvotes,0,0,0,0
Mifflin,Tax Collector Wayne Twp,,,Undervotes,29,24,5,0
Mifflin,Township Supervisor Armagh Twp,,REP,CRAIG A BITNER,670,585,85,0
Mifflin,Township Supervisor Armagh Twp,,,Write-ins,15,15,0,0
Mifflin,Township Supervisor Armagh Twp,,,Overvotes,0,0,0,0
Mifflin,Township Supervisor Armagh Twp,,,Undervotes,138,102,36,0
Mifflin,Township Supervisor Bratton Twp,,REP,KEVIN J FRENCH,302,280,22,0
Mifflin,Township Supervisor Bratton Twp,,,Write-ins,6,6,0,0
Mifflin,Township Supervisor Bratton Twp,,,Overvotes,0,0,0,0
Mifflin,Township Supervisor Bratton Twp,,,Undervotes,26,21,4,1
Mifflin,Township Supervisor Brown Twp,,REP,STEVE GLICK,954,770,183,1
Mifflin,Township Supervisor Brown Twp,,,Write-ins,21,15,6,0
Mifflin,Township Supervisor Brown Twp,,,Overvotes,0,0,0,0
Mifflin,Township Supervisor Brown Twp,,,Undervotes,203,125,77,1
Mifflin,Township Supervisor Decatur Twp,,REP,MIKE CHERRY,630,563,66,1
Mifflin,Township Supervisor Decatur Twp,,,Write-ins,21,20,1,0
Mifflin,Township Supervisor Decatur Twp,,,Overvotes,0,0,0,0
Mifflin,Township Supervisor Decatur Twp,,,Undervotes,76,51,24,1
Mifflin,Township Supervisor Derry Twp,,REP,JOSEPH E UGHETTO II,1647,1269,375,3
Mifflin,Township Supervisor Derry Twp,,,Write-ins,21,12,9,0
Mifflin,Township Supervisor Derry Twp,,,Overvotes,0,0,0,0
Mifflin,Township Supervisor Derry Twp,,,Undervotes,318,187,131,0
Mifflin,Township Supervisor Granville Twp,,DAR,TERRY STEWART,1064,837,226,1
Mifflin,Township Supervisor Granville Twp,,,Write-ins,20,14,6,0
Mifflin,Township Supervisor Granville Twp,,,Overvotes,0,0,0,0
Mifflin,Township Supervisor Granville Twp,,,Undervotes,147,114,33,0
Mifflin,Township Supervisor Menno Twp,,REP,HARRY CLEVER,149,137,12,0
Mifflin,Township Supervisor Menno Twp,,,Write-ins,8,8,0,0
Mifflin,Township Supervisor Menno Twp,,,Overvotes,0,0,0,0
Mifflin,Township Supervisor Menno Twp,,,Undervotes,19,15,4,0
Mifflin,Township Supervisor Oliver Twp,,REP,FRANCIS GOSS,450,388,62,0
Mifflin,Township Supervisor Oliver Twp,,,Write-ins,6,6,0,0
Mifflin,Township Supervisor Oliver Twp,,,Overvotes,0,0,0,0
Mifflin,Township Supervisor Oliver Twp,,,Undervotes,43,29,14,0
Mifflin,Township Supervisor Union Twp,,REP,KEN WALTERS,478,348,130,0
Mifflin,Township Supervisor Union Twp,,,Write-ins,239,195,44,0
Mifflin,Township Supervisor Union Twp,,,Overvotes,0,0,0,0
Mifflin,Township Supervisor Union Twp,,,Undervotes,99,65,34,0
Mifflin,Township Supervisor Wayne Twp,,REP,DONALD GEARHART,509,434,73,2
Mifflin,Township Supervisor Wayne Twp,,,Write-ins,79,66,13,0
Mifflin,Township Supervisor Wayne Twp,,,Overvotes,0,0,0,0
Mifflin,Township Supervisor Wayne Twp,,,Undervotes,53,36,16,1
Mifflin,Judge of Elections ARMAGH TOWNSHIP-EAST,,REP,REX BARR,237,216,21,0
Mifflin,Judge of Elections ARMAGH TOWNSHIP-EAST,,,Write-ins,2,2,0,0
Mifflin,Judge of Elections ARMAGH TOWNSHIP-EAST,,,Overvotes,0,0,0,0
Mifflin,Judge of Elections ARMAGH TOWNSHIP-EAST,,,Undervotes,28,19,9,0
Mifflin,Judge of Elections ARMAGH TOWNSHIP-WEST,,REP,MARY L KIBE,473,404,69,0
Mifflin,Judge of Elections ARMAGH TOWNSHIP-WEST,,,Write-ins,3,3,0,0
Mifflin,Judge of Elections ARMAGH TOWNSHIP-WEST,,,Overvotes,0,0,0,0
Mifflin,Judge of Elections ARMAGH TOWNSHIP-WEST,,,Undervotes,80,58,22,0
Mifflin,Judge of Elections BRATTON TOWNSHIP,,REP,CHRISTOPHER F SIMONE,295,276,19,0
Mifflin,Judge of Elections BRATTON TOWNSHIP,,,Write-ins,2,2,0,0
Mifflin,Judge of Elections BRATTON TOWNSHIP,,,Overvotes,0,0,0,0
Mifflin,Judge of Elections BRATTON TOWNSHIP,,,Undervotes,37,29,7,1
Mifflin,Judge of Elections BROWN TOWNSHIP-BIG VALLEY_REEDSVILLE,,REP,JO ANN SMITH,524,436,88,0
Mifflin,Judge of Elections BROWN TOWNSHIP-BIG VALLEY_REEDSVILLE,,,Write-ins,9,7,2,0
Mifflin,Judge of Elections BROWN TOWNSHIP-BIG VALLEY_REEDSVILLE,,,Overvotes,0,0,0,0
Mifflin,Judge of Elections BROWN TOWNSHIP-BIG VALLEY_REEDSVILLE,,,Undervotes,67,37,30,0
Mifflin,Judge of Elections BROWN TOWNSHIP-CHURCH HILL,,,Write-ins,13,11,2,0
Mifflin,Judge of Elections BROWN TOWNSHIP-CHURCH HILL,,,Overvotes,0,0,0,0
Mifflin,Judge of Elections BROWN TOWNSHIP-CHURCH HILL,,,Undervotes,565,419,144,2
Mifflin,Judge of Elections BURNHAM BOROUGH,,,Write-ins,22,13,9,0
Mifflin,Judge of Elections BURNHAM BOROUGH,,,Overvotes,0,0,0,0
Mifflin,Judge of Elections BURNHAM BOROUGH,,,Undervotes,439,367,71,1
Mifflin,Judge of Elections DECATUR TOWNSHIP-EAST,,REP,TINA K GOSS,289,262,26,1
Mifflin,Judge of Elections DECATUR TOWNSHIP-EAST,,,Write-ins,1,1,0,0
Mifflin,Judge of Elections DECATUR TOWNSHIP-EAST,,,Overvotes,0,0,0,0
Mifflin,Judge of Elections DECATUR TOWNSHIP-EAST,,,Undervotes,22,17,5,0
Mifflin,Judge of Elections DECATUR TOWNSHIP-WEST,,REP,ELAINE J WAGNER,381,336,45,0
Mifflin,Judge of Elections DECATUR TOWNSHIP-WEST,,,Write-ins,1,1,0,0
Mifflin,Judge of Elections DECATUR TOWNSHIP-WEST,,,Overvotes,0,0,0,0
Mifflin,Judge of Elections DECATUR TOWNSHIP-WEST,,,Undervotes,33,17,15,1
Mifflin,Judge of Elections DERRY TOWNSHIP-EAST,,REP,JORDAN T CRAWFORD,511,362,149,0
Mifflin,Judge of Elections DERRY TOWNSHIP-EAST,,,Write-ins,7,4,3,0
Mifflin,Judge of Elections DERRY TOWNSHIP-EAST,,,Overvotes,0,0,0,0
Mifflin,Judge of Elections DERRY TOWNSHIP-EAST,,,Undervotes,116,53,62,1
Mifflin,Judge of Elections DERRY TOWNSHIP-NORTH,,,Write-ins,21,15,6,0
Mifflin,Judge of Elections DERRY TOWNSHIP-NORTH,,,Overvotes,0,0,0,0
Mifflin,Judge of Elections DERRY TOWNSHIP-NORTH,,,Undervotes,453,347,104,2
Mifflin,Judge of Elections DERRY TOWNSHIP-SOUTH,,DEM,DEE ANN FISHER,352,239,113,0
Mifflin,Judge of Elections DERRY TOWNSHIP-SOUTH,,,Write-ins,17,15,2,0
Mifflin,Judge of Elections DERRY TOWNSHIP-SOUTH,,,Overvotes,0,0,0,0
Mifflin,Judge of Elections DERRY TOWNSHIP-SOUTH,,,Undervotes,175,154,21,0
Mifflin,Judge of Elections DERRY TOWNSHIP-WEST,,DEM,BEVERLY F BERICH,244,197,47,0
Mifflin,Judge of Elections DERRY TOWNSHIP-WEST,,,Write-ins,5,5,0,0
Mifflin,Judge of Elections DERRY TOWNSHIP-WEST,,,Overvotes,0,0,0,0
Mifflin,Judge of Elections DERRY TOWNSHIP-WEST,,,Undervotes,85,77,8,0
Mifflin,Judge of Elections GRANVILLE TOWNSHIP-EAST,,DEM,JOYCE FISHER RUPERT,276,219,57,0
Mifflin,Judge of Elections GRANVILLE TOWNSHIP-EAST,,,Write-ins,11,10,1,0
Mifflin,Judge of Elections GRANVILLE TOWNSHIP-EAST,,,Overvotes,0,0,0,0
Mifflin,Judge of Elections GRANVILLE TOWNSHIP-EAST,,,Undervotes,119,101,18,0
Mifflin,Judge of Elections GRANVILLE TOWNSHIP-WEST,,REP,DAVID M BECKER,651,529,121,1
Mifflin,Judge of Elections GRANVILLE TOWNSHIP-WEST,,,Write-ins,9,6,3,0
Mifflin,Judge of Elections GRANVILLE TOWNSHIP-WEST,,,Overvotes,1,0,1,0
Mifflin,Judge of Elections GRANVILLE TOWNSHIP-WEST,,,Undervotes,164,100,64,0
Mifflin,Judge of Elections JUNIATA TERRACE BOROUGH,,,Write-ins,6,6,0,0
Mifflin,Judge of Elections JUNIATA TERRACE BOROUGH,,,Overvotes,0,0,0,0
Mifflin,Judge of Elections JUNIATA TERRACE BOROUGH,,,Undervotes,105,85,20,0
Mifflin,Judge of Elections KISTLER BOROUGH,,,Write-ins,7,6,1,0
Mifflin,Judge of Elections KISTLER BOROUGH,,,Overvotes,0,0,0,0
Mifflin,Judge of Elections KISTLER BOROUGH,,,Undervotes,58,49,9,0
Mifflin,Judge of Elections LEWISTOWN BOROUGH-WEST,,,Write-ins,17,12,5,0
Mifflin,Judge of Elections LEWISTOWN BOROUGH-WEST,,,Overvotes,0,0,0,0
Mifflin,Judge of Elections LEWISTOWN BOROUGH-WEST,,,Undervotes,296,235,61,0
Mifflin,Judge of Elections LEWISTOWN BOROUGH-CENTRAL,,,Write-ins,20,15,5,0
Mifflin,Judge of Elections LEWISTOWN BOROUGH-CENTRAL,,,Overvotes,0,0,0,0
Mifflin,Judge of Elections LEWISTOWN BOROUGH-CENTRAL,,,Undervotes,255,166,87,2
Mifflin,Judge of Elections LEWISTOWN BOROUGH-NORTH,,DEM,PENELOPE J HARTMAN,247,186,60,1
Mifflin,Judge of Elections LEWISTOWN BOROUGH-NORTH,,,Write-ins,7,7,0,0
Mifflin,Judge of Elections LEWISTOWN BOROUGH-NORTH,,,Overvotes,0,0,0,0
Mifflin,Judge of Elections LEWISTOWN BOROUGH-NORTH,,,Undervotes,98,94,4,0
Mifflin,Judge of Elections LEWISTOWN BOROUGH-SOUTH,,REP,MICHAEL LEE BAIR,337,287,50,0
Mifflin,Judge of Elections LEWISTOWN BOROUGH-SOUTH,,,Write-ins,6,6,0,0
Mifflin,Judge of Elections LEWISTOWN BOROUGH-SOUTH,,,Overvotes,1,1,0,0
Mifflin,Judge of Elections LEWISTOWN BOROUGH-SOUTH,,,Undervotes,113,72,41,0
Mifflin,Judge of Elections MCVEYTOWN BOROUGH,,REP,C. JILL WELSH,104,99,5,0
Mifflin,Judge of Elections MCVEYTOWN BOROUGH,,,Write-ins,0,0,0,0
Mifflin,Judge of Elections MCVEYTOWN BOROUGH,,,Overvotes,0,0,0,0
Mifflin,Judge of Elections MCVEYTOWN BOROUGH,,,Undervotes,4,4,0,0
Mifflin,Judge of Elections MENNO TOWNSHIP,,REP,EVELYN SUYDAM,158,146,12,0
Mifflin,Judge of Elections MENNO TOWNSHIP,,,Write-ins,0,0,0,0
Mifflin,Judge of Elections MENNO TOWNSHIP,,,Overvotes,0,0,0,0
Mifflin,Judge of Elections MENNO TOWNSHIP,,,Undervotes,18,14,4,0
Mifflin,Judge of Elections NEWTON HAMILTON BOROUGH,,,Write-ins,0,0,0,0
