county,precinct,office,district,party,candidate,votes,election_day,mail,provisional,vote_for
Mercer,Coolspring Township,Judge of the Commonwealth Court,,REP,MATT WOLFORD,492,421,68,3,1
Mercer,Coolspring Township,Judge of the Commonwealth Court,,DEM,STELLA TSAI,191,104,86,1,1
Mercer,Coolspring Township,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Mercer,Coolspring Township,Controller,,REP,STEPHEN J SHERMAN II,474,406,65,3,1
Mercer,Coolspring Township,Controller,,DEM,DEBORAH FISCHER,215,124,90,1,1
Mercer,Coolspring Township,Controller,,,Write-ins,0,0,0,0,1
Mercer,Coolspring Township,Treasurer,,REP,AMBER WHITE,561,463,96,2,1
Mercer,Coolspring Township,Treasurer,,,Write-ins,7,4,3,0,1
Mercer,Coolspring Township,School Director Region A,Mercer,D/R,AIMEE CARTER PETERS,406,297,106,3,2
Mercer,Coolspring Township,School Director Region A,Mercer,D/R,DAVID R LENGEL,396,306,89,1,2
Mercer,Coolspring Township,School Director Region A,Mercer,,Write-ins,3,3,0,0,2
Mercer,Coolspring Township,Township Supervisor,Coolspring Township,REP,KENNETH STRUTHERS,398,310,85,3,1
Mercer,Coolspring Township,Township Supervisor,Coolspring Township,DEM,DALE BESTWICK,292,221,70,1,1
Mercer,Coolspring Township,Township Supervisor,Coolspring Township,,Write-ins,3,1,2,0,1
Mercer,Coolspring Township,Township Supervisor,Coolspring Township,D/R,DREW W SHAFFER,532,409,122,1,1
Mercer,Coolspring Township,Township Supervisor,Coolspring Township,,Write-ins,25,20,4,1,1
Mercer,Coolspring Township,Township Auditor,Coolspring Township,REP,JEFFREY STAUL,563,459,102,2,1
Mercer,Coolspring Township,Township Auditor,Coolspring Township,,Write-ins,5,4,1,0,1
Mercer,Coolspring Township,Tax Collector,Coolspring Township,REP,BRENDA STRUTHERS,620,486,130,4,1
Mercer,Coolspring Township,Tax Collector,Coolspring Township,,Write-ins,6,4,2,0,1
Mercer,Coolspring Township,Judge of Elections,,,Write-ins,24,21,3,0,1
Mercer,Coolspring Township,Inspector of Elections,,REP,CYNTHIA CRYTZER,563,456,105,2,1
Mercer,Coolspring Township,Inspector of Elections,,,Write-ins,4,1,3,0,1
Mercer,Coolspring Township,Supreme Court Retention - Christine Donohue,,,No,443,387,54,2,1
Mercer,Coolspring Township,Supreme Court Retention - Christine Donohue,,,Yes,243,143,98,2,1
Mercer,Coolspring Township,Supreme Court Retention - Kevin M Dougherty,,,No,440,384,54,2,1
Mercer,Coolspring Township,Supreme Court Retention - Kevin M Dougherty,,,Yes,242,142,98,2,1
Mercer,Coolspring Township,Supreme Court Retention - David Wecht,,,No,445,384,59,2,1
Mercer,Coolspring Township,Supreme Court Retention - David Wecht,,,Yes,232,138,92,2,1
Mercer,Coolspring Township,Superior Court Retention - Alice Beck Dubow,,,No,411,364,45,2,1
Mercer,Coolspring Township,Superior Court Retention - Alice Beck Dubow,,,Yes,260,155,103,2,1
Mercer,Coolspring Township,Commonwealth Court Retention - Michael H Wojcik,,,No,412,362,48,2,1
Mercer,Coolspring Township,Commonwealth Court Retention - Michael H Wojcik,,,Yes,257,157,98,2,1
Mercer,Deer Creek Township,Registered Voters,,,,295,,,,
Mercer,Deer Creek Township,Ballots Cast,,,,124,109,15,0,
Mercer,Deer Creek Township,Ballots Cast Blank,,,,0,0,0,0,
Mercer,Deer Creek Township,Judge of the Superior Court,,REP,MARIA BATTISTA,85,83,2,0,1
Mercer,Deer Creek Township,Judge of the Superior Court,,DEM,BRANDON NEUMAN,31,19,12,0,1
Mercer,Deer Creek Township,Judge of the Superior Court,,LBR,DANIEL WASSMER,4,3,1,0,1
Mercer,Deer Creek Township,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Mercer,Deer Creek Township,Judge of the Commonwealth Court,,REP,MATT WOLFORD,89,87,2,0,1
Mercer,Deer Creek Township,Judge of the Commonwealth Court,,DEM,STELLA TSAI,34,21,13,0,1
Mercer,Deer Creek Township,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Mercer,Deer Creek Township,Controller,,REP,STEPHEN J SHERMAN II,85,83,2,0,1
Mercer,Deer Creek Township,Controller,,DEM,DEBORAH FISCHER,37,24,13,0,1
Mercer,Deer Creek Township,Controller,,,Write-ins,0,0,0,0,1
Mercer,Deer Creek Township,Treasurer,,REP,AMBER WHITE,107,101,6,0,1
Mercer,Deer Creek Township,Treasurer,,,Write-ins,3,3,0,0,1
Mercer,Deer Creek Township,School Director Region A,Commodore Perry,D/R,HEIDI C GRINNELL,110,97,13,0,1
Mercer,Deer Creek Township,School Director Region A,Commodore Perry,,Write-ins,4,4,0,0,1
Mercer,Deer Creek Township,Township Supervisor,Deer Creek Township,REP,MICHAEL CASTONA,109,102,7,0,1
Mercer,Deer Creek Township,Township Supervisor,Deer Creek Township,,Write-ins,2,2,0,0,1
Mercer,Deer Creek Township,Township Auditor,Deer Creek Township,REP,VICTORIA L HUSTON,108,102,6,0,1
Mercer,Deer Creek Township,Township Auditor,Deer Creek Township,,Write-ins,2,2,0,0,1
Mercer,Deer Creek Township,Tax Collector,Deer Creek/New Lebanon,REP,LISA MEADORS,107,101,6,0,1
Mercer,Deer Creek Township,Tax Collector,Deer Creek/New Lebanon,,Write-ins,3,3,0,0,1
Mercer,Deer Creek Township,Judge of Elections,,REP,AUDREY STALLSMITH,112,104,8,0,1
Mercer,Deer Creek Township,Judge of Elections,,,Write-ins,2,2,0,0,1
Mercer,Deer Creek Township,Inspector of Elections,,REP,MICHELLE LEE KEPPLE,107,101,6,0,1
Mercer,Deer Creek Township,Inspector of Elections,,,Write-ins,3,2,1,0,1
Mercer,Deer Creek Township,Supreme Court Retention - Christine Donohue,,,No,81,79,2,0,1
Mercer,Deer Creek Township,Supreme Court Retention - Christine Donohue,,,Yes,42,29,13,0,1
Mercer,Deer Creek Township,Supreme Court Retention - Kevin M Dougherty,,,No,82,79,3,0,1
Mercer,Deer Creek Township,Supreme Court Retention - Kevin M Dougherty,,,Yes,40,28,12,0,1
Mercer,Deer Creek Township,Supreme Court Retention - David Wecht,,,No,81,79,2,0,1
Mercer,Deer Creek Township,Supreme Court Retention - David Wecht,,,Yes,41,28,13,0,1
Mercer,Deer Creek Township,Superior Court Retention - Alice Beck Dubow,,,No,76,72,4,0,1
Mercer,Deer Creek Township,Superior Court Retention - Alice Beck Dubow,,,Yes,45,34,11,0,1
Mercer,Deer Creek Township,Commonwealth Court Retention - Michael H Wojcik,,,No,74,70,4,0,1
Mercer,Deer Creek Township,Commonwealth Court Retention - Michael H Wojcik,,,Yes,47,36,11,0,1
Mercer,Delaware Township,Registered Voters,,,,1372,,,,
Mercer,Delaware Township,Ballots Cast,,,,555,432,123,0,
Mercer,Delaware Township,Ballots Cast Blank,,,,0,0,0,0,
Mercer,Delaware Township,Judge of the Superior Court,,REP,MARIA BATTISTA,339,308,31,0,1
Mercer,Delaware Township,Judge of the Superior Court,,DEM,BRANDON NEUMAN,196,112,84,0,1
Mercer,Delaware Township,Judge of the Superior Court,,LBR,DANIEL WASSMER,11,5,6,0,1
Mercer,Delaware Township,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Mercer,Delaware Township,Judge of the Commonwealth Court,,REP,MATT WOLFORD,357,318,39,0,1
Mercer,Delaware Township,Judge of the Commonwealth Court,,DEM,STELLA TSAI,190,108,82,0,1
Mercer,Delaware Township,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Mercer,Delaware Township,Controller,,REP,STEPHEN J SHERMAN II,354,314,40,0,1
Mercer,Delaware Township,Controller,,DEM,DEBORAH FISCHER,198,116,82,0,1
Mercer,Delaware Township,Controller,,,Write-ins,0,0,0,0,1
Mercer,Delaware Township,Treasurer,,REP,AMBER WHITE,432,363,69,0,1
Mercer,Delaware Township,Treasurer,,,Write-ins,10,8,2,0,1
Mercer,Delaware Township,School Director Region A,Reynolds,REP,KENNETH A MILLER,417,348,69,0,1
Mercer,Delaware Township,School Director Region A,Reynolds,,Write-ins,13,11,2,0,1
Mercer,Delaware Township,Township Supervisor,Delaware Township,REP,DANIEL P NAGEL,421,350,71,0,1
Mercer,Delaware Township,Township Supervisor,Delaware Township,,Write-ins,15,12,3,0,1
Mercer,Delaware Township,Township Auditor,Delaware Township,,Write-ins,39,34,5,0,1
Mercer,Delaware Township,Tax Collector,Delaware Township,D/R,MICHAEL KOSMOWSKI,465,364,101,0,1
Mercer,Delaware Township,Tax Collector,Delaware Township,,Write-ins,10,9,1,0,1
Mercer,Delaware Township,Judge of Elections,,REP,MARY SUDDOTH,434,362,72,0,1
Mercer,Delaware Township,Judge of Elections,,,Write-ins,10,7,3,0,1
Mercer,Delaware Township,Inspector of Elections,,REP,MARCIA COLSON,432,363,69,0,1
Mercer,Delaware Township,Inspector of Elections,,,Write-ins,10,7,3,0,1
Mercer,Delaware Township,Supreme Court Retention - Christine Donohue,,,No,333,292,41,0,1
Mercer,Delaware Township,Supreme Court Retention - Christine Donohue,,,Yes,213,136,77,0,1
Mercer,Delaware Township,Supreme Court Retention - Kevin M Dougherty,,,No,333,292,41,0,1
Mercer,Delaware Township,Supreme Court Retention - Kevin M Dougherty,,,Yes,212,135,77,0,1
Mercer,Delaware Township,Supreme Court Retention - David Wecht,,,No,325,285,40,0,1
Mercer,Delaware Township,Supreme Court Retention - David Wecht,,,Yes,209,134,75,0,1
Mercer,Delaware Township,Superior Court Retention - Alice Beck Dubow,,,No,306,266,40,0,1
Mercer,Delaware Township,Superior Court Retention - Alice Beck Dubow,,,Yes,224,151,73,0,1
Mercer,Delaware Township,Commonwealth Court Retention - Michael H Wojcik,,,No,300,260,40,0,1
Mercer,Delaware Township,Commonwealth Court Retention - Michael H Wojcik,,,Yes,228,153,75,0,1
Mercer,East Lackawannock Township,Registered Voters,,,,1120,,,,
Mercer,East Lackawannock Township,Ballots Cast,,,,473,387,86,0,
Mercer,East Lackawannock Township,Ballots Cast Blank,,,,0,0,0,0,
Mercer,East Lackawannock Township,Judge of the Superior Court,,REP,MARIA BATTISTA,317,280,37,0,1
Mercer,East Lackawannock Township,Judge of the Superior Court,,DEM,BRANDON NEUMAN,138,93,45,0,1
Mercer,East Lackawannock Township,Judge of the Superior Court,,LBR,DANIEL WASSMER,5,3,2,0,1
Mercer,East Lackawannock Township,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Mercer,East Lackawannock Township,Judge of the Commonwealth Court,,REP,MATT WOLFORD,325,285,40,0,1
Mercer,East Lackawannock Township,Judge of the Commonwealth Court,,DEM,STELLA TSAI,135,90,45,0,1
Mercer,East Lackawannock Township,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Mercer,East Lackawannock Township,Controller,,REP,STEPHEN J SHERMAN II,326,286,40,0,1
Mercer,East Lackawannock Township,Controller,,DEM,DEBORAH FISCHER,142,97,45,0,1
Mercer,East Lackawannock Township,Controller,,,Write-ins,0,0,0,0,1
Mercer,East Lackawannock Township,Treasurer,,REP,AMBER WHITE,382,326,56,0,1
Mercer,East Lackawannock Township,Treasurer,,,Write-ins,6,5,1,0,1
Mercer,East Lackawannock Township,School Director Region B,Mercer,REP,BECKY WOODS BOLYARD,304,264,40,0,1
Mercer,East Lackawannock Township,School Director Region B,Mercer,DEM,J JARRETT K WHALEN,161,116,45,0,1
Mercer,East Lackawannock Township,School Director Region B,Mercer,,Write-ins,0,0,0,0,1
Mercer,East Lackawannock Township,Township Supervisor,East Lackawannock Township,REP,JAMES AMMER,386,330,56,0,1
Mercer,East Lackawannock Township,Township Supervisor,East Lackawannock Township,,Write-ins,6,6,0,0,1
Mercer,East Lackawannock Township,Township Supervisor,East Lackawannock Township,REP,CLAYTON YANAK,385,331,54,0,1
Mercer,East Lackawannock Township,Township Supervisor,East Lackawannock Township,,Write-ins,8,6,2,0,1
Mercer,East Lackawannock Township,Township Auditor,East Lackawannock Township,REP,BETSY H RUST,383,329,54,0,1
Mercer,East Lackawannock Township,Township Auditor,East Lackawannock Township,,Write-ins,6,4,2,0,1
Mercer,East Lackawannock Township,Tax Collector,East Lackawannock Township,REP,JEAN A DOUGLAS,388,333,55,0,1
Mercer,East Lackawannock Township,Tax Collector,East Lackawannock Township,,Write-ins,4,2,2,0,1
Mercer,East Lackawannock Township,Judge of Elections,,,Write-ins,28,22,6,0,1
Mercer,East Lackawannock Township,Inspector of Elections,,REP,MARY ANN MCCRACKEN,382,326,56,0,1
Mercer,East Lackawannock Township,Inspector of Elections,,,Write-ins,8,7,1,0,1
Mercer,East Lackawannock Township,Supreme Court Retention - Christine Donohue,,,No,287,259,28,0,1
Mercer,East Lackawannock Township,Supreme Court Retention - Christine Donohue,,,Yes,167,113,54,0,1
Mercer,East Lackawannock Township,Supreme Court Retention - Kevin M Dougherty,,,No,290,260,30,0,1
Mercer,East Lackawannock Township,Supreme Court Retention - Kevin M Dougherty,,,Yes,167,114,53,0,1
Mercer,East Lackawannock Township,Supreme Court Retention - David Wecht,,,No,283,255,28,0,1
Mercer,East Lackawannock Township,Supreme Court Retention - David Wecht,,,Yes,171,116,55,0,1
Mercer,East Lackawannock Township,Superior Court Retention - Alice Beck Dubow,,,No,276,245,31,0,1
Mercer,East Lackawannock Township,Superior Court Retention - Alice Beck Dubow,,,Yes,177,125,52,0,1
Mercer,East Lackawannock Township,Commonwealth Court Retention - Michael H Wojcik,,,No,272,240,32,0,1
Mercer,East Lackawannock Township,Commonwealth Court Retention - Michael H Wojcik,,,Yes,175,126,49,0,1
Mercer,Fairview Township,Registered Voters,,,,455,,,,
Mercer,Fairview Township,Ballots Cast,,,,210,194,16,0,
Mercer,Fairview Township,Ballots Cast Blank,,,,0,0,0,0,
Mercer,Fairview Township,Judge of the Superior Court,,REP,MARIA BATTISTA,160,154,6,0,1
Mercer,Fairview Township,Judge of the Superior Court,,DEM,BRANDON NEUMAN,41,33,8,0,1
Mercer,Fairview Township,Judge of the Superior Court,,LBR,DANIEL WASSMER,6,4,2,0,1
Mercer,Fairview Township,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Mercer,Fairview Township,Judge of the Commonwealth Court,,REP,MATT WOLFORD,163,157,6,0,1
Mercer,Fairview Township,Judge of the Commonwealth Court,,DEM,STELLA TSAI,41,31,10,0,1
Mercer,Fairview Township,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Mercer,Fairview Township,Controller,,REP,STEPHEN J SHERMAN II,162,156,6,0,1
Mercer,Fairview Township,Controller,,DEM,DEBORAH FISCHER,42,32,10,0,1
Mercer,Fairview Township,Controller,,,Write-ins,0,0,0,0,1
Mercer,Fairview Township,Treasurer,,REP,AMBER WHITE,175,163,12,0,1
Mercer,Fairview Township,Treasurer,,,Write-ins,2,1,1,0,1
Mercer,Fairview Township,School Director,Lakeview,REP,MICHAEL ROTZ,103,95,8,0,4
Mercer,Fairview Township,School Director,Lakeview,REP,BETTY MOORE,100,90,10,0,4
Mercer,Fairview Township,School Director,Lakeview,D/R,JASON POWERS,78,69,9,0,4
Mercer,Fairview Township,School Director,Lakeview,D/R,DAN SAVOLSKIS,73,66,7,0,4
Mercer,Fairview Township,School Director,Lakeview,,Write-ins,81,76,5,0,4
Mercer,Fairview Township,Township Supervisor,Fairview Township,REP,BARRY R STRUTHERS,174,163,11,0,1
Mercer,Fairview Township,Township Supervisor,Fairview Township,,Write-ins,6,4,2,0,1
Mercer,Fairview Township,Township Auditor,Fairview Township,REP,SHERRY LEE MCDOWELL,181,168,13,0,1
Mercer,Fairview Township,Township Auditor,Fairview Township,,Write-ins,2,2,0,0,1
Mercer,Fairview Township,Township Auditor (4 Year),Fairview Township,,Write-ins,6,4,2,0,1
Mercer,Fairview Township,Township Auditor (2 Year),Fairview Township,,Write-ins,5,3,2,0,1
Mercer,Fairview Township,Tax Collector,Fairview Township,REP,SHEILA YATSKO,184,170,14,0,1
Mercer,Fairview Township,Tax Collector,Fairview Township,,Write-ins,0,0,0,0,1
Mercer,Fairview Township,Judge of Elections,,,Write-ins,3,2,1,0,1
Mercer,Fairview Township,Inspector of Elections,,,Write-ins,4,3,1,0,1
Mercer,Fairview Township,Supreme Court Retention - Christine Donohue,,,No,134,130,4,0,1
Mercer,Fairview Township,Supreme Court Retention - Christine Donohue,,,Yes,69,57,12,0,1
Mercer,Fairview Township,Supreme Court Retention - Kevin M Dougherty,,,No,136,132,4,0,1
Mercer,Fairview Township,Supreme Court Retention - Kevin M Dougherty,,,Yes,67,55,12,0,1
Mercer,Fairview Township,Supreme Court Retention - David Wecht,,,No,138,134,4,0,1
Mercer,Fairview Township,Supreme Court Retention - David Wecht,,,Yes,65,53,12,0,1
Mercer,Fairview Township,Superior Court Retention - Alice Beck Dubow,,,No,128,124,4,0,1
Mercer,Fairview Township,Superior Court Retention - Alice Beck Dubow,,,Yes,72,60,12,0,1
Mercer,Fairview Township,Commonwealth Court Retention - Michael H Wojcik,,,No,129,124,5,0,1
Mercer,Fairview Township,Commonwealth Court Retention - Michael H Wojcik,,,Yes,70,59,11,0,1
Mercer,Farrell 1-1,Registered Voters,,,,358,,,,
Mercer,Farrell 1-1,Ballots Cast,,,,83,59,24,0,
Mercer,Farrell 1-1,Ballots Cast Blank,,,,0,0,0,0,
Mercer,Farrell 1-1,Judge of the Superior Court,,DEM,BRANDON NEUMAN,69,50,19,0,1
Mercer,Farrell 1-1,Judge of the Superior Court,,REP,MARIA BATTISTA,9,7,2,0,1
Mercer,Farrell 1-1,Judge of the Superior Court,,LBR,DANIEL WASSMER,2,1,1,0,1
Mercer,Farrell 1-1,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Mercer,Farrell 1-1,Judge of the Commonwealth Court,,DEM,STELLA TSAI,70,50,20,0,1
Mercer,Farrell 1-1,Judge of the Commonwealth Court,,REP,MATT WOLFORD,12,9,3,0,1
Mercer,Farrell 1-1,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Mercer,Farrell 1-1,Controller,,DEM,DEBORAH FISCHER,71,50,21,0,1
Mercer,Farrell 1-1,Controller,,REP,STEPHEN J SHERMAN II,10,8,2,0,1
Mercer,Farrell 1-1,Controller,,,Write-ins,0,0,0,0,1
Mercer,Farrell 1-1,Treasurer,,REP,AMBER WHITE,26,16,10,0,1
Mercer,Farrell 1-1,Treasurer,,,Write-ins,0,0,0,0,1
Mercer,Farrell 1-1,School Director,Farrell,DEM,LISA PEGUES,66,47,19,0,4
Mercer,Farrell 1-1,School Director,Farrell,D/R,PATRICE LEE,54,37,17,0,4
Mercer,Farrell 1-1,School Director,Farrell,D/R,ALLEN HARRISON,48,33,15,0,4
Mercer,Farrell 1-1,School Director,Farrell,DEM,SUSAN RADO,48,31,17,0,4
Mercer,Farrell 1-1,School Director,Farrell,,Write-ins,0,0,0,0,4
Mercer,Farrell 1-1,City Council,Farrell,DEM,MICHAEL L WRIGHT,63,42,21,0,4
Mercer,Farrell 1-1,City Council,Farrell,DEM,CARMINAL G CRAIG,61,41,20,0,4
Mercer,Farrell 1-1,City Council,Farrell,DEM,JESSICA TALBERT-KIRSCH,58,40,18,0,4
Mercer,Farrell 1-1,City Council,Farrell,DEM,LYNDA MOSS-MCDOUGALL,45,26,19,0,4
Mercer,Farrell 1-1,City Council,Farrell,,Write-ins,0,0,0,0,4
Mercer,Farrell 1-1,Judge of Elections,,DEM,MONICA Y WILLIAMS,75,53,22,0,1
Mercer,Farrell 1-1,Judge of Elections,,,Write-ins,0,0,0,0,1
Mercer,Farrell 1-1,Inspector of Elections,,,Write-ins,1,0,1,0,1
Mercer,Farrell 1-1,Charter Amendment 1,Farrell,,Yes,42,31,11,0,1
Mercer,Farrell 1-1,Charter Amendment 1,Farrell,,No,32,20,12,0,1
Mercer,Farrell 1-1,Charter Amendment 2,Farrell,,Yes,42,32,10,0,1
Mercer,Farrell 1-1,Charter Amendment 2,Farrell,,No,32,20,12,0,1
Mercer,Farrell 1-1,Charter Amendment 3,Farrell,,Yes,47,36,11,0,1
Mercer,Farrell 1-1,Charter Amendment 3,Farrell,,No,27,16,11,0,1
Mercer,Farrell 1-1,Supreme Court Retention - Christine Donohue,,,Yes,54,41,13,0,1
Mercer,Farrell 1-1,Supreme Court Retention - Christine Donohue,,,No,17,10,7,0,1
Mercer,Farrell 1-1,Supreme Court Retention - Kevin M Dougherty,,,Yes,51,39,12,0,1
Mercer,Farrell 1-1,Supreme Court Retention - Kevin M Dougherty,,,No,19,11,8,0,1
Mercer,Farrell 1-1,Supreme Court Retention - David Wecht,,,Yes,54,38,16,0,1
Mercer,Farrell 1-1,Supreme Court Retention - David Wecht,,,No,17,12,5,0,1
Mercer,Farrell 1-1,Superior Court Retention - Alice Beck Dubow,,,Yes,48,34,14,0,1
Mercer,Farrell 1-1,Superior Court Retention - Alice Beck Dubow,,,No,23,16,7,0,1
Mercer,Farrell 1-1,Commonwealth Court Retention - Michael H Wojcik,,,Yes,47,34,13,0,1
Mercer,Farrell 1-1,Commonwealth Court Retention - Michael H Wojcik,,,No,22,15,7,0,1
Mercer,Farrell 1-3,Registered Voters,,,,491,,,,
Mercer,Farrell 1-3,Ballots Cast,,,,168,116,52,0,
Mercer,Farrell 1-3,Ballots Cast Blank,,,,0,0,0,0,
Mercer,Farrell 1-3,Judge of the Superior Court,,DEM,BRANDON NEUMAN,131,93,38,0,1
Mercer,Farrell 1-3,Judge of the Superior Court,,REP,MARIA BATTISTA,29,18,11,0,1
Mercer,Farrell 1-3,Judge of the Superior Court,,LBR,DANIEL WASSMER,4,3,1,0,1
Mercer,Farrell 1-3,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Mercer,Farrell 1-3,Judge of the Commonwealth Court,,DEM,STELLA TSAI,138,96,42,0,1
Mercer,Farrell 1-3,Judge of the Commonwealth Court,,REP,MATT WOLFORD,25,17,8,0,1
Mercer,Farrell 1-3,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Mercer,Farrell 1-3,Controller,,DEM,DEBORAH FISCHER,136,97,39,0,1
Mercer,Farrell 1-3,Controller,,REP,STEPHEN J SHERMAN II,28,17,11,0,1
Mercer,Farrell 1-3,Controller,,,Write-ins,0,0,0,0,1
Mercer,Farrell 1-3,Treasurer,,REP,AMBER WHITE,60,35,25,0,1
Mercer,Farrell 1-3,Treasurer,,,Write-ins,6,4,2,0,1
Mercer,Farrell 1-3,School Director,Farrell,DEM,LISA PEGUES,108,81,27,0,4
Mercer,Farrell 1-3,School Director,Farrell,DEM,SUSAN RADO,91,64,27,0,4
Mercer,Farrell 1-3,School Director,Farrell,D/R,PATRICE LEE,80,58,22,0,4
Mercer,Farrell 1-3,School Director,Farrell,D/R,ALLEN HARRISON,78,58,20,0,4
Mercer,Farrell 1-3,School Director,Farrell,,Write-ins,5,3,2,0,4
Mercer,Farrell 1-3,City Council,Farrell,DEM,MICHAEL L WRIGHT,126,94,32,0,4
Mercer,Farrell 1-3,City Council,Farrell,DEM,LYNDA MOSS-MCDOUGALL,101,77,24,0,4
Mercer,Farrell 1-3,City Council,Farrell,DEM,JESSICA TALBERT-KIRSCH,97,74,23,0,4
Mercer,Farrell 1-3,City Council,Farrell,DEM,CARMINAL G CRAIG,95,75,20,0,4
Mercer,Farrell 1-3,City Council,Farrell,,Write-ins,5,3,2,0,4
Mercer,Farrell 1-3,Judge of Elections,,DEM,MATTIE GRAHAM-MILLER,138,99,39,0,1
Mercer,Farrell 1-3,Judge of Elections,,,Write-ins,3,2,1,0,1
