county,precinct,office,district,party,candidate,votes,election_day,mail,provisional,vote_for
Mifflin,Armagh Township-East,Inspector of Elections,Armagh Township-East,DEM,LINDA L BARR,169,148,21,0,1
Mifflin,Armagh Township-East,Inspector of Elections,Armagh Township-East,,Write-ins,4,3,1,0,1
Mifflin,Armagh Township-East,Inspector of Elections,Armagh Township-East,,Overvotes,0,0,0,0,1
Mifflin,Armagh Township-East,Inspector of Elections,Armagh Township-East,,Undervotes,94,86,8,0,1
Mifflin,Armagh Township-East,Supreme Court Retention - Christine Donohue,,,Yes,62,47,15,0,1
Mifflin,Armagh Township-East,Supreme Court Retention - Christine Donohue,,,No,192,178,14,0,1
Mifflin,Armagh Township-East,Supreme Court Retention - Christine Donohue,,,Overvotes,0,0,0,0,1
Mifflin,Armagh Township-East,Supreme Court Retention - Christine Donohue,,,Undervotes,13,12,1,0,1
Mifflin,Armagh Township-East,Supreme Court Retention - Kevin M. Dougherty,,,Yes,59,45,14,0,1
Mifflin,Armagh Township-East,Supreme Court Retention - Kevin M. Dougherty,,,No,195,180,15,0,1
Mifflin,Armagh Township-East,Supreme Court Retention - Kevin M. Dougherty,,,Overvotes,0,0,0,0,1
Mifflin,Armagh Township-East,Supreme Court Retention - Kevin M. Dougherty,,,Undervotes,13,12,1,0,1
Mifflin,Armagh Township-East,Supreme Court Retention - David Wecht,,,Yes,57,44,13,0,1
Mifflin,Armagh Township-East,Supreme Court Retention - David Wecht,,,No,197,181,16,0,1
Mifflin,Armagh Township-East,Supreme Court Retention - David Wecht,,,Overvotes,0,0,0,0,1
Mifflin,Armagh Township-East,Supreme Court Retention - David Wecht,,,Undervotes,13,12,1,0,1
Mifflin,Armagh Township-East,Superior Court Retention - Alice Beck Dubow,,,Yes,75,61,14,0,1
Mifflin,Armagh Township-East,Superior Court Retention - Alice Beck Dubow,,,No,175,161,14,0,1
Mifflin,Armagh Township-East,Superior Court Retention - Alice Beck Dubow,,,Overvotes,0,0,0,0,1
Mifflin,Armagh Township-East,Superior Court Retention - Alice Beck Dubow,,,Undervotes,17,15,2,0,1
Mifflin,Armagh Township-East,Commonwealth Court Retention - Michael H. Wojcik,,,Yes,72,60,12,0,1
Mifflin,Armagh Township-East,Commonwealth Court Retention - Michael H. Wojcik,,,No,179,163,16,0,1
Mifflin,Armagh Township-East,Commonwealth Court Retention - Michael H. Wojcik,,,Overvotes,0,0,0,0,1
Mifflin,Armagh Township-East,Commonwealth Court Retention - Michael H. Wojcik,,,Undervotes,16,14,2,0,1
Mifflin,Armagh Township-West,Registered Voters,,,,0,,,,
Mifflin,Armagh Township-West,Ballots Cast,,,,556,465,91,0,
Mifflin,Armagh Township-West,Ballots Cast Blank,,,,0,0,0,0,
Mifflin,Armagh Township-West,Judge of the Superior Court,,DEM,BRANDON NEUMAN,134,85,49,0,1
Mifflin,Armagh Township-West,Judge of the Superior Court,,REP,MARIA BATTISTA,399,358,41,0,1
Mifflin,Armagh Township-West,Judge of the Superior Court,,LBR,DANIEL WASSMER,10,10,0,0,1
Mifflin,Armagh Township-West,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Mifflin,Armagh Township-West,Judge of the Superior Court,,,Overvotes,0,0,0,0,1
Mifflin,Armagh Township-West,Judge of the Superior Court,,,Undervotes,13,12,1,0,1
Mifflin,Armagh Township-West,Judge of the Commonwealth Court,,DEM,STELLA TSAI,141,94,47,0,1
Mifflin,Armagh Township-West,Judge of the Commonwealth Court,,REP,MATT WOLFORD,403,359,44,0,1
Mifflin,Armagh Township-West,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Mifflin,Armagh Township-West,Judge of the Commonwealth Court,,,Overvotes,0,0,0,0,1
Mifflin,Armagh Township-West,Judge of the Commonwealth Court,,,Undervotes,12,12,0,0,1
Mifflin,Armagh Township-West,Judge of the Court of Common Pleas,,DAR,AARON L GINGRICH,492,411,81,0,1
Mifflin,Armagh Township-West,Judge of the Court of Common Pleas,,,Write-ins,5,5,0,0,1
Mifflin,Armagh Township-West,Judge of the Court of Common Pleas,,,Overvotes,0,0,0,0,1
Mifflin,Armagh Township-West,Judge of the Court of Common Pleas,,,Undervotes,59,49,10,0,1
Mifflin,Armagh Township-West,Register and Recorder,,REP,ELLEN AMSPACKER,470,402,68,0,1
Mifflin,Armagh Township-West,Register and Recorder,,,Write-ins,2,2,0,0,1
Mifflin,Armagh Township-West,Register and Recorder,,,Overvotes,0,0,0,0,1
Mifflin,Armagh Township-West,Register and Recorder,,,Undervotes,84,61,23,0,1
Mifflin,Armagh Township-West,Sheriff,,REP,DOUGLAS S CRAMER,467,402,65,0,1
Mifflin,Armagh Township-West,Sheriff,,,Write-ins,10,9,1,0,1
Mifflin,Armagh Township-West,Sheriff,,,Overvotes,0,0,0,0,1
Mifflin,Armagh Township-West,Sheriff,,,Undervotes,79,54,25,0,1
Mifflin,Armagh Township-West,Treasurer,,REP,DIANE L GRIFFITH,467,399,68,0,1
Mifflin,Armagh Township-West,Treasurer,,,Write-ins,2,2,0,0,1
Mifflin,Armagh Township-West,Treasurer,,,Overvotes,0,0,0,0,1
Mifflin,Armagh Township-West,Treasurer,,,Undervotes,87,64,23,0,1
Mifflin,Armagh Township-West,School Director (2 Year),Mifflin County,DEM,DIANE STEWART,166,120,46,0,2
Mifflin,Armagh Township-West,School Director (2 Year),Mifflin County,DEM,MARY LOU M SIGLER,143,96,47,0,2
Mifflin,Armagh Township-West,School Director (2 Year),Mifflin County,REP,BRENT ERB,351,310,41,0,2
Mifflin,Armagh Township-West,School Director (2 Year),Mifflin County,REP,R. BRIAN KETCHEM,337,303,34,0,2
Mifflin,Armagh Township-West,School Director (2 Year),Mifflin County,,Write-ins,1,0,1,0,2
Mifflin,Armagh Township-West,School Director (2 Year),Mifflin County,,Overvotes,4,4,0,0,2
Mifflin,Armagh Township-West,School Director (2 Year),Mifflin County,,Undervotes,110,97,13,0,2
Mifflin,Armagh Township-West,School Director (4 Year),Mifflin County,DEM,MARY LOU M SIGLER,154,109,45,0,4
Mifflin,Armagh Township-West,School Director (4 Year),Mifflin County,DEM,CHRIS TODDES,129,84,45,0,4
Mifflin,Armagh Township-West,School Director (4 Year),Mifflin County,REP,MARK R BAKER,379,329,50,0,4
Mifflin,Armagh Township-West,School Director (4 Year),Mifflin County,REP,JESSICA BAUMGARDNER,357,321,36,0,4
Mifflin,Armagh Township-West,School Director (4 Year),Mifflin County,REP,BRENT ERB,356,311,45,0,4
Mifflin,Armagh Township-West,School Director (4 Year),Mifflin County,REP,CODY L WIAN,352,317,35,0,4
Mifflin,Armagh Township-West,School Director (4 Year),Mifflin County,,Write-ins,8,7,1,0,4
Mifflin,Armagh Township-West,School Director (4 Year),Mifflin County,,Overvotes,0,0,0,0,4
Mifflin,Armagh Township-West,School Director (4 Year),Mifflin County,,Undervotes,489,382,107,0,4
Mifflin,Armagh Township-West,Township Auditor (6 Year),Armagh Township,,Write-ins,43,41,2,0,1
Mifflin,Armagh Township-West,Township Auditor (6 Year),Armagh Township,,Overvotes,0,0,0,0,1
Mifflin,Armagh Township-West,Township Auditor (6 Year),Armagh Township,,Undervotes,513,424,89,0,1
Mifflin,Armagh Township-West,Township Auditor (2 Year),Armagh Township,,Write-ins,47,44,3,0,1
Mifflin,Armagh Township-West,Township Auditor (2 Year),Armagh Township,,Overvotes,0,0,0,0,1
Mifflin,Armagh Township-West,Township Auditor (2 Year),Armagh Township,,Undervotes,509,421,88,0,1
Mifflin,Armagh Township-West,Tax Collector,Armagh Township,REP,CRYSTAL HEISTER,487,412,75,0,1
Mifflin,Armagh Township-West,Tax Collector,Armagh Township,,Write-ins,2,2,0,0,1
Mifflin,Armagh Township-West,Tax Collector,Armagh Township,,Overvotes,0,0,0,0,1
Mifflin,Armagh Township-West,Tax Collector,Armagh Township,,Undervotes,67,51,16,0,1
Mifflin,Armagh Township-West,Township Supervisor,Armagh Township,REP,CRAIG A BITNER,438,374,64,0,1
Mifflin,Armagh Township-West,Township Supervisor,Armagh Township,,Write-ins,12,12,0,0,1
Mifflin,Armagh Township-West,Township Supervisor,Armagh Township,,Overvotes,0,0,0,0,1
Mifflin,Armagh Township-West,Township Supervisor,Armagh Township,,Undervotes,106,79,27,0,1
Mifflin,Armagh Township-West,Judge of Elections,Armagh Township-West,REP,MARY L KIBE,473,404,69,0,1
Mifflin,Armagh Township-West,Judge of Elections,Armagh Township-West,,Write-ins,3,3,0,0,1
Mifflin,Armagh Township-West,Judge of Elections,Armagh Township-West,,Overvotes,0,0,0,0,1
Mifflin,Armagh Township-West,Judge of Elections,Armagh Township-West,,Undervotes,80,58,22,0,1
Mifflin,Armagh Township-West,Inspector of Elections,Armagh Township-West,DEM,RANDIE WARNER,158,111,47,0,1
Mifflin,Armagh Township-West,Inspector of Elections,Armagh Township-West,REP,NANCY L GUTHRIDGE,366,326,40,0,1
Mifflin,Armagh Township-West,Inspector of Elections,Armagh Township-West,,Write-ins,2,1,1,0,1
Mifflin,Armagh Township-West,Inspector of Elections,Armagh Township-West,,Overvotes,1,1,0,0,1
Mifflin,Armagh Township-West,Inspector of Elections,Armagh Township-West,,Undervotes,29,26,3,0,1
Mifflin,Armagh Township-West,Supreme Court Retention - Christine Donohue,,,Yes,153,102,51,0,1
Mifflin,Armagh Township-West,Supreme Court Retention - Christine Donohue,,,No,387,351,36,0,1
Mifflin,Armagh Township-West,Supreme Court Retention - Christine Donohue,,,Overvotes,1,0,1,0,1
Mifflin,Armagh Township-West,Supreme Court Retention - Christine Donohue,,,Undervotes,15,12,3,0,1
Mifflin,Armagh Township-West,Supreme Court Retention - Kevin M. Dougherty,,,Yes,159,106,53,0,1
Mifflin,Armagh Township-West,Supreme Court Retention - Kevin M. Dougherty,,,No,383,349,34,0,1
Mifflin,Armagh Township-West,Supreme Court Retention - Kevin M. Dougherty,,,Overvotes,0,0,0,0,1
Mifflin,Armagh Township-West,Supreme Court Retention - Kevin M. Dougherty,,,Undervotes,14,10,4,0,1
Mifflin,Armagh Township-West,Supreme Court Retention - David Wecht,,,Yes,153,101,52,0,1
Mifflin,Armagh Township-West,Supreme Court Retention - David Wecht,,,No,386,351,35,0,1
Mifflin,Armagh Township-West,Supreme Court Retention - David Wecht,,,Overvotes,0,0,0,0,1
Mifflin,Armagh Township-West,Supreme Court Retention - David Wecht,,,Undervotes,17,13,4,0,1
Mifflin,Armagh Township-West,Superior Court Retention - Alice Beck Dubow,,,Yes,164,110,54,0,1
Mifflin,Armagh Township-West,Superior Court Retention - Alice Beck Dubow,,,No,358,329,29,0,1
Mifflin,Armagh Township-West,Superior Court Retention - Alice Beck Dubow,,,Overvotes,1,1,0,0,1
Mifflin,Armagh Township-West,Superior Court Retention - Alice Beck Dubow,,,Undervotes,33,25,8,0,1
Mifflin,Armagh Township-West,Commonwealth Court Retention - Michael H. Wojcik,,,Yes,161,109,52,0,1
Mifflin,Armagh Township-West,Commonwealth Court Retention - Michael H. Wojcik,,,No,361,331,30,0,1
Mifflin,Armagh Township-West,Commonwealth Court Retention - Michael H. Wojcik,,,Overvotes,2,1,1,0,1
Mifflin,Armagh Township-West,Commonwealth Court Retention - Michael H. Wojcik,,,Undervotes,32,24,8,0,1
Mifflin,Bratton Township,Registered Voters,,,,0,,,,
Mifflin,Bratton Township,Ballots Cast,,,,334,307,26,1,
Mifflin,Bratton Township,Ballots Cast Blank,,,,0,0,0,0,
Mifflin,Bratton Township,Judge of the Superior Court,,DEM,BRANDON NEUMAN,38,28,9,1,1
Mifflin,Bratton Township,Judge of the Superior Court,,REP,MARIA BATTISTA,282,266,16,0,1
Mifflin,Bratton Township,Judge of the Superior Court,,LBR,DANIEL WASSMER,2,2,0,0,1
Mifflin,Bratton Township,Judge of the Superior Court,,,Write-ins,1,1,0,0,1
Mifflin,Bratton Township,Judge of the Superior Court,,,Overvotes,0,0,0,0,1
Mifflin,Bratton Township,Judge of the Superior Court,,,Undervotes,11,10,1,0,1
Mifflin,Bratton Township,Judge of the Commonwealth Court,,DEM,STELLA TSAI,38,28,9,1,1
Mifflin,Bratton Township,Judge of the Commonwealth Court,,REP,MATT WOLFORD,282,267,15,0,1
Mifflin,Bratton Township,Judge of the Commonwealth Court,,,Write-ins,1,1,0,0,1
Mifflin,Bratton Township,Judge of the Commonwealth Court,,,Overvotes,0,0,0,0,1
Mifflin,Bratton Township,Judge of the Commonwealth Court,,,Undervotes,13,11,2,0,1
Mifflin,Bratton Township,Judge of the Court of Common Pleas,,DAR,AARON L GINGRICH,296,272,23,1,1
Mifflin,Bratton Township,Judge of the Court of Common Pleas,,,Write-ins,3,3,0,0,1
Mifflin,Bratton Township,Judge of the Court of Common Pleas,,,Overvotes,0,0,0,0,1
Mifflin,Bratton Township,Judge of the Court of Common Pleas,,,Undervotes,35,32,3,0,1
Mifflin,Bratton Township,Register and Recorder,,REP,ELLEN AMSPACKER,315,292,22,1,1
Mifflin,Bratton Township,Register and Recorder,,,Write-ins,2,2,0,0,1
Mifflin,Bratton Township,Register and Recorder,,,Overvotes,0,0,0,0,1
Mifflin,Bratton Township,Register and Recorder,,,Undervotes,17,13,4,0,1
Mifflin,Bratton Township,Sheriff,,REP,DOUGLAS S CRAMER,311,289,21,1,1
Mifflin,Bratton Township,Sheriff,,,Write-ins,3,2,1,0,1
Mifflin,Bratton Township,Sheriff,,,Overvotes,0,0,0,0,1
Mifflin,Bratton Township,Sheriff,,,Undervotes,20,16,4,0,1
Mifflin,Bratton Township,Treasurer,,REP,DIANE L GRIFFITH,311,289,21,1,1
Mifflin,Bratton Township,Treasurer,,,Write-ins,1,1,0,0,1
Mifflin,Bratton Township,Treasurer,,,Overvotes,0,0,0,0,1
Mifflin,Bratton Township,Treasurer,,,Undervotes,22,17,5,0,1
Mifflin,Bratton Township,School Director (2 Year),Mifflin County,DEM,DIANE STEWART,45,32,12,1,2
Mifflin,Bratton Township,School Director (2 Year),Mifflin County,DEM,MARY LOU M SIGLER,41,29,11,1,2
Mifflin,Bratton Township,School Director (2 Year),Mifflin County,REP,BRENT ERB,237,224,13,0,2
Mifflin,Bratton Township,School Director (2 Year),Mifflin County,REP,R. BRIAN KETCHEM,244,229,15,0,2
Mifflin,Bratton Township,School Director (2 Year),Mifflin County,,Write-ins,0,0,0,0,2
Mifflin,Bratton Township,School Director (2 Year),Mifflin County,,Overvotes,0,0,0,0,2
Mifflin,Bratton Township,School Director (2 Year),Mifflin County,,Undervotes,101,100,1,0,2
Mifflin,Bratton Township,School Director (4 Year),Mifflin County,DEM,MARY LOU M SIGLER,45,34,10,1,4
Mifflin,Bratton Township,School Director (4 Year),Mifflin County,DEM,CHRIS TODDES,35,25,9,1,4
Mifflin,Bratton Township,School Director (4 Year),Mifflin County,REP,MARK R BAKER,260,243,16,1,4
Mifflin,Bratton Township,School Director (4 Year),Mifflin County,REP,JESSICA BAUMGARDNER,220,203,16,1,4
Mifflin,Bratton Township,School Director (4 Year),Mifflin County,REP,BRENT ERB,234,220,14,0,4
Mifflin,Bratton Township,School Director (4 Year),Mifflin County,REP,CODY L WIAN,215,201,14,0,4
Mifflin,Bratton Township,School Director (4 Year),Mifflin County,,Write-ins,1,1,0,0,4
Mifflin,Bratton Township,School Director (4 Year),Mifflin County,,Overvotes,0,0,0,0,4
Mifflin,Bratton Township,School Director (4 Year),Mifflin County,,Undervotes,326,301,25,0,4
Mifflin,Bratton Township,Township Auditor,Bratton Township,,Write-ins,12,12,0,0,2
Mifflin,Bratton Township,Township Auditor,Bratton Township,,Overvotes,0,0,0,0,2
Mifflin,Bratton Township,Township Auditor,Bratton Township,,Undervotes,656,602,52,2,2
Mifflin,Bratton Township,Tax Collector,Bratton Township,REP,SHARINA HARSHBARGER,319,293,25,1,1
Mifflin,Bratton Township,Tax Collector,Bratton Township,,Write-ins,1,1,0,0,1
Mifflin,Bratton Township,Tax Collector,Bratton Township,,Overvotes,0,0,0,0,1
Mifflin,Bratton Township,Tax Collector,Bratton Township,,Undervotes,14,13,1,0,1
Mifflin,Bratton Township,Township Supervisor,Bratton Township,REP,KEVIN J FRENCH,302,280,22,0,1
Mifflin,Bratton Township,Township Supervisor,Bratton Township,,Write-ins,6,6,0,0,1
Mifflin,Bratton Township,Township Supervisor,Bratton Township,,Overvotes,0,0,0,0,1
Mifflin,Bratton Township,Township Supervisor,Bratton Township,,Undervotes,26,21,4,1,1
Mifflin,Bratton Township,Judge of Elections,Bratton Township,REP,CHRISTOPHER F SIMONE,295,276,19,0,1
Mifflin,Bratton Township,Judge of Elections,Bratton Township,,Write-ins,2,2,0,0,1
Mifflin,Bratton Township,Judge of Elections,Bratton Township,,Overvotes,0,0,0,0,1
Mifflin,Bratton Township,Judge of Elections,Bratton Township,,Undervotes,37,29,7,1,1
Mifflin,Bratton Township,Inspector of Elections,Bratton Township,,Write-ins,8,8,0,0,1
Mifflin,Bratton Township,Inspector of Elections,Bratton Township,,Overvotes,0,0,0,0,1
Mifflin,Bratton Township,Inspector of Elections,Bratton Township,,Undervotes,326,299,26,1,1
Mifflin,Bratton Township,Supreme Court Retention - Christine Donohue,,,Yes,45,32,13,0,1
Mifflin,Bratton Township,Supreme Court Retention - Christine Donohue,,,No,281,268,13,0,1
Mifflin,Bratton Township,Supreme Court Retention - Christine Donohue,,,Overvotes,0,0,0,0,1
Mifflin,Bratton Township,Supreme Court Retention - Christine Donohue,,,Undervotes,8,7,0,1,1
Mifflin,Bratton Township,Supreme Court Retention - Kevin M. Dougherty,,,Yes,48,35,13,0,1
Mifflin,Bratton Township,Supreme Court Retention - Kevin M. Dougherty,,,No,278,265,13,0,1
Mifflin,Bratton Township,Supreme Court Retention - Kevin M. Dougherty,,,Overvotes,0,0,0,0,1
Mifflin,Bratton Township,Supreme Court Retention - Kevin M. Dougherty,,,Undervotes,8,7,0,1,1
Mifflin,Bratton Township,Supreme Court Retention - David Wecht,,,Yes,46,33,13,0,1
Mifflin,Bratton Township,Supreme Court Retention - David Wecht,,,No,280,267,13,0,1
Mifflin,Bratton Township,Supreme Court Retention - David Wecht,,,Overvotes,0,0,0,0,1
Mifflin,Bratton Township,Supreme Court Retention - David Wecht,,,Undervotes,8,7,0,1,1
Mifflin,Bratton Township,Superior Court Retention - Alice Beck Dubow,,,Yes,56,42,14,0,1
Mifflin,Bratton Township,Superior Court Retention - Alice Beck Dubow,,,No,260,249,11,0,1
Mifflin,Bratton Township,Superior Court Retention - Alice Beck Dubow,,,Overvotes,0,0,0,0,1
Mifflin,Bratton Township,Superior Court Retention - Alice Beck Dubow,,,Undervotes,18,16,1,1,1
Mifflin,Bratton Township,Commonwealth Court Retention - Michael H. Wojcik,,,Yes,56,42,14,0,1
Mifflin,Bratton Township,Commonwealth Court Retention - Michael H. Wojcik,,,No,260,249,11,0,1
Mifflin,Bratton Township,Commonwealth Court Retention - Michael H. Wojcik,,,Overvotes,0,0,0,0,1
Mifflin,Bratton Township,Commonwealth Court Retention - Michael H. Wojcik,,,Undervotes,18,16,1,1,1
Mifflin,Brown Township-Big Valley_Reedsville,Registered Voters,,,,0,,,,
Mifflin,Brown Township-Big Valley_Reedsville,Ballots Cast,,,,600,480,120,0,
Mifflin,Brown Township-Big Valley_Reedsville,Ballots Cast Blank,,,,0,0,0,0,
Mifflin,Brown Township-Big Valley_Reedsville,Judge of the Superior Court,,DEM,BRANDON NEUMAN,177,106,71,0,1
Mifflin,Brown Township-Big Valley_Reedsville,Judge of the Superior Court,,REP,MARIA BATTISTA,395,354,41,0,1
Mifflin,Brown Township-Big Valley_Reedsville,Judge of the Superior Court,,LBR,DANIEL WASSMER,12,9,3,0,1
Mifflin,Brown Township-Big Valley_Reedsville,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Mifflin,Brown Township-Big Valley_Reedsville,Judge of the Superior Court,,,Overvotes,0,0,0,0,1
Mifflin,Brown Township-Big Valley_Reedsville,Judge of the Superior Court,,,Undervotes,16,11,5,0,1
Mifflin,Brown Township-Big Valley_Reedsville,Judge of the Commonwealth Court,,DEM,STELLA TSAI,184,114,70,0,1
Mifflin,Brown Township-Big Valley_Reedsville,Judge of the Commonwealth Court,,REP,MATT WOLFORD,394,351,43,0,1
Mifflin,Brown Township-Big Valley_Reedsville,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Mifflin,Brown Township-Big Valley_Reedsville,Judge of the Commonwealth Court,,,Overvotes,0,0,0,0,1
Mifflin,Brown Township-Big Valley_Reedsville,Judge of the Commonwealth Court,,,Undervotes,22,15,7,0,1
Mifflin,Brown Township-Big Valley_Reedsville,Judge of the Court of Common Pleas,,DAR,AARON L GINGRICH,544,442,102,0,1
Mifflin,Brown Township-Big Valley_Reedsville,Judge of the Court of Common Pleas,,,Write-ins,2,2,0,0,1
Mifflin,Brown Township-Big Valley_Reedsville,Judge of the Court of Common Pleas,,,Overvotes,0,0,0,0,1
Mifflin,Brown Township-Big Valley_Reedsville,Judge of the Court of Common Pleas,,,Undervotes,54,36,18,0,1
Mifflin,Brown Township-Big Valley_Reedsville,Register and Recorder,,REP,ELLEN AMSPACKER,506,420,86,0,1
Mifflin,Brown Township-Big Valley_Reedsville,Register and Recorder,,,Write-ins,9,9,0,0,1
Mifflin,Brown Township-Big Valley_Reedsville,Register and Recorder,,,Overvotes,0,0,0,0,1
Mifflin,Brown Township-Big Valley_Reedsville,Register and Recorder,,,Undervotes,85,51,34,0,1
Mifflin,Brown Township-Big Valley_Reedsville,Sheriff,,REP,DOUGLAS S CRAMER,508,422,86,0,1
Mifflin,Brown Township-Big Valley_Reedsville,Sheriff,,,Write-ins,12,12,0,0,1
