county,precinct,office,district,party,candidate,votes,election_day,mail,provisional,vote_for
Blair,"Altoona Ward 2, Precinct 1",Superior Court Retention - Alice Beck Dubow,,,No,29,24,5,0,1
Blair,"Altoona Ward 2, Precinct 1",Commonwealth Court Retention - Michael H Wojcik,,,Yes,44,29,15,0,1
Blair,"Altoona Ward 2, Precinct 1",Commonwealth Court Retention - Michael H Wojcik,,,No,31,26,5,0,1
Blair,"Altoona Ward 2, Precinct 2",Registered Voters,,,,785,,,,
Blair,"Altoona Ward 2, Precinct 2",Ballots Cast,,,,213,159,54,0,
Blair,"Altoona Ward 2, Precinct 2",Judge of the Superior Court,,DEM,BRANDON NEUMAN,89,55,34,0,1
Blair,"Altoona Ward 2, Precinct 2",Judge of the Superior Court,,REP,MARIA BATTISTA,113,95,18,0,1
Blair,"Altoona Ward 2, Precinct 2",Judge of the Superior Court,,LBR,DANIEL WASSMER,7,5,2,0,1
Blair,"Altoona Ward 2, Precinct 2",Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Blair,"Altoona Ward 2, Precinct 2",Judge of the Commonwealth Court,,DEM,STELLA TSAI,90,56,34,0,1
Blair,"Altoona Ward 2, Precinct 2",Judge of the Commonwealth Court,,REP,MATT WOLFORD,119,100,19,0,1
Blair,"Altoona Ward 2, Precinct 2",Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Blair,"Altoona Ward 2, Precinct 2",Judge of the Court of Common Pleas,,DAR,PAULA AIGNER,110,69,41,0,2
Blair,"Altoona Ward 2, Precinct 2",Judge of the Court of Common Pleas,,DAR,LOU SCHMITT,154,115,39,0,2
Blair,"Altoona Ward 2, Precinct 2",Judge of the Court of Common Pleas,,,Write-ins,2,1,1,0,2
Blair,"Altoona Ward 2, Precinct 2",District Attorney,,DAR,PETER J WEEKS,177,127,50,0,1
Blair,"Altoona Ward 2, Precinct 2",District Attorney,,,Write-ins,7,7,0,0,1
Blair,"Altoona Ward 2, Precinct 2",Prothonotary and Clerk of Courts,,DAR,ROBIN G PATTON,183,135,48,0,1
Blair,"Altoona Ward 2, Precinct 2",Prothonotary and Clerk of Courts,,,Write-ins,2,1,1,0,1
Blair,"Altoona Ward 2, Precinct 2",Sheriff,,DAR,JAMES E OTT,184,137,47,0,1
Blair,"Altoona Ward 2, Precinct 2",Sheriff,,,Write-ins,6,5,1,0,1
Blair,"Altoona Ward 2, Precinct 2",City Council,Altoona,DEM,DEVIN SAYLOR,108,71,37,0,4
Blair,"Altoona Ward 2, Precinct 2",City Council,Altoona,REP,BRUCE KELLEY,119,94,25,0,4
Blair,"Altoona Ward 2, Precinct 2",City Council,Altoona,REP,RON BEATTY,105,82,23,0,4
Blair,"Altoona Ward 2, Precinct 2",City Council,Altoona,REP,DAVID W BUTTERBAUGH JR,106,81,25,0,4
Blair,"Altoona Ward 2, Precinct 2",City Council,Altoona,REP,DAVID A ELLIS,110,87,23,0,4
Blair,"Altoona Ward 2, Precinct 2",City Council,Altoona,,Write-ins,11,9,2,0,4
Blair,"Altoona Ward 2, Precinct 2",School Director,Altoona Area,DAR,KELLY IRWIN ADAMS,103,71,32,0,4
Blair,"Altoona Ward 2, Precinct 2",School Director,Altoona Area,DAR,VAL MIGNOGNA,102,68,34,0,4
Blair,"Altoona Ward 2, Precinct 2",School Director,Altoona Area,DAR,STEPHANIE M MCGINNIS,100,69,31,0,4
Blair,"Altoona Ward 2, Precinct 2",School Director,Altoona Area,DEM,CORINNA A GRIFFITH,90,56,34,0,4
Blair,"Altoona Ward 2, Precinct 2",School Director,Altoona Area,REP,BRYANT GISELMAN,99,85,14,0,4
Blair,"Altoona Ward 2, Precinct 2",School Director,Altoona Area,,Write-ins,8,3,5,0,4
Blair,"Altoona Ward 2, Precinct 2",Judge of Elections,,,Write-ins,16,12,4,0,1
Blair,"Altoona Ward 2, Precinct 2",Inspector of Elections,,,Write-ins,17,13,4,0,1
Blair,"Altoona Ward 2, Precinct 2",Supreme Court Retention - Christine Donohue,,,Yes,93,61,32,0,1
Blair,"Altoona Ward 2, Precinct 2",Supreme Court Retention - Christine Donohue,,,No,117,95,22,0,1
Blair,"Altoona Ward 2, Precinct 2",Supreme Court Retention - Kevin M Dougherty,,,Yes,96,63,33,0,1
Blair,"Altoona Ward 2, Precinct 2",Supreme Court Retention - Kevin M Dougherty,,,No,114,93,21,0,1
Blair,"Altoona Ward 2, Precinct 2",Supreme Court Retention - David Wecht,,,Yes,94,63,31,0,1
Blair,"Altoona Ward 2, Precinct 2",Supreme Court Retention - David Wecht,,,No,113,92,21,0,1
Blair,"Altoona Ward 2, Precinct 2",Superior Court Retention - Alice Beck Dubow,,,Yes,99,69,30,0,1
Blair,"Altoona Ward 2, Precinct 2",Superior Court Retention - Alice Beck Dubow,,,No,107,86,21,0,1
Blair,"Altoona Ward 2, Precinct 2",Commonwealth Court Retention - Michael H Wojcik,,,Yes,104,70,34,0,1
Blair,"Altoona Ward 2, Precinct 2",Commonwealth Court Retention - Michael H Wojcik,,,No,104,85,19,0,1
Blair,"Altoona Ward 3, Precinct 1",Registered Voters,,,,672,,,,
Blair,"Altoona Ward 3, Precinct 1",Ballots Cast,,,,142,97,45,0,
Blair,"Altoona Ward 3, Precinct 1",Judge of the Superior Court,,DEM,BRANDON NEUMAN,78,47,31,0,1
Blair,"Altoona Ward 3, Precinct 1",Judge of the Superior Court,,REP,MARIA BATTISTA,58,46,12,0,1
Blair,"Altoona Ward 3, Precinct 1",Judge of the Superior Court,,LBR,DANIEL WASSMER,4,3,1,0,1
Blair,"Altoona Ward 3, Precinct 1",Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Blair,"Altoona Ward 3, Precinct 1",Judge of the Commonwealth Court,,DEM,STELLA TSAI,77,46,31,0,1
Blair,"Altoona Ward 3, Precinct 1",Judge of the Commonwealth Court,,REP,MATT WOLFORD,60,48,12,0,1
Blair,"Altoona Ward 3, Precinct 1",Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Blair,"Altoona Ward 3, Precinct 1",Judge of the Court of Common Pleas,,DAR,PAULA AIGNER,87,59,28,0,2
Blair,"Altoona Ward 3, Precinct 1",Judge of the Court of Common Pleas,,DAR,LOU SCHMITT,86,56,30,0,2
Blair,"Altoona Ward 3, Precinct 1",Judge of the Court of Common Pleas,,,Write-ins,0,0,0,0,2
Blair,"Altoona Ward 3, Precinct 1",District Attorney,,DAR,PETER J WEEKS,117,81,36,0,1
Blair,"Altoona Ward 3, Precinct 1",District Attorney,,,Write-ins,5,4,1,0,1
Blair,"Altoona Ward 3, Precinct 1",Prothonotary and Clerk of Courts,,DAR,ROBIN G PATTON,121,83,38,0,1
Blair,"Altoona Ward 3, Precinct 1",Prothonotary and Clerk of Courts,,,Write-ins,3,3,0,0,1
Blair,"Altoona Ward 3, Precinct 1",Sheriff,,DAR,JAMES E OTT,125,87,38,0,1
Blair,"Altoona Ward 3, Precinct 1",Sheriff,,,Write-ins,2,2,0,0,1
Blair,"Altoona Ward 3, Precinct 1",City Council,Altoona,DEM,DEVIN SAYLOR,80,46,34,0,4
Blair,"Altoona Ward 3, Precinct 1",City Council,Altoona,REP,BRUCE KELLEY,73,53,20,0,4
Blair,"Altoona Ward 3, Precinct 1",City Council,Altoona,REP,RON BEATTY,67,48,19,0,4
Blair,"Altoona Ward 3, Precinct 1",City Council,Altoona,REP,DAVID W BUTTERBAUGH JR,67,46,21,0,4
Blair,"Altoona Ward 3, Precinct 1",City Council,Altoona,REP,DAVID A ELLIS,69,54,15,0,4
Blair,"Altoona Ward 3, Precinct 1",City Council,Altoona,,Write-ins,1,1,0,0,4
Blair,"Altoona Ward 3, Precinct 1",School Director,Altoona Area,DAR,KELLY IRWIN ADAMS,82,55,27,0,4
Blair,"Altoona Ward 3, Precinct 1",School Director,Altoona Area,DAR,VAL MIGNOGNA,69,46,23,0,4
Blair,"Altoona Ward 3, Precinct 1",School Director,Altoona Area,DAR,STEPHANIE M MCGINNIS,64,45,19,0,4
Blair,"Altoona Ward 3, Precinct 1",School Director,Altoona Area,DEM,CORINNA A GRIFFITH,67,41,26,0,4
Blair,"Altoona Ward 3, Precinct 1",School Director,Altoona Area,REP,BRYANT GISELMAN,61,46,15,0,4
Blair,"Altoona Ward 3, Precinct 1",School Director,Altoona Area,,Write-ins,0,0,0,0,4
Blair,"Altoona Ward 3, Precinct 1",Judge of Elections,,,Write-ins,12,9,3,0,1
Blair,"Altoona Ward 3, Precinct 1",Inspector of Elections,,,Write-ins,11,8,3,0,1
Blair,"Altoona Ward 3, Precinct 1",Supreme Court Retention - Christine Donohue,,,Yes,80,45,35,0,1
Blair,"Altoona Ward 3, Precinct 1",Supreme Court Retention - Christine Donohue,,,No,59,49,10,0,1
Blair,"Altoona Ward 3, Precinct 1",Supreme Court Retention - Kevin M Dougherty,,,Yes,77,43,34,0,1
Blair,"Altoona Ward 3, Precinct 1",Supreme Court Retention - Kevin M Dougherty,,,No,63,52,11,0,1
Blair,"Altoona Ward 3, Precinct 1",Supreme Court Retention - David Wecht,,,Yes,78,44,34,0,1
Blair,"Altoona Ward 3, Precinct 1",Supreme Court Retention - David Wecht,,,No,60,50,10,0,1
Blair,"Altoona Ward 3, Precinct 1",Superior Court Retention - Alice Beck Dubow,,,Yes,74,39,35,0,1
Blair,"Altoona Ward 3, Precinct 1",Superior Court Retention - Alice Beck Dubow,,,No,62,53,9,0,1
Blair,"Altoona Ward 3, Precinct 1",Commonwealth Court Retention - Michael H Wojcik,,,Yes,76,42,34,0,1
Blair,"Altoona Ward 3, Precinct 1",Commonwealth Court Retention - Michael H Wojcik,,,No,60,50,10,0,1
Blair,"Altoona Ward 3, Precinct 2",Registered Voters,,,,727,,,,
Blair,"Altoona Ward 3, Precinct 2",Ballots Cast,,,,290,226,61,3,
Blair,"Altoona Ward 3, Precinct 2",Judge of the Superior Court,,DEM,BRANDON NEUMAN,140,99,39,2,1
Blair,"Altoona Ward 3, Precinct 2",Judge of the Superior Court,,REP,MARIA BATTISTA,133,114,19,0,1
Blair,"Altoona Ward 3, Precinct 2",Judge of the Superior Court,,LBR,DANIEL WASSMER,10,7,2,1,1
Blair,"Altoona Ward 3, Precinct 2",Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Blair,"Altoona Ward 3, Precinct 2",Judge of the Commonwealth Court,,DEM,STELLA TSAI,150,109,38,3,1
Blair,"Altoona Ward 3, Precinct 2",Judge of the Commonwealth Court,,REP,MATT WOLFORD,133,112,21,0,1
Blair,"Altoona Ward 3, Precinct 2",Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Blair,"Altoona Ward 3, Precinct 2",Judge of the Court of Common Pleas,,DAR,PAULA AIGNER,189,141,46,2,2
Blair,"Altoona Ward 3, Precinct 2",Judge of the Court of Common Pleas,,DAR,LOU SCHMITT,175,139,34,2,2
Blair,"Altoona Ward 3, Precinct 2",Judge of the Court of Common Pleas,,,Write-ins,1,1,0,0,2
Blair,"Altoona Ward 3, Precinct 2",District Attorney,,DAR,PETER J WEEKS,248,196,50,2,1
Blair,"Altoona Ward 3, Precinct 2",District Attorney,,,Write-ins,3,2,1,0,1
Blair,"Altoona Ward 3, Precinct 2",Prothonotary and Clerk of Courts,,DAR,ROBIN G PATTON,246,196,48,2,1
Blair,"Altoona Ward 3, Precinct 2",Prothonotary and Clerk of Courts,,,Write-ins,0,0,0,0,1
Blair,"Altoona Ward 3, Precinct 2",Sheriff,,DAR,JAMES E OTT,247,201,45,1,1
Blair,"Altoona Ward 3, Precinct 2",Sheriff,,,Write-ins,4,2,2,0,1
Blair,"Altoona Ward 3, Precinct 2",City Council,Altoona,DEM,DEVIN SAYLOR,165,120,42,3,4
Blair,"Altoona Ward 3, Precinct 2",City Council,Altoona,REP,BRUCE KELLEY,129,110,19,0,4
Blair,"Altoona Ward 3, Precinct 2",City Council,Altoona,REP,RON BEATTY,133,110,23,0,4
Blair,"Altoona Ward 3, Precinct 2",City Council,Altoona,REP,DAVID W BUTTERBAUGH JR,125,104,21,0,4
Blair,"Altoona Ward 3, Precinct 2",City Council,Altoona,REP,DAVID A ELLIS,128,109,19,0,4
Blair,"Altoona Ward 3, Precinct 2",City Council,Altoona,,Write-ins,14,8,6,0,4
Blair,"Altoona Ward 3, Precinct 2",School Director,Altoona Area,DAR,KELLY IRWIN ADAMS,147,115,30,2,4
Blair,"Altoona Ward 3, Precinct 2",School Director,Altoona Area,DAR,VAL MIGNOGNA,148,112,34,2,4
Blair,"Altoona Ward 3, Precinct 2",School Director,Altoona Area,DAR,STEPHANIE M MCGINNIS,136,108,27,1,4
Blair,"Altoona Ward 3, Precinct 2",School Director,Altoona Area,DEM,CORINNA A GRIFFITH,142,100,39,3,4
Blair,"Altoona Ward 3, Precinct 2",School Director,Altoona Area,REP,BRYANT GISELMAN,118,100,18,0,4
Blair,"Altoona Ward 3, Precinct 2",School Director,Altoona Area,,Write-ins,2,2,0,0,4
Blair,"Altoona Ward 3, Precinct 2",Judge of Elections,,,Write-ins,10,5,4,1,1
Blair,"Altoona Ward 3, Precinct 2",Inspector of Elections,,,Write-ins,11,6,4,1,1
Blair,"Altoona Ward 3, Precinct 2",Supreme Court Retention - Christine Donohue,,,Yes,171,125,43,3,1
Blair,"Altoona Ward 3, Precinct 2",Supreme Court Retention - Christine Donohue,,,No,111,94,17,0,1
Blair,"Altoona Ward 3, Precinct 2",Supreme Court Retention - Kevin M Dougherty,,,Yes,168,124,41,3,1
Blair,"Altoona Ward 3, Precinct 2",Supreme Court Retention - Kevin M Dougherty,,,No,112,94,18,0,1
Blair,"Altoona Ward 3, Precinct 2",Supreme Court Retention - David Wecht,,,Yes,170,124,43,3,1
Blair,"Altoona Ward 3, Precinct 2",Supreme Court Retention - David Wecht,,,No,110,94,16,0,1
Blair,"Altoona Ward 3, Precinct 2",Superior Court Retention - Alice Beck Dubow,,,Yes,172,133,36,3,1
Blair,"Altoona Ward 3, Precinct 2",Superior Court Retention - Alice Beck Dubow,,,No,102,85,17,0,1
Blair,"Altoona Ward 3, Precinct 2",Commonwealth Court Retention - Michael H Wojcik,,,Yes,173,131,39,3,1
Blair,"Altoona Ward 3, Precinct 2",Commonwealth Court Retention - Michael H Wojcik,,,No,98,83,15,0,1
Blair,"Altoona Ward 4, Precinct 1",Registered Voters,,,,684,,,,
Blair,"Altoona Ward 4, Precinct 1",Ballots Cast,,,,197,145,52,0,
Blair,"Altoona Ward 4, Precinct 1",Judge of the Superior Court,,DEM,BRANDON NEUMAN,102,68,34,0,1
Blair,"Altoona Ward 4, Precinct 1",Judge of the Superior Court,,REP,MARIA BATTISTA,87,70,17,0,1
Blair,"Altoona Ward 4, Precinct 1",Judge of the Superior Court,,LBR,DANIEL WASSMER,5,4,1,0,1
Blair,"Altoona Ward 4, Precinct 1",Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Blair,"Altoona Ward 4, Precinct 1",Judge of the Commonwealth Court,,DEM,STELLA TSAI,101,67,34,0,1
Blair,"Altoona Ward 4, Precinct 1",Judge of the Commonwealth Court,,REP,MATT WOLFORD,95,77,18,0,1
Blair,"Altoona Ward 4, Precinct 1",Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Blair,"Altoona Ward 4, Precinct 1",Judge of the Court of Common Pleas,,DAR,PAULA AIGNER,114,81,33,0,2
Blair,"Altoona Ward 4, Precinct 1",Judge of the Court of Common Pleas,,DAR,LOU SCHMITT,141,105,36,0,2
Blair,"Altoona Ward 4, Precinct 1",Judge of the Court of Common Pleas,,,Write-ins,3,2,1,0,2
Blair,"Altoona Ward 4, Precinct 1",District Attorney,,DAR,PETER J WEEKS,171,129,42,0,1
Blair,"Altoona Ward 4, Precinct 1",District Attorney,,,Write-ins,5,4,1,0,1
Blair,"Altoona Ward 4, Precinct 1",Prothonotary and Clerk of Courts,,DAR,ROBIN G PATTON,171,127,44,0,1
Blair,"Altoona Ward 4, Precinct 1",Prothonotary and Clerk of Courts,,,Write-ins,2,2,0,0,1
Blair,"Altoona Ward 4, Precinct 1",Sheriff,,DAR,JAMES E OTT,164,125,39,0,1
Blair,"Altoona Ward 4, Precinct 1",Sheriff,,,Write-ins,6,4,2,0,1
Blair,"Altoona Ward 4, Precinct 1",City Council,Altoona,DEM,DEVIN SAYLOR,110,73,37,0,4
Blair,"Altoona Ward 4, Precinct 1",City Council,Altoona,REP,BRUCE KELLEY,92,71,21,0,4
Blair,"Altoona Ward 4, Precinct 1",City Council,Altoona,REP,RON BEATTY,84,65,19,0,4
Blair,"Altoona Ward 4, Precinct 1",City Council,Altoona,REP,DAVID W BUTTERBAUGH JR,82,64,18,0,4
Blair,"Altoona Ward 4, Precinct 1",City Council,Altoona,REP,DAVID A ELLIS,92,69,23,0,4
Blair,"Altoona Ward 4, Precinct 1",City Council,Altoona,,Write-ins,3,3,0,0,4
Blair,"Altoona Ward 4, Precinct 1",School Director,Altoona Area,DAR,KELLY IRWIN ADAMS,102,74,28,0,4
Blair,"Altoona Ward 4, Precinct 1",School Director,Altoona Area,DAR,VAL MIGNOGNA,94,68,26,0,4
Blair,"Altoona Ward 4, Precinct 1",School Director,Altoona Area,DAR,STEPHANIE M MCGINNIS,85,63,22,0,4
Blair,"Altoona Ward 4, Precinct 1",School Director,Altoona Area,DEM,CORINNA A GRIFFITH,97,64,33,0,4
Blair,"Altoona Ward 4, Precinct 1",School Director,Altoona Area,REP,BRYANT GISELMAN,85,67,18,0,4
Blair,"Altoona Ward 4, Precinct 1",School Director,Altoona Area,,Write-ins,4,3,1,0,4
Blair,"Altoona Ward 4, Precinct 1",Judge of Elections,,,Write-ins,17,14,3,0,1
Blair,"Altoona Ward 4, Precinct 1",Inspector of Elections,,,Write-ins,20,17,3,0,1
Blair,"Altoona Ward 4, Precinct 1",Supreme Court Retention - Christine Donohue,,,Yes,108,74,34,0,1
Blair,"Altoona Ward 4, Precinct 1",Supreme Court Retention - Christine Donohue,,,No,77,62,15,0,1
Blair,"Altoona Ward 4, Precinct 1",Supreme Court Retention - Kevin M Dougherty,,,Yes,103,71,32,0,1
Blair,"Altoona Ward 4, Precinct 1",Supreme Court Retention - Kevin M Dougherty,,,No,83,65,18,0,1
Blair,"Altoona Ward 4, Precinct 1",Supreme Court Retention - David Wecht,,,Yes,104,72,32,0,1
Blair,"Altoona Ward 4, Precinct 1",Supreme Court Retention - David Wecht,,,No,81,63,18,0,1
Blair,"Altoona Ward 4, Precinct 1",Superior Court Retention - Alice Beck Dubow,,,Yes,104,67,37,0,1
Blair,"Altoona Ward 4, Precinct 1",Superior Court Retention - Alice Beck Dubow,,,No,80,67,13,0,1
Blair,"Altoona Ward 4, Precinct 1",Commonwealth Court Retention - Michael H Wojcik,,,Yes,107,71,36,0,1
Blair,"Altoona Ward 4, Precinct 1",Commonwealth Court Retention - Michael H Wojcik,,,No,77,63,14,0,1
Blair,"Altoona Ward 4, Precinct 2",Registered Voters,,,,711,,,,
Blair,"Altoona Ward 4, Precinct 2",Ballots Cast,,,,268,190,76,2,
Blair,"Altoona Ward 4, Precinct 2",Judge of the Superior Court,,DEM,BRANDON NEUMAN,121,72,47,2,1
Blair,"Altoona Ward 4, Precinct 2",Judge of the Superior Court,,REP,MARIA BATTISTA,141,115,26,0,1
Blair,"Altoona Ward 4, Precinct 2",Judge of the Superior Court,,LBR,DANIEL WASSMER,4,2,2,0,1
Blair,"Altoona Ward 4, Precinct 2",Judge of the Superior Court,,,Write-ins,0,0,0,0,1
