county,office,district,party,candidate,votes,election_day,mail,provisional
Blair,Registered Voters,,,,81400,0,0,0
Blair,Ballots Cast,,,,31090,24152,6865,73
Blair,Judge of the Superior Court,,DEM,BRANDON NEUMAN,10100,6286,3776,38
Blair,Judge of the Superior Court,,REP,MARIA BATTISTA,19649,16869,2751,29
Blair,Judge of the Superior Court,,LBR,DANIEL WASSMER,659,472,183,4
Blair,Judge of the Superior Court,,,Write-ins,27,24,3,0
Blair,Judge of the Commonwealth Court,,DEM,STELLA TSAI,10358,6407,3907,44
Blair,Judge of the Commonwealth Court,,REP,MATT WOLFORD,19999,17178,2793,28
Blair,Judge of the Commonwealth Court,,,Write-ins,33,27,6,0
Blair,Judge of the Court of Common Pleas,,DAR,PAULA AIGNER,19457,14461,4946,50
Blair,Judge of the Court of Common Pleas,,DAR,LOU SCHMITT,20065,15894,4124,47
Blair,Judge of the Court of Common Pleas,,,Write-ins,297,226,70,1
Blair,District Attorney,,DAR,PETER J WEEKS,26563,20781,5719,63
Blair,District Attorney,,,Write-ins,399,329,70,0
Blair,Prothonotary and Clerk of Courts,,DAR,ROBIN G PATTON,26436,20658,5716,62
Blair,Prothonotary and Clerk of Courts,,,Write-ins,220,181,39,0
Blair,Sheriff,,DAR,JAMES E OTT,27318,21574,5681,63
Blair,Sheriff,,,Write-ins,440,336,102,2
Blair,City Council,Altoona,DEM,DEVIN SAYLOR,4312,2949,1339,24
Blair,City Council,Altoona,REP,BRUCE KELLEY,4667,3824,829,14
Blair,City Council,Altoona,REP,RON BEATTY,4530,3744,776,10
Blair,City Council,Altoona,REP,DAVID W BUTTERBAUGH JR,4474,3696,770,8
Blair,City Council,Altoona,REP,DAVID A ELLIS,4713,3893,814,6
Blair,City Council,Altoona,,Write-ins,411,345,65,1
Blair,School Director,Altoona Area,DAR,KELLY IRWIN ADAMS,6986,5249,1713,24
Blair,School Director,Altoona Area,DAR,VAL MIGNOGNA,7056,5314,1720,22
Blair,School Director,Altoona Area,DAR,STEPHANIE M MCGINNIS,6692,5052,1616,24
Blair,School Director,Altoona Area,DEM,CORINNA A GRIFFITH,5023,3367,1635,21
Blair,School Director,Altoona Area,REP,BRYANT GISELMAN,5932,5046,876,10
Blair,School Director,Altoona Area,,Write-ins,234,194,40,0
Blair,Judge of Elections,,,Write-ins,1198,897,298,3
Blair,Inspector of Elections,,,Write-ins,1351,1075,272,4
Blair,Supreme Court Retention - Christine Donohue,,,Yes,12669,8337,4286,46
Blair,Supreme Court Retention - Christine Donohue,,,No,17469,15087,2356,26
Blair,Supreme Court Retention - Kevin M Dougherty,,,Yes,12624,8323,4256,45
Blair,Supreme Court Retention - Kevin M Dougherty,,,No,17466,15064,2375,27
Blair,Supreme Court Retention - David Wecht,,,Yes,12579,8278,4257,44
Blair,Supreme Court Retention - David Wecht,,,No,17452,15058,2366,28
Blair,Superior Court Retention - Alice Beck Dubow,,,Yes,13125,8841,4236,48
Blair,Superior Court Retention - Alice Beck Dubow,,,No,16467,14226,2217,24
Blair,Commonwealth Court Retention - Michael H Wojcik,,,Yes,13471,9136,4286,49
Blair,Commonwealth Court Retention - Michael H Wojcik,,,No,16123,13930,2170,23
Blair,Judge of Elections,,DEM,PATRICIA L FLANAGAN,169,143,26,0
Blair,Inspector of Elections,,DEM,CHARLOTTE DILLEN,100,79,21,0
Blair,Inspector of Elections,,REP,CHRISTOPHER FILIPIAK,104,97,7,0
Blair,Judge of Elections,,REP,ESTHER BROOKS,97,81,16,0
Blair,Judge of Elections,,DEM,LAURA ROTUNNO,214,157,57,0
Blair,Inspector of Elections,,DEM,DOUGLAS PAGE,212,155,57,0
Blair,Inspector of Elections,,REP,DREW BRENNAN,336,282,54,0
Blair,Judge of Elections,,REP,JOANNE KRUIS,374,289,81,4
Blair,Inspector of Elections,,DEM,JUDITH GROVE,378,268,106,4
Blair,Magisterial District Judge,24-3-02,DAR,MATTHEW S DUNIO,4460,3355,1097,8
Blair,Magisterial District Judge,24-3-02,,Write-ins,36,19,17,0
Blair,Township Supervisor (6 Year),Allegheny Township,DEM,MICHAEL LUTHER,725,488,236,1
Blair,Township Supervisor (6 Year),Allegheny Township,REP,FRED N IMLER II,957,720,237,0
Blair,Township Supervisor (6 Year),Allegheny Township,,Write-ins,2,2,0,0
Blair,Township Supervisor (2 Year),Allegheny Township,DAR,MANNY NICHOLS,1340,967,372,1
Blair,Township Supervisor (2 Year),Allegheny Township,,Write-ins,61,53,8,0
Blair,Township Auditor (6 Year),Allegheny Township,,Write-ins,67,59,7,1
Blair,Township Auditor (2 Year),Allegheny Township,,Write-ins,60,54,5,1
Blair,Tax Collector,Allegheny Township,DAR,DONALD A WAGNER,1572,1137,434,1
