county,office,district,party,candidate,votes,election_day,mail,provisional
Lebanon,Mayor CORNWALL,,REP,HOWARD MACFADDEN,1621,1288,330,3
Lebanon,Mayor CORNWALL,,,Write-ins,77,54,23,0
Lebanon,Mayor JONESTOWN,,REP,JEFFREY SCHOTT,297,264,32,1
Lebanon,Mayor JONESTOWN,,,Write-ins,22,18,4,0
Lebanon,Mayor MOUNT GRETNA,,DEM,KERRY ROYER,108,80,27,1
Lebanon,Mayor MOUNT GRETNA,,,Write-ins,2,2,0,0
Lebanon,Mayor MYERSTOWN,,REP,DANE W BICHER,517,468,48,1
Lebanon,Mayor MYERSTOWN,,,Write-ins,28,22,6,0
Lebanon,Mayor PALMYRA,,REP,TOM MILLER,1403,1171,231,1
Lebanon,Mayor PALMYRA,,,Write-ins,92,83,8,1
Lebanon,Mayor RICHLAND,,REP,SHAUN STOVER,166,153,13,0
Lebanon,Mayor RICHLAND,,,Write-ins,201,183,18,0
Lebanon,Council Member JONESTOWN,,REP,AMBER WHITE,253,229,23,1
Lebanon,Council Member JONESTOWN,,REP,LYNN R KLEINFELTER,237,211,25,1
Lebanon,Council Member JONESTOWN,,REP,ZAYNE HUNSICKER,229,205,23,1
Lebanon,Council Member JONESTOWN,,,Write-ins,31,23,8,0
Lebanon,Council Member MOUNT GRETNA,,DEM,ALLAN D FELDMAN,74,54,19,1
Lebanon,Council Member MOUNT GRETNA,,REP,MARK G MALAY,49,43,6,0
Lebanon,Council Member MOUNT GRETNA,,,Write-ins,35,32,3,0
Lebanon,Council Member RICHLAND,,REP,MARK A BRUBAKER,274,250,24,0
Lebanon,Council Member RICHLAND,,REP,RICHARD D STRICKLER JR,253,230,23,0
Lebanon,Council Member RICHLAND,,REP,SHAWN R WATROUS,248,227,21,0
Lebanon,Council Member RICHLAND,,,Write-ins,34,31,3,0
Lebanon,Council Member CORNWALL,,REP,JULIE W BOWMAN,1401,1099,301,1
Lebanon,Council Member CORNWALL,,REP,BRUCE D HARRIS,1329,1076,250,3
Lebanon,Council Member CORNWALL,,REP,BRUCE CONRAD,1293,1040,250,3
Lebanon,Council Member CORNWALL,,REP,ERIC R TOBIAS,1233,1022,209,2
Lebanon,Council Member CORNWALL,,DEM,ELIOTT BONDS,1109,591,513,5
Lebanon,Council Member CORNWALL,,,Write-ins,46,29,17,0
Lebanon,Council Member MYERSTOWN,,REP,DANIEL R EBLING,452,411,40,1
Lebanon,Council Member MYERSTOWN,,REP,TODD A KAHL,405,368,36,1
Lebanon,Council Member MYERSTOWN,,REP,MATT MULVANEY,401,362,38,1
Lebanon,Council Member MYERSTOWN,,REP,BRADLEY R KAHL,399,362,36,1
Lebanon,Council Member MYERSTOWN,,,Write-ins,93,78,15,0
Lebanon,Council Member PALMYRA,,REP,MARCUS RIDDELL,1027,880,147,0
Lebanon,Council Member PALMYRA,,REP,TONY PEARSON,1026,885,140,1
Lebanon,Council Member PALMYRA,,REP,DENVER W WILSON,1007,869,137,1
Lebanon,Council Member PALMYRA,,DEM,SHEILA SNYDER,978,710,265,3
Lebanon,Council Member PALMYRA,,REP,ANTHONY M CATALANI II,949,829,119,1
Lebanon,Council Member PALMYRA,,,Write-ins,114,96,18,0
Lebanon,Council Member -4 YEAR CLEONA,,REP,SAMUEL WENGERT,416,359,56,1
Lebanon,Council Member -4 YEAR CLEONA,,REP,ROBERT MOYER,391,339,52,0
Lebanon,Council Member -4 YEAR CLEONA,,,Write-ins,36,31,5,0
Lebanon,Council Member -2 YEAR CLEONA,,,Write-ins,52,43,9,0
Lebanon,Council Member -2 YEAR CORNWALL,,REP,JOHN LUX,1163,991,170,2
Lebanon,Council Member -2 YEAR CORNWALL,,DEM,JO SHANAMAN-ROUSSEY,1150,633,512,5
Lebanon,Council Member -2 YEAR CORNWALL,,,Write-ins,2,2,0,0
Lebanon,Council Member -2 YEAR CORNWALL,,REP,SCOTT DAUBERT,571,459,110,2
Lebanon,Council Member -2 YEAR CORNWALL,,REP,NEVIN HOOVER,515,412,101,2
Lebanon,Council Member -2 YEAR CORNWALL,,,Write-ins,47,31,16,0
Lebanon,Council Member -2 YEAR CORNWALL,,REP,JEFFREY A CLARKE,114,95,19,0
Lebanon,Council Member -2 YEAR CORNWALL,,REP,JOSEPH A TEMPLIN,112,90,22,0
Lebanon,Council Member -2 YEAR CORNWALL,,,Write-ins,5,3,2,0
Lebanon,SUPERVISOR BETHEL,,REP,DAVID W BRUBAKER SR,952,792,158,2
Lebanon,SUPERVISOR BETHEL,,,Write-ins,26,21,5,0
Lebanon,SUPERVISOR EAST HANOVER,,REP,EDWARD HEAGY,683,589,92,2
Lebanon,SUPERVISOR EAST HANOVER,,,Write-ins,12,9,3,0
Lebanon,SUPERVISOR HEIDELBERG,,REP,IVAN MARTIN,777,707,67,3
Lebanon,SUPERVISOR HEIDELBERG,,,Write-ins,36,25,10,1
Lebanon,SUPERVISOR JACKSON,,REP,THOMAS B MORRISSEY JR,1965,1619,342,4
Lebanon,SUPERVISOR JACKSON,,,Write-ins,40,31,9,0
Lebanon,SUPERVISOR MILLCREEK,,REP,ADAM SAUL,707,626,79,2
Lebanon,SUPERVISOR MILLCREEK,,,Write-ins,12,11,1,0
Lebanon,SUPERVISOR NORTH ANNVILLE,,REP,AARON R MILLER III,622,534,84,4
Lebanon,SUPERVISOR NORTH ANNVILLE,,,Write-ins,7,5,2,0
Lebanon,SUPERVISOR NORTH CORNWALL,,REP,MICHAEL WAHMANN,1497,1197,297,3
Lebanon,SUPERVISOR NORTH CORNWALL,,,Write-ins,47,35,12,0
Lebanon,SUPERVISOR NORTH LEBANON,,REP,ARDY SNOOK SR,2438,1946,489,3
Lebanon,SUPERVISOR NORTH LEBANON,,,Write-ins,74,52,22,0
Lebanon,SUPERVISOR NORTH LONDONDERRY,,REP,MICHAEL SALVO,2492,1955,532,5
Lebanon,SUPERVISOR NORTH LONDONDERRY,,,Write-ins,53,35,18,0
Lebanon,SUPERVISOR SOUTH ANNVILLE,,REP,GARRY L RHINE,908,751,156,1
Lebanon,SUPERVISOR SOUTH ANNVILLE,,,Write-ins,23,16,7,0
Lebanon,SUPERVISOR SOUTH LEBANON,,REP,STEPHEN KRAUSE,2174,1713,458,3
Lebanon,SUPERVISOR SOUTH LEBANON,,,Write-ins,58,36,22,0
Lebanon,SUPERVISOR SOUTH LONDONDERRY,,REP,WILLIAM J BOVA,1452,1248,201,3
Lebanon,SUPERVISOR SOUTH LONDONDERRY,,DEM,MARK L AMDAHL,1255,755,487,13
Lebanon,SUPERVISOR SOUTH LONDONDERRY,,,Write-ins,4,4,0,0
Lebanon,SUPERVISOR SWATARA,,REP,JOSEPH P MOTTER,668,519,147,2
Lebanon,SUPERVISOR SWATARA,,,Write-ins,391,370,20,1
Lebanon,SUPERVISOR UNION,,REP,STEPHEN P LUM,714,630,83,1
Lebanon,SUPERVISOR UNION,,,Write-ins,6,3,3,0
Lebanon,SUPERVISOR WEST CORNWALL,,REP,RUSSELL L GIBBLE,580,488,91,1
Lebanon,SUPERVISOR WEST CORNWALL,,,Write-ins,37,27,10,0
Lebanon,SUPERVISOR-4 YEAR NORTH LONDONDERRY,,REP,JAMES E HARTMAN,2372,1872,497,3
Lebanon,SUPERVISOR-4 YEAR NORTH LONDONDERRY,,,Write-ins,49,33,16,0
Lebanon,AUDITOR BETHEL,,,Write-ins,33,28,5,0
Lebanon,AUDITOR EAST HANOVER,,,Write-ins,25,24,1,0
Lebanon,AUDITOR HEIDELBERG,,,Write-ins,29,20,8,1
Lebanon,AUDITOR JACKSON,,,Write-ins,69,54,15,0
Lebanon,AUDITOR MILLCREEK,,,Write-ins,22,21,1,0
Lebanon,AUDITOR NORTH ANNVILLE,,REP,REBEKAH SANDERS,620,534,82,4
Lebanon,AUDITOR NORTH ANNVILLE,,,Write-ins,6,4,2,0
Lebanon,AUDITOR NORTH CORNWALL,,,Write-ins,89,72,17,0
Lebanon,AUDITOR NORTH LEBANON,,,Write-ins,84,65,19,0
Lebanon,AUDITOR NORTH LONDONDERRY,,,Write-ins,105,92,13,0
Lebanon,AUDITOR SOUTH ANNVILLE,,,Write-ins,39,29,10,0
Lebanon,AUDITOR SOUTH LEBANON,,,Write-ins,106,74,32,0
Lebanon,AUDITOR SOUTH LONDONDERRY,,,Write-ins,83,68,14,1
Lebanon,AUDITOR SWATARA,,,Write-ins,53,43,10,0
Lebanon,AUDITOR UNION,,,Write-ins,36,27,9,0
Lebanon,AUDITOR WEST CORNWALL,,,Write-ins,24,16,8,0
Lebanon,AUDITOR-4 YEAR MILLCREEK,,,Write-ins,17,16,1,0
Lebanon,AUDITOR-4 YEAR NORTH LEBANON,,,Write-ins,80,62,18,0
Lebanon,AUDITOR-4 YEAR NORTH LONDONDERRY,,,Write-ins,89,79,10,0
Lebanon,AUDITOR-2 YEAR MILLCREEK,,,Write-ins,20,19,1,0
Lebanon,Tax Collector ANNVILLE,,,Write-ins,58,44,14,0
Lebanon,Tax Collector BETHEL,,REP,ANNE MARIE BOLTZ,988,808,178,2
Lebanon,Tax Collector BETHEL,,,Write-ins,16,13,3,0
Lebanon,Tax Collector CLEONA,,,Write-ins,11,9,2,0
Lebanon,Tax Collector CORNWALL,,,Write-ins,53,37,16,0
Lebanon,Tax Collector EAST HANOVER,,,Write-ins,28,25,3,0
Lebanon,Tax Collector HEIDELBERG,,,Write-ins,36,30,5,1
Lebanon,Tax Collector JACKSON,,,Write-ins,72,57,15,0
Lebanon,Tax Collector JONESTOWN,,,Write-ins,14,13,1,0
Lebanon,Tax Collector LEBANON,,,Write-ins,155,120,35,0
Lebanon,Tax Collector MILLCREEK,,REP,WENDY D HERTZOG,796,675,120,1
Lebanon,Tax Collector MILLCREEK,,,Write-ins,4,3,1,0
Lebanon,Tax Collector MOUNT GRETNA,,,Write-ins,0,0,0,0
Lebanon,Tax Collector MYERSTOWN,,,Write-ins,17,15,2,0
Lebanon,Tax Collector NORTH ANNVILLE,,,Write-ins,14,12,2,0
Lebanon,Tax Collector NORTH CORNWALL,,,Write-ins,80,62,18,0
Lebanon,Tax Collector NORTH LEBANON,,,Write-ins,82,67,15,0
Lebanon,Tax Collector NORTH LONDONDERRY,,,Write-ins,93,82,11,0
Lebanon,Tax Collector PALMYRA,,,Write-ins,101,87,13,1
Lebanon,Tax Collector RICHLAND,,,Write-ins,8,7,1,0
Lebanon,Tax Collector SOUTH ANNVILLE,,,Write-ins,39,28,11,0
Lebanon,Tax Collector SOUTH LEBANON,,,Write-ins,93,63,30,0
Lebanon,Tax Collector SOUTH LONDONDERRY,,,Write-ins,81,68,13,0
Lebanon,Tax Collector SWATARA,,,Write-ins,58,49,9,0
Lebanon,Tax Collector UNION,,,Write-ins,38,30,8,0
Lebanon,Tax Collector WEST CORNWALL,,,Write-ins,21,13,8,0
Lebanon,Tax Collector WEST LEBANON,,,Write-ins,7,6,1,0
Lebanon,Judge of Election Leb 1st Ward East 01E,,REP,SUZANNE FRY,145,122,21,2
Lebanon,Judge of Election Leb 1st Ward East 01E,,,Write-ins,4,4,0,0
Lebanon,Judge of Election Leb 1st Ward Middle 01M,,,Write-ins,8,6,2,0
Lebanon,Judge of Election Leb 1st Ward West 01W,,,Write-ins,9,7,2,0
Lebanon,Judge of Election Leb 2nd Ward East 02E,,,Write-ins,21,17,4,0
Lebanon,Judge of Election Leb 3rd Ward 03,,,Write-ins,3,2,1,0
Lebanon,Judge of Election Leb 4th Ward 04,,,Write-ins,6,5,1,0
Lebanon,Judge of Election Leb 5th Ward East 05E,,,Write-ins,3,0,3,0
Lebanon,Judge of Election Leb 5th Ward Middle 05M,,,Write-ins,9,8,1,0
Lebanon,Judge of Election Leb 5th Ward West 05W,,REP,DOROTHY KELLER,72,62,10,0
Lebanon,Judge of Election Leb 5th Ward West 05W,,,Write-ins,1,0,1,0
Lebanon,Judge of Election Leb 6th Ward 06,,,Write-ins,3,3,0,0
Lebanon,Judge of Election Leb 7th Ward 07,,,Write-ins,11,8,3,0
Lebanon,Judge of Election Leb 8th Ward 08,,,Write-ins,10,9,1,0
Lebanon,Judge of Election Leb 9th Ward 09,,,Write-ins,11,7,4,0
Lebanon,Judge of Election Leb 10th Ward 10,,,Write-ins,16,12,4,0
Lebanon,Judge of Election Cleona 11,,,Write-ins,16,13,3,0
Lebanon,Judge of Election Cornwall North 12N,,,Write-ins,49,32,17,0
Lebanon,Judge of Election Cornwall South 12S,,,Write-ins,26,19,7,0
Lebanon,Judge of Election Jonestown 13,,,Write-ins,13,12,1,0
Lebanon,Judge of Election Mount Gretna 14,,,Write-ins,0,0,0,0
Lebanon,Judge of Election Myerstown North 15N,,,Write-ins,7,7,0,0
Lebanon,Judge of Election Myerstown South 15S,,,Write-ins,12,9,3,0
Lebanon,Judge of Election Palmrya East 16E,,,Write-ins,34,29,5,0
Lebanon,Judge of Election Palmyra North 16N,,,Write-ins,46,35,11,0
Lebanon,Judge of Election Palmyra West 16W,,REP,TROY A KARPER,405,348,56,1
Lebanon,Judge of Election Palmyra West 16W,,,Write-ins,11,9,2,0
Lebanon,Judge of Election Richland 17,,,Write-ins,15,13,2,0
Lebanon,Judge of Election Annville East 18E,,REP,JOHN W PELLOW,423,346,75,2
Lebanon,Judge of Election Annville East 18E,,,Write-ins,15,10,5,0
Lebanon,Judge of Election Annville West 18W,,,Write-ins,17,13,4,0
Lebanon,Judge of Election Bethel Fred 19F,,,Write-ins,38,33,5,0
Lebanon,Judge of Election Bethel Mount Zion 19M,,,Write-ins,10,7,3,0
Lebanon,Judge of Election East Hanover 21,,REP,RICHARD BOYER,665,572,91,2
Lebanon,Judge of Election East Hanover 21,,,Write-ins,5,2,3,0
Lebanon,Judge of Election Heidelberg Klein 22K,,REP,ROBERT BALSBAUGH,195,182,13,0
Lebanon,Judge of Election Heidelberg Klein 22K,,,Write-ins,2,2,0,0
Lebanon,Judge of Election Heidelberg Schaeff 22S,,REP,JUDITH L GETTLE,550,498,50,2
Lebanon,Judge of Election Heidelberg Schaeff 22S,,,Write-ins,28,24,3,1
Lebanon,Judge of Election Jackson East 23E,,,JESSICA M WENGER,346,256,89,1
Lebanon,Judge of Election Jackson East 23E,,,Write-ins,9,8,1,0
Lebanon,Judge of Election Jackson North 23N,,REP,JEANNE PATCHES,671,586,84,1
Lebanon,Judge of Election Jackson North 23N,,,Write-ins,7,4,3,0
Lebanon,Judge of Election Jackson West 23W,,,Write-ins,33,25,8,0
Lebanon,Judge of Election Millcreek 24,,REP,SAMANTHA HICKERNELL,721,632,88,1
Lebanon,Judge of Election Millcreek 24,,,Write-ins,10,9,1,0
Lebanon,Judge of Election North Annville 25,,,Write-ins,23,20,3,0
Lebanon,Judge of Election No Cornwall North 26N,,,Write-ins,17,12,5,0
Lebanon,Judge of Election No Cornwall South 26S,,REP,JOHN C MILLARD,636,514,120,2
Lebanon,Judge of Election No Cornwall South 26S,,,Write-ins,11,8,3,0
Lebanon,Judge of Election No Cornwall West 26W,,,Write-ins,35,31,4,0
Lebanon,Judge of Election No Lebanon East 27E,,,Write-ins,43,37,6,0
Lebanon,Judge of Election No Lebanon Middle 27M,,REP,MICHAEL T BURDGE SR,1021,818,201,2
Lebanon,Judge of Election No Lebanon Middle 27M,,,Write-ins,11,5,6,0
Lebanon,Judge of Election No Lebanon West 27W,,REP,CAROL A EBERSOLE,697,557,140,0
Lebanon,Judge of Election No Lebanon West 27W,,,Write-ins,20,19,1,0
Lebanon,Judge of Election No Londonderry East 28E,,,Write-ins,58,52,6,0
Lebanon,Judge of Election No Londonderry North 28N,,DEM,RONALD D WOLESLAGLE,373,276,96,1
Lebanon,Judge of Election No Londonderry North 28N,,,Write-ins,32,31,1,0
Lebanon,Judge of Election No Londonderry West 28W,,REP,SUSAN BEALE,736,606,127,3
Lebanon,Judge of Election No Londonderry West 28W,,,Write-ins,26,19,7,0
Lebanon,Judge of Election South Annville 29,,REP,CHRISTINA MOYER,904,749,154,1
Lebanon,Judge of Election South Annville 29,,,Write-ins,16,8,8,0
Lebanon,Judge of Election So Lebanon North 30N,,REP,R HEATHER WADDELL,565,441,124,0
Lebanon,Judge of Election So Lebanon North 30N,,,Write-ins,13,7,6,0
Lebanon,Judge of Election So Lebanon South 30S,,DEM,TERRENCE WOODNORTH,458,254,203,1
Lebanon,Judge of Election So Lebanon South 30S,,,Write-ins,403,399,3,1
Lebanon,Judge of Election So Lebanon West 30W,,REP,SALLY A HOSTETTER,537,443,94,0
Lebanon,Judge of Election So Lebanon West 30W,,DEM,ALYCIA NEIDIGH,396,238,158,0
Lebanon,Judge of Election So Lebanon West 30W,,,Write-ins,0,0,0,0
Lebanon,Judge of Election So Londonderry Middle 31M,,,Write-ins,28,22,5,1
Lebanon,Judge of Election So Londonderry North 31N,,DEM,THOMAS C PEIFFER,667,446,216,5
Lebanon,Judge of Election So Londonderry North 31N,,,Write-ins,19,19,0,0
Lebanon,Judge of Election So Londonderry South 31S,,REP,PATRICA S KLINE,397,338,58,1
Lebanon,Judge of Election So Londonderry South 31S,,,Write-ins,13,7,6,0
Lebanon,Judge of Election Swatara North 32N,,REP,MICHELLE STOKRP,401,335,65,1
Lebanon,Judge of Election Swatara North 32N,,,Write-ins,9,7,2,0
Lebanon,Judge of Election Swatara South 32S,,REP,JILLIAN PUORRO,562,482,78,2
Lebanon,Judge of Election Swatara South 32S,,,Write-ins,17,16,1,0
Lebanon,Judge of Election Union Green Point 33G,,,Write-ins,8,7,1,0
Lebanon,Judge of Election Union Lickdale 33L,,REP,GLENNA FELTY,507,444,62,1
Lebanon,Judge of Election Union Lickdale 33L,,,Write-ins,8,6,2,0
Lebanon,Judge of Election West Cornwall 34,,REP,JILL SHOEMAKER,590,491,98,1
Lebanon,Judge of Election West Cornwall 34,,,Write-ins,13,7,6,0
Lebanon,Judge of Election West Lebanon 35,,REP,SALLY A TEMPLIN,149,125,24,0
Lebanon,Judge of Election West Lebanon 35,,,Write-ins,3,1,2,0
Lebanon,Inspector of Election Leb 1st Ward East 01E,,,Write-ins,9,6,2,1
Lebanon,Inspector of Election Leb 1st Ward Middle 01M,,,Write-ins,8,5,3,0
Lebanon,Inspector of Election Leb 1st Ward West 01W,,,Write-ins,9,7,2,0
Lebanon,Inspector of Election Leb 2nd Ward East 02E,,REP,JEFFREY A BOLTZ,231,172,59,0
Lebanon,Inspector of Election Leb 2nd Ward East 02E,,,Write-ins,10,7,3,0
Lebanon,Inspector of Election Leb 2nd Ward West,,DEM,COURTNEY VANGELI,385,277,104,4
Lebanon,Inspector of Election Leb 2nd Ward West,,,Write-ins,23,20,3,0
Lebanon,Inspector of Election Leb 3rd Ward 03,,,Write-ins,2,1,1,0
Lebanon,Inspector of Election Leb 4th Ward 04,,,Write-ins,2,2,0,0
Lebanon,Inspector of Election Leb 5th Ward East 05E,,,Write-ins,4,0,4,0
Lebanon,Inspector of Election Leb 5th Ward Middle 05M,,,Write-ins,5,4,1,0
Lebanon,Inspector of Election Leb 5th Ward West 05W,,,Write-ins,4,1,3,0
Lebanon,Inspector of Election Leb 6th Ward 06,,,Write-ins,2,2,0,0
Lebanon,Inspector of Election Leb 7th Ward 07,,DEM,VIRGINIA A NOLL,139,77,62,0
Lebanon,Inspector of Election Leb 7th Ward 07,,,Write-ins,3,2,1,0
Lebanon,Inspector of Election Leb 8th Ward 08,,,Write-ins,8,7,1,0
Lebanon,Inspector of Election Leb 9th Ward 09,,,Write-ins,15,11,4,0
Lebanon,Inspector of Election Leb 10th Ward 10,,,Write-ins,15,10,5,0
Lebanon,Inspector of Election Cleona 11,,,Write-ins,9,8,1,0
Lebanon,Inspector of Election Cornwall North 12N,,REP,LAURITE VRANESIC,837,692,143,2
Lebanon,Inspector of Election Cornwall North 12N,,,Write-ins,14,8,6,0
Lebanon,Inspector of Election Cornwall South 12S,,REP,MARY F EARLE,713,538,173,2
Lebanon,Inspector of Election Cornwall South 12S,,,Write-ins,17,7,10,0
Lebanon,Inspector of Election Jonestown 13,,,Write-ins,15,13,2,0
Lebanon,Inspector of Election Mount Gretna 14,,,Write-ins,0,0,0,0
Lebanon,Inspector of Election Myerstown North 15N,,REP,PRISCILLA J KAHL,287,260,26,1
Lebanon,Inspector of Election Myerstown North 15N,,,Write-ins,3,2,1,0
Lebanon,Inspector of Election Myerstown South 15S,,REP,MARI CONNERS,210,183,27,0
Lebanon,Inspector of Election Myerstown South 15S,,,Write-ins,9,7,2,0
Lebanon,Inspector of Election Palmrya East 16E,,,Write-ins,29,26,3,0
Lebanon,Inspector of Election Palmyra North 16N,,DEM,DEBORAH POTTEIGER,386,267,118,1
Lebanon,Inspector of Election Palmyra North 16N,,,Write-ins,16,16,0,0
Lebanon,Inspector of Election Palmyra West 16W,,REP,MARIA BOYER,407,351,55,1
Lebanon,Inspector of Election Palmyra West 16W,,,Write-ins,13,10,3,0
Lebanon,Inspector of Election Richland 17,,,Write-ins,12,10,2,0
Lebanon,Inspector of Election Annville East 18E,,DEM,KATHY ESCHENFELDER,363,257,103,3
Lebanon,Inspector of Election Annville East 18E,,REP,DANIEL S HARTZELL,270,232,38,0
Lebanon,Inspector of Election Annville East 18E,,,Write-ins,1,1,0,0
Lebanon,Inspector of Election Annville West 18W,,,Write-ins,17,14,3,0
Lebanon,Inspector of Election Bethel Fred 19F,,,Write-ins,39,33,6,0
Lebanon,Inspector of Election Bethel Mount Zion 19M,,REP,CAROLE A CZAJKOWSKI,234,201,33,0
Lebanon,Inspector of Election Bethel Mount Zion 19M,,,Write-ins,5,3,2,0
Lebanon,Inspector of Election East Hanover 21,,DEM,JERILYN J PEIFFER,370,264,106,0
