county,office,district,party,candidate,votes,election_day,mail,provisional
Chester,School Director Downingtown Region 6,,DEM,LeeAnn Wisdom,2225,1164,932,129
Chester,School Director Downingtown Region 6,,REP,Diane Houser,1189,897,224,68
Chester,School Director Downingtown Region 6,,,Write-ins,2,1,1,0
Chester,School Director Downingtown Region 8,,DEM,Mindy Ross,2140,1303,703,134
Chester,School Director Downingtown Region 8,,REP,Peter K. Witzleb,1250,959,205,86
Chester,School Director Downingtown Region 8,,,Write-ins,2,1,0,1
Chester,School Director Great Valley Region 2,,DEM/REP,Lorie Sollenberger,2307,1396,778,133
Chester,School Director Great Valley Region 2,,IND,Nick Groch,1017,690,227,100
Chester,School Director Great Valley Region 2,,,Write-ins,23,20,2,1
Chester,School Director Great Valley Region 3,,DEM,Tricia Bliven-Chasinoff,3120,1836,1054,230
Chester,School Director Great Valley Region 3,,REP,Justin J. Pak,2161,1745,294,122
Chester,School Director Great Valley Region 3,,,Write-ins,2,1,1,0
Chester,School Director Kennett Consolidated Region A,,DEM/REP,Ann Parry,1175,875,225,75
Chester,School Director Kennett Consolidated Region A,,,NOA,285,220,33,32
Chester,School Director Kennett Consolidated Region A,,,Write-ins,15,11,1,3
Chester,School Director Kennett Consolidated Region B,,DEM,Jamie Blevins Raign,2207,1217,778,212
Chester,School Director Kennett Consolidated Region B,,REP,Dinamarie D. Vanover,1373,1067,199,107
Chester,School Director Kennett Consolidated Region B,,,Write-ins,7,5,0,2
Chester,School Director Oxford Region 1,,DEM,Andrew Peters,940,747,142,51
Chester,School Director Oxford Region 1,,REP,Jennifer Kehs,533,474,36,23
Chester,School Director Oxford Region 1,,,Write-ins,5,4,0,1
Chester,School Director Oxford Region 2,,DEM,Mary Higgins,1227,740,400,87
Chester,School Director Oxford Region 2,,REP,John Deecki,1083,920,113,50
Chester,School Director Oxford Region 2,,,Write-ins,5,5,0,0
Chester,School Director Oxford Region 3,,DEM,David Trimble,1711,1144,455,112
Chester,School Director Oxford Region 3,,REP,Michael Blessington,1542,1341,125,76
Chester,School Director Oxford Region 3,,,Write-ins,9,8,0,1
Chester,School Director Tredyffrin Easttown Region 1,,DEM,Nicole Scherer,4351,2535,1499,317
Chester,School Director Tredyffrin Easttown Region 1,,REP,Eric Marturano,2100,1608,344,148
Chester,School Director Tredyffrin Easttown Region 1,,,Write-ins,0,0,0,0
Chester,School Director Tredyffrin Easttown Region 2,,DEM,Robert Singh,3732,2084,1386,262
Chester,School Director Tredyffrin Easttown Region 2,,REP,Juliet Cordeiro,1844,1371,347,126
Chester,School Director Tredyffrin Easttown Region 2,,,Write-ins,2,1,1,0
Chester,School Director Twin Valley Region 3,,DEM/REP,Gary R. McEwen,2358,1570,625,163
Chester,School Director Twin Valley Region 3,,,Write-ins,48,28,19,1
Chester,School Director West Chester Region 1,,DEM/REP,Jewell Parkinson,10193,6985,2672,536
Chester,School Director West Chester Region 1,,,Write-ins,209,165,29,15
Chester,School Director West Chester Region 2,,DEM/REP,Karen Fleming,12333,7769,3930,634
Chester,School Director West Chester Region 2,,,Write-ins,272,219,42,11
Chester,School Director Unexpired 2 Year Term Octorara Region 1,,DEM/REP,Michael Hoffman,649,463,154,32
Chester,School Director Unexpired 2 Year Term Octorara Region 1,,DEM,Alex Trotty,565,358,175,32
Chester,School Director Unexpired 2 Year Term Octorara Region 1,,,Write-ins,282,261,14,7
Chester,School Director Unexpired 2 Year Term Coatesville Region 2,,DEM/REP,Elizabeth Brindle,6429,3706,2358,365
Chester,School Director Unexpired 2 Year Term Coatesville Region 2,,,Write-ins,128,91,30,7
Chester,School Director Unexpired 2 Year Term Octorara Region 3,,DEM,Peter Rossi,1128,674,375,79
Chester,School Director Unexpired 2 Year Term Octorara Region 3,,REP,Scott D. Walter,1087,884,148,55
Chester,School Director Unexpired 2 Year Term Octorara Region 3,,,Write-ins,1,1,0,0
Chester,School Director Unexpired 2 Year Term Oxford Region 2,,DEM,Sean T. Grugan,1251,757,405,89
Chester,School Director Unexpired 2 Year Term Oxford Region 2,,REP,"Chauncey W. Boyd, Jr.",1060,904,108,48
Chester,School Director Unexpired 2 Year Term Oxford Region 2,,,Write-ins,7,7,0,0
Chester,School Director Unexpired 2 Year Term Oxford Region 2,,DEM/REP,Jane B. Kennedy,3492,1930,1377,185
Chester,School Director Unexpired 2 Year Term Oxford Region 2,,DEM/REP,Joshua Young,3222,1768,1288,166
Chester,School Director Unexpired 2 Year Term Oxford Region 2,,DEM/REP,Adam Thomas,2981,1611,1227,143
Chester,School Director Unexpired 2 Year Term Oxford Region 2,,,Write-ins,129,95,31,3
Chester,Member of Council S Coatesville Borough,,DEM,Montez O. Jones,308,207,84,17
Chester,Member of Council S Coatesville Borough,,DEM,Kenneth H. Bond,271,180,79,12
Chester,Member of Council S Coatesville Borough,,DEM,Sylvia F. Washington,247,167,67,13
Chester,Member of Council S Coatesville Borough,,DEM,Gilbert C. Parker,242,159,74,9
Chester,Member of Council S Coatesville Borough,,REP,"Thomas J. Roney, Sr.",104,75,18,11
Chester,Member of Council S Coatesville Borough,,,Write-ins,21,16,1,4
Chester,Member of Council Elverson Borough,,REP,Jonathan Mountz,423,323,82,18
Chester,Member of Council Elverson Borough,,REP,Dennis Kurtz,414,318,79,17
Chester,Member of Council Elverson Borough,,REP,Tom Feeley,402,312,73,17
Chester,Member of Council Elverson Borough,,REP,John Wayne Scalia,357,273,68,16
Chester,Member of Council Elverson Borough,,,Write-ins,32,26,6,0
Chester,Member of Council Honey Brook Borough,,REP,Jessica Florio,274,221,32,21
Chester,Member of Council Honey Brook Borough,,REP,Harrison Burch,261,211,29,21
Chester,Member of Council Honey Brook Borough,,REP,Natalie Dawn Hill,255,207,28,20
Chester,Member of Council Honey Brook Borough,,REP,Karen M. Kelly,253,203,31,19
Chester,Member of Council Honey Brook Borough,,,Write-ins,25,20,5,0
Chester,Member of Council Kennett Square Borough,,DEM,Juan L. Tafolla,1071,781,213,77
Chester,Member of Council Kennett Square Borough,,DEM,Amy Reigel,1061,766,216,79
Chester,Member of Council Kennett Square Borough,,DEM,Bob Norris,1001,719,213,69
Chester,Member of Council Kennett Square Borough,,DEM,Hilda Matos,966,691,206,69
Chester,Member of Council Kennett Square Borough,,REP,Kathleen Caccamo,501,397,65,39
Chester,Member of Council Kennett Square Borough,,REP,James P. Miller,478,385,54,39
Chester,Member of Council Kennett Square Borough,,REP,Troy T. Thompson,448,370,42,36
Chester,Member of Council Kennett Square Borough,,,Write-ins,112,93,10,9
Chester,Member of Council Oxford Borough,,DEM,Amanda Birdwell,799,499,250,50
Chester,Member of Council Oxford Borough,,DEM/REP,Melody Boston-Griffin,779,490,248,41
Chester,Member of Council Oxford Borough,,DEM/REP,Robert Ketcham,771,491,240,40
Chester,Member of Council Oxford Borough,,DEM/REP,Michael Brandt,724,461,225,38
Chester,Member of Council Oxford Borough,,REP,Matthew Harper,449,374,57,18
Chester,Member of Council Oxford Borough,,,Write-ins,23,18,2,3
Chester,Member of Council Parkesburg Borough,,DEM,Melinda B. Keen,552,386,135,31
Chester,Member of Council Parkesburg Borough,,DEM/REP,Todd Brade,482,341,110,31
Chester,Member of Council Parkesburg Borough,,REP,Joshua S. Mellinger,388,318,47,23
Chester,Member of Council Parkesburg Borough,,REP,Nicholas J. Ohar,379,310,48,21
Chester,Member of Council Parkesburg Borough,,REP,Mark Agen,376,313,39,24
Chester,Member of Council Parkesburg Borough,,,Write-ins,130,112,11,7
Chester,Member of Council Spring City Borough,,DEM,Sara K. Woll,619,414,168,37
Chester,Member of Council Spring City Borough,,DEM,Brandon Woll,615,408,172,35
Chester,Member of Council Spring City Borough,,DEM,Matt Handley,597,399,164,34
Chester,Member of Council Spring City Borough,,DEM/REP,Christopher L. Yocum,505,374,97,34
Chester,Member of Council Spring City Borough,,REP,Paul A. Kern,363,315,23,25
Chester,Member of Council Spring City Borough,,,Write-ins,79,72,0,7
Chester,Member of Council Atglen Borough,,REP,Joshua Glick,234,202,19,13
Chester,Member of Council Atglen Borough,,DEM,Dwight L. Weaver,225,172,37,16
Chester,Member of Council Atglen Borough,,,Write-ins,79,75,0,4
Chester,Member of Council Avondale Borough,,DEM,Stephanie Reichert,126,109,12,5
Chester,Member of Council Avondale Borough,,DEM,Janet Watts,102,89,8,5
Chester,Member of Council Avondale Borough,,DEM,Michael W. Essmaker,101,88,9,4
Chester,Member of Council Avondale Borough,,,Write-ins,9,4,5,0
Chester,Member of Council Malvern Borough,,DEM,Zoe Warner,950,604,304,42
Chester,Member of Council Malvern Borough,,DEM,Angela Riccetti,909,577,289,43
Chester,Member of Council Malvern Borough,,DEM,Dan Kunze,898,569,289,40
Chester,Member of Council Malvern Borough,,REP,Catherine O. Raymond,521,400,91,30
Chester,Member of Council Malvern Borough,,REP,John Rossetti,479,382,68,29
Chester,Member of Council Malvern Borough,,REP,John Buckley,304,237,40,27
Chester,Member of Council Malvern Borough,,,Write-ins,18,15,3,0
Chester,Member of Council Modena Borough,,DEM,Kimberly Sherman,46,37,5,4
Chester,Member of Council Modena Borough,,REP,Edward Hines,26,21,3,2
Chester,Member of Council Modena Borough,,,Write-ins,66,61,2,3
Chester,Member of Council W Grove Borough,,DEM/REP,Matthew Glass,485,355,90,40
Chester,Member of Council W Grove Borough,,DEM/REP,Leandria Hall,443,309,99,35
Chester,Member of Council W Grove Borough,,,DEMREP David Prosser,407,284,92,31
Chester,Member of Council W Grove Borough,,,Write-ins,12,9,1,2
Chester,Member of Council At Large City Of Coatesville,,DEM,Carmen Green,1767,1255,384,128
Chester,Member of Council At Large City Of Coatesville,,DEM,Charrisse Allen,1280,870,321,89
Chester,Member of Council At Large City Of Coatesville,,,Write-ins,52,39,9,4
Chester,Member of Council Downingtown W Ward,,DEM,Michele S. Smith,641,475,129,37
Chester,Member of Council Downingtown W Ward,,DEM,Darlene Brigance,520,377,116,27
Chester,Member of Council Downingtown W Ward,,,NOA,414,296,77,41
Chester,Member of Council Downingtown W Ward,,IND,Lindsay Helm,394,283,64,47
Chester,Member of Council Downingtown W Ward,,,Write-ins,5,4,0,1
Chester,Member of Council Coatesville 2nd Ward,,,Write-ins,83,68,8,7
Chester,Member of Council Coatesville 4th Ward,,DEM,Khadijah Al Amin,455,311,106,38
Chester,Member of Council Coatesville 4th Ward,,,Write-ins,10,5,3,2
Chester,Member of Council Downingtown E Ward,,DEM,"Brent Formica, Jr.",997,679,240,78
Chester,Member of Council Downingtown E Ward,,,NOA,568,435,103,30
Chester,Member of Council Downingtown E Ward,,,Write-ins,5,5,0,0
Chester,Member of Council Phoenixville N Ward,,DEM,Koretta K. McGhee,1117,747,288,82
Chester,Member of Council Phoenixville N Ward,,REP,David F. Wilmore,374,299,48,27
Chester,Member of Council Phoenixville N Ward,,,Write-ins,4,3,1,0
Chester,Member of Council Phoenixville Md Ward,,DEM,Beth Burckley,1363,968,311,84
Chester,Member of Council Phoenixville Md Ward,,,Write-ins,34,30,3,1
Chester,Member of Council Phoenixville E Ward,,DEM,Tanya Vogel,1368,939,335,94
Chester,Member of Council Phoenixville E Ward,,,Write-ins,33,26,3,4
Chester,Member of Council Phoenixville W Ward,,DEM,Dana Dugan,1218,748,402,68
Chester,Member of Council Phoenixville W Ward,,,SAL John Parker Studebaker,403,311,61,31
Chester,Member of Council Phoenixville W Ward,,,Write-ins,20,17,2,1
Chester,Member of Council West Chester 1st Ward,,DEM,Jerry Szczepaniak,877,579,255,43
Chester,Member of Council West Chester 1st Ward,,REP,John McDonald,305,232,56,17
Chester,Member of Council West Chester 1st Ward,,,Write-ins,0,0,0,0
Chester,Member of Council West Chester 3rd Ward,,DEM,Brian J. McGinnis,639,520,115,4
Chester,Member of Council West Chester 3rd Ward,,,Write-ins,15,13,2,0
Chester,Member of Council West Chester 5th Ward,,DEM,Stephen Marvin,400,268,128,4
Chester,Member of Council West Chester 5th Ward,,,Write-ins,8,4,4,0
Chester,Member of Council West Chester 7th Ward,,DEM,Lisa Kearns,770,551,188,31
Chester,Member of Council West Chester 7th Ward,,,Write-ins,19,16,3,0
Chester,Member of Council Unexpired 2 Year Term Kennett Square Borough,,DEM,Elea McDonnell Feit,1247,922,232,93
Chester,Member of Council Unexpired 2 Year Term Kennett Square Borough,,,Write-ins,75,57,10,8
Chester,Member of Council Unexpired 2 Year Term W Grove Borough,,DEM/REP,Carol C. Severance,510,370,100,40
Chester,Member of Council Unexpired 2 Year Term W Grove Borough,,,Write-ins,9,7,1,1
Chester,Mayor Atglen Borough,,,Write-ins,248,229,7,12
Chester,Mayor Avondale Borough,,DEM,Susan F. Rzucidlo,139,117,15,7
Chester,Mayor Avondale Borough,,,Write-ins,4,3,1,0
Chester,Mayor S Coatesville Borough,,DEM,Henry A. Carey,349,242,88,19
Chester,Mayor S Coatesville Borough,,,Write-ins,15,10,2,3
Chester,Mayor Downingtown Borough,,DEM,Erica Deuso,1790,1253,411,126
Chester,Mayor Downingtown Borough,,REP,Rich Bryant,994,762,149,83
Chester,Mayor Downingtown Borough,,,Write-ins,10,5,4,1
Chester,Mayor Elverson Borough,,REP,Cynthia L. Franchitti,481,362,98,21
Chester,Mayor Elverson Borough,,,Write-ins,9,6,3,0
Chester,Mayor Honey Brook Borough,,REP,Matthew Halvorsen,322,257,38,27
Chester,Mayor Honey Brook Borough,,,Write-ins,16,9,5,2
Chester,Mayor Kennett Square Borough,,DEM,Matthew Fetick,958,685,198,75
Chester,Mayor Kennett Square Borough,,REP,"Leon R. Spencer, Jr.",616,495,72,49
Chester,Mayor Kennett Square Borough,,,Write-ins,8,7,1,0
Chester,Mayor Malvern Borough,,DEM,Pete Papadopoulos,943,604,297,42
Chester,Mayor Malvern Borough,,REP,Zeyn B. Uzman,541,430,80,31
Chester,Mayor Malvern Borough,,,Write-ins,4,3,0,1
Chester,Mayor Modena Borough,,,Write-ins,53,47,1,5
Chester,Mayor Oxford Borough,,DEM/REP,Philip Harris,1085,744,280,61
Chester,Mayor Oxford Borough,,,Write-ins,47,41,6,0
Chester,Mayor Parkesburg Borough,,DEM/REP,John P. Hagan II,806,598,157,51
Chester,Mayor Parkesburg Borough,,,Write-ins,47,45,2,0
Chester,Mayor Phoenixville Borough,,DEM/REP,Peter Urscheler,5744,3937,1417,390
Chester,Mayor Phoenixville Borough,,,Write-ins,175,143,21,11
Chester,Mayor Spring City Borough,,DEM,Adam Alberico,771,541,183,47
Chester,Mayor Spring City Borough,,REP,Gina Aiello,228,200,13,15
Chester,Mayor Spring City Borough,,,Write-ins,1,1,0,0
Chester,Mayor W Grove Borough,,REP,Stephen Black,394,302,58,34
Chester,Mayor W Grove Borough,,,Write-ins,44,33,7,4
Chester,Mayor West Chester Borough,,DEM/REP,Lillian L. DeBaptiste,4044,2958,940,146
Chester,Mayor West Chester Borough,,,Write-ins,341,308,17,16
Chester,Mayor West Chester Borough,,DEM,Meaghan G. Wright,1439,871,470,98
Chester,Mayor West Chester Borough,,DEM,Illeana M. Casiano-Vazquez,1235,711,438,86
Chester,Mayor West Chester Borough,,REP,Shawn Blickley,897,747,108,42
Chester,Mayor West Chester Borough,,REP,Peter Price,891,747,105,39
Chester,Mayor West Chester Borough,,,Write-ins,8,5,3,0
Chester,Mayor West Chester Borough,,DEM,Katja DiRado,1461,819,602,40
Chester,Mayor West Chester Borough,,DEM,Deborah Stoff,1393,757,594,42
Chester,Mayor West Chester Borough,,REP,Michael William Petro,1101,874,201,26
Chester,Mayor West Chester Borough,,REP,Clare Small-McEvoy,765,600,138,27
Chester,Mayor West Chester Borough,,,Write-ins,523,439,72,12
Chester,Mayor West Chester Borough,,REP,Anteia Consorto,925,836,78,11
Chester,Mayor West Chester Borough,,DEM,Nancy Widdoes,838,588,245,5
Chester,Mayor West Chester Borough,,IND,David Gerstenhaber,814,721,83,10
Chester,Mayor West Chester Borough,,DEM,Anthony Bernadzikowski,667,444,217,6
Chester,Mayor West Chester Borough,,,Write-ins,2,2,0,0
Chester,Mayor West Chester Borough,,DEM,Ann J. Duffield,4443,2586,1617,240
Chester,Mayor West Chester Borough,,DEM,Larry Massaro,3984,2274,1502,208
Chester,Mayor West Chester Borough,,REP,Michele Truitt,3516,2725,636,155
Chester,Mayor West Chester Borough,,REP,John F. Hertzog,3289,2567,589,133
Chester,Mayor West Chester Borough,,,Write-ins,5,5,0,0
Chester,Mayor West Chester Borough,,DEM,Eric Sipple,1625,986,543,96
Chester,Mayor West Chester Borough,,DEM/REP,Stephen Zurl,1583,1063,453,67
Chester,Mayor West Chester Borough,,REP,Andy Bowman,1185,947,192,46
Chester,Mayor West Chester Borough,,,Write-ins,17,13,3,1
Chester,Mayor West Chester Borough,,DEM,Chris Manning,2108,1126,815,167
Chester,Mayor West Chester Borough,,DEM,Steven Peuquet,1913,1019,761,133
Chester,Mayor West Chester Borough,,REP,Bruce E. Jameson,1468,1084,284,100
Chester,Mayor West Chester Borough,,REP,Joseph Misiewicz,1364,1016,260,88
Chester,Mayor West Chester Borough,,,Write-ins,1,1,0,0
Chester,Mayor West Chester Borough,,DEM,Kristie Lynn Brodowski,2078,1145,731,202
Chester,Mayor West Chester Borough,,DEM,David G. Unger,1805,974,671,160
Chester,Mayor West Chester Borough,,REP,Michael Norris,1417,1069,235,113
Chester,Mayor West Chester Borough,,REP,Kathy Leary,1364,1043,215,106
Chester,Mayor West Chester Borough,,,Write-ins,7,4,3,0
Chester,Mayor West Chester Borough,,DEM,Victor S. Mantegna,1447,751,626,70
Chester,Mayor West Chester Borough,,REP,Jakob D. Moore,1116,836,222,58
Chester,Mayor West Chester Borough,,DEM,Donald Slesinski,1083,507,536,40
Chester,Mayor West Chester Borough,,,Write-ins,13,10,2,1
Chester,Mayor West Chester Borough,,DEM,Bryan Maher,1061,580,414,67
Chester,Mayor West Chester Borough,,REP,Harold M. Hallman III,893,678,176,39
Chester,Mayor West Chester Borough,,DEM,Ashton Simmons,890,460,387,43
Chester,Mayor West Chester Borough,,REP,Jeffrey A. Kern,769,587,144,38
Chester,Mayor West Chester Borough,,,Write-ins,3,1,2,0
Chester,Mayor West Chester Borough,,DEM/REP,Bob Cooney,2655,1585,912,158
Chester,Mayor West Chester Borough,,DEM/REP,John Kiernan,2381,1434,810,137
Chester,Mayor West Chester Borough,,,Write-ins,45,24,19,2
Chester,Mayor West Chester Borough,,REP,James Benoit,719,542,124,53
Chester,Mayor West Chester Borough,,REP,Robert C. Wiggins,662,484,122,56
Chester,Mayor West Chester Borough,,,Write-ins,68,43,22,3
Chester,Mayor West Chester Borough,,REP,Scott C. Boorse,1005,736,230,39
Chester,Mayor West Chester Borough,,,Write-ins,76,51,25,0
Chester,Mayor West Chester Borough,,DEM,Debbie Maynard,2337,1389,848,100
Chester,Mayor West Chester Borough,,REP,John D. Snook,1960,1516,371,73
