county,precinct,office,district,party,candidate,votes,election_day,mail,provisional,vote_for
Lancaster,0100 City 1,Judge of the Court of Common Pleas Retention Election - Thomas Boyd Sponaugle,,,No,71,41,29,1,1
Lancaster,0201 City 2-1,Judge of the Superior Court,,DEM,Brandon Neuman,326,230,95,1,1
Lancaster,0201 City 2-1,Judge of the Superior Court,,REP,Maria Battista,46,37,9,0,1
Lancaster,0201 City 2-1,Judge of the Superior Court,,LBR,Daniel Wassmer,6,3,3,0,1
Lancaster,0201 City 2-1,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Lancaster,0201 City 2-1,Judge of the Commonwealth Court,,DEM,Stella Tsai,331,234,96,1,1
Lancaster,0201 City 2-1,Judge of the Commonwealth Court,,REP,Matt Wolford,45,34,11,0,1
Lancaster,0201 City 2-1,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Lancaster,0201 City 2-1,County Controller,,REP,Scott Wiglesworth,149,110,39,0,1
Lancaster,0201 City 2-1,County Controller,,,Write-ins,21,14,6,1,1
Lancaster,0201 City 2-1,Recorder of Deeds,,REP,Ann M Hess,149,107,42,0,1
Lancaster,0201 City 2-1,Recorder of Deeds,,,Write-ins,21,14,6,1,1
Lancaster,0201 City 2-1,Magisterial District Judge,02-2-04,DEM,Andrew LeFever,255,179,75,1,1
Lancaster,0201 City 2-1,Magisterial District Judge,02-2-04,REP,Andrew LeFever,0,0,0,0,1
Lancaster,0201 City 2-1,Magisterial District Judge,02-2-04,,Write-ins,10,8,2,0,1
Lancaster,0201 City 2-1,School Director Lancaster,,DEM,Luis Morales,298,211,86,1,1
Lancaster,0201 City 2-1,School Director Lancaster,,DEM,Anita Pilkerton-Plumb,208,145,63,0,1
Lancaster,0201 City 2-1,School Director Lancaster,,DEM,Jennifer Eaton,292,201,90,1,1
Lancaster,0201 City 2-1,School Director Lancaster,,DEM,David Parry,283,197,85,1,1
Lancaster,0201 City 2-1,School Director Lancaster,,REP,Anita Pilkerton-Plumb,0,0,0,0,1
Lancaster,0201 City 2-1,School Director Lancaster,,,Write-ins,6,3,2,1,1
Lancaster,0201 City 2-1,School Director Lancaster - 2 Yr,,DEM,Denisha Gantz,325,230,94,1,1
Lancaster,0201 City 2-1,School Director Lancaster - 2 Yr,,,Write-ins,3,3,0,0,1
Lancaster,0201 City 2-1,Mayor Lancaster City,,DEM,Jaime Arroyo,322,226,95,1,1
Lancaster,0201 City 2-1,Mayor Lancaster City,,GRN,Tony Dastra,23,20,3,0,1
Lancaster,0201 City 2-1,Mayor Lancaster City,,,J S Woody Chandler,17,13,4,0,1
Lancaster,0201 City 2-1,Mayor Lancaster City,,,Write-ins,7,6,1,0,1
Lancaster,0201 City 2-1,City Council Lancaster City,,DEM,Ahmed Ahmed,292,201,90,1,1
Lancaster,0201 City 2-1,City Council Lancaster City,,DEM,Marshall Miller,269,185,83,1,1
Lancaster,0201 City 2-1,City Council Lancaster City,,DEM,Amos Stoltzfus,296,207,88,1,1
Lancaster,0201 City 2-1,City Council Lancaster City,,DEM,Nancy I Millan,273,187,85,1,1
Lancaster,0201 City 2-1,City Council Lancaster City,,GRN,Tony Dastra,86,63,23,0,1
Lancaster,0201 City 2-1,City Council Lancaster City,,,Write-ins,3,2,1,0,1
Lancaster,0201 City 2-1,Controller Lancaster City,,DEM,Randall Grossman,325,229,95,1,1
Lancaster,0201 City 2-1,Controller Lancaster City,,,Write-ins,4,3,1,0,1
Lancaster,0201 City 2-1,Judge of Election Lancaster City - 2-1,,,Write-ins,19,11,8,0,1
Lancaster,0201 City 2-1,Judge of Election Lancaster City - 2-1,,,Daniel Levin,2,2,0,0,1
Lancaster,0201 City 2-1,Inspector of Election Lancaster City - 2-1,,,Write-ins,13,7,6,0,1
Lancaster,0201 City 2-1,Inspector of Election Lancaster City - 2-1,,,Daniel Diem,2,2,0,0,1
Lancaster,0201 City 2-1,Inspector of Election Lancaster City - 2-1,,,Michelle Hines,2,2,0,0,1
Lancaster,0201 City 2-1,Justice of the Supreme Court Retention Election - Christine Donohue,,,Yes,330,235,94,1,1
Lancaster,0201 City 2-1,Justice of the Supreme Court Retention Election - Christine Donohue,,,No,43,32,11,0,1
Lancaster,0201 City 2-1,Justice of the Supreme Court Retention Election - Kevin M Dougherty,,,Yes,329,232,96,1,1
Lancaster,0201 City 2-1,Justice of the Supreme Court Retention Election - Kevin M Dougherty,,,No,42,33,9,0,1
Lancaster,0201 City 2-1,Justice of the Supreme Court Retention Election - David Wecht,,,Yes,326,230,95,1,1
Lancaster,0201 City 2-1,Justice of the Supreme Court Retention Election - David Wecht,,,No,45,35,10,0,1
Lancaster,0201 City 2-1,Judge of the Superior Court Retention Election - Alice Beck Dubow,,,Yes,304,219,84,1,1
Lancaster,0201 City 2-1,Judge of the Superior Court Retention Election - Alice Beck Dubow,,,No,46,33,13,0,1
Lancaster,0201 City 2-1,Judge of the Commonwealth Court Retention Election - Michael H Wojcik,,,Yes,301,216,84,1,1
Lancaster,0201 City 2-1,Judge of the Commonwealth Court Retention Election - Michael H Wojcik,,,No,48,37,11,0,1
Lancaster,0201 City 2-1,Judge of the Court of Common Pleas Retention Election - Dennis E Reinaker,,,Yes,204,156,47,1,1
Lancaster,0201 City 2-1,Judge of the Court of Common Pleas Retention Election - Dennis E Reinaker,,,No,136,85,51,0,1
Lancaster,0201 City 2-1,Judge of the Court of Common Pleas Retention Election - Thomas Boyd Sponaugle,,,Yes,210,159,50,1,1
Lancaster,0201 City 2-1,Judge of the Court of Common Pleas Retention Election - Thomas Boyd Sponaugle,,,No,126,79,47,0,1
Lancaster,0202 City 2-2,Judge of the Superior Court,,DEM,Brandon Neuman,295,253,41,1,1
Lancaster,0202 City 2-2,Judge of the Superior Court,,REP,Maria Battista,61,57,4,0,1
Lancaster,0202 City 2-2,Judge of the Superior Court,,LBR,Daniel Wassmer,13,12,1,0,1
Lancaster,0202 City 2-2,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Lancaster,0202 City 2-2,Judge of the Commonwealth Court,,DEM,Stella Tsai,303,261,41,1,1
Lancaster,0202 City 2-2,Judge of the Commonwealth Court,,REP,Matt Wolford,64,60,4,0,1
Lancaster,0202 City 2-2,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Lancaster,0202 City 2-2,County Controller,,REP,Scott Wiglesworth,148,136,12,0,1
Lancaster,0202 City 2-2,County Controller,,,Write-ins,29,27,2,0,1
Lancaster,0202 City 2-2,Recorder of Deeds,,REP,Ann M Hess,150,137,13,0,1
Lancaster,0202 City 2-2,Recorder of Deeds,,,Write-ins,28,26,2,0,1
Lancaster,0202 City 2-2,Magisterial District Judge,02-2-04,DEM,Andrew LeFever,257,224,32,1,1
Lancaster,0202 City 2-2,Magisterial District Judge,02-2-04,REP,Andrew LeFever,0,0,0,0,1
Lancaster,0202 City 2-2,Magisterial District Judge,02-2-04,,Write-ins,8,7,1,0,1
Lancaster,0202 City 2-2,School Director Lancaster,,DEM,Luis Morales,278,240,37,1,1
Lancaster,0202 City 2-2,School Director Lancaster,,DEM,Anita Pilkerton-Plumb,186,165,20,1,1
Lancaster,0202 City 2-2,School Director Lancaster,,DEM,Jennifer Eaton,262,228,33,1,1
Lancaster,0202 City 2-2,School Director Lancaster,,DEM,David Parry,244,212,31,1,1
Lancaster,0202 City 2-2,School Director Lancaster,,REP,Anita Pilkerton-Plumb,0,0,0,0,1
Lancaster,0202 City 2-2,School Director Lancaster,,,Write-ins,7,5,2,0,1
Lancaster,0202 City 2-2,School Director Lancaster - 2 Yr,,DEM,Denisha Gantz,315,272,42,1,1
Lancaster,0202 City 2-2,School Director Lancaster - 2 Yr,,,Write-ins,3,3,0,0,1
Lancaster,0202 City 2-2,Mayor Lancaster City,,DEM,Jaime Arroyo,277,236,40,1,1
Lancaster,0202 City 2-2,Mayor Lancaster City,,GRN,Tony Dastra,53,51,2,0,1
Lancaster,0202 City 2-2,Mayor Lancaster City,,,J S Woody Chandler,14,13,1,0,1
Lancaster,0202 City 2-2,Mayor Lancaster City,,,Write-ins,1,1,0,0,1
Lancaster,0202 City 2-2,City Council Lancaster City,,DEM,Ahmed Ahmed,267,231,35,1,1
Lancaster,0202 City 2-2,City Council Lancaster City,,DEM,Marshall Miller,235,209,25,1,1
Lancaster,0202 City 2-2,City Council Lancaster City,,DEM,Amos Stoltzfus,257,226,30,1,1
Lancaster,0202 City 2-2,City Council Lancaster City,,DEM,Nancy I Millan,239,206,32,1,1
Lancaster,0202 City 2-2,City Council Lancaster City,,GRN,Tony Dastra,105,95,10,0,1
Lancaster,0202 City 2-2,City Council Lancaster City,,,Write-ins,5,5,0,0,1
Lancaster,0202 City 2-2,Controller Lancaster City,,DEM,Randall Grossman,312,270,41,1,1
Lancaster,0202 City 2-2,Controller Lancaster City,,,Write-ins,1,1,0,0,1
Lancaster,0202 City 2-2,Judge of Election Lancaster City - 2-2,,DEM,Aaron Spangler,321,279,41,1,1
Lancaster,0202 City 2-2,Judge of Election Lancaster City - 2-2,,,Write-ins,2,2,0,0,1
Lancaster,0202 City 2-2,Inspector of Election Lancaster City - 2-2,,,Write-ins,0,0,0,0,1
Lancaster,0202 City 2-2,Inspector of Election Lancaster City - 2-2,,,Ahmed Ahmed,1,1,0,0,1
Lancaster,0202 City 2-2,Inspector of Election Lancaster City - 2-2,,,Amos Stoltzfus,1,1,0,0,1
Lancaster,0202 City 2-2,Inspector of Election Lancaster City - 2-2,,,Anne Skrabak,1,1,0,0,1
Lancaster,0202 City 2-2,Inspector of Election Lancaster City - 2-2,,,Christine Mclain,1,1,0,0,1
Lancaster,0202 City 2-2,Inspector of Election Lancaster City - 2-2,,,Claude Evertt,1,1,0,0,1
Lancaster,0202 City 2-2,Inspector of Election Lancaster City - 2-2,,,Erinn Nordeman,1,1,0,0,1
Lancaster,0202 City 2-2,Inspector of Election Lancaster City - 2-2,,,Evan Armstrong,1,1,0,0,1
Lancaster,0202 City 2-2,Inspector of Election Lancaster City - 2-2,,,Isaac Jones,1,0,1,0,1
Lancaster,0202 City 2-2,Inspector of Election Lancaster City - 2-2,,,Jared Newswanger,1,1,0,0,1
Lancaster,0202 City 2-2,Inspector of Election Lancaster City - 2-2,,,Joan Elisson,1,1,0,0,1
Lancaster,0202 City 2-2,Inspector of Election Lancaster City - 2-2,,,John Stewert,1,1,0,0,1
Lancaster,0202 City 2-2,Inspector of Election Lancaster City - 2-2,,,Js Woody Chandler,1,1,0,0,1
Lancaster,0202 City 2-2,Inspector of Election Lancaster City - 2-2,,,Matthew Keeports,1,1,0,0,1
Lancaster,0202 City 2-2,Inspector of Election Lancaster City - 2-2,,,Megan Eshleman,1,1,0,0,1
Lancaster,0202 City 2-2,Inspector of Election Lancaster City - 2-2,,,Melissa Shaffer,1,1,0,0,1
Lancaster,0202 City 2-2,Inspector of Election Lancaster City - 2-2,,,Michael Corso,1,1,0,0,1
Lancaster,0202 City 2-2,Inspector of Election Lancaster City - 2-2,,,Michelle Batt,1,0,1,0,1
Lancaster,0202 City 2-2,Inspector of Election Lancaster City - 2-2,,,Robert Desmarnis,1,1,0,0,1
Lancaster,0202 City 2-2,Inspector of Election Lancaster City - 2-2,,,Robert Englund,1,1,0,0,1
Lancaster,0202 City 2-2,Inspector of Election Lancaster City - 2-2,,,Ron Hess,1,1,0,0,1
Lancaster,0202 City 2-2,Inspector of Election Lancaster City - 2-2,,,Susan Troop,6,6,0,0,1
Lancaster,0202 City 2-2,Justice of the Supreme Court Retention Election - Christine Donohue,,,Yes,304,264,39,1,1
Lancaster,0202 City 2-2,Justice of the Supreme Court Retention Election - Christine Donohue,,,No,59,53,6,0,1
Lancaster,0202 City 2-2,Justice of the Supreme Court Retention Election - Kevin M Dougherty,,,Yes,297,257,39,1,1
Lancaster,0202 City 2-2,Justice of the Supreme Court Retention Election - Kevin M Dougherty,,,No,61,55,6,0,1
Lancaster,0202 City 2-2,Justice of the Supreme Court Retention Election - David Wecht,,,Yes,292,253,38,1,1
Lancaster,0202 City 2-2,Justice of the Supreme Court Retention Election - David Wecht,,,No,63,57,6,0,1
Lancaster,0202 City 2-2,Judge of the Superior Court Retention Election - Alice Beck Dubow,,,Yes,291,252,38,1,1
Lancaster,0202 City 2-2,Judge of the Superior Court Retention Election - Alice Beck Dubow,,,No,57,50,7,0,1
Lancaster,0202 City 2-2,Judge of the Commonwealth Court Retention Election - Michael H Wojcik,,,Yes,282,243,38,1,1
Lancaster,0202 City 2-2,Judge of the Commonwealth Court Retention Election - Michael H Wojcik,,,No,63,58,5,0,1
Lancaster,0202 City 2-2,Judge of the Court of Common Pleas Retention Election - Dennis E Reinaker,,,Yes,217,190,26,1,1
Lancaster,0202 City 2-2,Judge of the Court of Common Pleas Retention Election - Dennis E Reinaker,,,No,123,106,17,0,1
Lancaster,0202 City 2-2,Judge of the Court of Common Pleas Retention Election - Thomas Boyd Sponaugle,,,Yes,225,199,25,1,1
Lancaster,0202 City 2-2,Judge of the Court of Common Pleas Retention Election - Thomas Boyd Sponaugle,,,No,107,90,17,0,1
Lancaster,0300 City 3,Judge of the Superior Court,,DEM,Brandon Neuman,228,170,54,4,1
Lancaster,0300 City 3,Judge of the Superior Court,,REP,Maria Battista,40,35,4,1,1
Lancaster,0300 City 3,Judge of the Superior Court,,LBR,Daniel Wassmer,11,10,1,0,1
Lancaster,0300 City 3,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Lancaster,0300 City 3,Judge of the Commonwealth Court,,DEM,Stella Tsai,244,184,56,4,1
Lancaster,0300 City 3,Judge of the Commonwealth Court,,REP,Matt Wolford,35,31,4,0,1
Lancaster,0300 City 3,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Lancaster,0300 City 3,County Controller,,REP,Scott Wiglesworth,94,75,18,1,1
Lancaster,0300 City 3,County Controller,,,Write-ins,22,20,2,0,1
Lancaster,0300 City 3,Recorder of Deeds,,REP,Ann M Hess,92,74,17,1,1
Lancaster,0300 City 3,Recorder of Deeds,,,Write-ins,17,15,2,0,1
Lancaster,0300 City 3,School Director Lancaster,,DEM,Luis Morales,212,159,50,3,1
Lancaster,0300 City 3,School Director Lancaster,,DEM,Anita Pilkerton-Plumb,125,94,31,0,1
Lancaster,0300 City 3,School Director Lancaster,,DEM,Jennifer Eaton,178,128,48,2,1
Lancaster,0300 City 3,School Director Lancaster,,DEM,David Parry,160,116,43,1,1
Lancaster,0300 City 3,School Director Lancaster,,REP,Anita Pilkerton-Plumb,0,0,0,0,1
Lancaster,0300 City 3,School Director Lancaster,,,Write-ins,1,1,0,0,1
Lancaster,0300 City 3,School Director Lancaster - 2 Yr,,DEM,Denisha Gantz,247,187,57,3,1
Lancaster,0300 City 3,School Director Lancaster - 2 Yr,,,Write-ins,2,2,0,0,1
Lancaster,0300 City 3,Mayor Lancaster City,,DEM,Jaime Arroyo,236,177,55,4,1
Lancaster,0300 City 3,Mayor Lancaster City,,GRN,Tony Dastra,23,22,1,0,1
Lancaster,0300 City 3,Mayor Lancaster City,,,J S Woody Chandler,15,13,2,0,1
Lancaster,0300 City 3,Mayor Lancaster City,,,Write-ins,1,1,0,0,1
Lancaster,0300 City 3,City Council Lancaster City,,DEM,Ahmed Ahmed,193,142,47,4,1
Lancaster,0300 City 3,City Council Lancaster City,,DEM,Marshall Miller,185,133,50,2,1
Lancaster,0300 City 3,City Council Lancaster City,,DEM,Amos Stoltzfus,179,130,47,2,1
Lancaster,0300 City 3,City Council Lancaster City,,DEM,Nancy I Millan,178,129,47,2,1
Lancaster,0300 City 3,City Council Lancaster City,,GRN,Tony Dastra,49,41,8,0,1
Lancaster,0300 City 3,City Council Lancaster City,,,Write-ins,9,9,0,0,1
Lancaster,0300 City 3,Controller Lancaster City,,DEM,Randall Grossman,237,177,56,4,1
Lancaster,0300 City 3,Controller Lancaster City,,,Write-ins,4,4,0,0,1
Lancaster,0300 City 3,Judge of Election Lancaster City - 3-1,,,Write-ins,11,11,0,0,1
Lancaster,0300 City 3,Judge of Election Lancaster City - 3-1,,,Joyce Countess,2,0,2,0,1
Lancaster,0300 City 3,Inspector of Election Lancaster City - 3-1,,,Write-ins,0,0,0,0,1
Lancaster,0300 City 3,Inspector of Election Lancaster City - 3-1,,,Aura Fox,1,1,0,0,1
Lancaster,0300 City 3,Inspector of Election Lancaster City - 3-1,,,Ben Witmer,1,0,1,0,1
Lancaster,0300 City 3,Inspector of Election Lancaster City - 3-1,,,James Connors,1,1,0,0,1
Lancaster,0300 City 3,Inspector of Election Lancaster City - 3-1,,,Jeremy Countness,1,0,1,0,1
Lancaster,0300 City 3,Inspector of Election Lancaster City - 3-1,,,Jonathan Nace,1,1,0,0,1
Lancaster,0300 City 3,Inspector of Election Lancaster City - 3-1,,,Kenneth Fox,1,1,0,0,1
Lancaster,0300 City 3,Inspector of Election Lancaster City - 3-1,,,Monica Whalen,1,1,0,0,1
Lancaster,0300 City 3,Inspector of Election Lancaster City - 3-1,,,Tony Dastra,1,1,0,0,1
Lancaster,0300 City 3,Inspector of Election Lancaster City - 3-1,,,Walter Webb Sr,1,1,0,0,1
Lancaster,0300 City 3,Justice of the Supreme Court Retention Election - Christine Donohue,,,Yes,232,179,50,3,1
Lancaster,0300 City 3,Justice of the Supreme Court Retention Election - Christine Donohue,,,No,43,35,7,1,1
Lancaster,0300 City 3,Justice of the Supreme Court Retention Election - Kevin M Dougherty,,,Yes,228,174,51,3,1
Lancaster,0300 City 3,Justice of the Supreme Court Retention Election - Kevin M Dougherty,,,No,43,37,6,0,1
Lancaster,0300 City 3,Justice of the Supreme Court Retention Election - David Wecht,,,Yes,225,170,52,3,1
Lancaster,0300 City 3,Justice of the Supreme Court Retention Election - David Wecht,,,No,48,42,6,0,1
Lancaster,0300 City 3,Judge of the Superior Court Retention Election - Alice Beck Dubow,,,Yes,212,160,49,3,1
Lancaster,0300 City 3,Judge of the Superior Court Retention Election - Alice Beck Dubow,,,No,49,42,7,0,1
Lancaster,0300 City 3,Judge of the Commonwealth Court Retention Election - Michael H Wojcik,,,Yes,220,170,47,3,1
Lancaster,0300 City 3,Judge of the Commonwealth Court Retention Election - Michael H Wojcik,,,No,41,34,7,0,1
Lancaster,0300 City 3,Judge of the Court of Common Pleas Retention Election - Dennis E Reinaker,,,Yes,164,139,22,3,1
Lancaster,0300 City 3,Judge of the Court of Common Pleas Retention Election - Dennis E Reinaker,,,No,90,57,32,1,1
Lancaster,0300 City 3,Judge of the Court of Common Pleas Retention Election - Thomas Boyd Sponaugle,,,Yes,163,135,26,2,1
Lancaster,0300 City 3,Judge of the Court of Common Pleas Retention Election - Thomas Boyd Sponaugle,,,No,89,60,28,1,1
Lancaster,0401 City 4-1,Judge of the Superior Court,,DEM,Brandon Neuman,114,84,26,4,1
Lancaster,0401 City 4-1,Judge of the Superior Court,,REP,Maria Battista,19,14,5,0,1
Lancaster,0401 City 4-1,Judge of the Superior Court,,LBR,Daniel Wassmer,6,6,0,0,1
Lancaster,0401 City 4-1,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Lancaster,0401 City 4-1,Judge of the Commonwealth Court,,DEM,Stella Tsai,120,90,26,4,1
Lancaster,0401 City 4-1,Judge of the Commonwealth Court,,REP,Matt Wolford,20,15,5,0,1
Lancaster,0401 City 4-1,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Lancaster,0401 City 4-1,County Controller,,REP,Scott Wiglesworth,56,44,10,2,1
Lancaster,0401 City 4-1,County Controller,,,Write-ins,21,15,5,1,1
Lancaster,0401 City 4-1,Recorder of Deeds,,REP,Ann M Hess,59,46,11,2,1
Lancaster,0401 City 4-1,Recorder of Deeds,,,Write-ins,17,14,3,0,1
Lancaster,0401 City 4-1,School Director Lancaster,,DEM,Luis Morales,108,81,24,3,1
Lancaster,0401 City 4-1,School Director Lancaster,,DEM,Anita Pilkerton-Plumb,50,38,12,0,1
Lancaster,0401 City 4-1,School Director Lancaster,,DEM,Jennifer Eaton,84,64,18,2,1
Lancaster,0401 City 4-1,School Director Lancaster,,DEM,David Parry,76,57,17,2,1
Lancaster,0401 City 4-1,School Director Lancaster,,REP,Anita Pilkerton-Plumb,0,0,0,0,1
Lancaster,0401 City 4-1,School Director Lancaster,,,Write-ins,0,0,0,0,1
Lancaster,0401 City 4-1,School Director Lancaster - 2 Yr,,DEM,Denisha Gantz,118,92,23,3,1
Lancaster,0401 City 4-1,School Director Lancaster - 2 Yr,,,Write-ins,1,0,1,0,1
Lancaster,0401 City 4-1,Mayor Lancaster City,,DEM,Jaime Arroyo,114,86,24,4,1
Lancaster,0401 City 4-1,Mayor Lancaster City,,GRN,Tony Dastra,11,9,2,0,1
Lancaster,0401 City 4-1,Mayor Lancaster City,,,J S Woody Chandler,9,6,3,0,1
Lancaster,0401 City 4-1,Mayor Lancaster City,,,Write-ins,1,0,1,0,1
Lancaster,0401 City 4-1,City Council Lancaster City,,DEM,Ahmed Ahmed,99,77,20,2,1
Lancaster,0401 City 4-1,City Council Lancaster City,,DEM,Marshall Miller,85,61,22,2,1
Lancaster,0401 City 4-1,City Council Lancaster City,,DEM,Amos Stoltzfus,82,61,19,2,1
Lancaster,0401 City 4-1,City Council Lancaster City,,DEM,Nancy I Millan,84,61,20,3,1
Lancaster,0401 City 4-1,City Council Lancaster City,,GRN,Tony Dastra,38,29,7,2,1
Lancaster,0401 City 4-1,City Council Lancaster City,,,Write-ins,2,1,1,0,1
Lancaster,0401 City 4-1,Controller Lancaster City,,DEM,Randall Grossman,119,93,22,4,1
Lancaster,0401 City 4-1,Controller Lancaster City,,,Write-ins,1,0,1,0,1
Lancaster,0401 City 4-1,Judge of Election Lancaster City - 4-1,,,Write-ins,6,6,0,0,1
Lancaster,0401 City 4-1,Judge of Election Lancaster City - 4-1,,,Julius a Griffin,2,2,0,0,1
Lancaster,0401 City 4-1,Inspector of Election Lancaster City - 4-1,,,Write-ins,0,0,0,0,1
Lancaster,0401 City 4-1,Inspector of Election Lancaster City - 4-1,,,Eamon George Nelson,1,1,0,0,1
