county,precinct,office,district,party,candidate,votes,election_day,mail,provisional,vote_for
Huntingdon,Alexandria,Prothonotary and Clerk of Courts,,,Undervotes,9,8,1,0,1
Huntingdon,Alexandria,Magisterial District Judge,20-3-01,DEM,JOSHUA A. MARTIN,45,39,6,0,1
Huntingdon,Alexandria,Magisterial District Judge,20-3-01,REP,DOUG GUMMO,64,59,5,0,1
Huntingdon,Alexandria,Magisterial District Judge,20-3-01,,Write-ins,0,0,0,0,1
Huntingdon,Alexandria,Magisterial District Judge,20-3-01,,Overvotes,0,0,0,0,1
Huntingdon,Alexandria,Magisterial District Judge,20-3-01,,Undervotes,2,2,0,0,1
Huntingdon,Alexandria,Mayor,Alexandria,,Write-ins,17,16,1,0,1
Huntingdon,Alexandria,Mayor,Alexandria,,Overvotes,0,0,0,0,1
Huntingdon,Alexandria,Mayor,Alexandria,,Undervotes,94,84,10,0,1
Huntingdon,Alexandria,Borough Council,Alexandria,DEM,MICHAEL LYNN PETERS,85,77,8,0,2
Huntingdon,Alexandria,Borough Council,Alexandria,,Write-ins,26,24,2,0,2
Huntingdon,Alexandria,Borough Council,Alexandria,,Overvotes,2,2,0,0,2
Huntingdon,Alexandria,Borough Council,Alexandria,,Undervotes,109,97,12,0,2
Huntingdon,Alexandria,Borough Council,Alexandria,,Write-ins,33,32,1,0,3
Huntingdon,Alexandria,Borough Council,Alexandria,,Overvotes,0,0,0,0,3
Huntingdon,Alexandria,Borough Council,Alexandria,,Undervotes,300,268,32,0,3
Huntingdon,Alexandria,Tax Collector,Alexandria,,Write-ins,20,20,0,0,1
Huntingdon,Alexandria,Tax Collector,Alexandria,,Overvotes,0,0,0,0,1
Huntingdon,Alexandria,Tax Collector,Alexandria,,Undervotes,91,80,11,0,1
Huntingdon,Alexandria,Constable,Alexandria,,Write-ins,6,5,1,0,1
Huntingdon,Alexandria,Constable,Alexandria,,Overvotes,0,0,0,0,1
Huntingdon,Alexandria,Constable,Alexandria,,Undervotes,105,95,10,0,1
Huntingdon,Alexandria,Judge of Election,Alexandria,,Write-ins,51,51,0,0,1
Huntingdon,Alexandria,Judge of Election,Alexandria,,Overvotes,0,0,0,0,1
Huntingdon,Alexandria,Judge of Election,Alexandria,,Undervotes,60,49,11,0,1
Huntingdon,Alexandria,Inspector of Election,Alexandria,,Write-ins,10,10,0,0,1
Huntingdon,Alexandria,Inspector of Election,Alexandria,,Overvotes,0,0,0,0,1
Huntingdon,Alexandria,Inspector of Election,Alexandria,,Undervotes,101,90,11,0,1
Huntingdon,Alexandria,Juniata Valley School Director At Large Juniata Valley,,DEM/REP,JULIE L BROWN,78,71,7,0,5
Huntingdon,Alexandria,Juniata Valley School Director At Large Juniata Valley,,DEM/REP,KIMBERLY LYN DIGGINS,77,69,8,0,5
Huntingdon,Alexandria,Juniata Valley School Director At Large Juniata Valley,,DEM/REP,TIMOTHY M. MCCRUM,90,82,8,0,5
Huntingdon,Alexandria,Juniata Valley School Director At Large Juniata Valley,,DEM/REP,SHELLEY J. HOUCK,59,52,7,0,5
Huntingdon,Alexandria,Juniata Valley School Director At Large Juniata Valley,,,Write-ins,43,42,1,0,5
Huntingdon,Alexandria,Juniata Valley School Director At Large Juniata Valley,,,Overvotes,0,0,0,0,5
Huntingdon,Alexandria,Juniata Valley School Director At Large Juniata Valley,,,Undervotes,208,184,24,0,5
Huntingdon,Alexandria,Referendum On Alexandria Borough Council Reduction Alexandria,,,Yes,75,67,8,0,1
Huntingdon,Alexandria,Referendum On Alexandria Borough Council Reduction Alexandria,,,No,32,29,3,0,1
Huntingdon,Alexandria,Referendum On Alexandria Borough Council Reduction Alexandria,,,Overvotes,0,0,0,0,1
Huntingdon,Alexandria,Referendum On Alexandria Borough Council Reduction Alexandria,,,Undervotes,4,4,0,0,1
Huntingdon,Alexandria,Supreme Court Retention - C.D.,,,Yes,57,50,7,0,1
Huntingdon,Alexandria,Supreme Court Retention - C.D.,,,No,48,44,4,0,1
Huntingdon,Alexandria,Supreme Court Retention - C.D.,,,Overvotes,0,0,0,0,1
Huntingdon,Alexandria,Supreme Court Retention - C.D.,,,Undervotes,6,6,0,0,1
Huntingdon,Alexandria,Supreme Court Retention - K.D.,,,Yes,58,51,7,0,1
Huntingdon,Alexandria,Supreme Court Retention - K.D.,,,No,46,42,4,0,1
Huntingdon,Alexandria,Supreme Court Retention - K.D.,,,Overvotes,0,0,0,0,1
Huntingdon,Alexandria,Supreme Court Retention - K.D.,,,Undervotes,7,7,0,0,1
Huntingdon,Alexandria,Supreme Court Retention - D.W.,,,Yes,57,50,7,0,1
Huntingdon,Alexandria,Supreme Court Retention - D.W.,,,No,47,43,4,0,1
Huntingdon,Alexandria,Supreme Court Retention - D.W.,,,Overvotes,0,0,0,0,1
Huntingdon,Alexandria,Supreme Court Retention - D.W.,,,Undervotes,7,7,0,0,1
Huntingdon,Alexandria,Superior Court Retention,,,Yes,55,50,5,0,1
Huntingdon,Alexandria,Superior Court Retention,,,No,48,43,5,0,1
Huntingdon,Alexandria,Superior Court Retention,,,Overvotes,0,0,0,0,1
Huntingdon,Alexandria,Superior Court Retention,,,Undervotes,8,7,1,0,1
Huntingdon,Alexandria,Commonwealth Court Retention,,,Yes,56,51,5,0,1
Huntingdon,Alexandria,Commonwealth Court Retention,,,No,47,42,5,0,1
Huntingdon,Alexandria,Commonwealth Court Retention,,,Overvotes,0,0,0,0,1
Huntingdon,Alexandria,Commonwealth Court Retention,,,Undervotes,8,7,1,0,1
Huntingdon,Barree,Registered Voters,,,,312,,,,
Huntingdon,Barree,Ballots Cast,,,,154,129,25,0,
Huntingdon,Barree,Ballots Cast Blank,,,,0,0,0,0,
Huntingdon,Barree,Judge of the Superior Court,,DEM,BRANDON NEUMAN,36,22,14,0,1
Huntingdon,Barree,Judge of the Superior Court,,REP,MARIA BATTISTA,109,100,9,0,1
Huntingdon,Barree,Judge of the Superior Court,,LBR,DANIEL WASSMER,0,0,0,0,1
Huntingdon,Barree,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Huntingdon,Barree,Judge of the Superior Court,,,Overvotes,1,1,0,0,1
Huntingdon,Barree,Judge of the Superior Court,,,Undervotes,8,6,2,0,1
Huntingdon,Barree,Judge of the Commonwealth Court,,DEM,STELLA TSAI,39,23,16,0,1
Huntingdon,Barree,Judge of the Commonwealth Court,,REP,MATT WOLFORD,110,103,7,0,1
Huntingdon,Barree,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Huntingdon,Barree,Judge of the Commonwealth Court,,,Overvotes,0,0,0,0,1
Huntingdon,Barree,Judge of the Commonwealth Court,,,Undervotes,5,3,2,0,1
Huntingdon,Barree,Judge of the Court of Common Pleas,,DEM/REP,RAY GHANER,131,111,20,0,1
Huntingdon,Barree,Judge of the Court of Common Pleas,,,Write-ins,1,1,0,0,1
Huntingdon,Barree,Judge of the Court of Common Pleas,,,Overvotes,0,0,0,0,1
Huntingdon,Barree,Judge of the Court of Common Pleas,,,Undervotes,22,17,5,0,1
Huntingdon,Barree,Sheriff,,DEM/REP,JEFFREY LEONARD,136,116,20,0,1
Huntingdon,Barree,Sheriff,,,Write-ins,0,0,0,0,1
Huntingdon,Barree,Sheriff,,,Overvotes,0,0,0,0,1
Huntingdon,Barree,Sheriff,,,Undervotes,18,13,5,0,1
Huntingdon,Barree,Prothonotary and Clerk of Courts,,DEM/REP,SARAH SNARE,133,112,21,0,1
Huntingdon,Barree,Prothonotary and Clerk of Courts,,,Write-ins,1,1,0,0,1
Huntingdon,Barree,Prothonotary and Clerk of Courts,,,Overvotes,0,0,0,0,1
Huntingdon,Barree,Prothonotary and Clerk of Courts,,,Undervotes,20,16,4,0,1
Huntingdon,Barree,Magisterial District Judge,20-3-01,DEM,JOSHUA A. MARTIN,56,41,15,0,1
Huntingdon,Barree,Magisterial District Judge,20-3-01,REP,DOUG GUMMO,97,87,10,0,1
Huntingdon,Barree,Magisterial District Judge,20-3-01,,Write-ins,0,0,0,0,1
Huntingdon,Barree,Magisterial District Judge,20-3-01,,Overvotes,0,0,0,0,1
Huntingdon,Barree,Magisterial District Judge,20-3-01,,Undervotes,1,1,0,0,1
Huntingdon,Barree,Township Supervisor,Barree,,Write-ins,21,21,0,0,1
Huntingdon,Barree,Township Supervisor,Barree,,Overvotes,0,0,0,0,1
Huntingdon,Barree,Township Supervisor,Barree,,Undervotes,133,108,25,0,1
Huntingdon,Barree,Auditor,Barree,,Write-ins,2,2,0,0,1
Huntingdon,Barree,Auditor,Barree,,Overvotes,0,0,0,0,1
Huntingdon,Barree,Auditor,Barree,,Undervotes,152,127,25,0,1
Huntingdon,Barree,Auditor,Barree,,Write-ins,2,2,0,0,1
Huntingdon,Barree,Auditor,Barree,,Overvotes,0,0,0,0,1
Huntingdon,Barree,Auditor,Barree,,Undervotes,152,127,25,0,1
Huntingdon,Barree,Auditor,Barree,,Write-ins,2,2,0,0,1
Huntingdon,Barree,Auditor,Barree,,Overvotes,0,0,0,0,1
Huntingdon,Barree,Auditor,Barree,,Undervotes,152,127,25,0,1
Huntingdon,Barree,Tax Collector,Barree,,Write-ins,3,3,0,0,1
Huntingdon,Barree,Tax Collector,Barree,,Overvotes,0,0,0,0,1
Huntingdon,Barree,Tax Collector,Barree,,Undervotes,151,126,25,0,1
Huntingdon,Barree,Constable,Barree,,Write-ins,0,0,0,0,1
Huntingdon,Barree,Constable,Barree,,Overvotes,0,0,0,0,1
Huntingdon,Barree,Constable,Barree,,Undervotes,154,129,25,0,1
Huntingdon,Barree,Judge of Election,Barree,,Write-ins,2,2,0,0,1
Huntingdon,Barree,Judge of Election,Barree,,Overvotes,0,0,0,0,1
Huntingdon,Barree,Judge of Election,Barree,,Undervotes,152,127,25,0,1
Huntingdon,Barree,Inspector of Election,Barree,,Write-ins,1,1,0,0,1
Huntingdon,Barree,Inspector of Election,Barree,,Overvotes,0,0,0,0,1
Huntingdon,Barree,Inspector of Election,Barree,,Undervotes,153,128,25,0,1
Huntingdon,Barree,Juniata Valley School Director At Large Juniata Valley,,DEM/REP,JULIE L BROWN,90,75,15,0,5
Huntingdon,Barree,Juniata Valley School Director At Large Juniata Valley,,DEM/REP,KIMBERLY LYN DIGGINS,80,68,12,0,5
Huntingdon,Barree,Juniata Valley School Director At Large Juniata Valley,,DEM/REP,TIMOTHY M. MCCRUM,95,80,15,0,5
Huntingdon,Barree,Juniata Valley School Director At Large Juniata Valley,,DEM/REP,SHELLEY J. HOUCK,94,82,12,0,5
Huntingdon,Barree,Juniata Valley School Director At Large Juniata Valley,,,Write-ins,38,26,12,0,5
Huntingdon,Barree,Juniata Valley School Director At Large Juniata Valley,,,Overvotes,0,0,0,0,5
Huntingdon,Barree,Juniata Valley School Director At Large Juniata Valley,,,Undervotes,373,314,59,0,5
Huntingdon,Barree,Supreme Court Retention - C.D.,,,Yes,56,40,16,0,1
Huntingdon,Barree,Supreme Court Retention - C.D.,,,No,92,86,6,0,1
Huntingdon,Barree,Supreme Court Retention - C.D.,,,Overvotes,0,0,0,0,1
Huntingdon,Barree,Supreme Court Retention - C.D.,,,Undervotes,6,3,3,0,1
Huntingdon,Barree,Supreme Court Retention - K.D.,,,Yes,50,37,13,0,1
Huntingdon,Barree,Supreme Court Retention - K.D.,,,No,97,88,9,0,1
Huntingdon,Barree,Supreme Court Retention - K.D.,,,Overvotes,0,0,0,0,1
Huntingdon,Barree,Supreme Court Retention - K.D.,,,Undervotes,7,4,3,0,1
Huntingdon,Barree,Supreme Court Retention - D.W.,,,Yes,49,36,13,0,1
Huntingdon,Barree,Supreme Court Retention - D.W.,,,No,98,89,9,0,1
Huntingdon,Barree,Supreme Court Retention - D.W.,,,Overvotes,0,0,0,0,1
Huntingdon,Barree,Supreme Court Retention - D.W.,,,Undervotes,7,4,3,0,1
Huntingdon,Barree,Superior Court Retention,,,Yes,53,39,14,0,1
Huntingdon,Barree,Superior Court Retention,,,No,93,85,8,0,1
Huntingdon,Barree,Superior Court Retention,,,Overvotes,0,0,0,0,1
Huntingdon,Barree,Superior Court Retention,,,Undervotes,8,5,3,0,1
Huntingdon,Barree,Commonwealth Court Retention,,,Yes,60,48,12,0,1
Huntingdon,Barree,Commonwealth Court Retention,,,No,85,75,10,0,1
Huntingdon,Barree,Commonwealth Court Retention,,,Overvotes,0,0,0,0,1
Huntingdon,Barree,Commonwealth Court Retention,,,Undervotes,9,6,3,0,1
Huntingdon,Birmingham,Registered Voters,,,,75,,,,
Huntingdon,Birmingham,Ballots Cast,,,,30,29,1,0,
Huntingdon,Birmingham,Ballots Cast Blank,,,,0,0,0,0,
Huntingdon,Birmingham,Judge of the Superior Court,,DEM,BRANDON NEUMAN,18,17,1,0,1
Huntingdon,Birmingham,Judge of the Superior Court,,REP,MARIA BATTISTA,12,12,0,0,1
Huntingdon,Birmingham,Judge of the Superior Court,,LBR,DANIEL WASSMER,0,0,0,0,1
Huntingdon,Birmingham,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Huntingdon,Birmingham,Judge of the Superior Court,,,Overvotes,0,0,0,0,1
Huntingdon,Birmingham,Judge of the Superior Court,,,Undervotes,0,0,0,0,1
Huntingdon,Birmingham,Judge of the Commonwealth Court,,DEM,STELLA TSAI,16,15,1,0,1
Huntingdon,Birmingham,Judge of the Commonwealth Court,,REP,MATT WOLFORD,14,14,0,0,1
Huntingdon,Birmingham,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Huntingdon,Birmingham,Judge of the Commonwealth Court,,,Overvotes,0,0,0,0,1
Huntingdon,Birmingham,Judge of the Commonwealth Court,,,Undervotes,0,0,0,0,1
Huntingdon,Birmingham,Judge of the Court of Common Pleas,,DEM/REP,RAY GHANER,27,27,0,0,1
Huntingdon,Birmingham,Judge of the Court of Common Pleas,,,Write-ins,0,0,0,0,1
Huntingdon,Birmingham,Judge of the Court of Common Pleas,,,Overvotes,0,0,0,0,1
Huntingdon,Birmingham,Judge of the Court of Common Pleas,,,Undervotes,3,2,1,0,1
Huntingdon,Birmingham,Sheriff,,DEM/REP,JEFFREY LEONARD,27,27,0,0,1
Huntingdon,Birmingham,Sheriff,,,Write-ins,0,0,0,0,1
Huntingdon,Birmingham,Sheriff,,,Overvotes,0,0,0,0,1
Huntingdon,Birmingham,Sheriff,,,Undervotes,3,2,1,0,1
Huntingdon,Birmingham,Prothonotary and Clerk of Courts,,DEM/REP,SARAH SNARE,26,26,0,0,1
Huntingdon,Birmingham,Prothonotary and Clerk of Courts,,,Write-ins,0,0,0,0,1
Huntingdon,Birmingham,Prothonotary and Clerk of Courts,,,Overvotes,0,0,0,0,1
Huntingdon,Birmingham,Prothonotary and Clerk of Courts,,,Undervotes,4,3,1,0,1
Huntingdon,Birmingham,Magisterial District Judge,20-3-01,DEM,JOSHUA A. MARTIN,14,13,1,0,1
Huntingdon,Birmingham,Magisterial District Judge,20-3-01,REP,DOUG GUMMO,14,14,0,0,1
Huntingdon,Birmingham,Magisterial District Judge,20-3-01,,Write-ins,0,0,0,0,1
Huntingdon,Birmingham,Magisterial District Judge,20-3-01,,Overvotes,0,0,0,0,1
Huntingdon,Birmingham,Magisterial District Judge,20-3-01,,Undervotes,2,2,0,0,1
Huntingdon,Birmingham,Mayor,Birmingham,,Write-ins,11,11,0,0,1
Huntingdon,Birmingham,Mayor,Birmingham,,Overvotes,0,0,0,0,1
Huntingdon,Birmingham,Mayor,Birmingham,,Undervotes,19,18,1,0,1
Huntingdon,Birmingham,Borough Council,Birmingham,,Write-ins,40,40,0,0,3
Huntingdon,Birmingham,Borough Council,Birmingham,,Overvotes,0,0,0,0,3
Huntingdon,Birmingham,Borough Council,Birmingham,,Undervotes,50,47,3,0,3
Huntingdon,Birmingham,Borough Council,Birmingham,,Write-ins,19,19,0,0,2
Huntingdon,Birmingham,Borough Council,Birmingham,,Overvotes,0,0,0,0,2
Huntingdon,Birmingham,Borough Council,Birmingham,,Undervotes,41,39,2,0,2
Huntingdon,Birmingham,Auditor,Birmingham,,Write-ins,2,2,0,0,1
Huntingdon,Birmingham,Auditor,Birmingham,,Overvotes,0,0,0,0,1
Huntingdon,Birmingham,Auditor,Birmingham,,Undervotes,28,27,1,0,1
Huntingdon,Birmingham,Auditor,Birmingham,,Write-ins,2,2,0,0,1
Huntingdon,Birmingham,Auditor,Birmingham,,Overvotes,0,0,0,0,1
Huntingdon,Birmingham,Auditor,Birmingham,,Undervotes,28,27,1,0,1
Huntingdon,Birmingham,Auditor,Birmingham,,Write-ins,0,0,0,0,1
Huntingdon,Birmingham,Auditor,Birmingham,,Overvotes,0,0,0,0,1
Huntingdon,Birmingham,Auditor,Birmingham,,Undervotes,30,29,1,0,1
Huntingdon,Birmingham,Constable,Birmingham,,Write-ins,0,0,0,0,1
Huntingdon,Birmingham,Constable,Birmingham,,Overvotes,0,0,0,0,1
Huntingdon,Birmingham,Constable,Birmingham,,Undervotes,30,29,1,0,1
Huntingdon,Birmingham,Judge of Election,Birmingham,,Write-ins,14,14,0,0,1
Huntingdon,Birmingham,Judge of Election,Birmingham,,Overvotes,0,0,0,0,1
Huntingdon,Birmingham,Judge of Election,Birmingham,,Undervotes,16,15,1,0,1
Huntingdon,Birmingham,Inspector of Election,Birmingham,,Write-ins,14,14,0,0,1
Huntingdon,Birmingham,Inspector of Election,Birmingham,,Overvotes,0,0,0,0,1
Huntingdon,Birmingham,Inspector of Election,Birmingham,,Undervotes,16,15,1,0,1
Huntingdon,Birmingham,Tyrone Area School Director At Large Tyrone Area,,DEM/REP,ROSE A. BLACK,20,20,0,0,4
Huntingdon,Birmingham,Tyrone Area School Director At Large Tyrone Area,,DEM/REP,KRIS LAIRD,21,21,0,0,4
Huntingdon,Birmingham,Tyrone Area School Director At Large Tyrone Area,,DEM/REP,HEIDI JANE HOWARD,17,17,0,0,4
Huntingdon,Birmingham,Tyrone Area School Director At Large Tyrone Area,,DEM/REP,GUNTER VOLDERS,19,19,0,0,4
Huntingdon,Birmingham,Tyrone Area School Director At Large Tyrone Area,,,Write-ins,0,0,0,0,4
Huntingdon,Birmingham,Tyrone Area School Director At Large Tyrone Area,,,Overvotes,0,0,0,0,4
Huntingdon,Birmingham,Tyrone Area School Director At Large Tyrone Area,,,Undervotes,43,39,4,0,4
Huntingdon,Birmingham,Supreme Court Retention - C.D.,,,Yes,17,16,1,0,1
Huntingdon,Birmingham,Supreme Court Retention - C.D.,,,No,12,12,0,0,1
Huntingdon,Birmingham,Supreme Court Retention - C.D.,,,Overvotes,0,0,0,0,1
Huntingdon,Birmingham,Supreme Court Retention - C.D.,,,Undervotes,1,1,0,0,1
Huntingdon,Birmingham,Supreme Court Retention - K.D.,,,Yes,17,16,1,0,1
Huntingdon,Birmingham,Supreme Court Retention - K.D.,,,No,12,12,0,0,1
Huntingdon,Birmingham,Supreme Court Retention - K.D.,,,Overvotes,0,0,0,0,1
Huntingdon,Birmingham,Supreme Court Retention - K.D.,,,Undervotes,1,1,0,0,1
Huntingdon,Birmingham,Supreme Court Retention - D.W.,,,Yes,16,15,1,0,1
Huntingdon,Birmingham,Supreme Court Retention - D.W.,,,No,13,13,0,0,1
Huntingdon,Birmingham,Supreme Court Retention - D.W.,,,Overvotes,0,0,0,0,1
Huntingdon,Birmingham,Supreme Court Retention - D.W.,,,Undervotes,1,1,0,0,1
Huntingdon,Birmingham,Superior Court Retention,,,Yes,16,15,1,0,1
Huntingdon,Birmingham,Superior Court Retention,,,No,13,13,0,0,1
Huntingdon,Birmingham,Superior Court Retention,,,Overvotes,0,0,0,0,1
Huntingdon,Birmingham,Superior Court Retention,,,Undervotes,1,1,0,0,1
Huntingdon,Birmingham,Commonwealth Court Retention,,,Yes,16,15,1,0,1
Huntingdon,Birmingham,Commonwealth Court Retention,,,No,13,13,0,0,1
Huntingdon,Birmingham,Commonwealth Court Retention,,,Overvotes,0,0,0,0,1
Huntingdon,Birmingham,Commonwealth Court Retention,,,Undervotes,1,1,0,0,1
Huntingdon,Brady,Registered Voters,,,,503,,,,
Huntingdon,Brady,Ballots Cast,,,,213,179,34,0,
Huntingdon,Brady,Ballots Cast Blank,,,,0,0,0,0,
Huntingdon,Brady,Judge of the Superior Court,,DEM,BRANDON NEUMAN,26,8,18,0,1
Huntingdon,Brady,Judge of the Superior Court,,REP,MARIA BATTISTA,180,164,16,0,1
Huntingdon,Brady,Judge of the Superior Court,,LBR,DANIEL WASSMER,3,3,0,0,1
Huntingdon,Brady,Judge of the Superior Court,,,Write-ins,1,1,0,0,1
Huntingdon,Brady,Judge of the Superior Court,,,Overvotes,0,0,0,0,1
Huntingdon,Brady,Judge of the Superior Court,,,Undervotes,3,3,0,0,1
Huntingdon,Brady,Judge of the Commonwealth Court,,DEM,STELLA TSAI,25,7,18,0,1
Huntingdon,Brady,Judge of the Commonwealth Court,,REP,MATT WOLFORD,184,168,16,0,1
Huntingdon,Brady,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Huntingdon,Brady,Judge of the Commonwealth Court,,,Overvotes,0,0,0,0,1
Huntingdon,Brady,Judge of the Commonwealth Court,,,Undervotes,4,4,0,0,1
Huntingdon,Brady,Judge of the Court of Common Pleas,,DEM/REP,RAY GHANER,179,148,31,0,1
Huntingdon,Brady,Judge of the Court of Common Pleas,,,Write-ins,2,2,0,0,1
Huntingdon,Brady,Judge of the Court of Common Pleas,,,Overvotes,0,0,0,0,1
Huntingdon,Brady,Judge of the Court of Common Pleas,,,Undervotes,32,29,3,0,1
Huntingdon,Brady,Sheriff,,DEM/REP,JEFFREY LEONARD,192,159,33,0,1
Huntingdon,Brady,Sheriff,,,Write-ins,0,0,0,0,1
Huntingdon,Brady,Sheriff,,,Overvotes,0,0,0,0,1
Huntingdon,Brady,Sheriff,,,Undervotes,21,20,1,0,1
Huntingdon,Brady,Prothonotary and Clerk of Courts,,DEM/REP,SARAH SNARE,190,159,31,0,1
Huntingdon,Brady,Prothonotary and Clerk of Courts,,,Write-ins,1,1,0,0,1
Huntingdon,Brady,Prothonotary and Clerk of Courts,,,Overvotes,0,0,0,0,1
Huntingdon,Brady,Prothonotary and Clerk of Courts,,,Undervotes,22,19,3,0,1
Huntingdon,Brady,Township Supervisor,Brady,REP,KHI SWANGER,196,169,27,0,1
Huntingdon,Brady,Township Supervisor,Brady,,Write-ins,1,1,0,0,1
Huntingdon,Brady,Township Supervisor,Brady,,Overvotes,0,0,0,0,1
Huntingdon,Brady,Township Supervisor,Brady,,Undervotes,16,9,7,0,1
Huntingdon,Brady,Auditor,Brady,,Write-ins,10,8,2,0,1
Huntingdon,Brady,Auditor,Brady,,Overvotes,0,0,0,0,1
Huntingdon,Brady,Auditor,Brady,,Undervotes,203,171,32,0,1
Huntingdon,Brady,Auditor,Brady,,Write-ins,5,3,2,0,1
Huntingdon,Brady,Auditor,Brady,,Overvotes,0,0,0,0,1
Huntingdon,Brady,Auditor,Brady,,Undervotes,208,176,32,0,1
Huntingdon,Brady,Auditor,Brady,,Write-ins,8,6,2,0,1
Huntingdon,Brady,Auditor,Brady,,Overvotes,0,0,0,0,1
Huntingdon,Brady,Auditor,Brady,,Undervotes,205,173,32,0,1
Huntingdon,Brady,Tax Collector,Brady,REP,CAROL M. WEAVER,193,167,26,0,1
Huntingdon,Brady,Tax Collector,Brady,,Write-ins,0,0,0,0,1
Huntingdon,Brady,Tax Collector,Brady,,Overvotes,0,0,0,0,1
Huntingdon,Brady,Tax Collector,Brady,,Undervotes,20,12,8,0,1
Huntingdon,Brady,Constable,Brady,,Write-ins,9,7,2,0,1
Huntingdon,Brady,Constable,Brady,,Overvotes,0,0,0,0,1
Huntingdon,Brady,Constable,Brady,,Undervotes,204,172,32,0,1
Huntingdon,Brady,Judge of Election,Brady,,Write-ins,11,9,2,0,1
Huntingdon,Brady,Judge of Election,Brady,,Overvotes,0,0,0,0,1
Huntingdon,Brady,Judge of Election,Brady,,Undervotes,202,170,32,0,1
Huntingdon,Brady,Inspector of Election,Brady,,Write-ins,7,6,1,0,1
Huntingdon,Brady,Inspector of Election,Brady,,Overvotes,0,0,0,0,1
Huntingdon,Brady,Inspector of Election,Brady,,Undervotes,206,173,33,0,1
Huntingdon,Brady,"Huntingdon Area School Director Region 2 Huntingdon Area, Region 2",,DEM/REP,JAY B WHITESEL JR,172,143,29,0,2
Huntingdon,Brady,"Huntingdon Area School Director Region 2 Huntingdon Area, Region 2",,,Write-ins,8,8,0,0,2
Huntingdon,Brady,"Huntingdon Area School Director Region 2 Huntingdon Area, Region 2",,,Overvotes,0,0,0,0,2
Huntingdon,Brady,"Huntingdon Area School Director Region 2 Huntingdon Area, Region 2",,,Undervotes,246,207,39,0,2
Huntingdon,Brady,Supreme Court Retention - C.D.,,,Yes,38,19,19,0,1
Huntingdon,Brady,Supreme Court Retention - C.D.,,,No,172,157,15,0,1
Huntingdon,Brady,Supreme Court Retention - C.D.,,,Overvotes,0,0,0,0,1
Huntingdon,Brady,Supreme Court Retention - C.D.,,,Undervotes,3,3,0,0,1
Huntingdon,Brady,Supreme Court Retention - K.D.,,,Yes,33,16,17,0,1
Huntingdon,Brady,Supreme Court Retention - K.D.,,,No,174,157,17,0,1
Huntingdon,Brady,Supreme Court Retention - K.D.,,,Overvotes,0,0,0,0,1
Huntingdon,Brady,Supreme Court Retention - K.D.,,,Undervotes,6,6,0,0,1
Huntingdon,Brady,Supreme Court Retention - D.W.,,,Yes,34,15,19,0,1
Huntingdon,Brady,Supreme Court Retention - D.W.,,,No,173,158,15,0,1
