county,office,district,party,candidate,votes
Union,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,4628
Union,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,5390
Union,JUDGE OF THE SUPERIOR COURT,,LBR,DANIEL WASSMER,177
Union,JUDGE OF THE SUPERIOR COURT,,WI,Write-in,12
Union,COUNTY CORONER,,REP,DOMINICK ADAMO,8081
Union,COUNTY CORONER,,WI,Write-in,163
Union,MAGISTERIAL JUDGE 17-3-01,,DEM,JEFF ROWE,4022
Union,MAGISTERIAL JUDGE 17-3-01,,WI,Write-in,64
Union,JUDGE OF THE COMMONWEALTH COURT,,DEM,STELLA TSAI,4669
Union,JUDGE OF THE COMMONWEALTH COURT,,REP,MATT WOLFORD,5511
Union,JUDGE OF THE COMMONWEALTH COURT,,WI,Write-in,12
Union,COUNTY SHERIFF,,REP,SCOTT HAHN,7870
Union,COUNTY SHERIFF,,WI,Write-in,255
Union,COUNTY PROTHONOTARY AND CLERK OF COURTS,,REP,DIANE O. MILLER,7859
Union,COUNTY PROTHONOTARY AND CLERK OF COURTS,,WI,Write-in,182
Union,SUPERVISOR BUFFALO TOWNSHIP,6YR,DEM,CHRISTOPHER STOWE,260
Union,SUPERVISOR BUFFALO TOWNSHIP,6YR,REP,MARK WEHR,658
Union,SUPERVISOR BUFFALO TOWNSHIP,6YR,WI,Write-in,9
Union,SUPERVISOR BUFFALO TOWNSHIP,4YR,REP,WAYNE WALKER,743
Union,SUPERVISOR BUFFALO TOWNSHIP,4YR,WI,Write-in,16
Union,AUDITOR BUFFALO TOWNSHIP,,WI,Write-in,46
Union,SUPERVISOR EAST BUFFALO TOWNSHIP,,DEM,JIM KNIGHT,1828
Union,SUPERVISOR EAST BUFFALO TOWNSHIP,,WI,Write-in,85
Union,AUDITOR BUFFALO TOWNSHIP,,WI,Write-in,29
Union,AUDITOR EAST BUFFALO TOWNSHIP,,DEM,LANA SNYDER,1832
Union,AUDITOR EAST BUFFALO TOWNSHIP,,WI,Write-in,46
Union,AUDITOR BUFFALO TOWNSHIP,,WI,Write-in,30
Union,AUDITOR EAST BUFFALO TOWNSHIP,,WI,Write-in,150
Union,TAX COLLECTOR BUFFALO TWP,,REP,PAIGE CURRY,761
Union,TAX COLLECTOR BUFFALO TWP,,WI,Write-in,16
Union,AUDITOR EAST BUFFALO TOWNSHIP,,WI,Write-in,129
Union,TAX COLLECTOR EAST BUFFALO TOWNSHIP,,DEM,MAGGIE WAGGONER,1814
Union,TAX COLLECTOR EAST BUFFALO TOWNSHIP,,WI,Write-in,32
Union,TAX COLLECTOR GREGG TOWNSHIP,,WI,Write-in,113
Union,SUPERVISOR GREGG TOWNSHIP,,REP,MICHAEL A. KEISER,175
Union,SUPERVISOR GREGG TOWNSHIP,,WI,Write-in,4
Union,AUDITOR GREGG TOWNSHIP,,WI,Write-in,8
Union,AUDITOR GREGG TOWNSHIP,,WI,Write-in,4
Union,COUNCIL MEMBER HARTLETON BOROUGH,,WI,Write-in,57
Union,MAYOR HARTLETON BOROUGH,,WI,Write-in,17
Union,AUDITOR HARTLETON BOROUGH,,WI,Write-in,5
Union,AUDITOR HARTLETON BOROUGH,,WI,Write-in,5
Union,AUDITOR HARTLEY TOWNSHIP,,WI,Write-in,94
Union,AUDITOR HARTLETON BOROUGH,,WI,Write-in,4
Union,AUDITOR HARTLEY TOWNSHIP,,WI,Write-in,75
Union,TAX COLLECTOR HARTLETON BOROUGH,,WI,Write-in,3
Union,TAX COLLECTOR HARTLEY TOWNSHIP,,WI,Write-in,18
Union,SUPERVISOR HARTLEY TOWNSHIP,,REP,BARRY P. HOSTERMAN,208
Union,SUPERVISOR HARTLEY TOWNSHIP,,WI,Write-in,180
Union,SUPERVISOR KELLY TOWNSHIP,,DEM,DENNIS MACADAM,428
Union,SUPERVISOR KELLY TOWNSHIP,,REP,ERIC E. IMGRUND,503
Union,SUPERVISOR KELLY TOWNSHIP,,WI,Write-in,1
Union,AUDITOR KELLY TOWNSHIP,,WI,Write-in,38
Union,TAX COLLECTOR KELLY TOWNSHIP,,REP,CINDY L. BINGAMAN,732
Union,TAX COLLECTOR KELLY TOWNSHIP,,WI,Write-in,9
Union,COUNCIL MEMBER LEWISBURG BOROUGH WARD 1,,DEM,BINA BILENKY TRAHAN,230
Union,COUNCIL MEMBER LEWISBURG BOROUGH WARD 1,,WI,Write-in,2
Union,COUNCIL MEMBER LEWISBURG BOROUGH WARD 2,,DEM,ERIN KARAHUTA,239
Union,COUNCIL MEMBER LEWISBURG BOROUGH WARD 2,,WI,Write-in,8
Union,COUNCIL MEMBER LEWISBURG BOROUGH WARD 3,,DEM,DAVID HEAYN,216
Union,COUNCIL MEMBER LEWISBURG BOROUGH WARD 3,,WI,Write-in,2
Union,COUNCIL MEMBER LEWISBURG BOROUGH WARD 4,,DEM,PHILIP STAMM,301
Union,COUNCIL MEMBER LEWISBURG BOROUGH WARD 4,,WI,Write-in,9
Union,MAYOR LEWISBURG BOROUGH,,DEM,KENDY ALVAREZ,956
Union,MAYOR LEWISBURG BOROUGH,,WI,Write-in,32
Union,TAX COLLECTOR LEWISBURG BOROUGH,,REP,CONNIE MOORE,1001
Union,TAX COLLECTOR LEWISBURG BOROUGH,,WI,Write-in,11
Union,SUPERVISOR LEWIS TOWNSHIP,,REP,BRIAN R. SHIVELY,229
Union,SUPERVISOR LEWIS TOWNSHIP,,WI,Write-in,82
Union,SUPERVISOR LIMESTONE TOWNSHIP,,REP,RICHARD J. HIMMELREICH,337
Union,SUPERVISOR LIMESTONE TOWNSHIP,,WI,Write-in,2
Union,AUDITOR LEWIS TOWNSHIP 6YR,,WI,Write-in,17
Union,AUDITOR LIMESTONE TOWNSHIP 6YR,,WI,Write-in,112
