county,office,district,party,candidate,votes
Susquehanna,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,3716
Susquehanna,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,7182
Susquehanna,JUDGE OF THE SUPERIOR COURT,,LBR,DANIEL WASSMER,198
Susquehanna,JUDGE OF THE SUPERIOR COURT,,WI,Write-in,13
Susquehanna,MAGISTERIAL DISTRICT JUDGE 34-3-03,,,SUZANNE BRAINARD,2851
Susquehanna,MAGISTERIAL DISTRICT JUDGE 34-3-03,,WI,Write-in,24
Susquehanna,JUDGE OF THE COMMONWEALTH COURT,,DEM,STELLA TSAI,3757
Susquehanna,JUDGE OF THE COMMONWEALTH COURT,,REP,MATT WOLFORD,7332
Susquehanna,JUDGE OF THE COMMONWEALTH COURT,,WI,Write-in,14
Susquehanna,SHERIFF,,,JOHN OLIVER,10278
Susquehanna,SHERIFF,,WI,Write-in,140
Susquehanna,PROTHONOTARY AND CLERK OF COURTS,,REP,JAN KRUPINSKI,9563
Susquehanna,PROTHONOTARY AND CLERK OF COURTS,,WI,Write-in,164
Susquehanna,SUPERVISOR APOLACON,,REP,JAMES F HOMAN,96
Susquehanna,SUPERVISOR APOLACON,,WI,Write-in,4
Susquehanna,AUDITOR APOLACON,,WI,LEO PURTEL,1
Susquehanna,AUDITOR APOLACON,,WI,LEO PURTELL,6
Susquehanna,AUDITOR APOLACON,,WI,JERRY GARCIA,1
Susquehanna,AUDITOR APOLACON,,WI,HOLLY NEWMAN,1
Susquehanna,AUDITOR APOLACON,,WI,OLGA PUTANO,1
Susquehanna,AUDITOR APOLACON,,WI,TOM JACKSON,6
Susquehanna,AUDITOR APOLACON,,WI,ERIC BROWN,1
Susquehanna,AUDITOR APOLACON,,WI,MICHAEL PURTELL,1
Susquehanna,AUDITOR APOLACON,,WI,JAMES HOMAN,1
Susquehanna,AUDITOR APOLACON,,WI,MICHELE MORNINGSTAR,1
Susquehanna,TAX COLLECTOR APOLACON,,REP,ROGER C MORRISON,101
Susquehanna,AUDITOR ARARAT,,WI,DIANE BURMAN,1
Susquehanna,AUDITOR ARARAT,,WI,BETTY COBB,1
Susquehanna,AUDITOR ARARAT,,WI,MELISSA WARRING,3
Susquehanna,AUDITOR ARARAT,,WI,JENNIFER ALLISON,9
Susquehanna,AUDITOR ARARAT,,WI,AARON TAYLOR,1
Susquehanna,AUDITOR ARARAT,,WI,TRACEY SWARTZ,1
Susquehanna,AUDITOR ARARAT,,WI,PAM JONES,3
Susquehanna,AUDITOR ARARAT,,WI,DONALD COTTRELL,1
Susquehanna,AUDITOR ARARAT,,WI,ABIGAIL WARNER,1
Susquehanna,AUDITOR ARARAT,,WI,PETER COPOLA,1
Susquehanna,AUDITOR ARARAT,,WI,PETER COPPOLAA,1
Susquehanna,AUDITOR ARARAT,,WI,ASHLEY WARRING,1
Susquehanna,AUDITOR ARARAT,,WI,ASHLEY NOEL WARRING,1
Susquehanna,AUDITOR ARARAT,,WI,PETER COPPLA,1
Susquehanna,AUDITOR ARARAT,,WI,BETTE COBB,2
Susquehanna,AUDITOR ARARAT,,WI,BRYCE POWERS,1
Susquehanna,JUDGE OF ELECTION APOLACON,,REP,PATRICIA JACKSON,97
Susquehanna,JUDGE OF ELECTION APOLACON,,WI,Write-in,3
