county,office,district,party,candidate,votes,election_day,mail,provisional
Venango,City Council At Large OC Oil City,,,Undervotes,531,463,64,4
Venango,City Council At Large OC Oil City,,,No,0,0,0,0
Venango,City Council At Large OC Oil City,,,Write-ins,159,133,25,1
Venango,City Council At Large OC Oil City,,,Overvotes,0,0,0,0
Venango,City Council At Large OC Oil City,,,Undervotes,2195,1743,443,9
Venango,City Council At Large OC Oil City,,REP,JUDY L TENNEY,1767,1459,304,4
Venango,City Council At Large OC Oil City,,,Write-ins,47,35,10,2
Venango,City Council At Large OC Oil City,,,Overvotes,0,0,0,0
Venango,City Council At Large OC Oil City,,,Undervotes,540,382,154,4
Venango,Township Supervisor T6 Allegheny,,REP,CHAD WAGNER,92,74,18,0
Venango,Township Supervisor T6 Allegheny,,,Write-ins,3,3,0,0
Venango,Township Supervisor T6 Allegheny,,,Overvotes,0,0,0,0
Venango,Township Supervisor T6 Allegheny,,,Undervotes,13,9,3,1
Venango,Township Supervisor T6 Canal,,DEM,JOSEPH C DAILEY,235,198,37,0
Venango,Township Supervisor T6 Canal,,,Write-ins,13,13,0,0
Venango,Township Supervisor T6 Canal,,,Overvotes,0,0,0,0
Venango,Township Supervisor T6 Canal,,,Undervotes,46,41,5,0
Venango,Township Supervisor T6 Cherrytree,,REP,ROBERT KELLOGG,390,346,44,0
Venango,Township Supervisor T6 Cherrytree,,,Write-ins,11,10,1,0
Venango,Township Supervisor T6 Cherrytree,,,Overvotes,0,0,0,0
Venango,Township Supervisor T6 Cherrytree,,,Undervotes,41,29,10,2
Venango,Township Supervisor T6 Clinton,,,No,0,0,0,0
Venango,Township Supervisor T6 Clinton,,,Write-ins,25,25,0,0
Venango,Township Supervisor T6 Clinton,,,Overvotes,0,0,0,0
Venango,Township Supervisor T6 Clinton,,,Undervotes,178,144,34,0
Venango,Township Supervisor T6 Cornplanter,,DEM,ERIC E DAVISON,396,274,121,1
Venango,Township Supervisor T6 Cornplanter,,REP,RICHARD A BALAS,429,366,63,0
Venango,Township Supervisor T6 Cornplanter,,,Write-ins,3,2,1,0
Venango,Township Supervisor T6 Cornplanter,,,Overvotes,0,0,0,0
Venango,Township Supervisor T6 Cornplanter,,,Undervotes,19,15,4,0
Venango,Township Supervisor T6 Cranberry,,DEM,MATTHEW H McSPARREN,896,673,221,2
Venango,Township Supervisor T6 Cranberry,,REP,WAYNE L HEPLER,1254,1112,137,5
Venango,Township Supervisor T6 Cranberry,,,Write-ins,19,17,2,0
Venango,Township Supervisor T6 Cranberry,,,Overvotes,0,0,0,0
Venango,Township Supervisor T6 Cranberry,,,Undervotes,40,35,4,1
Venango,Township Supervisor T6 Frenchcreek,,REP,JEREMY HOOVER,422,351,70,1
Venango,Township Supervisor T6 Frenchcreek,,,Write-ins,10,5,5,0
Venango,Township Supervisor T6 Frenchcreek,,,Overvotes,0,0,0,0
Venango,Township Supervisor T6 Frenchcreek,,,Undervotes,68,41,27,0
Venango,Township Supervisor T6 Irwin,,DEM,GREGORY L MILLER,216,171,45,0
Venango,Township Supervisor T6 Irwin,,,Write-ins,41,37,4,0
Venango,Township Supervisor T6 Irwin,,,Overvotes,0,0,0,0
Venango,Township Supervisor T6 Irwin,,,Undervotes,116,99,17,0
Venango,Township Supervisor T6 Jackson,,REP,JEFFREY L SHORTS,282,249,32,1
Venango,Township Supervisor T6 Jackson,,,Write-ins,8,4,4,0
Venango,Township Supervisor T6 Jackson,,,Overvotes,0,0,0,0
Venango,Township Supervisor T6 Jackson,,,Undervotes,31,21,10,0
Venango,Township Supervisor T6 Mineral,,REP,JOHN G MILLIREN,158,147,10,1
Venango,Township Supervisor T6 Mineral,,,Write-ins,15,12,3,0
Venango,Township Supervisor T6 Mineral,,,Overvotes,0,0,0,0
Venango,Township Supervisor T6 Mineral,,,Undervotes,25,17,8,0
Venango,Township Supervisor T6 Oakland,,REP,ROGER S RAY,503,447,56,0
Venango,Township Supervisor T6 Oakland,,,Write-ins,8,6,2,0
Venango,Township Supervisor T6 Oakland,,,Overvotes,0,0,0,0
Venango,Township Supervisor T6 Oakland,,,Undervotes,59,47,12,0
Venango,Township Supervisor T6 Oilcreek,,REP,JACOB OBERT,150,130,20,0
Venango,Township Supervisor T6 Oilcreek,,,Write-ins,71,71,0,0
Venango,Township Supervisor T6 Oilcreek,,,Overvotes,1,1,0,0
Venango,Township Supervisor T6 Oilcreek,,,Undervotes,39,28,11,0
Venango,Township Supervisor T6 Pinegrove,,REP,CHANNING W McKISSICK,379,347,31,1
Venango,Township Supervisor T6 Pinegrove,,,Write-ins,11,8,3,0
Venango,Township Supervisor T6 Pinegrove,,,Overvotes,0,0,0,0
Venango,Township Supervisor T6 Pinegrove,,,Undervotes,47,37,10,0
Venango,Township Supervisor T6 Plum,,REP,STEVEN STERLING,266,236,30,0
Venango,Township Supervisor T6 Plum,,,Write-ins,6,6,0,0
Venango,Township Supervisor T6 Plum,,,Overvotes,0,0,0,0
Venango,Township Supervisor T6 Plum,,,Undervotes,38,22,16,0
Venango,Township Supervisor T6 President,,DEM,FRANK MACHOKAS,99,79,20,0
Venango,Township Supervisor T6 President,,,Write-ins,104,88,16,0
Venango,Township Supervisor T6 President,,,Overvotes,0,0,0,0
Venango,Township Supervisor T6 President,,,Undervotes,31,19,12,0
Venango,Township Supervisor T6 Richland,,REP,THOMAS E BEST,203,177,26,0
Venango,Township Supervisor T6 Richland,,,Write-ins,10,9,1,0
Venango,Township Supervisor T6 Richland,,,Overvotes,0,0,0,0
Venango,Township Supervisor T6 Richland,,,Undervotes,14,9,5,0
Venango,Township Supervisor T6 Rockland,,REP,KEVIN L WILLIAMS,373,324,49,0
Venango,Township Supervisor T6 Rockland,,,Write-ins,13,10,3,0
Venango,Township Supervisor T6 Rockland,,,Overvotes,0,0,0,0
Venango,Township Supervisor T6 Rockland,,,Undervotes,75,42,33,0
Venango,Township Supervisor T6 Sandycreek,,DEM/REP,PHILIP M LEHMAN,672,538,132,2
Venango,Township Supervisor T6 Sandycreek,,,Write-ins,20,19,1,0
Venango,Township Supervisor T6 Sandycreek,,,Overvotes,0,0,0,0
Venango,Township Supervisor T6 Sandycreek,,,Undervotes,67,44,23,0
Venango,Township Supervisor T6 Scrubgrass,,REP,AARON M HOVIS,171,146,25,0
Venango,Township Supervisor T6 Scrubgrass,,,Write-ins,6,5,1,0
Venango,Township Supervisor T6 Scrubgrass,,,Overvotes,1,1,0,0
Venango,Township Supervisor T6 Scrubgrass,,,Undervotes,30,23,7,0
Venango,Township Supervisor T6 Victory,,,No,0,0,0,0
Venango,Township Supervisor T6 Victory,,,Write-ins,15,15,0,0
Venango,Township Supervisor T6 Victory,,,Overvotes,0,0,0,0
Venango,Township Supervisor T6 Victory,,,Undervotes,106,88,17,1
Venango,Township Supervisor T4 Oakland,,REP,MICHAEL A BYHAM,501,444,57,0
Venango,Township Supervisor T4 Oakland,,,Write-ins,8,6,2,0
Venango,Township Supervisor T4 Oakland,,,Overvotes,0,0,0,0
Venango,Township Supervisor T4 Oakland,,,Undervotes,61,50,11,0
Venango,Township Supervisor T4 Scrubgrass,,REP,DANIEL R ELICKER,170,148,22,0
Venango,Township Supervisor T4 Scrubgrass,,,Write-ins,5,5,0,0
Venango,Township Supervisor T4 Scrubgrass,,,Overvotes,1,1,0,0
Venango,Township Supervisor T4 Scrubgrass,,,Undervotes,32,21,11,0
Venango,Township Supervisor T4 Victory,,,No,0,0,0,0
Venango,Township Supervisor T4 Victory,,,Write-ins,12,12,0,0
Venango,Township Supervisor T4 Victory,,,Overvotes,0,0,0,0
Venango,Township Supervisor T4 Victory,,,Undervotes,109,91,17,1
Venango,Township Supervisor T2 Rockland,,REP,MATTHEW PROTULIPAC,358,307,51,0
Venango,Township Supervisor T2 Rockland,,,Write-ins,12,11,1,0
Venango,Township Supervisor T2 Rockland,,,Overvotes,0,0,0,0
Venango,Township Supervisor T2 Rockland,,,Undervotes,91,58,33,0
Venango,Township Tax Collector Allegheny,,REP,JOSEPHINE R LAVERY,97,79,17,1
Venango,Township Tax Collector Allegheny,,,Write-ins,1,0,1,0
Venango,Township Tax Collector Allegheny,,,Overvotes,0,0,0,0
Venango,Township Tax Collector Allegheny,,,Undervotes,10,7,3,0
Venango,Township Tax Collector Canal,,DEM,DEBRA A DEETER,267,227,40,0
Venango,Township Tax Collector Canal,,,Write-ins,2,2,0,0
Venango,Township Tax Collector Canal,,,Overvotes,0,0,0,0
Venango,Township Tax Collector Canal,,,Undervotes,25,23,2,0
Venango,Township Tax Collector Cherrytree,,REP,ANN WARNER,425,374,51,0
Venango,Township Tax Collector Cherrytree,,,Write-ins,1,1,0,0
Venango,Township Tax Collector Cherrytree,,,Overvotes,0,0,0,0
Venango,Township Tax Collector Cherrytree,,,Undervotes,16,10,4,2
Venango,Township Tax Collector Clinton,,REP,ANGELA K MOORE,180,157,23,0
Venango,Township Tax Collector Clinton,,,Write-ins,2,1,1,0
Venango,Township Tax Collector Clinton,,,Overvotes,0,0,0,0
Venango,Township Tax Collector Clinton,,,Undervotes,21,11,10,0
Venango,Township Tax Collector Cornplanter,,REP,BETHANY KING,723,580,142,1
Venango,Township Tax Collector Cornplanter,,,Write-ins,15,11,4,0
Venango,Township Tax Collector Cornplanter,,,Overvotes,0,0,0,0
Venango,Township Tax Collector Cornplanter,,,Undervotes,109,66,43,0
Venango,Township Tax Collector Cranberry,,DEM/REP,BETSY KELLNER,2017,1679,331,7
Venango,Township Tax Collector Cranberry,,,Write-ins,31,25,6,0
Venango,Township Tax Collector Cranberry,,,Overvotes,1,1,0,0
Venango,Township Tax Collector Cranberry,,,Undervotes,160,132,27,1
Venango,Township Tax Collector Frenchcreek,,REP,DEBRA C GROGER,443,363,79,1
Venango,Township Tax Collector Frenchcreek,,,Write-ins,4,4,0,0
Venango,Township Tax Collector Frenchcreek,,,Overvotes,0,0,0,0
Venango,Township Tax Collector Frenchcreek,,,Undervotes,53,30,23,0
Venango,Township Tax Collector Irwin,,REP,SUSAN K STALLARD,345,293,52,0
Venango,Township Tax Collector Irwin,,,Write-ins,2,2,0,0
Venango,Township Tax Collector Irwin,,,Overvotes,0,0,0,0
Venango,Township Tax Collector Irwin,,,Undervotes,26,12,14,0
Venango,Township Tax Collector Jackson,,REP,DEBBIE M SHIELDS,299,257,41,1
Venango,Township Tax Collector Jackson,,,Write-ins,2,2,0,0
Venango,Township Tax Collector Jackson,,,Overvotes,1,1,0,0
Venango,Township Tax Collector Jackson,,,Undervotes,19,14,5,0
Venango,Township Tax Collector Mineral,,REP,SHEILA RENE RODEMOYER,176,162,13,1
Venango,Township Tax Collector Mineral,,,Write-ins,4,4,0,0
Venango,Township Tax Collector Mineral,,,Overvotes,0,0,0,0
Venango,Township Tax Collector Mineral,,,Undervotes,18,10,8,0
Venango,Township Tax Collector Oakland,,DEM/REP,NICK SKOKOWSKI,444,390,54,0
Venango,Township Tax Collector Oakland,,,Write-ins,44,36,8,0
Venango,Township Tax Collector Oakland,,,Overvotes,0,0,0,0
Venango,Township Tax Collector Oakland,,,Undervotes,82,74,8,0
Venango,Township Tax Collector Oilcreek,,REP,ELLEN SHULIN-RUTHERFORD,233,209,24,0
Venango,Township Tax Collector Oilcreek,,,Write-ins,3,3,0,0
Venango,Township Tax Collector Oilcreek,,,Overvotes,0,0,0,0
Venango,Township Tax Collector Oilcreek,,,Undervotes,25,18,7,0
Venango,Township Tax Collector Pinegrove,,DEM,SUSAN G FOX,351,309,41,1
Venango,Township Tax Collector Pinegrove,,,Write-ins,10,10,0,0
Venango,Township Tax Collector Pinegrove,,,Overvotes,0,0,0,0
Venango,Township Tax Collector Pinegrove,,,Undervotes,76,73,3,0
Venango,Township Tax Collector Plum,,REP,TONI M WAKEFIELD,291,252,39,0
Venango,Township Tax Collector Plum,,,Write-ins,5,4,1,0
Venango,Township Tax Collector Plum,,,Overvotes,1,1,0,0
Venango,Township Tax Collector Plum,,,Undervotes,13,7,6,0
Venango,Township Tax Collector President,,REP,BRANDY SUE BROMLEY,189,157,32,0
Venango,Township Tax Collector President,,,Write-ins,14,10,4,0
Venango,Township Tax Collector President,,,Overvotes,1,1,0,0
Venango,Township Tax Collector President,,,Undervotes,30,18,12,0
Venango,Township Tax Collector Richland,,DEM,MARY K ROTHEN,179,152,27,0
Venango,Township Tax Collector Richland,,,Write-ins,6,4,2,0
Venango,Township Tax Collector Richland,,,Overvotes,0,0,0,0
Venango,Township Tax Collector Richland,,,Undervotes,42,39,3,0
Venango,Township Tax Collector Rockland,,REP,LINDA R TAYLOR,424,360,64,0
Venango,Township Tax Collector Rockland,,,Write-ins,5,3,2,0
Venango,Township Tax Collector Rockland,,,Overvotes,0,0,0,0
Venango,Township Tax Collector Rockland,,,Undervotes,32,13,19,0
Venango,Township Tax Collector Sandycreek,,REP,ARIELLE RUSSELL,678,554,122,2
Venango,Township Tax Collector Sandycreek,,,Write-ins,7,7,0,0
Venango,Township Tax Collector Sandycreek,,,Overvotes,1,1,0,0
Venango,Township Tax Collector Sandycreek,,,Undervotes,73,39,34,0
Venango,Township Tax Collector Scrubgrass,,DEM,BETTY C LAWSON,159,127,32,0
Venango,Township Tax Collector Scrubgrass,,,Write-ins,7,7,0,0
Venango,Township Tax Collector Scrubgrass,,,Overvotes,0,0,0,0
Venango,Township Tax Collector Scrubgrass,,,Undervotes,42,41,1,0
Venango,Township Tax Collector Victory,,REP,CHARLENE A HAZLETT,102,87,14,1
Venango,Township Tax Collector Victory,,,Write-ins,6,6,0,0
Venango,Township Tax Collector Victory,,,Overvotes,0,0,0,0
Venango,Township Tax Collector Victory,,,Undervotes,13,10,3,0
Venango,Township Auditor T6 Allegheny,,,No,0,0,0,0
Venango,Township Auditor T6 Allegheny,,,Write-ins,3,3,0,0
Venango,Township Auditor T6 Allegheny,,,Overvotes,0,0,0,0
Venango,Township Auditor T6 Allegheny,,,Undervotes,105,83,21,1
Venango,Township Auditor T6 Canal,,,No,0,0,0,0
Venango,Township Auditor T6 Canal,,,Write-ins,18,16,2,0
Venango,Township Auditor T6 Canal,,,Overvotes,0,0,0,0
Venango,Township Auditor T6 Canal,,,Undervotes,276,236,40,0
Venango,Township Auditor T6 Cherrytree,,,No,0,0,0,0
Venango,Township Auditor T6 Cherrytree,,,Write-ins,42,40,2,0
Venango,Township Auditor T6 Cherrytree,,,Overvotes,0,0,0,0
Venango,Township Auditor T6 Cherrytree,,,Undervotes,400,345,53,2
Venango,Township Auditor T6 Clinton,,,No,0,0,0,0
Venango,Township Auditor T6 Clinton,,,Write-ins,11,11,0,0
Venango,Township Auditor T6 Clinton,,,Overvotes,0,0,0,0
Venango,Township Auditor T6 Clinton,,,Undervotes,192,158,34,0
Venango,Township Auditor T6 Cornplanter,,,No,0,0,0,0
Venango,Township Auditor T6 Cornplanter,,,Write-ins,48,43,5,0
Venango,Township Auditor T6 Cornplanter,,,Overvotes,0,0,0,0
Venango,Township Auditor T6 Cornplanter,,,Undervotes,799,614,184,1
Venango,Township Auditor T6 Cranberry,,,No,0,0,0,0
Venango,Township Auditor T6 Cranberry,,,Write-ins,107,98,9,0
Venango,Township Auditor T6 Cranberry,,,Overvotes,0,0,0,0
Venango,Township Auditor T6 Cranberry,,,Undervotes,2102,1739,355,8
Venango,Township Auditor T6 Frenchcreek,,,No,0,0,0,0
Venango,Township Auditor T6 Frenchcreek,,,Write-ins,22,17,5,0
Venango,Township Auditor T6 Frenchcreek,,,Overvotes,0,0,0,0
Venango,Township Auditor T6 Frenchcreek,,,Undervotes,478,380,97,1
Venango,Township Auditor T6 Irwin,,REP,GRACE C SCHERMERHORN,324,282,42,0
Venango,Township Auditor T6 Irwin,,,Write-ins,3,3,0,0
Venango,Township Auditor T6 Irwin,,,Overvotes,0,0,0,0
Venango,Township Auditor T6 Irwin,,,Undervotes,46,22,24,0
Venango,Township Auditor T6 Jackson,,,No,0,0,0,0
Venango,Township Auditor T6 Jackson,,,Write-ins,32,30,2,0
Venango,Township Auditor T6 Jackson,,,Overvotes,0,0,0,0
Venango,Township Auditor T6 Jackson,,,Undervotes,289,244,44,1
Venango,Township Auditor T6 Mineral,,REP,NANCY BREITHAUPT,157,144,12,1
Venango,Township Auditor T6 Mineral,,,Write-ins,15,14,1,0
Venango,Township Auditor T6 Mineral,,,Overvotes,0,0,0,0
Venango,Township Auditor T6 Mineral,,,Undervotes,26,18,8,0
Venango,Township Auditor T6 Oakland,,,No,0,0,0,0
Venango,Township Auditor T6 Oakland,,,Write-ins,24,21,3,0
Venango,Township Auditor T6 Oakland,,,Overvotes,0,0,0,0
Venango,Township Auditor T6 Oakland,,,Undervotes,546,479,67,0
Venango,Township Auditor T6 Oilcreek,,,No,0,0,0,0
Venango,Township Auditor T6 Oilcreek,,,Write-ins,11,11,0,0
Venango,Township Auditor T6 Oilcreek,,,Overvotes,0,0,0,0
Venango,Township Auditor T6 Oilcreek,,,Undervotes,250,219,31,0
Venango,Township Auditor T6 Pinegrove,,,No,0,0,0,0
Venango,Township Auditor T6 Pinegrove,,,Write-ins,17,16,1,0
Venango,Township Auditor T6 Pinegrove,,,Overvotes,0,0,0,0
Venango,Township Auditor T6 Pinegrove,,,Undervotes,420,376,43,1
Venango,Township Auditor T6 Plum,,,No,0,0,0,0
Venango,Township Auditor T6 Plum,,,Write-ins,19,19,0,0
Venango,Township Auditor T6 Plum,,,Overvotes,0,0,0,0
Venango,Township Auditor T6 Plum,,,Undervotes,291,245,46,0
Venango,Township Auditor T6 President,,REP,MELINDA BAILEY,197,164,33,0
Venango,Township Auditor T6 President,,,Write-ins,4,3,1,0
Venango,Township Auditor T6 President,,,Overvotes,1,1,0,0
Venango,Township Auditor T6 President,,,Undervotes,32,18,14,0
Venango,Township Auditor T6 Richland,,,No,0,0,0,0
Venango,Township Auditor T6 Richland,,,Write-ins,11,10,1,0
Venango,Township Auditor T6 Richland,,,Overvotes,0,0,0,0
Venango,Township Auditor T6 Richland,,,Undervotes,216,185,31,0
Venango,Township Auditor T6 Rockland,,,No,0,0,0,0
Venango,Township Auditor T6 Rockland,,,Write-ins,27,23,4,0
Venango,Township Auditor T6 Rockland,,,Overvotes,0,0,0,0
Venango,Township Auditor T6 Rockland,,,Undervotes,434,353,81,0
Venango,Township Auditor T6 Sandycreek,,,No,0,0,0,0
Venango,Township Auditor T6 Sandycreek,,,Write-ins,28,23,4,1
Venango,Township Auditor T6 Sandycreek,,,Overvotes,0,0,0,0
Venango,Township Auditor T6 Sandycreek,,,Undervotes,731,578,152,1
Venango,Township Auditor T6 Scrubgrass,,,No,0,0,0,0
Venango,Township Auditor T6 Scrubgrass,,,Write-ins,8,7,1,0
Venango,Township Auditor T6 Scrubgrass,,,Overvotes,0,0,0,0
Venango,Township Auditor T6 Scrubgrass,,,Undervotes,200,168,32,0
Venango,Township Auditor T6 Victory,,,No,0,0,0,0
Venango,Township Auditor T6 Victory,,,Write-ins,9,9,0,0
Venango,Township Auditor T6 Victory,,,Overvotes,0,0,0,0
Venango,Township Auditor T6 Victory,,,Undervotes,112,94,17,1
Venango,Township Auditor T4 Allegheny,,,No,0,0,0,0
Venango,Township Auditor T4 Allegheny,,,Write-ins,3,3,0,0
Venango,Township Auditor T4 Allegheny,,,Overvotes,0,0,0,0
Venango,Township Auditor T4 Allegheny,,,Undervotes,105,83,21,1
Venango,Township Auditor T4 Cornplanter,,,No,0,0,0,0
Venango,Township Auditor T4 Cornplanter,,,Write-ins,35,32,3,0
Venango,Township Auditor T4 Cornplanter,,,Overvotes,0,0,0,0
Venango,Township Auditor T4 Cornplanter,,,Undervotes,812,625,186,1
Venango,Township Auditor T4 Oakland,,,No,0,0,0,0
Venango,Township Auditor T4 Oakland,,,Write-ins,25,23,2,0
Venango,Township Auditor T4 Oakland,,,Overvotes,0,0,0,0
Venango,Township Auditor T4 Oakland,,,Undervotes,545,477,68,0
Venango,Township Auditor T4 Oilcreek,,,No,0,0,0,0
Venango,Township Auditor T4 Oilcreek,,,Write-ins,9,9,0,0
Venango,Township Auditor T4 Oilcreek,,,Overvotes,0,0,0,0
Venango,Township Auditor T4 Oilcreek,,,Undervotes,252,221,31,0
Venango,Township Auditor T4 Pinegrove,,,No,0,0,0,0
Venango,Township Auditor T4 Pinegrove,,,Write-ins,19,17,2,0
Venango,Township Auditor T4 Pinegrove,,,Overvotes,0,0,0,0
Venango,Township Auditor T4 Pinegrove,,,Undervotes,418,375,42,1
Venango,Township Auditor T4 Plum,,,No,0,0,0,0
Venango,Township Auditor T4 Plum,,,Write-ins,15,15,0,0
Venango,Township Auditor T4 Plum,,,Overvotes,0,0,0,0
Venango,Township Auditor T4 Plum,,,Undervotes,295,249,46,0
Venango,Township Auditor T4 Scrubgrass,,,No,0,0,0,0
Venango,Township Auditor T4 Scrubgrass,,,Write-ins,8,7,1,0
Venango,Township Auditor T4 Scrubgrass,,,Overvotes,0,0,0,0
Venango,Township Auditor T4 Scrubgrass,,,Undervotes,200,168,32,0
Venango,Township Auditor T2 Allegheny,,,No,0,0,0,0
Venango,Township Auditor T2 Allegheny,,,Write-ins,2,2,0,0
Venango,Township Auditor T2 Allegheny,,,Overvotes,0,0,0,0
Venango,Township Auditor T2 Allegheny,,,Undervotes,106,84,21,1
Venango,Township Auditor T2 Clinton,,,No,0,0,0,0
Venango,Township Auditor T2 Clinton,,,Write-ins,14,14,0,0
Venango,Township Auditor T2 Clinton,,,Overvotes,0,0,0,0
Venango,Township Auditor T2 Clinton,,,Undervotes,189,155,34,0
Venango,Township Auditor T2 Oilcreek,,,No,0,0,0,0
Venango,Township Auditor T2 Oilcreek,,,Write-ins,9,9,0,0
Venango,Township Auditor T2 Oilcreek,,,Overvotes,0,0,0,0
Venango,Township Auditor T2 Oilcreek,,,Undervotes,252,221,31,0
Venango,Township Auditor T2 Pinegrove,,,No,0,0,0,0
Venango,Township Auditor T2 Pinegrove,,,Write-ins,19,18,1,0
Venango,Township Auditor T2 Pinegrove,,,Overvotes,0,0,0,0
Venango,Township Auditor T2 Pinegrove,,,Undervotes,418,374,43,1
Venango,Township Auditor T2 President,,,No,0,0,0,0
Venango,Township Auditor T2 President,,,Write-ins,21,8,13,0
Venango,Township Auditor T2 President,,,Overvotes,0,0,0,0
Venango,Township Auditor T2 President,,,Undervotes,213,178,35,0
Venango,Borough Mayor Barkeyville,,REP,PHYLLIS WHETZEL,53,46,6,1
Venango,Borough Mayor Barkeyville,,,Write-ins,5,3,2,0
Venango,Borough Mayor Barkeyville,,,Overvotes,0,0,0,0
Venango,Borough Mayor Barkeyville,,,Undervotes,9,7,2,0
Venango,Borough Mayor Clintonville,,REP,MEGAN WEBER,96,84,12,0
Venango,Borough Mayor Clintonville,,,Write-ins,3,0,3,0
Venango,Borough Mayor Clintonville,,,Overvotes,0,0,0,0
Venango,Borough Mayor Clintonville,,,Undervotes,14,6,8,0
Venango,Borough Mayor Cooperstown,,,No,0,0,0,0
Venango,Borough Mayor Cooperstown,,,Write-ins,43,40,3,0
Venango,Borough Mayor Cooperstown,,,Overvotes,0,0,0,0
Venango,Borough Mayor Cooperstown,,,Undervotes,111,95,14,2
Venango,Borough Mayor Emlenton,,,No,0,0,0,0
Venango,Borough Mayor Emlenton,,,Write-ins,122,111,11,0
Venango,Borough Mayor Emlenton,,,Overvotes,0,0,0,0
Venango,Borough Mayor Emlenton,,,Undervotes,74,50,24,0
Venango,Borough Mayor Pleasantville,,,No,0,0,0,0
Venango,Borough Mayor Pleasantville,,,Write-ins,30,30,0,0
Venango,Borough Mayor Pleasantville,,,Overvotes,0,0,0,0
Venango,Borough Mayor Pleasantville,,,Undervotes,187,187,0,0
Venango,Borough Mayor Polk,,,No,0,0,0,0
Venango,Borough Mayor Polk,,,Write-ins,38,36,2,0
Venango,Borough Mayor Polk,,,Overvotes,0,0,0,0
Venango,Borough Mayor Polk,,,Undervotes,80,68,12,0
