county,office,district,party,candidate,votes,election_day,mail,provisional
Clarion,Coroner 4 Year Term,,WRITE-IN,Rick Goble,1,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Larry Bliss,1,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Tim Kennedy,1,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Rollie Wolf,1,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Greg Furlong,1,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Clay Farrah,1,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Iris Liao,1,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Glenn Bish,1,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Allen J Carmichael,1,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Kylee Burns,1,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Joe Rupert,2,,,
Clarion,Coroner 4 Year Term,,DEM/REP,Shawn Zerfoss,9153,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Beverly J Collins,1,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Raymond Wilson,1,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Dee Bell,1,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Christopher Vantassel,1,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Robert Green,1,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Michelle Ritzler,0,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Scattered,16,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Judy Bowser,1,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,William Craddock,1,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Miranda Seidle,1,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Clay Farrah,1,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Keith Troesch,1,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Rex Munsee,6,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,David Sprankle,91,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Jenn Vinson,1,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Donald Kowalski,1,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Roland Burns,1,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Jeffery Keaifer,1,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Dan Kamerer,1,,,
Clarion,Coroner 4 Year Term,,WRITE-IN,Damien Avery,2,,,
Clarion,Magisterial District Judge 6 Year Term,18-3-03,DEM/REP,Jarah L Heeter,2479,,,
Clarion,Magisterial District Judge 6 Year Term,18-3-03,WRITE-IN,Terry McCleary Jr,1,,,
Clarion,Magisterial District Judge 6 Year Term,18-3-03,WRITE-IN,Damian Avery,3,,,
Clarion,Magisterial District Judge 6 Year Term,18-3-03,WRITE-IN,William Peck,1,,,
Clarion,Magisterial District Judge 6 Year Term,18-3-03,WRITE-IN,Scattered,8,,,
Clarion,Magisterial District Judge 6 Year Term,18-3-03,WRITE-IN,Mark Clark,1,,,
Clarion,Magisterial District Judge 6 Year Term,18-3-03,WRITE-IN,Melissa C Fulton,2,,,
Clarion,Magisterial District Judge 6 Year Term,18-3-03,WRITE-IN,Justin ONeil,2,,,
Clarion,Magisterial District Judge 6 Year Term,18-3-03,WRITE-IN,Heather Deloe,1,,,
Clarion,Magisterial District Judge 6 Year Term,18-3-03,WRITE-IN,Patricia A Best,1,,,
Clarion,Magisterial District Judge 6 Year Term,18-3-04,DEM/REP,Jeffrey C Miller,3584,,,
Clarion,Magisterial District Judge 6 Year Term,18-3-04,WRITE-IN,Jennifer Bindernagel,3,,,
Clarion,Magisterial District Judge 6 Year Term,18-3-04,WRITE-IN,James Traister,1,,,
Clarion,Magisterial District Judge 6 Year Term,18-3-04,WRITE-IN,Ronald Geist,1,,,
Clarion,Magisterial District Judge 6 Year Term,18-3-04,WRITE-IN,Doug Minich,1,,,
Clarion,Magisterial District Judge 6 Year Term,18-3-04,WRITE-IN,Jami Cangelo,1,,,
Clarion,Magisterial District Judge 6 Year Term,18-3-04,WRITE-IN,Michelle Ritzler,12,,,
Clarion,Magisterial District Judge 6 Year Term,18-3-04,WRITE-IN,Scattered,6,,,
Clarion,Magisterial District Judge 6 Year Term,18-3-04,WRITE-IN,William Beck,0,,,
Clarion,Magisterial District Judge 6 Year Term,18-3-04,WRITE-IN,Judy Bowser,1,,,
Clarion,Magisterial District Judge 6 Year Term,18-3-04,WRITE-IN,Jarah Heeter,1,,,
Clarion,Magisterial District Judge 6 Year Term,18-3-04,WRITE-IN,Alex Nichols,1,,,
Clarion,Magisterial District Judge 6 Year Term,18-3-04,WRITE-IN,Dee Bell,1,,,
Clarion,Magisterial District Judge 6 Year Term,18-3-04,WRITE-IN,Shelly Ritzler,1,,,
Clarion,Magisterial District Judge 6 Year Term,18-3-04,WRITE-IN,Jacob Roberts,3,,,
Clarion,Magisterial District Judge 6 Year Term,18-3-04,WRITE-IN,Penny Brown,1,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,Scattered,2,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,Robert Rex,1,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,Dana McCall,1,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,Steve Myers,2,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,John Macormac,29,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,Dave Curtis,2,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,Chris Cochran,1,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,Brady McGriffin,1,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,Corry Eisenman,1,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,Tim Curtis,1,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,Ian Fulton,1,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,John Cochran,1,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,Richard Weaver,1,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,Tim Courson,2,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,James ONeil,1,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,Dan Ace,2,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,John Hannold,2,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,Charles Weaver,2,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,Scott Burke Sr,1,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,Tim Chapman,2,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,Ben Black,1,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,Tim Lenhart,1,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,Larry Ritz,1,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,David Ritner,1,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,Daniel Weaver,1,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,Daniel Clark Wise,1,,,
Clarion,Township Supervisor Ashland Township 6 Year Term,,WRITE-IN,James Myers,1,,,
Clarion,Township Supervisor Ashland Township 2 Year Term,,REP,David A Weaver,308,,,
Clarion,Township Supervisor Ashland Township 2 Year Term,,WRITE-IN,Scattered,1,,,
Clarion,Township Supervisor Ashland Township 2 Year Term,,WRITE-IN,John Hannold,1,,,
Clarion,Township Supervisor Ashland Township 2 Year Term,,WRITE-IN,Adam Courson,1,,,
Clarion,Township Auditor Ashland Township 6 Year Term,,REP,Cathy Graf,309,,,
Clarion,Township Auditor Ashland Township 6 Year Term,,WRITE-IN,Scattered,1,,,
Clarion,Township Auditor Ashland Township 6 Year Term,,WRITE-IN,Brady McGriffin,1,,,
Clarion,Township Auditor Ashland Township 6 Year Term,,WRITE-IN,Daniel Clark Wise,0,,,
Clarion,Township Auditor Ashland Township 4 Year Term,,REP,Donna Schreffler,313,,,
Clarion,Township Auditor Ashland Township 4 Year Term,,WRITE-IN,Scattered,2,,,
Clarion,Township Auditor Ashland Township 4 Year Term,,WRITE-IN,Cathy Graf,1,,,
Clarion,Township Auditor Ashland Township 2 Year Term,,WRITE-IN,Scattered,4,,,
Clarion,Township Auditor Ashland Township 2 Year Term,,WRITE-IN,Leroy Ace,1,,,
Clarion,Township Auditor Ashland Township 2 Year Term,,WRITE-IN,Diane McMunn,6,,,
Clarion,Township Auditor Ashland Township 2 Year Term,,WRITE-IN,Brady McGriffin,6,,,
Clarion,Township Auditor Ashland Township 2 Year Term,,WRITE-IN,Kody Wolf,1,,,
Clarion,Township Auditor Ashland Township 2 Year Term,,WRITE-IN,Wayne Meir,1,,,
Clarion,Township Auditor Ashland Township 2 Year Term,,WRITE-IN,Dan Ace,1,,,
Clarion,Township Auditor Ashland Township 2 Year Term,,WRITE-IN,David Ritner,2,,,
Clarion,Township Auditor Ashland Township 2 Year Term,,WRITE-IN,Brian Hess,1,,,
Clarion,Township Tax Collector Ashland Township 4 Year Term,,REP,Sarah Ace Rex,322,,,
Clarion,Township Tax Collector Ashland Township 4 Year Term,,WRITE-IN,Scattered,1,,,
Clarion,Township Tax Collector Ashland Township 4 Year Term,,WRITE-IN,Lane Byers,1,,,
Clarion,Township Tax Collector Ashland Township 4 Year Term,,WRITE-IN,Diane McMunn,1,,,
Clarion,Judge of Election Ashland Township 4 Year Term,,REP,Mary B Rearick,324,,,
Clarion,Judge of Election Ashland Township 4 Year Term,,WRITE-IN,Scattered,1,,,
Clarion,Judge of Election Ashland Township 4 Year Term,,WRITE-IN,Diane McMunn,1,,,
Clarion,Inspector of Election Ashland Township 4 Year Term,,REP,Deb Ace,296,,,
Clarion,Inspector of Election Ashland Township 4 Year Term,,WRITE-IN,Scattered,1,,,
Clarion,Inspector of Election Ashland Township 4 Year Term,,WRITE-IN,Diane McMunn,23,,,
Clarion,Inspector of Election Ashland Township 4 Year Term,,WRITE-IN,Kathy Weaver,1,,,
Clarion,Inspector of Election Ashland Township 4 Year Term,,WRITE-IN,Daniel Clark Wise,1,,,
Clarion,Township Supervisor Beaver Township 6 Year Term,,DEM/REP,Steven McCoy,415,,,
Clarion,Township Supervisor Beaver Township 6 Year Term,,WRITE-IN,Scattered,3,,,
Clarion,Township Supervisor Beaver Township 6 Year Term,,WRITE-IN,Brad Switzer,1,,,
Clarion,Township Supervisor Beaver Township 6 Year Term,,WRITE-IN,James A Weeter,2,,,
Clarion,Township Supervisor Beaver Township 6 Year Term,,WRITE-IN,Roger Swartfager,1,,,
Clarion,Township Supervisor Beaver Township 6 Year Term,,WRITE-IN,Jason McCoy,1,,,
Clarion,Township Supervisor Beaver Township 2 Year Term,,REP,James A Weeter,410,,,
Clarion,Township Supervisor Beaver Township 2 Year Term,,WRITE-IN,Scattered,2,,,
Clarion,Township Supervisor Beaver Township 2 Year Term,,WRITE-IN,Alan F Seigworth,1,,,
Clarion,Township Supervisor Beaver Township 2 Year Term,,WRITE-IN,Braiden Cochran,2,,,
Clarion,Township Supervisor Beaver Township 2 Year Term,,WRITE-IN,Wesley Porter,1,,,
Clarion,Township Supervisor Beaver Township 2 Year Term,,WRITE-IN,David W Culp,1,,,
Clarion,Township Supervisor Beaver Township 2 Year Term,,WRITE-IN,Steven McCoy,1,,,
Clarion,Township Supervisor Beaver Township 2 Year Term,,WRITE-IN,Judy Slaugenhaupt,1,,,
Clarion,Township Auditor Beaver Township 6 Year Term,,WRITE-IN,Scattered,5,,,
Clarion,Township Auditor Beaver Township 6 Year Term,,WRITE-IN,Kim Swartfager,1,,,
Clarion,Township Auditor Beaver Township 6 Year Term,,WRITE-IN,Marsha Meeker,2,,,
Clarion,Township Auditor Beaver Township 6 Year Term,,WRITE-IN,Andrea Porter,2,,,
Clarion,Township Auditor Beaver Township 6 Year Term,,WRITE-IN,Darlene Ace,1,,,
Clarion,Township Auditor Beaver Township 6 Year Term,,WRITE-IN,Clint Mattern,1,,,
Clarion,Township Auditor Beaver Township 6 Year Term,,WRITE-IN,Chris Braun Sr,2,,,
Clarion,Township Auditor Beaver Township 6 Year Term,,WRITE-IN,Thomas Myers,1,,,
Clarion,Township Auditor Beaver Township 6 Year Term,,WRITE-IN,Jason McCoy,1,,,
Clarion,Township Auditor Beaver Township 6 Year Term,,WRITE-IN,Marsha Meeker,1,,,
Clarion,Township Auditor Beaver Township 6 Year Term,,WRITE-IN,Rodney Lee Yetter,1,,,
Clarion,Township Auditor Beaver Township 6 Year Term,,WRITE-IN,David W Culp,1,,,
Clarion,Township Auditor Beaver Township 6 Year Term,,WRITE-IN,Charles Kugler,1,,,
Clarion,Township Auditor Beaver Township 6 Year Term,,WRITE-IN,Roderic A Showers,1,,,
Clarion,Township Auditor Beaver Township 6 Year Term,,WRITE-IN,Leroy Best,1,,,
Clarion,Township Auditor Beaver Township 6 Year Term,,WRITE-IN,Jodi Rhea,1,,,
Clarion,Township Auditor Beaver Township 6 Year Term,,WRITE-IN,Jody Sheatz,1,,,
Clarion,Township Auditor Beaver Township 6 Year Term,,WRITE-IN,William Bell,1,,,
Clarion,Township Auditor Beaver Township 6 Year Term,,WRITE-IN,Jon Beal,1,,,
Clarion,Township Auditor Beaver Township 6 Year Term,,WRITE-IN,J Randall Tharan,1,,,
Clarion,Township Tax Collector Beaver Township 4 Year Term,,DEM/REP,Michelle Campbell,437,,,
Clarion,Township Tax Collector Beaver Township 4 Year Term,,WRITE-IN,Scattered,1,,,
Clarion,Township Tax Collector Beaver Township 4 Year Term,,WRITE-IN,Jody Sheatz,1,,,
Clarion,Township Tax Collector Beaver Township 4 Year Term,,WRITE-IN,Judy Slaugenhaupt,1,,,
Clarion,Judge of Election Beaver Township 4 Year Term,,REP,Elizabeth A Beal,410,,,
Clarion,Judge of Election Beaver Township 4 Year Term,,WRITE-IN,Scattered,1,,,
Clarion,Judge of Election Beaver Township 4 Year Term,,WRITE-IN,David W Culp,1,,,
Clarion,Inspector of Election Beaver Township 4 Year Term,,DEM,Wanda McKinney,121,,,
Clarion,Inspector of Election Beaver Township 4 Year Term,,REP,Darlene Ace,335,,,
Clarion,Inspector of Election Beaver Township 4 Year Term,,WRITE-IN,Scattered,0,,,
Clarion,Township Supervisor Brady Township 6 Year Term,,WRITE-IN,Scattered,0,,,
Clarion,Township Supervisor Brady Township 6 Year Term,,WRITE-IN,Darwin Burtner,8,,,
Clarion,Township Auditor Brady Township 6 Year Term,,WRITE-IN,Scattered,0,,,
Clarion,Township Auditor Brady Township 6 Year Term,,WRITE-IN,Sheila Waldroup,2,,,
Clarion,Township Auditor Brady Township 6 Year Term,,WRITE-IN,Kathy Jesteadt,4,,,
Clarion,Township Tax Collector Brady Township 4 Year Term,,WRITE-IN,Scattered,1,,,
Clarion,Township Tax Collector Brady Township 4 Year Term,,WRITE-IN,Kina Fink,6,,,
Clarion,Judge of Election Brady Township 4 Year Term,,WRITE-IN,Scattered,0,,,
Clarion,Judge of Election Brady Township 4 Year Term,,WRITE-IN,Eric Bresso,7,,,
Clarion,Inspector of Election Brady Township 4 Year Term,,WRITE-IN,Scattered,0,,,
Clarion,Inspector of Election Brady Township 4 Year Term,,WRITE-IN,Cheryl Bresso,7,,,
Clarion,Borough Council Callensburg Boro 4 Year Term,,WRITE-IN,Randy Larkin,3,,,
Clarion,Borough Council Callensburg Boro 4 Year Term,,WRITE-IN,Donna Whitmer,3,,,
Clarion,Borough Council Callensburg Boro 4 Year Term,,WRITE-IN,Taylor Kriebel,2,,,
Clarion,Borough Council Callensburg Boro 4 Year Term,,WRITE-IN,David Kriebel,1,,,
Clarion,Borough Council Callensburg Boro 4 Year Term,,WRITE-IN,Tim Fulmer,1,,,
Clarion,Borough Council Callensburg Boro 4 Year Term,,WRITE-IN,Corey King,1,,,
Clarion,Borough Council Callensburg Boro 4 Year Term,,WRITE-IN,Bonnie Dittman,1,,,
Clarion,Borough Council Callensburg Boro 4 Year Term,,WRITE-IN,Don Dittman,1,,,
Clarion,Borough Council Callensburg Boro 4 Year Term,,WRITE-IN,Scattered,0,,,
Clarion,Borough Council Callensburg Boro 4 Year Term,,WRITE-IN,Sandy Emery,1,,,
Clarion,Borough Council Callensburg Boro 4 Year Term,,WRITE-IN,Jason Heeter,5,,,
Clarion,Borough Council Callensburg Boro 4 Year Term,,WRITE-IN,Vickie Gotaskie,3,,,
Clarion,Borough Auditor Callensburg Boro 6 Year Term,,WRITE-IN,Bonnie Dittman,3,,,
Clarion,Borough Auditor Callensburg Boro 6 Year Term,,WRITE-IN,Scattered,0,,,
Clarion,Borough Auditor Callensburg Boro 4 Year Term,,WRITE-IN,Bonnie Dittman,1,,,
Clarion,Borough Auditor Callensburg Boro 4 Year Term,,WRITE-IN,Scattered,0,,,
Clarion,Borough Auditor Callensburg Boro 2 Year Term,,WRITE-IN,Bonnie Dittman,2,,,
Clarion,Borough Auditor Callensburg Boro 2 Year Term,,WRITE-IN,Scattered,0,,,
Clarion,Borough Tax Collector Callensburg Boro 4 Year Term,,WRITE-IN,Bonnie Dittman,4,,,
Clarion,Borough Tax Collector Callensburg Boro 4 Year Term,,WRITE-IN,Scattered,0,,,
Clarion,Borough Tax Collector Callensburg Boro 4 Year Term,,WRITE-IN,Elaine Weeter,1,,,
Clarion,Mayor Callensburg Boro 4 Year Term,,WRITE-IN,Corey King,1,,,
Clarion,Mayor Callensburg Boro 4 Year Term,,WRITE-IN,Cory Kriebel,1,,,
Clarion,Mayor Callensburg Boro 4 Year Term,,WRITE-IN,Kristen Buzard,1,,,
Clarion,Mayor Callensburg Boro 4 Year Term,,WRITE-IN,Tim Fulmer,2,,,
Clarion,Mayor Callensburg Boro 4 Year Term,,WRITE-IN,Shane Buzard,1,,,
Clarion,Mayor Callensburg Boro 4 Year Term,,WRITE-IN,Kobe Buzard,1,,,
Clarion,Mayor Callensburg Boro 4 Year Term,,WRITE-IN,Ella Heeter,3,,,
Clarion,Mayor Callensburg Boro 4 Year Term,,WRITE-IN,Scattered,0,,,
Clarion,Mayor Callensburg Boro 4 Year Term,,WRITE-IN,Randy Larkin,1,,,
Clarion,Judge of Election Callensburg Boro 4 Year Term,,WRITE-IN,Scattered,0,,,
Clarion,Judge of Election Callensburg Boro 4 Year Term,,WRITE-IN,Bonnie Elder,1,,,
Clarion,Judge of Election Callensburg Boro 4 Year Term,,WRITE-IN,Christina Heeter,1,,,
Clarion,Inspector of Election Callensburg Boro 4 Year Term,,WRITE-IN,Scattered,0,,,
Clarion,Inspector of Election Callensburg Boro 4 Year Term,,WRITE-IN,Bonnie Dittman,1,,,
Clarion,Borough Council Clarion Boro 4 Year Term,,DEM,Kaitlyn Whitling,490,,,
Clarion,Borough Council Clarion Boro 4 Year Term,,DEM,Andrew Harbaugh,400,,,
Clarion,Borough Council Clarion Boro 4 Year Term,,DEM/REP,Helen Hampikian,390,,,
Clarion,Borough Council Clarion Boro 4 Year Term,,REP,Christy A Logue,440,,,
Clarion,Borough Council Clarion Boro 4 Year Term,,REP,Sarah MacBeth,367,,,
Clarion,Borough Council Clarion Boro 4 Year Term,,REP,Andrew Anthony Montana,373,,,
Clarion,Borough Council Clarion Boro 4 Year Term,,WRITE-IN,Scattered,0,,,
Clarion,Borough Council Clarion Boro 4 Year Term,,WRITE-IN,Denver Hartle,1,,,
Clarion,Borough Council Clarion Boro 4 Year Term,,WRITE-IN,Donna Gaydash,1,,,
Clarion,Borough Council Clarion Boro 4 Year Term,,WRITE-IN,Randon Bell,1,,,
Clarion,Borough Council Clarion Boro 4 Year Term,,WRITE-IN,Drew Wrhen,1,,,
Clarion,Borough Council Clarion Boro 4 Year Term,,WRITE-IN,Richard Bowman,1,,,
Clarion,Borough Council Clarion Boro 4 Year Term,,WRITE-IN,Jonah Landfried,1,,,
Clarion,Borough Council Clarion Boro 4 Year Term,,WRITE-IN,Justin Trill,1,,,
Clarion,Borough Council Clarion Boro 4 Year Term,,WRITE-IN,Zac Mechling,1,,,
Clarion,Borough Council Clarion Boro 4 Year Term,,WRITE-IN,Samantha Mechling,1,,,
Clarion,Borough Council Clarion Boro 4 Year Term,,WRITE-IN,Brenda Dede,1,,,
Clarion,Borough Council Clarion Boro 4 Year Term,,WRITE-IN,Michael Troese,1,,,
Clarion,Borough Council Clarion Boro 4 Year Term,,WRITE-IN,Tibby Troese,1,,,
Clarion,Borough Council Clarion Boro 4 Year Term,,WRITE-IN,Richard J Eustice,1,,,
Clarion,Borough Council Clarion Boro 4 Year Term,,WRITE-IN,Perry Hummel,1,,,
Clarion,Borough Council Clarion Boro 4 Year Term,,WRITE-IN,George Shirey,2,,,
Clarion,Borough Council Clarion Boro 4 Year Term,,WRITE-IN,Kristin Clark,1,,,
Clarion,Borough Council Clarion Boro 4 Year Term,,WRITE-IN,Charles Bartley,1,,,
Clarion,Borough Council Clarion Boro 4 Year Term,,WRITE-IN,Lonnie Aaron,1,,,
Clarion,Borough Council Clarion Boro 2 Year Term,,DEM/REP,Helen Hampikian,637,,,
Clarion,Borough Council Clarion Boro 2 Year Term,,WRITE-IN,Scattered,1,,,
Clarion,Borough Council Clarion Boro 2 Year Term,,WRITE-IN,Nancy Hanna,1,,,
Clarion,Borough Council Clarion Boro 2 Year Term,,WRITE-IN,Tim Magrini,1,,,
Clarion,Borough Council Clarion Boro 2 Year Term,,WRITE-IN,Sarah MacBeth,3,,,
Clarion,Borough Council Clarion Boro 2 Year Term,,WRITE-IN,Justin T Dudley,1,,,
Clarion,Borough Council Clarion Boro 2 Year Term,,WRITE-IN,Richard Bowman,1,,,
Clarion,Borough Council Clarion Boro 2 Year Term,,WRITE-IN,Justin Trill,1,,,
Clarion,Borough Council Clarion Boro 2 Year Term,,WRITE-IN,James Glenn Smathers,1,,,
Clarion,Borough Council Clarion Boro 2 Year Term,,WRITE-IN,Ken Mechling Jr,1,,,
Clarion,Borough Council Clarion Boro 2 Year Term,,WRITE-IN,Kaitlyn Whitling,1,,,
Clarion,Borough Council Clarion Boro 2 Year Term,,WRITE-IN,John Troese,1,,,
Clarion,Borough Council Clarion Boro 2 Year Term,,WRITE-IN,Lydia Crooks,1,,,
Clarion,Borough Council Clarion Boro 2 Year Term,,WRITE-IN,Madelon Callen,1,,,
Clarion,Borough Council Clarion Boro 2 Year Term,,WRITE-IN,Roland Burns,1,,,
Clarion,Borough Council Clarion Boro 2 Year Term,,WRITE-IN,Lonnie Aaron,0,,,
Clarion,Borough Council Clarion Boro 2 Year Term,,WRITE-IN,Andrew Montana,10,,,
Clarion,Borough Tax Collector Clarion Boro 4 Year Term,,DEM/REP,Carla J Magrini,749,,,
Clarion,Borough Tax Collector Clarion Boro 4 Year Term,,WRITE-IN,Scattered,1,,,
Clarion,Borough Tax Collector Clarion Boro 4 Year Term,,WRITE-IN,Megan Kerr,2,,,
Clarion,Borough Tax Collector Clarion Boro 4 Year Term,,WRITE-IN,Cyndee Connors,1,,,
Clarion,Mayor Clarion Boro 4 Year Term,,DEM,Jennifer Fulmer Vinson,467,,,
Clarion,Mayor Clarion Boro 4 Year Term,,REP,Drew Wrhen,359,,,
Clarion,Mayor Clarion Boro 4 Year Term,,WRITE-IN,Scattered,0,,,
Clarion,Mayor Clarion Boro 4 Year Term,,WRITE-IN,Ezra Brooks,1,,,
Clarion,Mayor Clarion Boro 4 Year Term,,WRITE-IN,Jake Bauer,1,,,
Clarion,Judge of Election Clarion Boro First 4 Year Term,,DEM,Aaliyah Dittman,229,,,
Clarion,Judge of Election Clarion Boro First 4 Year Term,,WRITE-IN,Scattered,1,,,
Clarion,Judge of Election Clarion Boro First 4 Year Term,,WRITE-IN,Emily Louge,1,,,
Clarion,Judge of Election Clarion Boro First 4 Year Term,,WRITE-IN,Susan Sproul,1,,,
Clarion,Judge of Election Clarion Boro First 4 Year Term,,WRITE-IN,Pam Hufnagel,1,,,
Clarion,Judge of Election Clarion Boro First 4 Year Term,,WRITE-IN,Kurtis Bell,1,,,
Clarion,Judge of Election Clarion Boro First 4 Year Term,,WRITE-IN,Daniel Clark,1,,,
Clarion,Judge of Election Clarion Boro Second 4 Year Term,,WRITE-IN,Scattered,4,,,
Clarion,Judge of Election Clarion Boro Second 4 Year Term,,WRITE-IN,Sarah MacBeth,1,,,
Clarion,Judge of Election Clarion Boro Second 4 Year Term,,WRITE-IN,Lydia Crooks,1,,,
Clarion,Judge of Election Clarion Boro Second 4 Year Term,,WRITE-IN,Mary Buchanan,1,,,
Clarion,Judge of Election Clarion Boro Second 4 Year Term,,WRITE-IN,Richard Bowman,1,,,
Clarion,Judge of Election Clarion Boro Second 4 Year Term,,WRITE-IN,Ashby Diaz,1,,,
Clarion,Judge of Election Clarion Boro Second 4 Year Term,,WRITE-IN,Elisabeth Fulmer,1,,,
Clarion,Judge of Election Clarion Boro Second 4 Year Term,,WRITE-IN,Prince Brooks,1,,,
Clarion,Judge of Election Clarion Boro Third 4 Year Term,,WRITE-IN,Scattered,4,,,
Clarion,Judge of Election Clarion Boro Third 4 Year Term,,WRITE-IN,Keanna Over,1,,,
Clarion,Judge of Election Clarion Boro Third 4 Year Term,,WRITE-IN,Logan B George,1,,,
Clarion,Judge of Election Clarion Boro Third 4 Year Term,,WRITE-IN,Denon Simpson,1,,,
