county,office,district,party,candidate,votes,election_day,mail,provisional
Cambria,Registered Voters,,,,85938,,,
Cambria,Ballots Cast,,,,36717,29382,7264,71
Cambria,Ballots Cast Blank,,,,4,1,3,0
Cambria,Judge of the Superior Court,,REP,Maria Battista,20833,18529,2279,25
Cambria,Judge of the Superior Court,,DEM,Brandon Neuman,13610,9020,4552,38
Cambria,Judge of the Superior Court,,LBR,Daniel Wassmer,824,652,168,4
Cambria,Judge of the Superior Court,,,Write-ins,43,39,4,0
Cambria,Judge of the Commonwealth Court,,REP,Matt Wolford,21454,19064,2366,24
Cambria,Judge of the Commonwealth Court,,DEM,Stella Tsai,13818,9123,4654,41
Cambria,Judge of the Commonwealth Court,,,Write-ins,35,32,3,0
Cambria,Judge of the Court of Common Pleas,,D/R,Greg Neugebauer,32942,26380,6500,62
Cambria,Judge of the Court of Common Pleas,,,Write-ins,293,224,69,0
Cambria,Sheriff,,D/R,Don Robertson,32947,26378,6507,62
Cambria,Sheriff,,,Write-ins,226,169,57,0
Cambria,Sheriff,,D/R,"William T. ""Bill"" Hines Jr.",4058,3183,870,5
Cambria,Sheriff,,,Write-ins,41,26,15,0
Cambria,School Director V4 YR4 CVSD LG,,D/R,Heather Richards,1144,919,223,2
Cambria,School Director V4 YR4 CVSD LG,,D/R,Donell Clawson Jacoby,1078,850,225,3
Cambria,School Director V4 YR4 CVSD LG,,D/R,Jody L. Gustkey,1059,831,222,6
Cambria,School Director V4 YR4 CVSD LG,,,Write-ins,242,212,30,0
Cambria,School Director V4 YR4 GJSD LG,,D/R,Ed Mikesic,3815,2892,913,10
Cambria,School Director V4 YR4 GJSD LG,,D/R,Missy Spaugy,3757,2776,971,10
Cambria,School Director V4 YR4 GJSD LG,,D/R,Randy Lear,3336,2492,837,7
Cambria,School Director V4 YR4 GJSD LG,,D/R,Mike Allen,3216,2368,841,7
Cambria,School Director V4 YR4 GJSD LG,,,Write-ins,238,198,40,0
Cambria,School Director V4 YR4 NCSD LG,,D/R,Jennifer Zeanchock,1590,1305,285,0
Cambria,School Director V4 YR4 NCSD LG,,D/R,Danyelle Hoover,1571,1292,278,1
Cambria,School Director V4 YR4 NCSD LG,,D/R,Sarah Degol Wolfe,1546,1266,280,0
Cambria,School Director V4 YR4 NCSD LG,,D/R,Christine Phillips,1513,1233,280,0
Cambria,School Director V4 YR4 NCSD LG,,,Write-ins,476,447,29,0
Cambria,School Director V4 YR4 PCSD LG,,D/R,Tony Tomaselli,2709,2241,465,3
Cambria,School Director V4 YR4 PCSD LG,,D/R,Matthew Kearney,2362,1923,436,3
Cambria,School Director V4 YR4 PCSD LG,,D/R,Carrie Andraychak,2202,1792,407,3
Cambria,School Director V4 YR4 PCSD LG,,D/R,"Rodney ""Rudy"" McCarthy",2122,1733,385,4
Cambria,School Director V4 YR4 PCSD LG,,,Write-ins,86,75,11,0
Cambria,School Director V4 YR4 PASD LG,,D/R,Matthew Decort,1228,905,322,1
Cambria,School Director V4 YR4 PASD LG,,D/R,Lisa Dividock,1020,774,244,2
Cambria,School Director V4 YR4 PASD LG,,D/R,John M. Jubina,994,739,254,1
Cambria,School Director V4 YR4 PASD LG,,REP,Kelli Swires,860,713,146,1
Cambria,School Director V4 YR4 PASD LG,,IND,Branden Miller,612,484,128,0
Cambria,School Director V4 YR4 PASD LG,,DEM,Teo Heckman,547,347,198,2
Cambria,School Director V4 YR4 PASD LG,,,Write-ins,22,18,4,0
Cambria,School Director V4 YR4 RSD LG,,D/R,Larry McCracken Jr.,2915,2305,607,3
Cambria,School Director V4 YR4 RSD LG,,D/R,Marisa Miller,2636,2063,569,4
Cambria,School Director V4 YR4 RSD LG,,D/R,Tricia Shaffer,2601,2010,588,3
Cambria,School Director V4 YR4 RSD LG,,D/R,Julian R. Beglin,2240,1748,490,2
Cambria,School Director V4 YR4 RSD LG,,IND,Dr. Cheryl Horten,2135,1750,381,4
Cambria,School Director V4 YR4 RSD LG,,,Write-ins,61,47,14,0
Cambria,School Director V4 YR4 WHSD LG,,D/R,Kenneth S. Salem,2961,2286,664,11
Cambria,School Director V4 YR4 WHSD LG,,D/R,Rebecca Webb,2824,2112,700,12
Cambria,School Director V4 YR4 WHSD LG,,D/R,Jeffrey P. Masterson,2603,1985,607,11
Cambria,School Director V4 YR4 WHSD LG,,D/R,Joseph J. Podrebarac,2447,1852,586,9
Cambria,School Director V4 YR4 WHSD LG,,,Write-ins,110,90,20,0
Cambria,School Director V2 YR4 BVSD R1,,D/R,Elizabeth A. Kreashko,391,299,92,0
Cambria,School Director V2 YR4 BVSD R1,,DEM,Michael A. Gdula,207,135,72,0
Cambria,School Director V2 YR4 BVSD R1,,,Write-ins,4,4,0,0
Cambria,School Director V2 YR4 CHSD R3,,D/R,Kenneth G. Vescovi,672,550,122,0
Cambria,School Director V2 YR4 CHSD R3,,D/R,Thomas J. Malloy,655,539,116,0
Cambria,School Director V2 YR4 CHSD R3,,,Write-ins,23,22,1,0
Cambria,School Director V2 YR4 CCSD R1,,D/R,Paul Seymour,813,596,215,2
Cambria,School Director V2 YR4 CCSD R1,,D/R,Jessica J. Lieb,748,555,192,1
Cambria,School Director V2 YR4 CCSD R1,,,Write-ins,17,14,3,0
Cambria,School Director V2 YR4 FASD R1,,D/R,Justin R. Pavic,274,208,65,1
Cambria,School Director V2 YR4 FASD R1,,D/R,Richard R. Pavic,264,204,59,1
Cambria,School Director V2 YR4 FASD R1,,,Write-ins,6,6,0,0
Cambria,School Director V2 YR4 FHSD R2,,D/R,Deborah Petrunak,686,603,80,3
Cambria,School Director V2 YR4 FHSD R2,,D/R,Galen George,638,555,81,2
Cambria,School Director V2 YR4 FHSD R2,,,Write-ins,5,5,0,0
Cambria,School Director V2 YR4 GSD R3,,D/R,Richard Gene Gates,178,154,24,0
Cambria,School Director V2 YR4 GSD R3,,D/R,Cassidy Shanae Braniff,153,124,29,0
Cambria,School Director V2 YR4 GSD R3,,,Write-ins,4,3,1,0
Cambria,School Director V1 YR4 BVSD R2,,D/R,Shawn McMullen,220,174,46,0
Cambria,School Director V1 YR4 BVSD R2,,,Write-ins,6,5,1,0
Cambria,School Director V1 YR4 BVSD R3,,D/R,Jeffrey A. Szymusiak,336,255,81,0
Cambria,School Director V1 YR4 BVSD R3,,,Write-ins,2,1,1,0
Cambria,School Director V1 YR4 CHSD R1,,D/R,Donald T. Owens,784,643,140,1
Cambria,School Director V1 YR4 CHSD R1,,,Write-ins,20,15,5,0
Cambria,School Director V1 YR4 CHSD R2,,REP,Trevor McIntyre,398,364,34,0
Cambria,School Director V1 YR4 CHSD R2,,DEM,Martin J. Westrick,368,254,112,2
Cambria,School Director V1 YR4 CHSD R2,,,Write-ins,3,3,0,0
Cambria,School Director V1 YR4 CCSD R2,,D/R,Matthew Sinosky,1359,1041,318,0
Cambria,School Director V1 YR4 CCSD R2,,,Write-ins,30,22,8,0
Cambria,School Director V1 YR4 CCSD R3,,D/R,Esther Gay-Primel,1215,977,238,0
Cambria,School Director V1 YR4 CCSD R3,,,Write-ins,58,50,8,0
Cambria,School Director V1 YR4 FASD R2,,,Write-ins,21,17,4,0
Cambria,School Director V1 YR4 FASD R3,,REP,Jason E. Moschgat,569,482,86,1
Cambria,School Director V1 YR4 FASD R3,,,Write-ins,28,23,5,0
Cambria,School Director V1 YR4 FHSD R1,,D/R,Daryl R. Bodenschatz,1031,897,134,0
Cambria,School Director V1 YR4 FHSD R1,,,Write-ins,8,3,5,0
Cambria,School Director V1 YR4 FHSD R3,,D/R,Todd Allison,1338,1163,174,1
Cambria,School Director V1 YR4 FHSD R3,,,Write-ins,25,21,4,0
Cambria,School Director V1 YR4 GSD R1,,D/R,Clark C. Cree,363,309,54,0
Cambria,School Director V1 YR4 GSD R1,,,Write-ins,9,8,1,0
Cambria,School Director V1 YR4 WSD R3,,D/R,Melissa L. Klingenberg,141,117,24,0
Cambria,School Director V1 YR4 WSD R3,,,Write-ins,2,2,0,0
Cambria,School Director V2 YR2 NCSD LG,,D/R,Michael Vasil,1560,1309,250,1
Cambria,School Director V2 YR2 NCSD LG,,DEM,Diane Ondecko Waksmunski,1323,1044,279,0
Cambria,School Director V2 YR2 NCSD LG,,,Write-ins,429,417,12,0
Cambria,School Director V1 YR2 FASD R3,,,Write-ins,69,57,12,0
Cambria,School Director V1 YR2 GJSD LG,,DEM,Missy Spaugy,2600,1843,744,13
Cambria,School Director V1 YR2 GJSD LG,,REP,Ed Mikesic,2493,2092,398,3
Cambria,School Director V1 YR2 GJSD LG,,,Write-ins,42,33,9,0
Cambria,Mayor CITY V1 YR4 JOHNSTOWN CITY,,DEM,Slyvia King,1728,1279,438,11
Cambria,Mayor CITY V1 YR4 JOHNSTOWN CITY,,REP,John A. DeBartola,1453,1193,257,3
Cambria,Mayor CITY V1 YR4 JOHNSTOWN CITY,,,Write-ins,319,272,47,0
Cambria,Mayor CITY V1 YR4 JOHNSTOWN CITY,,DEM,Taylor B. Clark,1937,1407,520,10
Cambria,Mayor CITY V1 YR4 JOHNSTOWN CITY,,REP,Nicholas A. Spinelli,1654,1409,239,6
Cambria,Mayor CITY V1 YR4 JOHNSTOWN CITY,,DEM,Samuel W. Barber,1559,1120,430,9
Cambria,Mayor CITY V1 YR4 JOHNSTOWN CITY,,DEM,Lorraine Brandon-Taylor,1552,1111,432,9
Cambria,Mayor CITY V1 YR4 JOHNSTOWN CITY,,DEM,Jasmine LaRue,1465,1058,400,7
Cambria,Mayor CITY V1 YR4 JOHNSTOWN CITY,,REP,Mike Hamacek,1465,1241,220,4
Cambria,Mayor CITY V1 YR4 JOHNSTOWN CITY,,REP,Joseph Taranto,1301,1111,187,3
Cambria,Mayor CITY V1 YR4 JOHNSTOWN CITY,,REP,Charlene Stanton,1209,1009,198,2
Cambria,Mayor CITY V1 YR4 JOHNSTOWN CITY,,,Write-ins,33,29,4,0
Cambria,Mayor CITY V1 YR4 JOHNSTOWN CITY,,DEM,Taylor B. Clark,1955,1417,527,11
Cambria,Mayor CITY V1 YR4 JOHNSTOWN CITY,,REP,Mike Hamacek,1492,1289,199,4
Cambria,Mayor CITY V1 YR4 JOHNSTOWN CITY,,,Write-ins,23,15,8,0
Cambria,Constable CITY V1 YR6 JTWN CENTER TOWN,,,Write-ins,19,11,8,0
Cambria,Constable CITY V1 YR6 JTWN KERNVILLE,,,Write-ins,11,7,4,0
