county,office,district,party,candidate,votes,election_day,mail,provisional
Dauphin,Tax Collector - Derry,,DEM/REP,LOUIS PAIOLETTI,6976,,,
Dauphin,Tax Collector - Derry,,NONPARTISAN,WRITE-IN1,109,,,
Dauphin,Auditor - Derry,,DEM/REP,ROGETTE HARRIS,6672,,,
Dauphin,Auditor - Derry,,NONPARTISAN,WRITE-IN1,199,,,
Dauphin,Derry Township School District,,DEM/REP,LINDSAY DREW,5544,,,
Dauphin,Derry Township School District,,DEM/REP,NICOLE SEARFOSS,5311,,,
Dauphin,Derry Township School District,,DEM/REP,LESA BRACKBILL,5185,,,
Dauphin,Derry Township School District,,DEM/REP,CHRISTINE S STICKLER,5230,,,
Dauphin,Derry Township School District,,NONPARTISAN,WRITE-IN1,173,,,
Dauphin,Derry Township School District,,NONPARTISAN,WRITE-IN2,82,,,
Dauphin,Derry Township School District,,NONPARTISAN,WRITE-IN3,67,,,
Dauphin,Derry Township School District,,NONPARTISAN,WRITE-IN4,57,,,
Dauphin,Supervisor - East Hanover,,REP,GEORGE RISH,1348,,,
Dauphin,Supervisor - East Hanover,,NONPARTISAN,WRITE-IN1,53,,,
Dauphin,Tax Collector - East Hanover,,DEM,SANGEETA N MERCHANT,539,,,
Dauphin,Tax Collector - East Hanover,,REP,MARILYN J SWIST,1254,,,
Dauphin,Tax Collector - East Hanover,,NONPARTISAN,WRITE-IN1,1,,,
Dauphin,Auditor 6 Year Term - East Hanover,,NONPARTISAN,WRITE-IN1,115,,,
Dauphin,Auditor 4 Year Term - East Hanover,,NONPARTISAN,WRITE-IN1,138,,,
Dauphin,Mayor - Elizabethville,,NONPARTISAN,WRITE-IN1,55,,,
Dauphin,Council - Elizabethville,,REP,MICHAEL E LEITZEL,238,,,
Dauphin,Council - Elizabethville,,REP,VALERIE MILLER,221,,,
Dauphin,Council - Elizabethville,,NONPARTISAN,WRITE-IN1,40,,,
Dauphin,Council - Elizabethville,,NONPARTISAN,WRITE-IN2,5,,,
Dauphin,Council - Elizabethville,,NONPARTISAN,WRITE-IN3,2,,,
Dauphin,Tax Collector - Elizabethville,,REP,JULIE A LEITZEL,295,,,
Dauphin,Tax Collector - Elizabethville,,NONPARTISAN,WRITE-IN1,6,,,
Dauphin,Council 4 Year Term - Gratz,,REP,WILLIAM A REED,149,,,
Dauphin,Council 4 Year Term - Gratz,,REP,LORI A WILLIARD,143,,,
Dauphin,Council 4 Year Term - Gratz,,NONPARTISAN,WRITE-IN1,3,,,
Dauphin,Council 4 Year Term - Gratz,,NONPARTISAN,WRITE-IN2,0,,,
Dauphin,Council 2 Year Term - Gratz,,REP,COY E RICKERT,159,,,
Dauphin,Council 2 Year Term - Gratz,,NONPARTISAN,WRITE-IN1,2,,,
Dauphin,Tax Collector - Gratz,,NONPARTISAN,WRITE-IN1,4,,,
Dauphin,Mayor - Gratz,,REP,DAVID NORRIS,169,,,
Dauphin,Mayor - Gratz,,NONPARTISAN,WRITE-IN1,2,,,
Dauphin,Halifax Area School District,,DEM/REP,MICAH T REYNOLDS,1202,,,
Dauphin,Halifax Area School District,,DEM,JOLAINE BEYER,714,,,
Dauphin,Halifax Area School District,,DEM/REP,STEVEN P ROE,993,,,
Dauphin,Halifax Area School District,,REP,NATHAN WILBERT,1623,,,
Dauphin,Halifax Area School District,,REP,DEAN HILE,1437,,,
Dauphin,Halifax Area School District,,NONPARTISAN,WRITE-IN1,370,,,
Dauphin,Halifax Area School District,,NONPARTISAN,WRITE-IN2,13,,,
Dauphin,Halifax Area School District,,NONPARTISAN,WRITE-IN3,2,,,
Dauphin,Halifax Area School District,,NONPARTISAN,WRITE-IN4,2,,,
Dauphin,Halifax Area School District,,NONPARTISAN,WRITE-IN1,551,,,
Dauphin,Mayor - Halifax Boro,,REP,JEFFREY ENDERS,124,,,
Dauphin,Mayor - Halifax Boro,,NONPARTISAN,WRITE-IN1,6,,,
Dauphin,Council - Halifax Boro,,DEM,PAUL C ENDERS JR,92,,,
Dauphin,Council - Halifax Boro,,DEM,JEFFREY WARFEL,97,,,
Dauphin,Council - Halifax Boro,,REP,JAMES BROWN,112,,,
Dauphin,Council - Halifax Boro,,NONPARTISAN,WRITE-IN1,3,,,
Dauphin,Council - Halifax Boro,,NONPARTISAN,WRITE-IN2,1,,,
Dauphin,Council - Halifax Boro,,NONPARTISAN,WRITE-IN3,0,,,
Dauphin,Tax Collector - Halifax Boro,,NONPARTISAN,WRITE-IN1,3,,,
Dauphin,Supervisor - Halifax Twp,,REP,STEVEN E SCHREFFLER,775,,,
Dauphin,Supervisor - Halifax Twp,,REP,ROBERT SCOTT MCBURNEY,855,,,
Dauphin,Supervisor - Halifax Twp,,NONPARTISAN,WRITE-IN1,13,,,
Dauphin,Supervisor - Halifax Twp,,NONPARTISAN,WRITE-IN2,3,,,
Dauphin,Tax Collector - Halifax Twp,,REP,KYLEY B SCHADEL,972,,,
Dauphin,Tax Collector - Halifax Twp,,NONPARTISAN,WRITE-IN1,9,,,
Dauphin,Auditor - Halifax Twp,,NONPARTISAN,WRITE-IN1,23,,,
Dauphin,Harrisburg School District,,DEM,DANIELLE ROBINSON,6427,,,
Dauphin,Harrisburg School District,,DEM,BRIAN CARTER,5918,,,
Dauphin,Harrisburg School District,,DEM,ROSLYN COPELAND,5637,,,
Dauphin,Harrisburg School District,,DEM,JAIME J JOHNSEN,5281,,,
Dauphin,Harrisburg School District,,NONPARTISAN,WRITE-IN1,111,,,
Dauphin,Harrisburg School District,,NONPARTISAN,WRITE-IN2,31,,,
Dauphin,Harrisburg School District,,NONPARTISAN,WRITE-IN3,20,,,
Dauphin,Harrisburg School District,,NONPARTISAN,WRITE-IN4,19,,,
Dauphin,Harrisburg School District,,DEM,ANNIE HUGHES,7487,,,
Dauphin,Harrisburg School District,,NONPARTISAN,WRITE-IN1,76,,,
Dauphin,Mayor - Highspire,,REP,VON HESS,293,,,
Dauphin,Mayor - Highspire,,NONPARTISAN,WRITE-IN1,78,,,
Dauphin,Council - Highspire,,REP,ROBERT J SUTCH,213,,,
Dauphin,Council - Highspire,,REP,TYLER A THATCHER,230,,,
Dauphin,Council - Highspire,,REP,MICHELLE PHILLIPS,246,,,
Dauphin,Council - Highspire,,NONPARTISAN,WRITE-IN1,67,,,
Dauphin,Council - Highspire,,NONPARTISAN,WRITE-IN2,9,,,
Dauphin,Council - Highspire,,NONPARTISAN,WRITE-IN3,6,,,
Dauphin,Tax Collector - Highspire,,NONPARTISAN,WRITE-IN1,140,,,
Dauphin,Mayor - Hummelstown,,DEM/REP,DAVID S ROETING,1184,,,
Dauphin,Mayor - Hummelstown,,NONPARTISAN,WRITE-IN1,48,,,
Dauphin,Council 4 Year Term - Hummelstown,,DEM/REP,ALEX NORRIS,928,,,
Dauphin,Council 4 Year Term - Hummelstown,,DEM/REP,DEE VANGAVREE,875,,,
Dauphin,Council 4 Year Term - Hummelstown,,REP,BARBARA E MILLER,805,,,
Dauphin,Council 4 Year Term - Hummelstown,,REP,JAMES E BRUBAKER,749,,,
Dauphin,Council 4 Year Term - Hummelstown,,NONPARTISAN,WRITE-IN1,40,,,
Dauphin,Council 4 Year Term - Hummelstown,,NONPARTISAN,WRITE-IN2,17,,,
Dauphin,Council 4 Year Term - Hummelstown,,NONPARTISAN,WRITE-IN3,6,,,
Dauphin,Council 4 Year Term - Hummelstown,,NONPARTISAN,WRITE-IN4,4,,,
Dauphin,Council 2 Year Term - Hummelstown,,REP,ELLIOT MILLER,964,,,
Dauphin,Council 2 Year Term - Hummelstown,,NONPARTISAN,WRITE-IN1,40,,,
Dauphin,Tax Collector - Hummelstown,,DEM/REP,ANGELA DURANTINE,1259,,,
Dauphin,Tax Collector - Hummelstown,,NONPARTISAN,WRITE-IN1,13,,,
Dauphin,Inspector of Elections - Harrisburg 1-1,,DEM,JULIE IARIA,125,,,
Dauphin,Inspector of Elections - Harrisburg 1-1,,REP,MARY MARTINDALE,25,,,
Dauphin,Inspector of Elections - Harrisburg 1-1,,NONPARTISAN,WRITE-IN1,1,,,
Dauphin,Inspector of Elections - Harrisburg 1-2,,DEM,ELEANOR RICHARD,294,,,
Dauphin,Inspector of Elections - Harrisburg 1-2,,NONPARTISAN,WRITE-IN1,6,,,
Dauphin,Inspector of Elections - Harrisburg 1-3,,NONPARTISAN,WRITE-IN1,9,,,
Dauphin,Inspector of Elections - Harrisburg 2-1,,DEM,MECHELE M SANTIAGO,94,,,
Dauphin,Inspector of Elections - Harrisburg 2-1,,REP,RICHARD L POWLEY,20,,,
Dauphin,Inspector of Elections - Harrisburg 2-1,,NONPARTISAN,WRITE-IN1,1,,,
Dauphin,Inspector of Elections - Harrisburg 2-2,,NONPARTISAN,WRITE-IN1,12,,,
Dauphin,Inspector of Elections - Harrisburg 3,,NONPARTISAN,WRITE-IN1,17,,,
Dauphin,Inspector of Elections - Harrisburg 4,,NONPARTISAN,WRITE-IN1,41,,,
Dauphin,Inspector of Elections - Harrisburg 5,,DEM,FRANCES HARRIS,560,,,
Dauphin,Inspector of Elections - Harrisburg 5,,NONPARTISAN,WRITE-IN1,4,,,
Dauphin,Inspector of Elections - Harrisburg 6,,DEM,DEBORAH RITCHEY,384,,,
Dauphin,Inspector of Elections - Harrisburg 6,,NONPARTISAN,WRITE-IN1,3,,,
Dauphin,Inspector of Elections - Harrisburg 7-1,,NONPARTISAN,WRITE-IN1,11,,,
Dauphin,Inspector of Elections - Harrisburg 7-2,,DEM,SANDRA SAWYERS,309,,,
Dauphin,Inspector of Elections - Harrisburg 7-2,,NONPARTISAN,WRITE-IN1,1,,,
Dauphin,Inspector of Elections - Harrisburg 8,,NONPARTISAN,WRITE-IN1,24,,,
Dauphin,Inspector of Elections - Harrisburg 9-1,,NONPARTISAN,WRITE-IN1,25,,,
Dauphin,Inspector of Elections - Harrisburg 9-2,,NONPARTISAN,WRITE-IN1,10,,,
Dauphin,Inspector of Elections - Harrisburg 9-3,,DEM,ANGELYN M JACKSON,335,,,
Dauphin,Inspector of Elections - Harrisburg 9-3,,NONPARTISAN,WRITE-IN1,3,,,
Dauphin,Inspector of Elections - Harrisburg 9-4,,REP,NINA LENKER,181,,,
Dauphin,Inspector of Elections - Harrisburg 9-4,,NONPARTISAN,WRITE-IN1,24,,,
Dauphin,Inspector of Elections - Harrisburg 9-5,,NONPARTISAN,WRITE-IN1,21,,,
Dauphin,Inspector of Elections - Harrisburg 10-1,,NONPARTISAN,WRITE-IN1,34,,,
Dauphin,Inspector of Elections - Harrisburg 10-2,,NONPARTISAN,WRITE-IN1,24,,,
Dauphin,Inspector of Elections - Harrisburg 10-3,,NONPARTISAN,WRITE-IN1,20,,,
Dauphin,Inspector of Elections - Harrisburg 10-4,,NONPARTISAN,WRITE-IN1,38,,,
Dauphin,Inspector of Elections - Harrisburg 11,,NONPARTISAN,WRITE-IN1,64,,,
Dauphin,Inspector of Elections - Harrisburg 12,,NONPARTISAN,WRITE-IN1,55,,,
Dauphin,Inspector of Elections - Harrisburg 13-1,,NONPARTISAN,WRITE-IN1,33,,,
Dauphin,Inspector of Elections - Harrisburg 13-2,,NONPARTISAN,WRITE-IN1,16,,,
Dauphin,Inspector of Elections - Harrisburg 13-3,,NONPARTISAN,WRITE-IN1,19,,,
Dauphin,Inspector of Elections - Harrisburg 14,,DEM,MARGARET JACOBS,526,,,
Dauphin,Inspector of Elections - Harrisburg 14,,NONPARTISAN,WRITE-IN1,13,,,
Dauphin,Inspector of Elections - Harrisburg 15,,DEM,YVONNE HILLS,154,,,
Dauphin,Inspector of Elections - Harrisburg 15,,NONPARTISAN,WRITE-IN1,0,,,
Dauphin,Inspector of Elections - Berrysburg,,REP,SHELLY STARR,101,,,
Dauphin,Inspector of Elections - Berrysburg,,NONPARTISAN,WRITE-IN1,1,,,
Dauphin,Inspector of Elections - Dauphin,,DEM,DONNA GRBICH,157,,,
Dauphin,Inspector of Elections - Dauphin,,REP,JENNIFER SHINGARA,111,,,
Dauphin,Inspector of Elections - Dauphin,,NONPARTISAN,WRITE-IN1,0,,,
Dauphin,Inspector of Elections - Elizabethville,,DEM,NATALIE LYTER,113,,,
Dauphin,Inspector of Elections - Elizabethville,,REP,KAYE THOMA,214,,,
Dauphin,Inspector of Elections - Elizabethville,,NONPARTISAN,WRITE-IN1,0,,,
Dauphin,Inspector of Elections - Gratz,,REP,PAULA R SHADEL,166,,,
Dauphin,Inspector of Elections - Gratz,,NONPARTISAN,WRITE-IN1,1,,,
Dauphin,Inspector of Elections - Halifax Boro,,REP,CAROL E BROWN,130,,,
Dauphin,Inspector of Elections - Halifax Boro,,NONPARTISAN,WRITE-IN1,4,,,
Dauphin,Inspector of Elections - Highspire,,NONPARTISAN,WRITE-IN1,39,,,
Dauphin,Inspector of Elections - Hummelstown 1,,REP,LISA M METZ,357,,,
Dauphin,Inspector of Elections - Hummelstown 1,,NONPARTISAN,WRITE-IN1,14,,,
Dauphin,Inspector of Elections - Hummelstown 2,,DEM,JOAN VILLA BRANDT,377,,,
Dauphin,Inspector of Elections - Hummelstown 2,,REP,TAMMY NAGY,435,,,
Dauphin,Inspector of Elections - Hummelstown 2,,NONPARTISAN,WRITE-IN1,0,,,
Dauphin,Inspector of Elections - Lykens 1,,NONPARTISAN,WRITE-IN1,22,,,
Dauphin,Inspector of Elections - Lykens 2,,NONPARTISAN,WRITE-IN1,14,,,
Dauphin,Inspector of Elections - Middletown 1-1,,NONPARTISAN,WRITE-IN1,11,,,
Dauphin,Inspector of Elections - Middletown 1-2,,NONPARTISAN,WRITE-IN1,22,,,
Dauphin,Inspector of Elections - Middletown 2,,NONPARTISAN,WRITE-IN1,26,,,
Dauphin,Inspector of Elections - Middletown 3-1,,NONPARTISAN,WRITE-IN1,23,,,
Dauphin,Inspector of Elections - Middletown 3-2,,NONPARTISAN,WRITE-IN1,15,,,
Dauphin,Inspector of Elections - Millersburg,,DEM,BEVERLY HACKENBERG,235,,,
Dauphin,Inspector of Elections - Millersburg,,REP,DONNA FRALICK,403,,,
Dauphin,Inspector of Elections - Millersburg,,NONPARTISAN,WRITE-IN1,1,,,
Dauphin,Inspector of Elections - Paxtang,,DEM,BONNIE M SNODGRASS,397,,,
Dauphin,Inspector of Elections - Paxtang,,REP,SYLVIA BEARD,128,,,
Dauphin,Inspector of Elections - Paxtang,,NONPARTISAN,WRITE-IN1,1,,,
Dauphin,Inspector of Elections - Penbrook 1,,NONPARTISAN,WRITE-IN1,12,,,
Dauphin,Inspector of Elections - Penbrook 2,,NONPARTISAN,WRITE-IN1,8,,,
Dauphin,Inspector of Elections - Penbrook 3,,NONPARTISAN,WRITE-IN1,23,,,
Dauphin,Inspector of Elections - Penbrook 4,,REP,SAMONIA WHISONANT,100,,,
Dauphin,Inspector of Elections - Penbrook 4,,NONPARTISAN,WRITE-IN1,17,,,
Dauphin,Inspector of Elections - Royalton 1,,NONPARTISAN,WRITE-IN1,7,,,
Dauphin,Inspector of Elections - Royalton 2,,NONPARTISAN,WRITE-IN1,3,,,
Dauphin,Inspector of Elections - Steelton 1,,DEM,VERONICA A SUPAN,129,,,
Dauphin,Inspector of Elections - Steelton 1,,REP,STEVEN M SEMIC,122,,,
Dauphin,Inspector of Elections - Steelton 1,,NONPARTISAN,WRITE-IN1,0,,,
Dauphin,Inspector of Elections - Steelton 2,,NONPARTISAN,WRITE-IN1,32,,,
Dauphin,Inspector of Elections - Steelton 3,,DEM,CHARNEL N EVANS,214,,,
Dauphin,Inspector of Elections - Steelton 3,,REP,NANCY L EVANS,81,,,
Dauphin,Inspector of Elections - Steelton 3,,NONPARTISAN,WRITE-IN1,0,,,
Dauphin,Inspector of Elections - Steelton 4,,NONPARTISAN,WRITE-IN1,20,,,
Dauphin,Inspector of Elections - Pillow,,DEM,EMILY ROMBERGER,43,,,
Dauphin,Inspector of Elections - Pillow,,REP,CHRISTY BARGE,47,,,
Dauphin,Inspector of Elections - Pillow,,NONPARTISAN,WRITE-IN1,0,,,
Dauphin,Inspector of Elections - Williamstown 1,,NONPARTISAN,WRITE-IN1,3,,,
Dauphin,Inspector of Elections - Williamstown 2,,NONPARTISAN,WRITE-IN1,41,,,
Dauphin,Inspector of Elections - Conewago 1,,DEM,JENNIFER CROMWELL,164,,,
Dauphin,Inspector of Elections - Conewago 1,,REP,J VIRGINIA GRAYBILL,358,,,
Dauphin,Inspector of Elections - Conewago 1,,NONPARTISAN,WRITE-IN1,0,,,
Dauphin,Inspector of Elections - Conewago 2,,REP,MARGARET BROOKS,295,,,
Dauphin,Inspector of Elections - Conewago 2,,NONPARTISAN,WRITE-IN1,18,,,
Dauphin,Inspector of Elections - Derry 1,,NONPARTISAN,WRITE-IN1,45,,,
Dauphin,Inspector of Elections - Derry 2,,NONPARTISAN,WRITE-IN1,42,,,
Dauphin,Inspector of Elections - Derry 3,,NONPARTISAN,WRITE-IN1,22,,,
Dauphin,Inspector of Elections - Derry 4,,DEM,BEVERLY BARLEY,315,,,
Dauphin,Inspector of Elections - Derry 4,,NONPARTISAN,WRITE-IN1,17,,,
Dauphin,Inspector of Elections - Derry 5,,NONPARTISAN,WRITE-IN1,41,,,
Dauphin,Inspector of Elections - Derry 6,,NONPARTISAN,WRITE-IN1,33,,,
Dauphin,Inspector of Elections - Derry 7,,NONPARTISAN,WRITE-IN1,28,,,
Dauphin,Inspector of Elections - Derry 8,,DEM,MIKE MORAVETZ,251,,,
Dauphin,Inspector of Elections - Derry 8,,NONPARTISAN,WRITE-IN1,19,,,
Dauphin,Inspector of Elections - Derry 9,,NONPARTISAN,WRITE-IN1,17,,,
Dauphin,Inspector of Elections - Derry 10,,DEM,SALLY S NACHLAS,241,,,
Dauphin,Inspector of Elections - Derry 10,,REP,JANETTE MURRAY,295,,,
Dauphin,Inspector of Elections - Derry 10,,NONPARTISAN,WRITE-IN1,0,,,
Dauphin,Inspector of Elections - Derry 11,,DEM,DENNIS J LEWIS,498,,,
Dauphin,Inspector of Elections - Derry 11,,NONPARTISAN,WRITE-IN1,21,,,
Dauphin,Inspector of Elections - Derry 12,,NONPARTISAN,WRITE-IN1,37,,,
Dauphin,Inspector of Elections - Derry 13,,REP,DAVID MCMULLEN,361,,,
Dauphin,Inspector of Elections - Derry 13,,NONPARTISAN,WRITE-IN1,16,,,
Dauphin,Inspector of Elections - Derry 14,,NONPARTISAN,WRITE-IN1,36,,,
Dauphin,Inspector of Elections - Derry 15,,NONPARTISAN,WRITE-IN1,67,,,
Dauphin,Inspector of Elections - East Hanover 1,,DEM,BARBARA I BLOOM,566,,,
Dauphin,Inspector of Elections - East Hanover 1,,NONPARTISAN,WRITE-IN1,43,,,
Dauphin,Inspector of Elections - East Hanover 2,,REP,CRIST L ESPENSHADE,616,,,
Dauphin,Inspector of Elections - East Hanover 2,,NONPARTISAN,WRITE-IN1,25,,,
Dauphin,Inspector of Elections - Halifax 1,,NONPARTISAN,WRITE-IN1,13,,,
Dauphin,Inspector of Elections - Halifax 2,,REP,JAMES O ETZWEILER,458,,,
Dauphin,Inspector of Elections - Halifax 2,,NONPARTISAN,WRITE-IN1,6,,,
Dauphin,Inspector of Elections - Jackson,,DEM,RUTH SCHWALM,217,,,
Dauphin,Inspector of Elections - Jackson,,REP,DANEAN WALKER,429,,,
Dauphin,Inspector of Elections - Jackson,,NONPARTISAN,WRITE-IN1,2,,,
Dauphin,Inspector of Elections - Jefferson,,REP,CHANTEL HARRIS,136,,,
Dauphin,Inspector of Elections - Jefferson,,NONPARTISAN,WRITE-IN1,0,,,
Dauphin,Inspector of Elections - Londonderry 1,,NONPARTISAN,WRITE-IN1,34,,,
Dauphin,Inspector of Elections - Londonderry 2,,NONPARTISAN,WRITE-IN1,18,,,
Dauphin,Inspector of Elections - Londonderry 3,,REP,CHARLENE E FORNEY,260,,,
Dauphin,Inspector of Elections - Londonderry 3,,NONPARTISAN,WRITE-IN1,10,,,
Dauphin,Inspector of Elections - Lower Paxton 1,,NONPARTISAN,WRITE-IN1,28,,,
Dauphin,Inspector of Elections - Lower Paxton 2,,DEM,CAROL L WEITZEL,365,,,
Dauphin,Inspector of Elections - Lower Paxton 2,,NONPARTISAN,WRITE-IN1,16,,,
Dauphin,Inspector of Elections - Lower Paxton 3,,DEM,KALI KRAUSE,467,,,
Dauphin,Inspector of Elections - Lower Paxton 3,,NONPARTISAN,WRITE-IN1,39,,,
Dauphin,Inspector of Elections - Lower Paxton 4,,DEM,JOHN J FULMER,358,,,
Dauphin,Inspector of Elections - Lower Paxton 4,,REP,ZACHARY YECKLEY,397,,,
Dauphin,Inspector of Elections - Lower Paxton 4,,NONPARTISAN,WRITE-IN1,0,,,
Dauphin,Inspector of Elections - Lower Paxton 5,,NONPARTISAN,WRITE-IN1,41,,,
Dauphin,Inspector of Elections - Lower Paxton 6,,DEM,MICHAEL HORD,369,,,
Dauphin,Inspector of Elections - Lower Paxton 6,,REP,RICH SYLVIA,135,,,
Dauphin,Inspector of Elections - Lower Paxton 6,,NONPARTISAN,WRITE-IN1,0,,,
Dauphin,Inspector of Elections - Lower Paxton 7,,DEM,ROBERT G LITTLE,371,,,
Dauphin,Inspector of Elections - Lower Paxton 7,,REP,ALLAN A HANSEN,287,,,
Dauphin,Inspector of Elections - Lower Paxton 7,,NONPARTISAN,WRITE-IN1,5,,,
Dauphin,Inspector of Elections - Lower Paxton 8,,NONPARTISAN,WRITE-IN1,25,,,
Dauphin,Inspector of Elections - Lower Paxton 9,,NONPARTISAN,WRITE-IN1,46,,,
Dauphin,Inspector of Elections - Lower Paxton 10,,REP,ROY GIVLER,164,,,
