county,precinct,office,district,party,candidate,votes,election_day,mail,provisional,vote_for
Cameron,West Ward Emporium Borough,Commonwealth Court Retention - Michael H Wojcik,,,Undervotes,16,13,3,0,1
Cameron,Gibson Township,Registered Voters,,,,123,,,,
Cameron,Gibson Township,Ballots Cast,,,,69,61,8,0,
Cameron,Gibson Township,Ballots Cast Blank,,,,0,0,0,0,
Cameron,Gibson Township,Judge of the Superior Court,,DEM,BRANDON NEUMAN,12,8,4,0,1
Cameron,Gibson Township,Judge of the Superior Court,,REP,MARIA BATTISTA,52,48,4,0,1
Cameron,Gibson Township,Judge of the Superior Court,,LBR,DANIEL WASSMER,2,2,0,0,1
Cameron,Gibson Township,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Cameron,Gibson Township,Judge of the Superior Court,,,Overvotes,0,0,0,0,1
Cameron,Gibson Township,Judge of the Superior Court,,,Undervotes,3,3,0,0,1
Cameron,Gibson Township,Judge of the Commonwealth Court,,DEM,STELLA TSAI,14,10,4,0,1
Cameron,Gibson Township,Judge of the Commonwealth Court,,REP,MATT WOLFORD,51,47,4,0,1
Cameron,Gibson Township,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Cameron,Gibson Township,Judge of the Commonwealth Court,,,Overvotes,0,0,0,0,1
Cameron,Gibson Township,Judge of the Commonwealth Court,,,Undervotes,4,4,0,0,1
Cameron,Gibson Township,Prothonotary,,REP,MARY GRACE OLAY,64,59,5,0,1
Cameron,Gibson Township,Prothonotary,,,Write-ins,0,0,0,0,1
Cameron,Gibson Township,Prothonotary,,,Overvotes,0,0,0,0,1
Cameron,Gibson Township,Prothonotary,,,Undervotes,5,2,3,0,1
Cameron,Gibson Township,Sheriff,,REP,DOUG HOMAN,64,59,5,0,1
Cameron,Gibson Township,Sheriff,,,Write-ins,0,0,0,0,1
Cameron,Gibson Township,Sheriff,,,Overvotes,0,0,0,0,1
Cameron,Gibson Township,Sheriff,,,Undervotes,5,2,3,0,1
Cameron,Gibson Township,School Director At Large (2 Year),,REP,JOHN C SCHATZ,56,52,4,0,1
Cameron,Gibson Township,School Director At Large (2 Year),,,Write-ins,0,0,0,0,1
Cameron,Gibson Township,School Director At Large (2 Year),,,Overvotes,0,0,0,0,1
Cameron,Gibson Township,School Director At Large (2 Year),,,Undervotes,13,9,4,0,1
Cameron,Gibson Township,School Director At Large (4 Year),,DEM,JAMES A SLUSARICK,17,13,4,0,2
Cameron,Gibson Township,School Director At Large (4 Year),,DEM,DUSTIN L BURGOON,14,10,4,0,2
Cameron,Gibson Township,School Director At Large (4 Year),,REP,ANTHONY C MOSCATO,44,40,4,0,2
Cameron,Gibson Township,School Director At Large (4 Year),,REP,SHERI LARSON,40,36,4,0,2
Cameron,Gibson Township,School Director At Large (4 Year),,,Write-ins,1,1,0,0,2
Cameron,Gibson Township,School Director At Large (4 Year),,,Overvotes,0,0,0,0,2
Cameron,Gibson Township,School Director At Large (4 Year),,,Undervotes,22,22,0,0,2
Cameron,Gibson Township,School Director Region III,,REP,MICHAEL SPAETH,58,54,4,0,1
Cameron,Gibson Township,School Director Region III,,,Write-ins,0,0,0,0,1
Cameron,Gibson Township,School Director Region III,,,Overvotes,0,0,0,0,1
Cameron,Gibson Township,School Director Region III,,,Undervotes,11,7,4,0,1
Cameron,Gibson Township,Township Supervisor,Gibson,,Write-ins,40,37,3,0,1
Cameron,Gibson Township,Township Supervisor,Gibson,,Overvotes,0,0,0,0,1
Cameron,Gibson Township,Township Supervisor,Gibson,,Undervotes,29,24,5,0,1
Cameron,Gibson Township,Judge of Election,Gibson Township,,Write-ins,11,10,1,0,1
Cameron,Gibson Township,Judge of Election,Gibson Township,,Overvotes,0,0,0,0,1
Cameron,Gibson Township,Judge of Election,Gibson Township,,Undervotes,58,51,7,0,1
Cameron,Gibson Township,Inspector of Election,Gibson Township,,Write-ins,7,6,1,0,1
Cameron,Gibson Township,Inspector of Election,Gibson Township,,Overvotes,0,0,0,0,1
Cameron,Gibson Township,Inspector of Election,Gibson Township,,Undervotes,62,55,7,0,1
Cameron,Gibson Township,Supreme Court Retention - Christine Donohue,,,Yes,21,19,2,0,1
Cameron,Gibson Township,Supreme Court Retention - Christine Donohue,,,No,45,39,6,0,1
Cameron,Gibson Township,Supreme Court Retention - Christine Donohue,,,Overvotes,0,0,0,0,1
Cameron,Gibson Township,Supreme Court Retention - Christine Donohue,,,Undervotes,3,3,0,0,1
Cameron,Gibson Township,Supreme Court Retention - Kevin M Dougherty,,,Yes,23,21,2,0,1
Cameron,Gibson Township,Supreme Court Retention - Kevin M Dougherty,,,No,44,38,6,0,1
Cameron,Gibson Township,Supreme Court Retention - Kevin M Dougherty,,,Overvotes,0,0,0,0,1
Cameron,Gibson Township,Supreme Court Retention - Kevin M Dougherty,,,Undervotes,2,2,0,0,1
Cameron,Gibson Township,Supreme Court Retention - David Wecht,,,Yes,22,20,2,0,1
Cameron,Gibson Township,Supreme Court Retention - David Wecht,,,No,44,38,6,0,1
Cameron,Gibson Township,Supreme Court Retention - David Wecht,,,Overvotes,0,0,0,0,1
Cameron,Gibson Township,Supreme Court Retention - David Wecht,,,Undervotes,3,3,0,0,1
Cameron,Gibson Township,Superior Court Retention - Alice Beck Dubow,,,Yes,24,22,2,0,1
Cameron,Gibson Township,Superior Court Retention - Alice Beck Dubow,,,No,40,34,6,0,1
Cameron,Gibson Township,Superior Court Retention - Alice Beck Dubow,,,Overvotes,0,0,0,0,1
Cameron,Gibson Township,Superior Court Retention - Alice Beck Dubow,,,Undervotes,5,5,0,0,1
Cameron,Gibson Township,Commonwealth Court Retention - Michael H Wojcik,,,Yes,24,22,2,0,1
Cameron,Gibson Township,Commonwealth Court Retention - Michael H Wojcik,,,No,40,34,6,0,1
Cameron,Gibson Township,Commonwealth Court Retention - Michael H Wojcik,,,Overvotes,0,0,0,0,1
Cameron,Gibson Township,Commonwealth Court Retention - Michael H Wojcik,,,Undervotes,5,5,0,0,1
Cameron,Grove Township,Registered Voters,,,,82,,,,
Cameron,Grove Township,Ballots Cast,,,,34,25,9,0,
Cameron,Grove Township,Ballots Cast Blank,,,,0,0,0,0,
Cameron,Grove Township,Judge of the Superior Court,,DEM,BRANDON NEUMAN,5,2,3,0,1
Cameron,Grove Township,Judge of the Superior Court,,REP,MARIA BATTISTA,23,18,5,0,1
Cameron,Grove Township,Judge of the Superior Court,,LBR,DANIEL WASSMER,1,1,0,0,1
Cameron,Grove Township,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Cameron,Grove Township,Judge of the Superior Court,,,Overvotes,0,0,0,0,1
Cameron,Grove Township,Judge of the Superior Court,,,Undervotes,5,4,1,0,1
Cameron,Grove Township,Judge of the Commonwealth Court,,DEM,STELLA TSAI,4,2,2,0,1
Cameron,Grove Township,Judge of the Commonwealth Court,,REP,MATT WOLFORD,26,20,6,0,1
Cameron,Grove Township,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Cameron,Grove Township,Judge of the Commonwealth Court,,,Overvotes,0,0,0,0,1
Cameron,Grove Township,Judge of the Commonwealth Court,,,Undervotes,4,3,1,0,1
Cameron,Grove Township,Prothonotary,,REP,MARY GRACE OLAY,33,24,9,0,1
Cameron,Grove Township,Prothonotary,,,Write-ins,0,0,0,0,1
Cameron,Grove Township,Prothonotary,,,Overvotes,0,0,0,0,1
Cameron,Grove Township,Prothonotary,,,Undervotes,1,1,0,0,1
Cameron,Grove Township,Sheriff,,REP,DOUG HOMAN,32,24,8,0,1
Cameron,Grove Township,Sheriff,,,Write-ins,0,0,0,0,1
Cameron,Grove Township,Sheriff,,,Overvotes,0,0,0,0,1
Cameron,Grove Township,Sheriff,,,Undervotes,2,1,1,0,1
Cameron,Grove Township,School Director At Large (2 Year),,REP,JOHN C SCHATZ,27,21,6,0,1
Cameron,Grove Township,School Director At Large (2 Year),,,Write-ins,0,0,0,0,1
Cameron,Grove Township,School Director At Large (2 Year),,,Overvotes,0,0,0,0,1
Cameron,Grove Township,School Director At Large (2 Year),,,Undervotes,7,4,3,0,1
Cameron,Grove Township,School Director At Large (4 Year),,DEM,JAMES A SLUSARICK,7,4,3,0,2
Cameron,Grove Township,School Director At Large (4 Year),,DEM,DUSTIN L BURGOON,6,2,4,0,2
Cameron,Grove Township,School Director At Large (4 Year),,REP,ANTHONY C MOSCATO,22,18,4,0,2
Cameron,Grove Township,School Director At Large (4 Year),,REP,SHERI LARSON,17,15,2,0,2
Cameron,Grove Township,School Director At Large (4 Year),,,Write-ins,0,0,0,0,2
Cameron,Grove Township,School Director At Large (4 Year),,,Overvotes,0,0,0,0,2
Cameron,Grove Township,School Director At Large (4 Year),,,Undervotes,16,11,5,0,2
Cameron,Grove Township,School Director Region III,,REP,MICHAEL SPAETH,29,21,8,0,1
Cameron,Grove Township,School Director Region III,,,Write-ins,0,0,0,0,1
Cameron,Grove Township,School Director Region III,,,Overvotes,0,0,0,0,1
Cameron,Grove Township,School Director Region III,,,Undervotes,5,4,1,0,1
Cameron,Grove Township,Township Supervisor,Grove,REP,ROBERT BUSHOR,28,19,9,0,1
Cameron,Grove Township,Township Supervisor,Grove,,Write-ins,6,6,0,0,1
Cameron,Grove Township,Township Supervisor,Grove,,Overvotes,0,0,0,0,1
Cameron,Grove Township,Township Supervisor,Grove,,Undervotes,0,0,0,0,1
Cameron,Grove Township,Judge of Election,Grove Township,,Write-ins,2,0,2,0,1
Cameron,Grove Township,Judge of Election,Grove Township,,Overvotes,0,0,0,0,1
Cameron,Grove Township,Judge of Election,Grove Township,,Undervotes,32,25,7,0,1
Cameron,Grove Township,Inspector of Election,Grove Township,,Write-ins,1,0,1,0,1
Cameron,Grove Township,Inspector of Election,Grove Township,,Overvotes,0,0,0,0,1
Cameron,Grove Township,Inspector of Election,Grove Township,,Undervotes,33,25,8,0,1
Cameron,Grove Township,Supreme Court Retention - Christine Donohue,,,Yes,12,9,3,0,1
Cameron,Grove Township,Supreme Court Retention - Christine Donohue,,,No,17,14,3,0,1
Cameron,Grove Township,Supreme Court Retention - Christine Donohue,,,Overvotes,0,0,0,0,1
Cameron,Grove Township,Supreme Court Retention - Christine Donohue,,,Undervotes,5,2,3,0,1
Cameron,Grove Township,Supreme Court Retention - Kevin M Dougherty,,,Yes,11,8,3,0,1
Cameron,Grove Township,Supreme Court Retention - Kevin M Dougherty,,,No,18,15,3,0,1
Cameron,Grove Township,Supreme Court Retention - Kevin M Dougherty,,,Overvotes,0,0,0,0,1
Cameron,Grove Township,Supreme Court Retention - Kevin M Dougherty,,,Undervotes,5,2,3,0,1
Cameron,Grove Township,Supreme Court Retention - David Wecht,,,Yes,11,8,3,0,1
Cameron,Grove Township,Supreme Court Retention - David Wecht,,,No,18,15,3,0,1
Cameron,Grove Township,Supreme Court Retention - David Wecht,,,Overvotes,0,0,0,0,1
Cameron,Grove Township,Supreme Court Retention - David Wecht,,,Undervotes,5,2,3,0,1
Cameron,Grove Township,Superior Court Retention - Alice Beck Dubow,,,Yes,9,7,2,0,1
Cameron,Grove Township,Superior Court Retention - Alice Beck Dubow,,,No,21,17,4,0,1
Cameron,Grove Township,Superior Court Retention - Alice Beck Dubow,,,Overvotes,0,0,0,0,1
Cameron,Grove Township,Superior Court Retention - Alice Beck Dubow,,,Undervotes,4,1,3,0,1
Cameron,Grove Township,Commonwealth Court Retention - Michael H Wojcik,,,Yes,9,7,2,0,1
Cameron,Grove Township,Commonwealth Court Retention - Michael H Wojcik,,,No,21,17,4,0,1
Cameron,Grove Township,Commonwealth Court Retention - Michael H Wojcik,,,Overvotes,0,0,0,0,1
Cameron,Grove Township,Commonwealth Court Retention - Michael H Wojcik,,,Undervotes,4,1,3,0,1
Cameron,Lumber Township,Registered Voters,,,,149,,,,
Cameron,Lumber Township,Ballots Cast,,,,74,47,27,0,
Cameron,Lumber Township,Ballots Cast Blank,,,,0,0,0,0,
Cameron,Lumber Township,Judge of the Superior Court,,DEM,BRANDON NEUMAN,32,12,20,0,1
Cameron,Lumber Township,Judge of the Superior Court,,REP,MARIA BATTISTA,37,30,7,0,1
Cameron,Lumber Township,Judge of the Superior Court,,LBR,DANIEL WASSMER,0,0,0,0,1
Cameron,Lumber Township,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Cameron,Lumber Township,Judge of the Superior Court,,,Overvotes,0,0,0,0,1
Cameron,Lumber Township,Judge of the Superior Court,,,Undervotes,5,5,0,0,1
Cameron,Lumber Township,Judge of the Commonwealth Court,,DEM,STELLA TSAI,29,10,19,0,1
Cameron,Lumber Township,Judge of the Commonwealth Court,,REP,MATT WOLFORD,42,34,8,0,1
Cameron,Lumber Township,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Cameron,Lumber Township,Judge of the Commonwealth Court,,,Overvotes,0,0,0,0,1
Cameron,Lumber Township,Judge of the Commonwealth Court,,,Undervotes,3,3,0,0,1
Cameron,Lumber Township,Prothonotary,,REP,MARY GRACE OLAY,63,42,21,0,1
Cameron,Lumber Township,Prothonotary,,,Write-ins,0,0,0,0,1
Cameron,Lumber Township,Prothonotary,,,Overvotes,0,0,0,0,1
Cameron,Lumber Township,Prothonotary,,,Undervotes,11,5,6,0,1
Cameron,Lumber Township,Sheriff,,REP,DOUG HOMAN,65,45,20,0,1
Cameron,Lumber Township,Sheriff,,,Write-ins,0,0,0,0,1
Cameron,Lumber Township,Sheriff,,,Overvotes,0,0,0,0,1
Cameron,Lumber Township,Sheriff,,,Undervotes,9,2,7,0,1
Cameron,Lumber Township,School Director At Large (2 Year),,REP,JOHN C SCHATZ,58,40,18,0,1
Cameron,Lumber Township,School Director At Large (2 Year),,,Write-ins,0,0,0,0,1
Cameron,Lumber Township,School Director At Large (2 Year),,,Overvotes,0,0,0,0,1
Cameron,Lumber Township,School Director At Large (2 Year),,,Undervotes,16,7,9,0,1
Cameron,Lumber Township,School Director At Large (4 Year),,DEM,JAMES A SLUSARICK,29,15,14,0,2
Cameron,Lumber Township,School Director At Large (4 Year),,DEM,DUSTIN L BURGOON,26,11,15,0,2
Cameron,Lumber Township,School Director At Large (4 Year),,REP,ANTHONY C MOSCATO,41,31,10,0,2
Cameron,Lumber Township,School Director At Large (4 Year),,REP,SHERI LARSON,33,25,8,0,2
Cameron,Lumber Township,School Director At Large (4 Year),,,Write-ins,0,0,0,0,2
Cameron,Lumber Township,School Director At Large (4 Year),,,Overvotes,0,0,0,0,2
Cameron,Lumber Township,School Director At Large (4 Year),,,Undervotes,19,12,7,0,2
Cameron,Lumber Township,School Director Region III,,REP,MICHAEL SPAETH,59,41,18,0,1
Cameron,Lumber Township,School Director Region III,,,Write-ins,0,0,0,0,1
Cameron,Lumber Township,School Director Region III,,,Overvotes,0,0,0,0,1
Cameron,Lumber Township,School Director Region III,,,Undervotes,15,6,9,0,1
Cameron,Lumber Township,Township Supervisor,Lumber,DEM,CHARLES CONNER,62,38,24,0,1
Cameron,Lumber Township,Township Supervisor,Lumber,,Write-ins,1,0,1,0,1
Cameron,Lumber Township,Township Supervisor,Lumber,,Overvotes,0,0,0,0,1
Cameron,Lumber Township,Township Supervisor,Lumber,,Undervotes,11,9,2,0,1
Cameron,Lumber Township,Township Auditor,Lumber,,Write-ins,7,7,0,0,3
Cameron,Lumber Township,Township Auditor,Lumber,,Overvotes,0,0,0,0,3
Cameron,Lumber Township,Township Auditor,Lumber,,Undervotes,215,134,81,0,3
Cameron,Lumber Township,Judge of Election,Lumber Township,,Write-ins,8,7,1,0,1
Cameron,Lumber Township,Judge of Election,Lumber Township,,Overvotes,0,0,0,0,1
Cameron,Lumber Township,Judge of Election,Lumber Township,,Undervotes,66,40,26,0,1
Cameron,Lumber Township,Inspector of Election,Lumber Township,,Write-ins,1,0,1,0,1
Cameron,Lumber Township,Inspector of Election,Lumber Township,,Overvotes,0,0,0,0,1
Cameron,Lumber Township,Inspector of Election,Lumber Township,,Undervotes,73,47,26,0,1
Cameron,Lumber Township,Supreme Court Retention - Christine Donohue,,,Yes,34,14,20,0,1
Cameron,Lumber Township,Supreme Court Retention - Christine Donohue,,,No,38,32,6,0,1
Cameron,Lumber Township,Supreme Court Retention - Christine Donohue,,,Overvotes,0,0,0,0,1
Cameron,Lumber Township,Supreme Court Retention - Christine Donohue,,,Undervotes,2,1,1,0,1
Cameron,Lumber Township,Supreme Court Retention - Kevin M Dougherty,,,Yes,35,15,20,0,1
Cameron,Lumber Township,Supreme Court Retention - Kevin M Dougherty,,,No,37,31,6,0,1
Cameron,Lumber Township,Supreme Court Retention - Kevin M Dougherty,,,Overvotes,0,0,0,0,1
Cameron,Lumber Township,Supreme Court Retention - Kevin M Dougherty,,,Undervotes,2,1,1,0,1
Cameron,Lumber Township,Supreme Court Retention - David Wecht,,,Yes,34,14,20,0,1
Cameron,Lumber Township,Supreme Court Retention - David Wecht,,,No,38,32,6,0,1
Cameron,Lumber Township,Supreme Court Retention - David Wecht,,,Overvotes,0,0,0,0,1
Cameron,Lumber Township,Supreme Court Retention - David Wecht,,,Undervotes,2,1,1,0,1
Cameron,Lumber Township,Superior Court Retention - Alice Beck Dubow,,,Yes,38,19,19,0,1
Cameron,Lumber Township,Superior Court Retention - Alice Beck Dubow,,,No,30,26,4,0,1
Cameron,Lumber Township,Superior Court Retention - Alice Beck Dubow,,,Overvotes,0,0,0,0,1
Cameron,Lumber Township,Superior Court Retention - Alice Beck Dubow,,,Undervotes,6,2,4,0,1
Cameron,Lumber Township,Commonwealth Court Retention - Michael H Wojcik,,,Yes,35,17,18,0,1
Cameron,Lumber Township,Commonwealth Court Retention - Michael H Wojcik,,,No,31,27,4,0,1
Cameron,Lumber Township,Commonwealth Court Retention - Michael H Wojcik,,,Overvotes,0,0,0,0,1
Cameron,Lumber Township,Commonwealth Court Retention - Michael H Wojcik,,,Undervotes,8,3,5,0,1
Cameron,Portage Township,Registered Voters,,,,93,,,,
Cameron,Portage Township,Ballots Cast,,,,39,36,3,0,
Cameron,Portage Township,Ballots Cast Blank,,,,0,0,0,0,
Cameron,Portage Township,Judge of the Superior Court,,DEM,BRANDON NEUMAN,9,6,3,0,1
Cameron,Portage Township,Judge of the Superior Court,,REP,MARIA BATTISTA,30,30,0,0,1
Cameron,Portage Township,Judge of the Superior Court,,LBR,DANIEL WASSMER,0,0,0,0,1
Cameron,Portage Township,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Cameron,Portage Township,Judge of the Superior Court,,,Overvotes,0,0,0,0,1
Cameron,Portage Township,Judge of the Superior Court,,,Undervotes,0,0,0,0,1
Cameron,Portage Township,Judge of the Commonwealth Court,,DEM,STELLA TSAI,8,5,3,0,1
Cameron,Portage Township,Judge of the Commonwealth Court,,REP,MATT WOLFORD,31,31,0,0,1
Cameron,Portage Township,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Cameron,Portage Township,Judge of the Commonwealth Court,,,Overvotes,0,0,0,0,1
Cameron,Portage Township,Judge of the Commonwealth Court,,,Undervotes,0,0,0,0,1
Cameron,Portage Township,Prothonotary,,REP,MARY GRACE OLAY,36,33,3,0,1
Cameron,Portage Township,Prothonotary,,,Write-ins,0,0,0,0,1
Cameron,Portage Township,Prothonotary,,,Overvotes,0,0,0,0,1
Cameron,Portage Township,Prothonotary,,,Undervotes,3,3,0,0,1
Cameron,Portage Township,Sheriff,,REP,DOUG HOMAN,35,33,2,0,1
Cameron,Portage Township,Sheriff,,,Write-ins,0,0,0,0,1
Cameron,Portage Township,Sheriff,,,Overvotes,0,0,0,0,1
Cameron,Portage Township,Sheriff,,,Undervotes,4,3,1,0,1
Cameron,Portage Township,School Director At Large (2 Year),,REP,JOHN C SCHATZ,34,31,3,0,1
Cameron,Portage Township,School Director At Large (2 Year),,,Write-ins,0,0,0,0,1
Cameron,Portage Township,School Director At Large (2 Year),,,Overvotes,0,0,0,0,1
Cameron,Portage Township,School Director At Large (2 Year),,,Undervotes,5,5,0,0,1
Cameron,Portage Township,School Director At Large (4 Year),,DEM,JAMES A SLUSARICK,10,9,1,0,2
Cameron,Portage Township,School Director At Large (4 Year),,DEM,DUSTIN L BURGOON,11,8,3,0,2
Cameron,Portage Township,School Director At Large (4 Year),,REP,ANTHONY C MOSCATO,25,25,0,0,2
Cameron,Portage Township,School Director At Large (4 Year),,REP,SHERI LARSON,19,19,0,0,2
Cameron,Portage Township,School Director At Large (4 Year),,,Write-ins,0,0,0,0,2
Cameron,Portage Township,School Director At Large (4 Year),,,Overvotes,0,0,0,0,2
Cameron,Portage Township,School Director At Large (4 Year),,,Undervotes,13,11,2,0,2
Cameron,Portage Township,School Director Region III,,REP,MICHAEL SPAETH,34,31,3,0,1
Cameron,Portage Township,School Director Region III,,,Write-ins,0,0,0,0,1
Cameron,Portage Township,School Director Region III,,,Overvotes,0,0,0,0,1
Cameron,Portage Township,School Director Region III,,,Undervotes,5,5,0,0,1
Cameron,Portage Township,Township Supervisor,Portage,REP,MARY GIBSON,37,34,3,0,1
Cameron,Portage Township,Township Supervisor,Portage,,Write-ins,0,0,0,0,1
Cameron,Portage Township,Township Supervisor,Portage,,Overvotes,0,0,0,0,1
Cameron,Portage Township,Township Supervisor,Portage,,Undervotes,2,2,0,0,1
Cameron,Portage Township,Judge of Election,Portage Township,,Write-ins,1,1,0,0,1
Cameron,Portage Township,Judge of Election,Portage Township,,Overvotes,0,0,0,0,1
Cameron,Portage Township,Judge of Election,Portage Township,,Undervotes,38,35,3,0,1
Cameron,Portage Township,Inspector of Election,Portage Township,,Write-ins,1,1,0,0,1
Cameron,Portage Township,Inspector of Election,Portage Township,,Overvotes,0,0,0,0,1
Cameron,Portage Township,Inspector of Election,Portage Township,,Undervotes,38,35,3,0,1
Cameron,Portage Township,Supreme Court Retention - Christine Donohue,,,Yes,14,11,3,0,1
Cameron,Portage Township,Supreme Court Retention - Christine Donohue,,,No,24,24,0,0,1
Cameron,Portage Township,Supreme Court Retention - Christine Donohue,,,Overvotes,0,0,0,0,1
Cameron,Portage Township,Supreme Court Retention - Christine Donohue,,,Undervotes,1,1,0,0,1
Cameron,Portage Township,Supreme Court Retention - Kevin M Dougherty,,,Yes,14,11,3,0,1
Cameron,Portage Township,Supreme Court Retention - Kevin M Dougherty,,,No,24,24,0,0,1
Cameron,Portage Township,Supreme Court Retention - Kevin M Dougherty,,,Overvotes,0,0,0,0,1
Cameron,Portage Township,Supreme Court Retention - Kevin M Dougherty,,,Undervotes,1,1,0,0,1
Cameron,Portage Township,Supreme Court Retention - David Wecht,,,Yes,13,10,3,0,1
Cameron,Portage Township,Supreme Court Retention - David Wecht,,,No,25,25,0,0,1
Cameron,Portage Township,Supreme Court Retention - David Wecht,,,Overvotes,0,0,0,0,1
Cameron,Portage Township,Supreme Court Retention - David Wecht,,,Undervotes,1,1,0,0,1
Cameron,Portage Township,Superior Court Retention - Alice Beck Dubow,,,Yes,13,10,3,0,1
Cameron,Portage Township,Superior Court Retention - Alice Beck Dubow,,,No,23,23,0,0,1
Cameron,Portage Township,Superior Court Retention - Alice Beck Dubow,,,Overvotes,0,0,0,0,1
Cameron,Portage Township,Superior Court Retention - Alice Beck Dubow,,,Undervotes,3,3,0,0,1
Cameron,Portage Township,Commonwealth Court Retention - Michael H Wojcik,,,Yes,14,11,3,0,1
Cameron,Portage Township,Commonwealth Court Retention - Michael H Wojcik,,,No,21,21,0,0,1
Cameron,Portage Township,Commonwealth Court Retention - Michael H Wojcik,,,Overvotes,0,0,0,0,1
Cameron,Portage Township,Commonwealth Court Retention - Michael H Wojcik,,,Undervotes,4,4,0,0,1
Cameron,East Shippen Township,Registered Voters,,,,490,,,,
Cameron,East Shippen Township,Ballots Cast,,,,211,153,58,0,
Cameron,East Shippen Township,Ballots Cast Blank,,,,0,0,0,0,
Cameron,East Shippen Township,Judge of the Superior Court,,DEM,BRANDON NEUMAN,60,43,17,0,1
Cameron,East Shippen Township,Judge of the Superior Court,,REP,MARIA BATTISTA,139,106,33,0,1
Cameron,East Shippen Township,Judge of the Superior Court,,LBR,DANIEL WASSMER,1,1,0,0,1
Cameron,East Shippen Township,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Cameron,East Shippen Township,Judge of the Superior Court,,,Overvotes,0,0,0,0,1
Cameron,East Shippen Township,Judge of the Superior Court,,,Undervotes,11,3,8,0,1
Cameron,East Shippen Township,Judge of the Commonwealth Court,,DEM,STELLA TSAI,60,42,18,0,1
Cameron,East Shippen Township,Judge of the Commonwealth Court,,REP,MATT WOLFORD,141,108,33,0,1
Cameron,East Shippen Township,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Cameron,East Shippen Township,Judge of the Commonwealth Court,,,Overvotes,0,0,0,0,1
Cameron,East Shippen Township,Judge of the Commonwealth Court,,,Undervotes,10,3,7,0,1
Cameron,East Shippen Township,Prothonotary,,REP,MARY GRACE OLAY,200,145,55,0,1
Cameron,East Shippen Township,Prothonotary,,,Write-ins,0,0,0,0,1
Cameron,East Shippen Township,Prothonotary,,,Overvotes,0,0,0,0,1
Cameron,East Shippen Township,Prothonotary,,,Undervotes,11,8,3,0,1
Cameron,East Shippen Township,Sheriff,,REP,DOUG HOMAN,193,141,52,0,1
Cameron,East Shippen Township,Sheriff,,,Write-ins,1,1,0,0,1
Cameron,East Shippen Township,Sheriff,,,Overvotes,0,0,0,0,1
Cameron,East Shippen Township,Sheriff,,,Undervotes,17,11,6,0,1
Cameron,East Shippen Township,School Director At Large (2 Year),,REP,JOHN C SCHATZ,151,110,41,0,1
Cameron,East Shippen Township,School Director At Large (2 Year),,,Write-ins,15,13,2,0,1
Cameron,East Shippen Township,School Director At Large (2 Year),,,Overvotes,0,0,0,0,1
Cameron,East Shippen Township,School Director At Large (2 Year),,,Undervotes,45,30,15,0,1
Cameron,East Shippen Township,School Director At Large (4 Year),,DEM,JAMES A SLUSARICK,70,51,19,0,2
Cameron,East Shippen Township,School Director At Large (4 Year),,DEM,DUSTIN L BURGOON,50,38,12,0,2
Cameron,East Shippen Township,School Director At Large (4 Year),,REP,ANTHONY C MOSCATO,147,104,43,0,2
Cameron,East Shippen Township,School Director At Large (4 Year),,REP,SHERI LARSON,95,73,22,0,2
Cameron,East Shippen Township,School Director At Large (4 Year),,,Write-ins,1,1,0,0,2
Cameron,East Shippen Township,School Director At Large (4 Year),,,Overvotes,0,0,0,0,2
Cameron,East Shippen Township,School Director At Large (4 Year),,,Undervotes,59,39,20,0,2
Cameron,East Shippen Township,School Director Region III,,REP,MICHAEL SPAETH,179,132,47,0,1
Cameron,East Shippen Township,School Director Region III,,,Write-ins,4,4,0,0,1
Cameron,East Shippen Township,School Director Region III,,,Overvotes,0,0,0,0,1
Cameron,East Shippen Township,School Director Region III,,,Undervotes,28,17,11,0,1
Cameron,East Shippen Township,Township Supervisor,Shippen,REP,BRANDY JACKSON FERRARO,190,139,51,0,1
Cameron,East Shippen Township,Township Supervisor,Shippen,,Write-ins,3,2,1,0,1
Cameron,East Shippen Township,Township Supervisor,Shippen,,Overvotes,0,0,0,0,1
Cameron,East Shippen Township,Township Supervisor,Shippen,,Undervotes,18,12,6,0,1
Cameron,East Shippen Township,Township Auditor,Shippen,DEM,BRENDA MUNZ,135,93,42,0,3
Cameron,East Shippen Township,Township Auditor,Shippen,DEM,THOMAS MUNZ,106,73,33,0,3
Cameron,East Shippen Township,Township Auditor,Shippen,,Write-ins,9,7,2,0,3
Cameron,East Shippen Township,Township Auditor,Shippen,,Overvotes,0,0,0,0,3
Cameron,East Shippen Township,Township Auditor,Shippen,,Undervotes,383,286,97,0,3
Cameron,East Shippen Township,Judge of Election,East Shippen Township,,Write-ins,8,6,2,0,1
Cameron,East Shippen Township,Judge of Election,East Shippen Township,,Overvotes,0,0,0,0,1
Cameron,East Shippen Township,Judge of Election,East Shippen Township,,Undervotes,203,147,56,0,1
