county,office,district,party,candidate,votes
Pike,JUDGE OF THE SUPERIOR COURT,,DEM,Brandon Neuman,7079
Pike,JUDGE OF THE SUPERIOR COURT,,REP,Maria Battista,8162
Pike,JUDGE OF THE SUPERIOR COURT,,LBR,Daniel Wassmer,293
Pike,JUDGE OF THE COMMONWEALTH COURT,,DEM,Stella Tsai,7313
Pike,JUDGE OF THE COMMONWEALTH COURT,,REP,Matt Wolford,8164
Pike,SHERIFF,,D/R,Brian M. Vennie,12708
Pike,MAGISTERIAL DISTRICT JUDGE 60-3-02,,D/R,Randy Schmalzle,2893
Pike,MAGISTERIAL DISTRICT JUDGE 60-3-04,,D/R,Christina Ballas,3328
Pike,SCHOOL DIRECTOR DELAWARE VALLEY SCHOOL DISTRICT,,DEM,Joseph Kuemerle,3921
Pike,SCHOOL DIRECTOR DELAWARE VALLEY SCHOOL DISTRICT,,D/R,Pam Lutfy,4199
Pike,SCHOOL DIRECTOR DELAWARE VALLEY SCHOOL DISTRICT,,D/R,Jessica Adler Decker,4025
Pike,SCHOOL DIRECTOR DELAWARE VALLEY SCHOOL DISTRICT,,D/R,Felicia Sheehan,3934
Pike,SCHOOL DIRECTOR DELAWARE VALLEY SCHOOL DISTRICT,,REP,Dorit Smith,4176
Pike,SCHOOL DIRECTOR EAST STROUDSBURG SCHOOL DISTRICT,,D/R,Jason A. Gullstrand,1069
Pike,SCHOOL DIRECTOR EAST STROUDSBURG SCHOOL DISTRICT,,DEM,Shaneka Storey,1262
Pike,SCHOOL DIRECTOR EAST STROUDSBURG SCHOOL DISTRICT,,DEM,Richard Schlameuss,1087
Pike,SCHOOL DIRECTOR EAST STROUDSBURG SCHOOL DISTRICT,,D/R,George C. Andrews,949
Pike,SCHOOL DIRECTOR EAST STROUDSBURG SCHOOL DISTRICT,,REP,Steve Ertle,771
Pike,SCHOOL DIRECTOR EAST STROUDSBURG SCHOOL DISTRICT,,REP,Wayne Rohner,762
Pike,SCHOOL DIRECTOR WALLENPAUPACK AREA SCHOOL DISTRICT,,D/R,Lisa Smith,3308
Pike,SCHOOL DIRECTOR WALLENPAUPACK AREA SCHOOL DISTRICT,,D/R,John Kiesendahl,3117
Pike,SCHOOL DIRECTOR WALLENPAUPACK AREA SCHOOL DISTRICT,,D/R,Michael Romeo,2898
Pike,SCHOOL DIRECTOR WALLENPAUPACK AREA SCHOOL DISTRICT,,D/R,Paul Otway,2936
Pike,SUPERVISOR BLOOMING GROVE TWP,,REP,Tim Morey,958
Pike,SUPERVISOR BLOOMING GROVE TWP,,DEM,Cary Ringel,655
Pike,SUPERVISOR BLOOMING GROVE TWP,,REP,Lance Spodek,723
Pike,TAX COLLECTOR BLOOMING GROVE TWP,,DEM,Linda Delling - Delabar,1249
Pike,AUDITOR BLOOMING GROVE TWP,,WI,Raymond Larkin,70
Pike,SUPERVISOR DELAWARE TWP,,REP,Steven Tarquini,1175
Pike,TAX COLLECTOR DELAWARE TWP,,DEM,Yvonne Teta,1473
Pike,AUDITOR DELAWARE TWP,,DEM,Cheryl R. Glenn,787
Pike,AUDITOR DELAWARE TWP,,REP,Gina Mancato,981
Pike,AUDITOR DELAWARE TWP,,DEM,Martha L. Raimon,783
Pike,AUDITOR DELAWARE TWP,,REP,Aaron Feingold,976
Pike,CONSTABLE DELAWARE TWP,,WI,Charles Hiller,163
Pike,SUPERVISOR DINGMAN TWP,,D/R,Ed Nikles,2595
Pike,TAX COLLECTOR DINGMAN TWP,,D/R,James Leiser,2753
Pike,AUDITOR DINGMAN TWP,,DEM,Dominique Azzollini,1510
Pike,AUDITOR DINGMAN TWP,,REP,Theresa Brown,1748
Pike,SUPERVISOR GREENE TWP,,D/R,Amanda Seagraves,712
Pike,SUPERVISOR GREENE TWP,,LYT,Chris Davies,295
Pike,TAX COLLECTOR GREENE TWP,,D/R,Barbara Gilpin,938
Pike,AUDITOR GREENE TWP,6YR,REP,Steven Nesco,648
Pike,AUDITOR GREENE TWP,6YR,LYT,Chris Davies,349
Pike,AUDITOR GREENE TWP,2YR,D/R,Amy Reynolds,666
Pike,AUDITOR GREENE TWP,2YR,LYT,Chris Davies,333
Pike,CONSTABLE GREENE TWP,,WI,Casey Fazio,161
Pike,SUPERVISOR LACKAWAXEN TWP,,D/R,Michael Mike Mancino,1148
Pike,TAX COLLECTOR LACKAWAXEN TWP,,D/R,Michelle Thompson,1224
Pike,AUDITOR LACKAWAXEN TWP,,REP,Linda Doering,866
Pike,AUDITOR LACKAWAXEN TWP,,LIB,Michael D'Eredita,424
Pike,AUDITOR LACKAWAXEN TWP 4YR,,REP,Linda Doering,847
Pike,AUDITOR LACKAWAXEN TWP 4YR,,LIB,Michael D'Eredita,434
Pike,SUPERVISOR LEHMAN TWP,,DEM,Aaron L. Springs,1655
Pike,TAX COLLECTOR LEHMAN TWP,,D/R,Bonnie VanWhy Wargo,1814
Pike,AUDITOR LEHMAN TWP,,DEM,Matthew Jacobson,1645
Pike,COUNCIL MEMBER MATAMORAS BORO,,DEM,Mark J. Toussaint,336
Pike,COUNCIL MEMBER MATAMORAS BORO,,DEM,"Michael J. Mady, Jr.",301
Pike,COUNCIL MEMBER MATAMORAS BORO,,DEM,Dayne Losee,293
Pike,COUNCIL MEMBER MATAMORAS BORO,,REP,Jonathan Maney,346
Pike,COUNCIL MEMBER MATAMORAS BORO,,REP,Harry Prey,307
Pike,COUNCIL MEMBER MATAMORAS BORO,,REP,"John Bush, Jr.",246
Pike,COUNCIL MEMBER MATAMORAS BORO,,REP,Kyle Innella,255
Pike,TAX COLLECTOR MATAMORAS BORO,,DEM,Amy S. Turner,372
Pike,TAX COLLECTOR MATAMORAS BORO,,REP,Eddie Addison,264
Pike,MATAMORAS EMS TAX QUESTION,,YES,,356
Pike,MATAMORAS EMS TAX QUESTION,,NO,,269
Pike,MAYOR MILFORD BORO,,DEM,Candace Mahala,276
Pike,MAYOR MILFORD BORO,,REP,Peter Cooney,158
Pike,COUNCIL MEMBER MILFORD BORO,,DEM,Maria Farrell,265
Pike,COUNCIL MEMBER MILFORD BORO,,,Doug Manion,240
Pike,COUNCIL MEMBER MILFORD BORO,,REP,George R. Lutfy,184
Pike,COUNCIL MEMBER MILFORD BORO,,REP,John Messer,159
Pike,TAX COLLECTOR MILFORD BORO,,REP,Carol S. Osterberg,307
Pike,SUPERVISOR MILFORD TWP,,DEM,Rachel Hendricks,349
