county,office,district,party,candidate,votes,election_day,mail,provisional
Juniata,BEALE TOWNSHIP JUDGE OF ELECTIONS,,,Write-ins,7,7,0,0
Juniata,BEALE TOWNSHIP JUDGE OF ELECTIONS,,,Overvotes,0,0,0,0
Juniata,BEALE TOWNSHIP JUDGE OF ELECTIONS,,,Undervotes,42,41,1,0
Juniata,BEALE TOWNSHIP INSPECTOR OF ELECTIONS,,DEM,HELEN W. HENRY,88,79,9,0
Juniata,BEALE TOWNSHIP INSPECTOR OF ELECTIONS,,REP,JANET M. DIETRICH,135,131,4,0
Juniata,BEALE TOWNSHIP INSPECTOR OF ELECTIONS,,,Write-ins,0,0,0,0
Juniata,BEALE TOWNSHIP INSPECTOR OF ELECTIONS,,,Overvotes,0,0,0,0
Juniata,BEALE TOWNSHIP INSPECTOR OF ELECTIONS,,,Undervotes,2,2,0,0
Juniata,DELAWARE TOWNSHIP SUPERVISOR,,REP,DOUGLAS L. ROUSH,348,308,39,1
Juniata,DELAWARE TOWNSHIP SUPERVISOR,,,Write-ins,12,11,1,0
Juniata,DELAWARE TOWNSHIP SUPERVISOR,,,Overvotes,0,0,0,0
Juniata,DELAWARE TOWNSHIP SUPERVISOR,,,Undervotes,52,40,12,0
Juniata,DELAWARE TOWNSHIP AUDITOR,,REP,KIMBERLY A. HART,376,334,41,1
Juniata,DELAWARE TOWNSHIP AUDITOR,,,Write-ins,3,3,0,0
Juniata,DELAWARE TOWNSHIP AUDITOR,,,Overvotes,0,0,0,0
Juniata,DELAWARE TOWNSHIP AUDITOR,,,Undervotes,33,22,11,0
Juniata,DELAWARE TOWNSHIP TAX COLLECTOR,,REP,NANCY E. DIEM,379,332,46,1
Juniata,DELAWARE TOWNSHIP TAX COLLECTOR,,,Write-ins,1,1,0,0
Juniata,DELAWARE TOWNSHIP TAX COLLECTOR,,,Overvotes,0,0,0,0
Juniata,DELAWARE TOWNSHIP TAX COLLECTOR,,,Undervotes,32,26,6,0
Juniata,DELAWARE TOWNSHIP JUDGE OF ELECTIONS,,,Write-ins,33,31,2,0
Juniata,DELAWARE TOWNSHIP JUDGE OF ELECTIONS,,,Overvotes,0,0,0,0
Juniata,DELAWARE TOWNSHIP JUDGE OF ELECTIONS,,,Undervotes,379,328,50,1
Juniata,DELAWARE TOWNSHIP INSPECTOR OF ELECTIONS,,,Write-ins,22,20,2,0
Juniata,DELAWARE TOWNSHIP INSPECTOR OF ELECTIONS,,,Overvotes,0,0,0,0
Juniata,DELAWARE TOWNSHIP INSPECTOR OF ELECTIONS,,,Undervotes,390,339,50,1
Juniata,FAYETTE TOWNSHIP SUPERVISOR,,DAR,"ROBERT E. BARTON, JR.",796,682,114,0
Juniata,FAYETTE TOWNSHIP SUPERVISOR,,,Write-ins,20,17,3,0
Juniata,FAYETTE TOWNSHIP SUPERVISOR,,,Overvotes,0,0,0,0
Juniata,FAYETTE TOWNSHIP SUPERVISOR,,,Undervotes,71,55,16,0
Juniata,FAYETTE TOWNSHIP AUDITOR,,,Write-ins,73,58,15,0
Juniata,FAYETTE TOWNSHIP AUDITOR,,,Overvotes,0,0,0,0
Juniata,FAYETTE TOWNSHIP AUDITOR,,,Undervotes,814,696,118,0
Juniata,FAYETTE TOWNSHIP TAX COLLECTOR,,DAR,BEVERLY E. RICHMOND,851,723,128,0
Juniata,FAYETTE TOWNSHIP TAX COLLECTOR,,,Write-ins,2,1,1,0
Juniata,FAYETTE TOWNSHIP TAX COLLECTOR,,,Overvotes,0,0,0,0
Juniata,FAYETTE TOWNSHIP TAX COLLECTOR,,,Undervotes,34,30,4,0
Juniata,FAYETTE TOWNSHIP JUDGE OF ELECTIONS,,REP,JOY R. WATTS,823,719,104,0
Juniata,FAYETTE TOWNSHIP JUDGE OF ELECTIONS,,,Write-ins,3,2,1,0
Juniata,FAYETTE TOWNSHIP JUDGE OF ELECTIONS,,,Overvotes,0,0,0,0
Juniata,FAYETTE TOWNSHIP JUDGE OF ELECTIONS,,,Undervotes,61,33,28,0
Juniata,FAYETTE TOWNSHIP INSPECTOR OF ELECTIONS,,REP,DORIS E. WATTS,820,718,102,0
Juniata,FAYETTE TOWNSHIP INSPECTOR OF ELECTIONS,,,Write-ins,3,2,1,0
Juniata,FAYETTE TOWNSHIP INSPECTOR OF ELECTIONS,,,Overvotes,0,0,0,0
Juniata,FAYETTE TOWNSHIP INSPECTOR OF ELECTIONS,,,Undervotes,64,34,30,0
Juniata,FERMANAGH TOWNSHIP SUPERVISOR,,REP,STEVEN G. RAMSEY,656,501,153,2
Juniata,FERMANAGH TOWNSHIP SUPERVISOR,,,Write-ins,25,17,8,0
Juniata,FERMANAGH TOWNSHIP SUPERVISOR,,,Overvotes,0,0,0,0
Juniata,FERMANAGH TOWNSHIP SUPERVISOR,,,Undervotes,115,55,59,1
Juniata,FERMANAGH TOWNSHIP AUDITOR,,,Write-ins,55,36,18,1
Juniata,FERMANAGH TOWNSHIP AUDITOR,,,Overvotes,0,0,0,0
Juniata,FERMANAGH TOWNSHIP AUDITOR,,,Undervotes,741,537,202,2
Juniata,FERMANAGH TOWNSHIP AUDITOR 4yr,,DEM,DAVID N. SUPPLEE,496,328,165,3
Juniata,FERMANAGH TOWNSHIP AUDITOR 4yr,,,Write-ins,30,26,4,0
Juniata,FERMANAGH TOWNSHIP AUDITOR 4yr,,,Overvotes,0,0,0,0
Juniata,FERMANAGH TOWNSHIP AUDITOR 4yr,,,Undervotes,270,219,51,0
Juniata,FERMANAGH TOWNSHIP TAX COLLECTOR,,REP,CAROL L. WALTERS,728,549,176,3
Juniata,FERMANAGH TOWNSHIP TAX COLLECTOR,,,Write-ins,2,2,0,0
Juniata,FERMANAGH TOWNSHIP TAX COLLECTOR,,,Overvotes,0,0,0,0
Juniata,FERMANAGH TOWNSHIP TAX COLLECTOR,,,Undervotes,66,22,44,0
Juniata,FERMANAGH TOWNSHIP JUDGE OF ELECTIONS,,REP,MARIAN E. CASNER,665,510,153,2
Juniata,FERMANAGH TOWNSHIP JUDGE OF ELECTIONS,,,Write-ins,14,7,7,0
Juniata,FERMANAGH TOWNSHIP JUDGE OF ELECTIONS,,,Overvotes,0,0,0,0
Juniata,FERMANAGH TOWNSHIP JUDGE OF ELECTIONS,,,Undervotes,117,56,60,1
Juniata,FERMANAGH TOWNSHIP INSPECTOR OF ELECTIONS,,REP,CYNTHIA E. VANGAVREE,704,538,163,3
Juniata,FERMANAGH TOWNSHIP INSPECTOR OF ELECTIONS,,,Write-ins,9,3,6,0
Juniata,FERMANAGH TOWNSHIP INSPECTOR OF ELECTIONS,,,Overvotes,0,0,0,0
Juniata,FERMANAGH TOWNSHIP INSPECTOR OF ELECTIONS,,,Undervotes,83,32,51,0
Juniata,GREENWOOD TOWNSHIP SUPERVISOR,,REP,"TERRY BEACHEL, JR.",131,121,10,0
Juniata,GREENWOOD TOWNSHIP SUPERVISOR,,,Write-ins,9,9,0,0
Juniata,GREENWOOD TOWNSHIP SUPERVISOR,,,Overvotes,0,0,0,0
Juniata,GREENWOOD TOWNSHIP SUPERVISOR,,,Undervotes,22,16,6,0
Juniata,GREENWOOD TOWNSHIP AUDITOR,,,Write-ins,19,19,0,0
Juniata,GREENWOOD TOWNSHIP AUDITOR,,,Overvotes,0,0,0,0
Juniata,GREENWOOD TOWNSHIP AUDITOR,,,Undervotes,143,127,16,0
Juniata,GREENWOOD TOWNSHIP TAX COLLECTOR,,REP,TERESA A. HOFFMAN,140,132,8,0
Juniata,GREENWOOD TOWNSHIP TAX COLLECTOR,,,Write-ins,3,2,1,0
Juniata,GREENWOOD TOWNSHIP TAX COLLECTOR,,,Overvotes,0,0,0,0
Juniata,GREENWOOD TOWNSHIP TAX COLLECTOR,,,Undervotes,19,12,7,0
Juniata,GREENWOOD TOWNSHIP JUDGE OF ELECTIONS,,,Write-ins,61,61,0,0
Juniata,GREENWOOD TOWNSHIP JUDGE OF ELECTIONS,,,Overvotes,0,0,0,0
Juniata,GREENWOOD TOWNSHIP JUDGE OF ELECTIONS,,,Undervotes,101,85,16,0
Juniata,GREENWOOD TOWNSHIP INSPECTOR OF ELECTIONS,,REP,ANNIE M. PENNEBAKER,118,110,8,0
Juniata,GREENWOOD TOWNSHIP INSPECTOR OF ELECTIONS,,,Write-ins,23,23,0,0
Juniata,GREENWOOD TOWNSHIP INSPECTOR OF ELECTIONS,,,Overvotes,1,1,0,0
Juniata,GREENWOOD TOWNSHIP INSPECTOR OF ELECTIONS,,,Undervotes,20,12,8,0
Juniata,LACK TOWNSHIP SUPERVISOR,,REP,DOUGLAS R. FOSTER,112,96,16,0
Juniata,LACK TOWNSHIP SUPERVISOR,,,Write-ins,4,3,1,0
Juniata,LACK TOWNSHIP SUPERVISOR,,,Overvotes,0,0,0,0
Juniata,LACK TOWNSHIP SUPERVISOR,,,Undervotes,14,13,1,0
Juniata,LACK TOWNSHIP AUDITOR,,REP,AUDREY P. ROWLES,109,94,15,0
Juniata,LACK TOWNSHIP AUDITOR,,,Write-ins,5,4,1,0
Juniata,LACK TOWNSHIP AUDITOR,,,Overvotes,0,0,0,0
Juniata,LACK TOWNSHIP AUDITOR,,,Undervotes,16,14,2,0
Juniata,LACK TOWNSHIP TAX COLLECTOR,,,Write-ins,21,17,4,0
Juniata,LACK TOWNSHIP TAX COLLECTOR,,,Overvotes,0,0,0,0
Juniata,LACK TOWNSHIP TAX COLLECTOR,,,Undervotes,109,95,14,0
Juniata,LACK TOWNSHIP JUDGE OF ELECTIONS,,,Write-ins,10,9,1,0
Juniata,LACK TOWNSHIP JUDGE OF ELECTIONS,,,Overvotes,0,0,0,0
Juniata,LACK TOWNSHIP JUDGE OF ELECTIONS,,,Undervotes,120,103,17,0
Juniata,LACK TOWNSHIP INSPECTOR OF ELECTIONS,,DEM,ELIZABETH ANNE NAUGLE,22,17,5,0
Juniata,LACK TOWNSHIP INSPECTOR OF ELECTIONS,,REP,JANE B. SHEARER,104,92,12,0
Juniata,LACK TOWNSHIP INSPECTOR OF ELECTIONS,,,Write-ins,0,0,0,0
Juniata,LACK TOWNSHIP INSPECTOR OF ELECTIONS,,,Overvotes,1,0,1,0
Juniata,LACK TOWNSHIP INSPECTOR OF ELECTIONS,,,Undervotes,3,3,0,0
Juniata,MIFFLIN BOROUGH MAYOR,,,Write-ins,23,23,0,0
Juniata,MIFFLIN BOROUGH MAYOR,,,Overvotes,0,0,0,0
Juniata,MIFFLIN BOROUGH MAYOR,,,Undervotes,57,47,10,0
Juniata,MIFFLIN BOROUGH COUNCILMAN,,,Write-ins,62,59,3,0
Juniata,MIFFLIN BOROUGH COUNCILMAN,,,Overvotes,0,0,0,0
Juniata,MIFFLIN BOROUGH COUNCILMAN,,,Undervotes,258,221,37,0
Juniata,MIFFLIN BOROUGH AUDITOR,,,Write-ins,9,9,0,0
Juniata,MIFFLIN BOROUGH AUDITOR,,,Overvotes,0,0,0,0
Juniata,MIFFLIN BOROUGH AUDITOR,,,Undervotes,71,61,10,0
Juniata,MIFFLIN BOROUGH AUDITOR 4yr,,,Write-ins,8,8,0,0
Juniata,MIFFLIN BOROUGH AUDITOR 4yr,,,Overvotes,0,0,0,0
Juniata,MIFFLIN BOROUGH AUDITOR 4yr,,,Undervotes,72,62,10,0
Juniata,MIFFLIN BOROUGH AUDITOR 2yr,,,Write-ins,7,7,0,0
Juniata,MIFFLIN BOROUGH AUDITOR 2yr,,,Overvotes,0,0,0,0
Juniata,MIFFLIN BOROUGH AUDITOR 2yr,,,Undervotes,73,63,10,0
Juniata,MIFFLIN BOROUGH TAX COLLECTOR,,REP,MARIAH HUFF,56,50,6,0
Juniata,MIFFLIN BOROUGH TAX COLLECTOR,,,Write-ins,1,1,0,0
Juniata,MIFFLIN BOROUGH TAX COLLECTOR,,,Overvotes,0,0,0,0
Juniata,MIFFLIN BOROUGH TAX COLLECTOR,,,Undervotes,23,19,4,0
Juniata,MIFFLIN BOROUGH JUDGE OF ELECTIONS,,,Write-ins,9,9,0,0
Juniata,MIFFLIN BOROUGH JUDGE OF ELECTIONS,,,Overvotes,0,0,0,0
Juniata,MIFFLIN BOROUGH JUDGE OF ELECTIONS,,,Undervotes,71,61,10,0
Juniata,MIFFLIN BOROUGH INSPECTOR OF ELECTIONS,,,Write-ins,2,2,0,0
Juniata,MIFFLIN BOROUGH INSPECTOR OF ELECTIONS,,,Overvotes,0,0,0,0
Juniata,MIFFLIN BOROUGH INSPECTOR OF ELECTIONS,,,Undervotes,78,68,10,0
Juniata,MIFFLINTOWN BOROUGH MAYOR,,REP,ROXANN MCGINNIS,129,113,16,0
Juniata,MIFFLINTOWN BOROUGH MAYOR,,,Write-ins,3,3,0,0
Juniata,MIFFLINTOWN BOROUGH MAYOR,,,Overvotes,0,0,0,0
Juniata,MIFFLINTOWN BOROUGH MAYOR,,,Undervotes,28,20,8,0
Juniata,MIFFLINTOWN BOROUGH COUNCILMAN,,REP,SAMUEL E. KLINGER,119,108,11,0
Juniata,MIFFLINTOWN BOROUGH COUNCILMAN,,,Write-ins,7,7,0,0
Juniata,MIFFLINTOWN BOROUGH COUNCILMAN,,,Overvotes,0,0,0,0
Juniata,MIFFLINTOWN BOROUGH COUNCILMAN,,,Undervotes,194,157,37,0
Juniata,MIFFLINTOWN BOROUGH AUDITOR,,REP,KATHY SINGER,130,116,14,0
Juniata,MIFFLINTOWN BOROUGH AUDITOR,,,Write-ins,2,2,0,0
Juniata,MIFFLINTOWN BOROUGH AUDITOR,,,Overvotes,0,0,0,0
Juniata,MIFFLINTOWN BOROUGH AUDITOR,,,Undervotes,28,18,10,0
Juniata,MIFFLINTOWN BOROUGH AUDITOR 4yr,,,Write-ins,14,14,0,0
Juniata,MIFFLINTOWN BOROUGH AUDITOR 4yr,,,Overvotes,0,0,0,0
Juniata,MIFFLINTOWN BOROUGH AUDITOR 4yr,,,Undervotes,146,122,24,0
Juniata,MIFFLINTOWN BOROUGH AUDITOR 2yr,,REP,LOGAN KEHLER,116,103,13,0
Juniata,MIFFLINTOWN BOROUGH AUDITOR 2yr,,,Write-ins,1,1,0,0
Juniata,MIFFLINTOWN BOROUGH AUDITOR 2yr,,,Overvotes,0,0,0,0
Juniata,MIFFLINTOWN BOROUGH AUDITOR 2yr,,,Undervotes,43,32,11,0
Juniata,MIFFLINTOWN BOROUGH TAX COLLECTOR,,DAR,VICKI SHELLENBERGER,143,124,19,0
Juniata,MIFFLINTOWN BOROUGH TAX COLLECTOR,,,Write-ins,1,1,0,0
Juniata,MIFFLINTOWN BOROUGH TAX COLLECTOR,,,Overvotes,0,0,0,0
Juniata,MIFFLINTOWN BOROUGH TAX COLLECTOR,,,Undervotes,16,11,5,0
Juniata,MIFFLINTOWN BOROUGH JUDGE OF ELECTIONS,,,Write-ins,15,13,2,0
Juniata,MIFFLINTOWN BOROUGH JUDGE OF ELECTIONS,,,Overvotes,0,0,0,0
Juniata,MIFFLINTOWN BOROUGH JUDGE OF ELECTIONS,,,Undervotes,145,123,22,0
Juniata,MIFFLINTOWN BOROUGH INSPECTOR OF ELECTIONS,,,Write-ins,12,10,2,0
Juniata,MIFFLINTOWN BOROUGH INSPECTOR OF ELECTIONS,,,Overvotes,0,0,0,0
Juniata,MIFFLINTOWN BOROUGH INSPECTOR OF ELECTIONS,,,Undervotes,148,126,22,0
Juniata,MILFORD TOWNSHIP SUPERVISOR,,REP,G. DANIEL SLAUTTERBACK,486,402,82,2
Juniata,MILFORD TOWNSHIP SUPERVISOR,,,Write-ins,15,12,3,0
Juniata,MILFORD TOWNSHIP SUPERVISOR,,,Overvotes,0,0,0,0
Juniata,MILFORD TOWNSHIP SUPERVISOR,,,Undervotes,80,54,26,0
Juniata,MILFORD TOWNSHIP AUDITOR,,REP,DAVID W. CISNEY,479,397,80,2
Juniata,MILFORD TOWNSHIP AUDITOR,,,Write-ins,7,6,1,0
Juniata,MILFORD TOWNSHIP AUDITOR,,,Overvotes,0,0,0,0
Juniata,MILFORD TOWNSHIP AUDITOR,,,Undervotes,95,65,30,0
Juniata,MILFORD TOWNSHIP AUDITOR 4yr,,DEM,SPENCER MCLAUGHLIN,351,266,84,1
Juniata,MILFORD TOWNSHIP AUDITOR 4yr,,,Write-ins,19,18,1,0
Juniata,MILFORD TOWNSHIP AUDITOR 4yr,,,Overvotes,1,1,0,0
Juniata,MILFORD TOWNSHIP AUDITOR 4yr,,,Undervotes,210,183,26,1
Juniata,MILFORD TOWNSHIP AUDITOR 2yr,,,Write-ins,31,30,1,0
Juniata,MILFORD TOWNSHIP AUDITOR 2yr,,,Overvotes,0,0,0,0
Juniata,MILFORD TOWNSHIP AUDITOR 2yr,,,Undervotes,550,438,110,2
Juniata,MILFORD TOWNSHIP TAX COLLECTOR,,,Write-ins,282,273,9,0
Juniata,MILFORD TOWNSHIP TAX COLLECTOR,,,Overvotes,0,0,0,0
Juniata,MILFORD TOWNSHIP TAX COLLECTOR,,,Undervotes,299,195,102,2
Juniata,MILFORD TOWNSHIP JUDGE OF ELECTIONS,,,Write-ins,34,32,2,0
Juniata,MILFORD TOWNSHIP JUDGE OF ELECTIONS,,,Overvotes,0,0,0,0
Juniata,MILFORD TOWNSHIP JUDGE OF ELECTIONS,,,Undervotes,547,436,109,2
Juniata,MILFORD TOWNSHIP INSPECTOR OF ELECTIONS,,,Write-ins,30,28,2,0
Juniata,MILFORD TOWNSHIP INSPECTOR OF ELECTIONS,,,Overvotes,0,0,0,0
Juniata,MILFORD TOWNSHIP INSPECTOR OF ELECTIONS,,,Undervotes,551,440,109,2
Juniata,MONROE TOWNSHIP SUPERVISOR,,REP,RANDY STUCK,438,402,36,0
Juniata,MONROE TOWNSHIP SUPERVISOR,,,Write-ins,3,2,1,0
Juniata,MONROE TOWNSHIP SUPERVISOR,,,Overvotes,0,0,0,0
Juniata,MONROE TOWNSHIP SUPERVISOR,,,Undervotes,31,24,7,0
Juniata,MONROE TOWNSHIP AUDITOR,,,Write-ins,23,21,2,0
Juniata,MONROE TOWNSHIP AUDITOR,,,Overvotes,0,0,0,0
Juniata,MONROE TOWNSHIP AUDITOR,,,Undervotes,449,407,42,0
Juniata,MONROE TOWNSHIP TAX COLLECTOR,,REP,MICHELE EBRIGHT,449,413,36,0
Juniata,MONROE TOWNSHIP TAX COLLECTOR,,,Write-ins,0,0,0,0
Juniata,MONROE TOWNSHIP TAX COLLECTOR,,,Overvotes,0,0,0,0
Juniata,MONROE TOWNSHIP TAX COLLECTOR,,,Undervotes,23,15,8,0
Juniata,MONROE TOWNSHIP JUDGE OF ELECTIONS,,,Write-ins,37,33,4,0
Juniata,MONROE TOWNSHIP JUDGE OF ELECTIONS,,,Overvotes,0,0,0,0
Juniata,MONROE TOWNSHIP JUDGE OF ELECTIONS,,,Undervotes,435,395,40,0
Juniata,MONROE TOWNSHIP INSPECTOR OF ELECTIONS,,DEM,DANNY J. MARTIN,325,299,26,0
Juniata,MONROE TOWNSHIP INSPECTOR OF ELECTIONS,,,Write-ins,13,13,0,0
Juniata,MONROE TOWNSHIP INSPECTOR OF ELECTIONS,,,Overvotes,0,0,0,0
Juniata,MONROE TOWNSHIP INSPECTOR OF ELECTIONS,,,Undervotes,134,116,18,0
Juniata,PORT ROYAL BOROUGH MAYOR,,,Write-ins,72,67,5,0
Juniata,PORT ROYAL BOROUGH MAYOR,,,Overvotes,0,0,0,0
Juniata,PORT ROYAL BOROUGH MAYOR,,,Undervotes,153,133,20,0
Juniata,PORT ROYAL BOROUGH COUNCILMAN,,REP,GLENDA LEISTER,154,140,14,0
Juniata,PORT ROYAL BOROUGH COUNCILMAN,,REP,NICHOLAS WALTERS,154,142,12,0
Juniata,PORT ROYAL BOROUGH COUNCILMAN,,REP,DANIEL C. STONG,148,133,15,0
Juniata,PORT ROYAL BOROUGH COUNCILMAN,,,Write-ins,13,13,0,0
Juniata,PORT ROYAL BOROUGH COUNCILMAN,,,Overvotes,0,0,0,0
Juniata,PORT ROYAL BOROUGH COUNCILMAN,,,Undervotes,206,172,34,0
Juniata,PORT ROYAL BOROUGH AUDITOR,,,Write-ins,17,15,2,0
Juniata,PORT ROYAL BOROUGH AUDITOR,,,Overvotes,0,0,0,0
Juniata,PORT ROYAL BOROUGH AUDITOR,,,Undervotes,208,185,23,0
Juniata,PORT ROYAL BOROUGH AUDITOR 4yr,,,Write-ins,14,13,1,0
Juniata,PORT ROYAL BOROUGH AUDITOR 4yr,,,Overvotes,0,0,0,0
Juniata,PORT ROYAL BOROUGH AUDITOR 4yr,,,Undervotes,211,187,24,0
Juniata,PORT ROYAL BOROUGH AUDITOR 2yr,,,Write-ins,14,13,1,0
Juniata,PORT ROYAL BOROUGH AUDITOR 2yr,,,Overvotes,0,0,0,0
Juniata,PORT ROYAL BOROUGH AUDITOR 2yr,,,Undervotes,211,187,24,0
Juniata,PORT ROYAL BOROUGH TAX COLLECTOR,,REP,MEGAN F. MILLER,204,186,18,0
Juniata,PORT ROYAL BOROUGH TAX COLLECTOR,,,Write-ins,2,2,0,0
Juniata,PORT ROYAL BOROUGH TAX COLLECTOR,,,Overvotes,0,0,0,0
Juniata,PORT ROYAL BOROUGH TAX COLLECTOR,,,Undervotes,19,12,7,0
Juniata,PORT ROYAL BOROUGH JUDGE OF ELECTIONS,,,Write-ins,17,16,1,0
Juniata,PORT ROYAL BOROUGH JUDGE OF ELECTIONS,,,Overvotes,0,0,0,0
Juniata,PORT ROYAL BOROUGH JUDGE OF ELECTIONS,,,Undervotes,208,184,24,0
Juniata,PORT ROYAL BOROUGH INSPECTOR OF ELECTIONS,,REP,CATHY JO BRADY,186,173,13,0
Juniata,PORT ROYAL BOROUGH INSPECTOR OF ELECTIONS,,,Write-ins,9,6,3,0
Juniata,PORT ROYAL BOROUGH INSPECTOR OF ELECTIONS,,,Overvotes,0,0,0,0
Juniata,PORT ROYAL BOROUGH INSPECTOR OF ELECTIONS,,,Undervotes,30,21,9,0
Juniata,SPRUCE HILL TOWNSHIP SUPERVISOR,,REP,"CHARLES D. BRYNER, JR.",213,195,18,0
