county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Potter,Abbott Township,Superior Court Retention - Alice Beck Dubow,,,Overvotes,0,0,0,0
Potter,Abbott Township,Superior Court Retention - Alice Beck Dubow,,,Undervotes,3,3,0,0
Potter,Abbott Township,Commonwealth Court Retention - Michael H Wojcik,,,Yes,34,26,8,0
Potter,Abbott Township,Commonwealth Court Retention - Michael H Wojcik,,,No,76,72,4,0
Potter,Abbott Township,Commonwealth Court Retention - Michael H Wojcik,,,Overvotes,0,0,0,0
Potter,Abbott Township,Commonwealth Court Retention - Michael H Wojcik,,,Undervotes,3,3,0,0
Potter,Allegany Township,Registered Voters,,,,275,,,
Potter,Allegany Township,Ballots Cast,,,,152,133,19,0
Potter,Allegany Township,Ballots Cast Blank,,,,0,0,0,0
Potter,Allegany Township,Judge of the Superior Court,,DEM,Brandon Neuman,29,21,8,0
Potter,Allegany Township,Judge of the Superior Court,,REP,Maria Battista,115,105,10,0
Potter,Allegany Township,Judge of the Superior Court,,LBR,Daniel Wassmer,1,1,0,0
Potter,Allegany Township,Judge of the Superior Court,,,Write-ins,0,0,0,0
Potter,Allegany Township,Judge of the Superior Court,,,Overvotes,0,0,0,0
Potter,Allegany Township,Judge of the Superior Court,,,Undervotes,7,6,1,0
Potter,Allegany Township,Judge of the Commonwealth Court,,DEM,Stella Tsai,26,18,8,0
Potter,Allegany Township,Judge of the Commonwealth Court,,REP,Matt Wolford,119,109,10,0
Potter,Allegany Township,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0
Potter,Allegany Township,Judge of the Commonwealth Court,,,Overvotes,0,0,0,0
Potter,Allegany Township,Judge of the Commonwealth Court,,,Undervotes,7,6,1,0
Potter,Allegany Township,District Attorney,,REP,Andy Watson,126,112,14,0
Potter,Allegany Township,District Attorney,,,Write-ins,3,1,2,0
Potter,Allegany Township,District Attorney,,,Overvotes,0,0,0,0
Potter,Allegany Township,District Attorney,,,Undervotes,23,20,3,0
Potter,Allegany Township,Coroner,,REP,Kevin J Dusenbury,131,114,17,0
Potter,Allegany Township,Coroner,,,Write-ins,1,1,0,0
Potter,Allegany Township,Coroner,,,Overvotes,0,0,0,0
Potter,Allegany Township,Coroner,,,Undervotes,20,18,2,0
Potter,Allegany Township,School Director Region 3,Coudersport Area,,Write-ins,0,0,0,0
Potter,Allegany Township,School Director Region 3,Coudersport Area,,Overvotes,0,0,0,0
Potter,Allegany Township,School Director Region 3,Coudersport Area,,Undervotes,13,11,2,0
Potter,Allegany Township,School Director Region 1,Northern Potter,REP,David M Knowles,78,70,8,0
Potter,Allegany Township,School Director Region 1,Northern Potter,,Write-ins,4,4,0,0
Potter,Allegany Township,School Director Region 1,Northern Potter,,Overvotes,0,0,0,0
Potter,Allegany Township,School Director Region 1,Northern Potter,,Undervotes,75,66,9,0
Potter,Allegany Township,Township Supervisor,Allegany Township,REP,Jessica Coffed,132,118,14,0
Potter,Allegany Township,Township Supervisor,Allegany Township,,Write-ins,5,3,2,0
Potter,Allegany Township,Township Supervisor,Allegany Township,,Overvotes,0,0,0,0
Potter,Allegany Township,Township Supervisor,Allegany Township,,Undervotes,15,12,3,0
Potter,Allegany Township,Auditor (6 Year),Allegany Township,,Write-ins,13,12,1,0
Potter,Allegany Township,Auditor (6 Year),Allegany Township,,Overvotes,0,0,0,0
Potter,Allegany Township,Auditor (6 Year),Allegany Township,,Undervotes,139,121,18,0
Potter,Allegany Township,Auditor (4 Year),Allegany Township,,Write-ins,5,4,1,0
Potter,Allegany Township,Auditor (4 Year),Allegany Township,,Overvotes,0,0,0,0
Potter,Allegany Township,Auditor (4 Year),Allegany Township,,Undervotes,147,129,18,0
Potter,Allegany Township,Tax Collector,Allegany Township,REP,Joy Currier,143,125,18,0
Potter,Allegany Township,Tax Collector,Allegany Township,,Write-ins,1,1,0,0
Potter,Allegany Township,Tax Collector,Allegany Township,,Overvotes,0,0,0,0
Potter,Allegany Township,Tax Collector,Allegany Township,,Undervotes,8,7,1,0
Potter,Allegany Township,Judge of Elections,Allegany Township,REP,Debera Stilson,140,124,16,0
Potter,Allegany Township,Judge of Elections,Allegany Township,,Write-ins,0,0,0,0
Potter,Allegany Township,Judge of Elections,Allegany Township,,Overvotes,0,0,0,0
Potter,Allegany Township,Judge of Elections,Allegany Township,,Undervotes,12,9,3,0
Potter,Allegany Township,Inspector of Elections,Allegany Township,REP,Shelley Butler,138,121,17,0
Potter,Allegany Township,Inspector of Elections,Allegany Township,,Write-ins,6,6,0,0
Potter,Allegany Township,Inspector of Elections,Allegany Township,,Overvotes,0,0,0,0
Potter,Allegany Township,Inspector of Elections,Allegany Township,,Undervotes,8,6,2,0
Potter,Allegany Township,Supreme Court Retention - Christine Donohue,,,Yes,39,29,10,0
Potter,Allegany Township,Supreme Court Retention - Christine Donohue,,,No,111,103,8,0
Potter,Allegany Township,Supreme Court Retention - Christine Donohue,,,Overvotes,0,0,0,0
Potter,Allegany Township,Supreme Court Retention - Christine Donohue,,,Undervotes,2,1,1,0
Potter,Allegany Township,Supreme Court Retention - Kevin M Dougherty,,,Yes,40,29,11,0
Potter,Allegany Township,Supreme Court Retention - Kevin M Dougherty,,,No,108,101,7,0
Potter,Allegany Township,Supreme Court Retention - Kevin M Dougherty,,,Overvotes,0,0,0,0
Potter,Allegany Township,Supreme Court Retention - Kevin M Dougherty,,,Undervotes,4,3,1,0
Potter,Allegany Township,Supreme Court Retention - David Wecht,,,Yes,38,28,10,0
Potter,Allegany Township,Supreme Court Retention - David Wecht,,,No,110,102,8,0
Potter,Allegany Township,Supreme Court Retention - David Wecht,,,Overvotes,0,0,0,0
Potter,Allegany Township,Supreme Court Retention - David Wecht,,,Undervotes,4,3,1,0
Potter,Allegany Township,Superior Court Retention - Alice Beck Dubow,,,Yes,47,35,12,0
Potter,Allegany Township,Superior Court Retention - Alice Beck Dubow,,,No,98,93,5,0
Potter,Allegany Township,Superior Court Retention - Alice Beck Dubow,,,Overvotes,0,0,0,0
Potter,Allegany Township,Superior Court Retention - Alice Beck Dubow,,,Undervotes,7,5,2,0
Potter,Allegany Township,Commonwealth Court Retention - Michael H Wojcik,,,Yes,47,34,13,0
Potter,Allegany Township,Commonwealth Court Retention - Michael H Wojcik,,,No,100,95,5,0
Potter,Allegany Township,Commonwealth Court Retention - Michael H Wojcik,,,Overvotes,0,0,0,0
Potter,Allegany Township,Commonwealth Court Retention - Michael H Wojcik,,,Undervotes,5,4,1,0
Potter,Austin Borough,Registered Voters,,,,320,,,
Potter,Austin Borough,Ballots Cast,,,,170,156,14,0
Potter,Austin Borough,Ballots Cast Blank,,,,0,0,0,0
Potter,Austin Borough,Judge of the Superior Court,,DEM,Brandon Neuman,56,47,9,0
Potter,Austin Borough,Judge of the Superior Court,,REP,Maria Battista,105,101,4,0
Potter,Austin Borough,Judge of the Superior Court,,LBR,Daniel Wassmer,3,3,0,0
Potter,Austin Borough,Judge of the Superior Court,,,Write-ins,1,1,0,0
Potter,Austin Borough,Judge of the Superior Court,,,Overvotes,0,0,0,0
Potter,Austin Borough,Judge of the Superior Court,,,Undervotes,5,4,1,0
Potter,Austin Borough,Judge of the Commonwealth Court,,DEM,Stella Tsai,53,44,9,0
Potter,Austin Borough,Judge of the Commonwealth Court,,REP,Matt Wolford,109,105,4,0
Potter,Austin Borough,Judge of the Commonwealth Court,,,Write-ins,2,2,0,0
Potter,Austin Borough,Judge of the Commonwealth Court,,,Overvotes,0,0,0,0
Potter,Austin Borough,Judge of the Commonwealth Court,,,Undervotes,6,5,1,0
Potter,Austin Borough,District Attorney,,REP,Andy Watson,127,120,7,0
Potter,Austin Borough,District Attorney,,,Write-ins,9,9,0,0
Potter,Austin Borough,District Attorney,,,Overvotes,0,0,0,0
Potter,Austin Borough,District Attorney,,,Undervotes,34,27,7,0
Potter,Austin Borough,Coroner,,REP,Kevin J Dusenbury,152,142,10,0
Potter,Austin Borough,Coroner,,,Write-ins,2,2,0,0
Potter,Austin Borough,Coroner,,,Overvotes,0,0,0,0
Potter,Austin Borough,Coroner,,,Undervotes,16,12,4,0
Potter,Austin Borough,School Director Region 1,Austin Area,REP,Donald A Ayers,144,134,10,0
Potter,Austin Borough,School Director Region 1,Austin Area,,Write-ins,83,82,1,0
Potter,Austin Borough,School Director Region 1,Austin Area,,Overvotes,0,0,0,0
Potter,Austin Borough,School Director Region 1,Austin Area,,Undervotes,113,96,17,0
Potter,Austin Borough,Mayor,Austin Borough,REP,James R Setzer,63,56,7,0
Potter,Austin Borough,Mayor,Austin Borough,,Write-ins,80,80,0,0
Potter,Austin Borough,Mayor,Austin Borough,,Overvotes,0,0,0,0
Potter,Austin Borough,Mayor,Austin Borough,,Undervotes,27,20,7,0
Potter,Austin Borough,Borough Council (4 Year),Austin Borough,REP,Matthew Nichols,136,128,8,0
Potter,Austin Borough,Borough Council (4 Year),Austin Borough,,Write-ins,161,159,2,0
Potter,Austin Borough,Borough Council (4 Year),Austin Borough,,Overvotes,0,0,0,0
Potter,Austin Borough,Borough Council (4 Year),Austin Borough,,Undervotes,213,181,32,0
Potter,Austin Borough,Borough Council (2 Year),Austin Borough,REP,Jennifer Dean-Inman,120,113,7,0
Potter,Austin Borough,Borough Council (2 Year),Austin Borough,,Write-ins,91,89,2,0
Potter,Austin Borough,Borough Council (2 Year),Austin Borough,,Overvotes,0,0,0,0
Potter,Austin Borough,Borough Council (2 Year),Austin Borough,,Undervotes,129,110,19,0
Potter,Austin Borough,Tax Collector,Austin Borough,DEM,Deborah Walden,152,138,14,0
Potter,Austin Borough,Tax Collector,Austin Borough,,Write-ins,1,1,0,0
Potter,Austin Borough,Tax Collector,Austin Borough,,Overvotes,0,0,0,0
Potter,Austin Borough,Tax Collector,Austin Borough,,Undervotes,17,17,0,0
Potter,Austin Borough,Judge of Elections,Austin Borough,REP,Jacqueline Dynda,53,46,7,0
Potter,Austin Borough,Judge of Elections,Austin Borough,,Write-ins,99,98,1,0
Potter,Austin Borough,Judge of Elections,Austin Borough,,Overvotes,0,0,0,0
Potter,Austin Borough,Judge of Elections,Austin Borough,,Undervotes,18,12,6,0
Potter,Austin Borough,Inspector of Elections,Austin Borough,REP,Barbara Beyer,64,55,9,0
Potter,Austin Borough,Inspector of Elections,Austin Borough,,Write-ins,85,83,2,0
Potter,Austin Borough,Inspector of Elections,Austin Borough,,Overvotes,0,0,0,0
Potter,Austin Borough,Inspector of Elections,Austin Borough,,Undervotes,21,18,3,0
Potter,Austin Borough,Supreme Court Retention - Christine Donohue,,,Yes,66,59,7,0
Potter,Austin Borough,Supreme Court Retention - Christine Donohue,,,No,93,89,4,0
Potter,Austin Borough,Supreme Court Retention - Christine Donohue,,,Overvotes,0,0,0,0
Potter,Austin Borough,Supreme Court Retention - Christine Donohue,,,Undervotes,11,8,3,0
Potter,Austin Borough,Supreme Court Retention - Kevin M Dougherty,,,Yes,69,61,8,0
Potter,Austin Borough,Supreme Court Retention - Kevin M Dougherty,,,No,90,87,3,0
Potter,Austin Borough,Supreme Court Retention - Kevin M Dougherty,,,Overvotes,0,0,0,0
Potter,Austin Borough,Supreme Court Retention - Kevin M Dougherty,,,Undervotes,11,8,3,0
Potter,Austin Borough,Supreme Court Retention - David Wecht,,,Yes,67,60,7,0
Potter,Austin Borough,Supreme Court Retention - David Wecht,,,No,92,89,3,0
Potter,Austin Borough,Supreme Court Retention - David Wecht,,,Overvotes,0,0,0,0
Potter,Austin Borough,Supreme Court Retention - David Wecht,,,Undervotes,11,7,4,0
Potter,Austin Borough,Superior Court Retention - Alice Beck Dubow,,,Yes,73,64,9,0
Potter,Austin Borough,Superior Court Retention - Alice Beck Dubow,,,No,88,86,2,0
Potter,Austin Borough,Superior Court Retention - Alice Beck Dubow,,,Overvotes,0,0,0,0
Potter,Austin Borough,Superior Court Retention - Alice Beck Dubow,,,Undervotes,9,6,3,0
Potter,Austin Borough,Commonwealth Court Retention - Michael H Wojcik,,,Yes,73,64,9,0
Potter,Austin Borough,Commonwealth Court Retention - Michael H Wojcik,,,No,87,85,2,0
Potter,Austin Borough,Commonwealth Court Retention - Michael H Wojcik,,,Overvotes,0,0,0,0
Potter,Austin Borough,Commonwealth Court Retention - Michael H Wojcik,,,Undervotes,10,7,3,0
Potter,Bingham Township,Registered Voters,,,,319,,,
Potter,Bingham Township,Ballots Cast,,,,137,125,12,0
Potter,Bingham Township,Ballots Cast Blank,,,,0,0,0,0
Potter,Bingham Township,Judge of the Superior Court,,DEM,Brandon Neuman,25,18,7,0
Potter,Bingham Township,Judge of the Superior Court,,REP,Maria Battista,107,104,3,0
Potter,Bingham Township,Judge of the Superior Court,,LBR,Daniel Wassmer,1,0,1,0
Potter,Bingham Township,Judge of the Superior Court,,,Write-ins,0,0,0,0
Potter,Bingham Township,Judge of the Superior Court,,,Overvotes,0,0,0,0
Potter,Bingham Township,Judge of the Superior Court,,,Undervotes,4,3,1,0
Potter,Bingham Township,Judge of the Commonwealth Court,,DEM,Stella Tsai,24,16,8,0
Potter,Bingham Township,Judge of the Commonwealth Court,,REP,Matt Wolford,109,106,3,0
Potter,Bingham Township,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0
Potter,Bingham Township,Judge of the Commonwealth Court,,,Overvotes,0,0,0,0
Potter,Bingham Township,Judge of the Commonwealth Court,,,Undervotes,4,3,1,0
Potter,Bingham Township,District Attorney,,REP,Andy Watson,119,111,8,0
Potter,Bingham Township,District Attorney,,,Write-ins,3,2,1,0
Potter,Bingham Township,District Attorney,,,Overvotes,0,0,0,0
Potter,Bingham Township,District Attorney,,,Undervotes,15,12,3,0
Potter,Bingham Township,Coroner,,REP,Kevin J Dusenbury,119,112,7,0
Potter,Bingham Township,Coroner,,,Write-ins,4,3,1,0
Potter,Bingham Township,Coroner,,,Overvotes,0,0,0,0
Potter,Bingham Township,Coroner,,,Undervotes,14,10,4,0
Potter,Bingham Township,School Director Region 2,Northern Potter,,Write-ins,7,5,2,0
Potter,Bingham Township,School Director Region 2,Northern Potter,,Overvotes,0,0,0,0
Potter,Bingham Township,School Director Region 2,Northern Potter,,Undervotes,28,23,5,0
Potter,Bingham Township,Township Supervisor,Bingham Township,REP,Matthew F Kio Sr,87,82,5,0
Potter,Bingham Township,Township Supervisor,Bingham Township,,Write-ins,25,24,1,0
Potter,Bingham Township,Township Supervisor,Bingham Township,,Overvotes,0,0,0,0
Potter,Bingham Township,Township Supervisor,Bingham Township,,Undervotes,25,19,6,0
Potter,Bingham Township,Auditor (6 Year),Bingham Township,,Write-ins,5,4,1,0
Potter,Bingham Township,Auditor (6 Year),Bingham Township,,Overvotes,0,0,0,0
Potter,Bingham Township,Auditor (6 Year),Bingham Township,,Undervotes,132,121,11,0
Potter,Bingham Township,Auditor (4 Year),Bingham Township,,Write-ins,4,4,0,0
Potter,Bingham Township,Auditor (4 Year),Bingham Township,,Overvotes,0,0,0,0
Potter,Bingham Township,Auditor (4 Year),Bingham Township,,Undervotes,133,121,12,0
Potter,Bingham Township,Auditor (2 Year),Bingham Township,REP,Sally I Kio,117,111,6,0
Potter,Bingham Township,Auditor (2 Year),Bingham Township,,Write-ins,1,1,0,0
Potter,Bingham Township,Auditor (2 Year),Bingham Township,,Overvotes,0,0,0,0
Potter,Bingham Township,Auditor (2 Year),Bingham Township,,Undervotes,19,13,6,0
Potter,Bingham Township,Tax Collector,Bingham Township,REP,Robert White,120,110,10,0
Potter,Bingham Township,Tax Collector,Bingham Township,,Write-ins,4,4,0,0
Potter,Bingham Township,Tax Collector,Bingham Township,,Overvotes,0,0,0,0
Potter,Bingham Township,Tax Collector,Bingham Township,,Undervotes,13,11,2,0
Potter,Bingham Township,Judge of Elections,Bingham Township,,Write-ins,17,15,2,0
Potter,Bingham Township,Judge of Elections,Bingham Township,,Overvotes,0,0,0,0
Potter,Bingham Township,Judge of Elections,Bingham Township,,Undervotes,120,110,10,0
Potter,Bingham Township,Inspector of Elections,Bingham Township,,Write-ins,6,5,1,0
Potter,Bingham Township,Inspector of Elections,Bingham Township,,Overvotes,0,0,0,0
Potter,Bingham Township,Inspector of Elections,Bingham Township,,Undervotes,131,120,11,0
Potter,Bingham Township,Supreme Court Retention - Christine Donohue,,,Yes,29,21,8,0
Potter,Bingham Township,Supreme Court Retention - Christine Donohue,,,No,101,99,2,0
Potter,Bingham Township,Supreme Court Retention - Christine Donohue,,,Overvotes,0,0,0,0
Potter,Bingham Township,Supreme Court Retention - Christine Donohue,,,Undervotes,7,5,2,0
Potter,Bingham Township,Supreme Court Retention - Kevin M Dougherty,,,Yes,32,25,7,0
Potter,Bingham Township,Supreme Court Retention - Kevin M Dougherty,,,No,98,96,2,0
Potter,Bingham Township,Supreme Court Retention - Kevin M Dougherty,,,Overvotes,0,0,0,0
Potter,Bingham Township,Supreme Court Retention - Kevin M Dougherty,,,Undervotes,7,4,3,0
Potter,Bingham Township,Supreme Court Retention - David Wecht,,,Yes,29,21,8,0
Potter,Bingham Township,Supreme Court Retention - David Wecht,,,No,101,99,2,0
Potter,Bingham Township,Supreme Court Retention - David Wecht,,,Overvotes,0,0,0,0
Potter,Bingham Township,Supreme Court Retention - David Wecht,,,Undervotes,7,5,2,0
Potter,Bingham Township,Superior Court Retention - Alice Beck Dubow,,,Yes,35,25,10,0
Potter,Bingham Township,Superior Court Retention - Alice Beck Dubow,,,No,98,98,0,0
Potter,Bingham Township,Superior Court Retention - Alice Beck Dubow,,,Overvotes,0,0,0,0
Potter,Bingham Township,Superior Court Retention - Alice Beck Dubow,,,Undervotes,4,2,2,0
Potter,Bingham Township,Commonwealth Court Retention - Michael H Wojcik,,,Yes,32,22,10,0
Potter,Bingham Township,Commonwealth Court Retention - Michael H Wojcik,,,No,101,101,0,0
Potter,Bingham Township,Commonwealth Court Retention - Michael H Wojcik,,,Overvotes,0,0,0,0
Potter,Bingham Township,Commonwealth Court Retention - Michael H Wojcik,,,Undervotes,4,2,2,0
Potter,Clara Township,Registered Voters,,,,134,,,
Potter,Clara Township,Ballots Cast,,,,76,64,12,0
Potter,Clara Township,Ballots Cast Blank,,,,0,0,0,0
Potter,Clara Township,Judge of the Superior Court,,DEM,Brandon Neuman,15,8,7,0
Potter,Clara Township,Judge of the Superior Court,,REP,Maria Battista,57,53,4,0
Potter,Clara Township,Judge of the Superior Court,,LBR,Daniel Wassmer,0,0,0,0
Potter,Clara Township,Judge of the Superior Court,,,Write-ins,0,0,0,0
Potter,Clara Township,Judge of the Superior Court,,,Overvotes,0,0,0,0
Potter,Clara Township,Judge of the Superior Court,,,Undervotes,4,3,1,0
Potter,Clara Township,Judge of the Commonwealth Court,,DEM,Stella Tsai,15,8,7,0
Potter,Clara Township,Judge of the Commonwealth Court,,REP,Matt Wolford,56,52,4,0
Potter,Clara Township,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0
Potter,Clara Township,Judge of the Commonwealth Court,,,Overvotes,0,0,0,0
Potter,Clara Township,Judge of the Commonwealth Court,,,Undervotes,5,4,1,0
Potter,Clara Township,District Attorney,,REP,Andy Watson,59,52,7,0
Potter,Clara Township,District Attorney,,,Write-ins,3,3,0,0
Potter,Clara Township,District Attorney,,,Overvotes,0,0,0,0
Potter,Clara Township,District Attorney,,,Undervotes,14,9,5,0
Potter,Clara Township,Coroner,,REP,Kevin J Dusenbury,68,59,9,0
Potter,Clara Township,Coroner,,,Write-ins,0,0,0,0
Potter,Clara Township,Coroner,,,Overvotes,0,0,0,0
Potter,Clara Township,Coroner,,,Undervotes,8,5,3,0
Potter,Clara Township,School Director Region 3,Oswayo Valley,DEM,Donald A Serkleski,21,13,8,0
Potter,Clara Township,School Director Region 3,Oswayo Valley,REP,Wanda Lee West,52,48,4,0
Potter,Clara Township,School Director Region 3,Oswayo Valley,,Write-ins,0,0,0,0
Potter,Clara Township,School Director Region 3,Oswayo Valley,,Overvotes,0,0,0,0
Potter,Clara Township,School Director Region 3,Oswayo Valley,,Undervotes,3,3,0,0
Potter,Clara Township,Township Supervisor,Clara Township,,Write-ins,32,32,0,0
Potter,Clara Township,Township Supervisor,Clara Township,,Overvotes,0,0,0,0
Potter,Clara Township,Township Supervisor,Clara Township,,Undervotes,44,32,12,0
Potter,Clara Township,Auditor (6 Year),Clara Township,,Write-ins,7,7,0,0
Potter,Clara Township,Auditor (6 Year),Clara Township,,Overvotes,0,0,0,0
Potter,Clara Township,Auditor (6 Year),Clara Township,,Undervotes,69,57,12,0
Potter,Clara Township,Auditor (4 Year),Clara Township,,Write-ins,7,7,0,0
Potter,Clara Township,Auditor (4 Year),Clara Township,,Overvotes,0,0,0,0
Potter,Clara Township,Auditor (4 Year),Clara Township,,Undervotes,69,57,12,0
Potter,Clara Township,Auditor (2 Year),Clara Township,REP,Clifton Elwood Farr Sr,54,48,6,0
Potter,Clara Township,Auditor (2 Year),Clara Township,,Write-ins,4,4,0,0
Potter,Clara Township,Auditor (2 Year),Clara Township,,Overvotes,0,0,0,0
Potter,Clara Township,Auditor (2 Year),Clara Township,,Undervotes,18,12,6,0
Potter,Clara Township,Tax Collector,Clara Township,REP,Cheryl Barshinger,69,61,8,0
Potter,Clara Township,Tax Collector,Clara Township,,Write-ins,0,0,0,0
Potter,Clara Township,Tax Collector,Clara Township,,Overvotes,0,0,0,0
Potter,Clara Township,Tax Collector,Clara Township,,Undervotes,7,3,4,0
Potter,Clara Township,Judge of Elections,Clara Township,REP,Amberly C Costello,63,57,6,0
Potter,Clara Township,Judge of Elections,Clara Township,,Write-ins,0,0,0,0
Potter,Clara Township,Judge of Elections,Clara Township,,Overvotes,0,0,0,0
Potter,Clara Township,Judge of Elections,Clara Township,,Undervotes,13,7,6,0
Potter,Clara Township,Inspector of Elections,Clara Township,REP,Kelly G Keech,66,60,6,0
Potter,Clara Township,Inspector of Elections,Clara Township,,Write-ins,0,0,0,0
Potter,Clara Township,Inspector of Elections,Clara Township,,Overvotes,0,0,0,0
Potter,Clara Township,Inspector of Elections,Clara Township,,Undervotes,10,4,6,0
Potter,Clara Township,Supreme Court Retention - Christine Donohue,,,Yes,20,13,7,0
Potter,Clara Township,Supreme Court Retention - Christine Donohue,,,No,51,46,5,0
Potter,Clara Township,Supreme Court Retention - Christine Donohue,,,Overvotes,0,0,0,0
