county,office,district,party,candidate,votes,election_day,mail,provisional
Tioga,Registered Voters,,,,26541,0,0,0
Tioga,Ballots Cast,,,,10713,8903,1804,6
Tioga,Ballots Cast Blank,,,,3,1,2,0
Tioga,Judge of the Superior Court,,REP,Maria Battista,7230,6500,726,4
Tioga,Judge of the Superior Court,,DEM,Brandon Neuman,2936,1964,970,2
Tioga,Judge of the Superior Court,,LBR,Daniel Wassmer,194,154,40,0
Tioga,Judge of the Superior Court,,,Write-ins,9,9,0,0
Tioga,Judge of the Commonwealth Court,,REP,Matt Wolford,7345,6588,753,4
Tioga,Judge of the Commonwealth Court,,DEM,Stella Tsai,2998,2013,983,2
Tioga,Judge of the Commonwealth Court,,,Write-ins,7,7,0,0
Tioga,Prothonotary and Clerk of Courts,,D/R,Heather A Lundgren,8770,7272,1492,6
Tioga,Prothonotary and Clerk of Courts,,,Write-ins,727,646,81,0
Tioga,Sheriff,,D/R,Frank Levindoski,9757,8151,1600,6
Tioga,Sheriff,,,Write-ins,106,95,11,0
Tioga,Treasurer,,D/R,Kera L Hackett,9493,7930,1557,6
Tioga,Treasurer,,,Write-ins,43,32,11,0
Tioga,Magisterial District Judge,04-3-03,D/R,Tiffany L Cummings,2727,2319,407,1
Tioga,Magisterial District Judge,04-3-03,,Write-ins,30,27,3,0
Tioga,Township Supervisor (6 Year),Bloss Township,REP,Robert F Harzinski,89,83,6,0
Tioga,Township Supervisor (6 Year),Bloss Township,,Write-ins,14,13,1,0
Tioga,Township Supervisor (2 Year),Bloss Township,DEM,Raymond Sherant,96,90,6,0
Tioga,Township Supervisor (2 Year),Bloss Township,,Write-ins,3,3,0,0
Tioga,Township Auditor (6 Year),Bloss Township,,Write-ins,5,3,2,0
Tioga,Township Auditor (4 Year),Bloss Township,,Write-ins,5,3,2,0
Tioga,Township Auditor (2 Year),Bloss Township,,Write-ins,4,2,2,0
Tioga,Tax Collector,Bloss Township,,Write-ins,7,5,2,0
Tioga,Judge of Elections,,REP,Pamela J DeRemer,109,103,6,0
Tioga,Judge of Elections,,,Write-ins,210,179,31,0
Tioga,Inspector of Elections,,REP,Misty Mattison,63,59,4,0
Tioga,Inspector of Elections,,DEM,Lori Sherant,55,49,6,0
Tioga,Inspector of Elections,,,Write-ins,214,193,21,0
Tioga,School Director Region 2,Southern Tioga,DEM,Janie M. Hilfiger,527,446,81,0
Tioga,School Director Region 2,Southern Tioga,DEM,Michael Casselberry,454,386,68,0
Tioga,School Director Region 2,Southern Tioga,REP,James D Kreger,886,788,98,0
Tioga,School Director Region 2,Southern Tioga,REP,Kyle Heyler,826,738,88,0
Tioga,School Director Region 2,Southern Tioga,,Write-ins,16,15,1,0
Tioga,Supreme Court Retention - Christine Donohue,,,No,5947,5380,564,3
Tioga,Supreme Court Retention - Christine Donohue,,,Yes,4111,2970,1138,3
Tioga,Supreme Court Retention - Kevin M Dougherty,,,No,5941,5359,579,3
Tioga,Supreme Court Retention - Kevin M Dougherty,,,Yes,4091,2970,1118,3
Tioga,Supreme Court Retention - David Wecht,,,No,5945,5367,575,3
Tioga,Supreme Court Retention - David Wecht,,,Yes,4032,2911,1118,3
Tioga,Superior Court Retention - Alice Beck Dubow,,,No,5547,4981,564,2
Tioga,Superior Court Retention - Alice Beck Dubow,,,Yes,4258,3161,1094,3
Tioga,Commonwealth Court Retention - Michael H Wojcik,,,No,5426,4882,543,1
Tioga,Commonwealth Court Retention - Michael H Wojcik,,,Yes,4351,3235,1113,3
Tioga,Court of Common Pleas Retention - George W Wheeler,,,Yes,6837,5653,1179,5
Tioga,Court of Common Pleas Retention - George W Wheeler,,,No,3124,2666,458,0
Tioga,Mayor,Blossburg Borough,REP,Tim Martin,410,365,45,0
Tioga,Mayor,Blossburg Borough,,Write-ins,3,1,2,0
Tioga,Borough Council (4 Year),Blossburg Borough,REP,Kenneth Johnson,334,295,39,0
Tioga,Borough Council (4 Year),Blossburg Borough,REP,Frank A Higgins Jr.,326,286,40,0
Tioga,Borough Council (4 Year),Blossburg Borough,REP,Kallie R Wickman,312,274,38,0
Tioga,Borough Council (4 Year),Blossburg Borough,REP,Jolene Hall,309,274,35,0
Tioga,Borough Council (4 Year),Blossburg Borough,,Write-ins,23,15,8,0
Tioga,Tax Collector,Blossburg Borough,,Write-ins,20,16,4,0
Tioga,Judge of Elections,,REP,Hazel Osborne,379,341,38,0
Tioga,Inspector of Elections,,REP,Joan B MacBlane,252,229,23,0
Tioga,Inspector of Elections,,DEM,Adam Mahonske,174,149,25,0
Tioga,School Director Region 1,Southern Tioga,D/R,Camryn G Moyer,437,364,73,0
Tioga,School Director Region 1,Southern Tioga,,Write-ins,386,370,16,0
Tioga,Township Supervisor (6 Year),Brookfield Township,REP,Jared Clark,92,82,10,0
Tioga,Township Supervisor (6 Year),Brookfield Township,,Write-ins,8,6,2,0
Tioga,Township Auditor (6 Year),Brookfield Township,REP,Erlene Reinhold,101,91,10,0
Tioga,Township Auditor (6 Year),Brookfield Township,,Write-ins,1,0,1,0
