county,office,district,party,candidate,votes
Allegheny,Judge of the Superior Court,,DEM,Brandon Neuman,268750
Allegheny,Judge of the Superior Court,,REP,Maria Battista,121591
Allegheny,Judge of the Superior Court,,LIB,Daniel Wassmer,9658
Allegheny,Judge of the Superior Court,,NON,Write-in,337
Allegheny,Judge of the Superior Court,,,Overvotes,0
Allegheny,Judge of the Superior Court,,,Undervotes,0
Allegheny,Judge of the Commonwealth Court,,DEM,Stella Tsai,271871
Allegheny,Judge of the Commonwealth Court,,REP,Matt Wolford,125117
Allegheny,Judge of the Commonwealth Court,,NON,Write-in,311
Allegheny,Judge of the Commonwealth Court,,,Overvotes,0
Allegheny,Judge of the Commonwealth Court,,,Undervotes,0
Allegheny,Judge of the Court of Common Pleas,,DEM,Amanda Green-Hawkins,253184
Allegheny,Judge of the Court of Common Pleas,,DEM,Heather Schmidt Bresnahan,243460
Allegheny,Judge of the Court of Common Pleas,,DEM,Quita Bridges,242701
Allegheny,Judge of the Court of Common Pleas,,DEM,Jaime Marie Hickton,240057
Allegheny,Judge of the Court of Common Pleas,,DEM,Matthew V. Rudzki,237522
Allegheny,Judge of the Court of Common Pleas,,D/R,Anthony DeLuca,221835
Allegheny,Judge of the Court of Common Pleas,,D/R,Julie Capone,218825
Allegheny,Judge of the Court of Common Pleas,,D/R,Dan Miller,217391
Allegheny,Judge of the Court of Common Pleas,,REP,Michele Santicola,120552
Allegheny,Judge of the Court of Common Pleas,,REP,Alyssa Cowan,107535
Allegheny,Judge of the Court of Common Pleas,,REP,Bryan Neft,101996
Allegheny,Judge of the Court of Common Pleas,,REP,Jackie Obara,101091
Allegheny,Judge of the Court of Common Pleas,,REP,Sarra Terry,95993
Allegheny,Judge of the Court of Common Pleas,,NON,Write-in,3584
Allegheny,Judge of the Court of Common Pleas,,,Overvotes,0
Allegheny,Judge of the Court of Common Pleas,,,Undervotes,0
Allegheny,Sheriff,,DEM,Kevin M. Kraus,283247
Allegheny,Sheriff,,REP,Brian Weismantle,108756
Allegheny,Sheriff,,NON,Write-in,602
Allegheny,Sheriff,,,Overvotes,0
Allegheny,Sheriff,,,Undervotes,0
