county,precinct,office,district,party,candidate,votes
Crawford,Athens Twp,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,23
Crawford,Athens Twp,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,164
Crawford,Athens Twp,JUDGE OF THE SUPERIOR COURT,,LIB,DANIEL WASSMER,6
Crawford,Athens Twp,JUDGE OF THE SUPERIOR COURT,,,SCATTERED,0
Crawford,Beaver Twp,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,45
Crawford,Beaver Twp,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,114
Crawford,Beaver Twp,JUDGE OF THE SUPERIOR COURT,,LIB,DANIEL WASSMER,6
Crawford,Beaver Twp,JUDGE OF THE SUPERIOR COURT,,,SCATTERED,0
Crawford,Bloomfield Twp,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,155
Crawford,Bloomfield Twp,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,299
Crawford,Bloomfield Twp,JUDGE OF THE SUPERIOR COURT,,LIB,DANIEL WASSMER,3
Crawford,Bloomfield Twp,JUDGE OF THE SUPERIOR COURT,,,SCATTERED,0
Crawford,Blooming Valley Boro,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,21
Crawford,Blooming Valley Boro,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,86
Crawford,Blooming Valley Boro,JUDGE OF THE SUPERIOR COURT,,LIB,DANIEL WASSMER,3
Crawford,Blooming Valley Boro,JUDGE OF THE SUPERIOR COURT,,,SCATTERED,0
Crawford,Cambridge Twp,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,183
Crawford,Cambridge Twp,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,261
Crawford,Cambridge Twp,JUDGE OF THE SUPERIOR COURT,,LIB,DANIEL WASSMER,13
Crawford,Cambridge Twp,JUDGE OF THE SUPERIOR COURT,,,SCATTERED,0
Crawford,Cambridge Springs Boro,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,178
Crawford,Cambridge Springs Boro,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,242
Crawford,Cambridge Springs Boro,JUDGE OF THE SUPERIOR COURT,,LIB,DANIEL WASSMER,7
Crawford,Cambridge Springs Boro,JUDGE OF THE SUPERIOR COURT,,,SCATTERED,0
Crawford,Centerville Boro,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,14
Crawford,Centerville Boro,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,41
