county,office,district,party,candidate,votes,election_day,mail,provisional
Berks,Township Auditor (6 Year),Bern Twp,,Write-ins,33,20,13,0
Berks,Township Auditor (4 Year),Bern Twp,REP,Emily L. Bundy,1284,1000,280,4
Berks,Township Auditor (4 Year),Bern Twp,,Write-ins,25,12,13,0
Berks,Township Auditor (2 Year),Bern Twp,,Write-ins,135,123,12,0
Berks,Inspector of Elections,,REP,Beverly L. Miller,622,466,156,0
Berks,School Director Region 2,Schuylkill Valley,D/R,Carol E. Weyandt,1517,1240,275,2
Berks,School Director Region 2,Schuylkill Valley,,Write-ins,60,52,7,1
Berks,Judge of Elections,,DEM,Margaret G. Rumbaugh,198,142,55,1
Berks,Judge of Elections,,REP,Derek Vogel,311,288,22,1
Berks,School Director Region 3,Hamburg Area,REP,Laura B. Lesher,1331,1104,226,1
Berks,School Director Region 3,Hamburg Area,REP,Ryan J. Gebely,1079,889,189,1
Berks,School Director Region 3,Hamburg Area,,Write-ins,20,11,9,0
Berks,Township Supervisor,Upper Bern Twp,REP,Lisabeth A. Lynn,356,303,52,1
Berks,Township Supervisor,Upper Bern Twp,,Write-ins,111,89,22,0
Berks,Tax Collector,Upper Bern Twp,,Write-ins,160,144,16,0
Berks,Township Auditor (6 Year),Upper Bern Twp,REP,Michael A. Fisher,402,340,61,1
Berks,Township Auditor (6 Year),Upper Bern Twp,,Write-ins,7,5,2,0
Berks,Township Auditor (4 Year),Upper Bern Twp,REP,Theresa A. Zimpleman,408,345,62,1
Berks,Township Auditor (4 Year),Upper Bern Twp,,Write-ins,7,5,2,0
Berks,Township Auditor (2 Year),Upper Bern Twp,REP,Scott Zimpleman,410,344,65,1
Berks,Township Auditor (2 Year),Upper Bern Twp,,Write-ins,3,3,0,0
Berks,Judge of Elections,,REP,June C. Weiskircher,422,360,61,1
Berks,Inspector of Elections,,REP,Linda Schmitz,422,361,60,1
Berks,School Director Region 1,Tulpehocken Area,REP,"William T. Palmer, Jr.",810,687,123,0
Berks,School Director Region 1,Tulpehocken Area,,Write-ins,20,16,4,0
Berks,Mayor,Bernville Boro,DEM,Jamie Lynn Schur,88,71,17,0
Berks,Mayor,Bernville Boro,REP,Wayne D. Lesher,92,85,7,0
Berks,Mayor,Bernville Boro,,Write-ins,86,78,8,0
Berks,Borough Council (4 Year),Bernville Boro,DEM,Jamie Lynn Schur,148,126,22,0
Berks,Borough Council (4 Year),Bernville Boro,REP,Jason E. Wenrich,140,124,16,0
Berks,Borough Council (4 Year),Bernville Boro,REP,Wayne D. Lesher,145,133,12,0
Berks,Borough Council (4 Year),Bernville Boro,,Write-ins,34,33,1,0
Berks,Borough Council (2 Year),Bernville Boro,REP,Dennis T. Baver,188,172,16,0
Berks,Borough Council (2 Year),Bernville Boro,,Write-ins,26,24,2,0
Berks,Tax Collector,Bernville Boro,D/R,Deborah L. Craig,233,207,26,0
Berks,Tax Collector,Bernville Boro,,Write-ins,1,1,0,0
Berks,School Director Region 3,Tulpehocken Area,REP,"Harry L. Fox, Jr.",666,563,101,2
Berks,School Director Region 3,Tulpehocken Area,,Write-ins,22,17,4,1
Berks,Township Supervisor,Bethel Twp,DEM,Thomas J. Moorhead,351,265,85,1
Berks,Township Supervisor,Bethel Twp,REP,Michael C. Graby,445,379,65,1
Berks,Township Supervisor,Bethel Twp,,Write-ins,9,9,0,0
Berks,Tax Collector,Bethel Twp,,Write-ins,460,424,35,1
Berks,Township Auditor,Bethel Twp,REP,Stephen M. Batdorf,639,538,99,2
Berks,Township Auditor,Bethel Twp,,Write-ins,13,10,3,0
Berks,Mayor,Birdsboro Boro,REP,Anthony P. Scioli,901,766,135,0
Berks,Mayor,Birdsboro Boro,,Write-ins,49,37,12,0
Berks,Borough Council,Birdsboro Boro,D/R,Nancy L.S. Kauffman,626,500,125,1
Berks,Borough Council,Birdsboro Boro,DEM,Jared Robert Myers,713,552,160,1
Berks,Borough Council,Birdsboro Boro,REP,Matthew Elgonitis,564,502,62,0
Berks,Borough Council,Birdsboro Boro,REP,Anthony Tucci,571,497,74,0
Berks,Borough Council,Birdsboro Boro,LIB,Matthew C. Welch,380,316,63,1
Berks,Borough Council,Birdsboro Boro,,Write-ins,30,25,5,0
Berks,Tax Collector,Birdsboro Boro,REP,Gary Buck,910,759,151,0
Berks,Tax Collector,Birdsboro Boro,,Write-ins,16,9,7,0
Berks,Mayor,Boyertown Boro,REP,Lorraine K. Carnes,662,554,106,2
Berks,Mayor,Boyertown Boro,,Write-ins,31,26,5,0
Berks,Borough Council,Boyertown Boro,DEM,Kristina Rhodes,545,415,129,1
Berks,Borough Council,Boyertown Boro,REP,Charles W. Neubauer,478,406,71,1
Berks,Borough Council,Boyertown Boro,REP,Keith S. Endy,452,386,65,1
Berks,Borough Council,Boyertown Boro,REP,Jeffrey Cascino,428,370,57,1
Berks,Borough Council,Boyertown Boro,,Write-ins,13,8,5,0
Berks,Tax Collector,Boyertown Boro,DEM,Sallie Ann Yerger,753,592,160,1
Berks,Tax Collector,Boyertown Boro,,Write-ins,6,6,0,0
Berks,School Director Region 2,Boyertown Area,DEM,Jason Szczurowski,798,542,253,3
Berks,School Director Region 2,Boyertown Area,REP,Anthony Panarello,826,728,96,2
Berks,School Director Region 2,Boyertown Area,,Write-ins,0,0,0,0
Berks,Inspector of Elections,,REP,Denise K. Lambert,322,276,46,0
Berks,School Director (4 Year),Governor Mifflin,DEM,Caryn Friedlander,4736,3141,1567,28
Berks,School Director (4 Year),Governor Mifflin,DEM,Michele Hill Roby,4479,2933,1520,26
Berks,School Director (4 Year),Governor Mifflin,DEM,Laurie Miller,4421,2892,1501,28
Berks,School Director (4 Year),Governor Mifflin,DEM,Ralph B. Kabakoff,4189,2718,1446,25
Berks,School Director (4 Year),Governor Mifflin,REP,Christina Worley,3816,3170,640,6
Berks,School Director (4 Year),Governor Mifflin,REP,Emily Reppert,3662,3052,603,7
Berks,School Director (4 Year),Governor Mifflin,REP,Lazaro Castellon,3320,2779,537,4
Berks,School Director (4 Year),Governor Mifflin,REP,Janemarie McKay,4166,3420,732,14
Berks,School Director (4 Year),Governor Mifflin,,Write-ins,23,18,4,1
Berks,School Director (2 Year),Governor Mifflin,DEM,Laurie Miller,5101,3450,1616,35
Berks,School Director (2 Year),Governor Mifflin,REP,Andrew Pannafino,3882,3253,625,4
Berks,School Director (2 Year),Governor Mifflin,,Write-ins,6,4,2,0
Berks,Township Supervisor (6 Year),Brecknock Twp,DEM,Ron McClure - Winner by Draw,770,533,233,4
Berks,Township Supervisor (6 Year),Brecknock Twp,REP,Annette C. Baker,770,669,99,2
Berks,Township Supervisor (6 Year),Brecknock Twp,,Write-ins,3,3,0,0
Berks,Township Supervisor (2 Year),Brecknock Twp,DEM,Jason Coyle,824,584,236,4
Berks,Township Supervisor (2 Year),Brecknock Twp,REP,Mary Kozak,728,632,94,2
Berks,Township Supervisor (2 Year),Brecknock Twp,,Write-ins,1,1,0,0
Berks,Tax Collector,Brecknock Twp,NA,Helen Heath,1269,981,283,5
Berks,Tax Collector,Brecknock Twp,,Write-ins,3,2,1,0
Berks,Township Auditor (6 Year),Brecknock Twp,,Write-ins,17,9,8,0
Berks,Township Auditor (4 Year),Brecknock Twp,REP,Shelbie Shupp,1006,845,159,2
Berks,Township Auditor (4 Year),Brecknock Twp,,Write-ins,7,4,3,0
Berks,Township Auditor (2 Year),Brecknock Twp,,Write-ins,34,29,5,0
Berks,Judge of Elections,,REP,Zachary S. Baker,415,353,61,1
Berks,Inspector of Elections,,REP,Deborah L. Guigley,428,361,66,1
Berks,Judge of Elections,,REP,Kerry L. Rogers,589,497,91,1
Berks,School Director Region 2,Twin Valley,REP,Tracy M. Phillips,781,691,90,0
Berks,School Director Region 2,Twin Valley,REP,Jay Oliver,728,640,88,0
Berks,School Director Region 2,Twin Valley,,Write-ins,50,36,14,0
Berks,Township Supervisor,Caernarvon Twp,DEM,Kenneth Parris,678,510,168,0
Berks,Township Supervisor,Caernarvon Twp,REP,Brian Garner,616,562,54,0
Berks,Township Supervisor,Caernarvon Twp,REP,Colt Grazioli,509,468,41,0
Berks,Township Supervisor,Caernarvon Twp,,Write-ins,13,10,3,0
Berks,Tax Collector,Caernarvon Twp,REP,Dorothy Lynn,1009,868,141,0
Berks,Tax Collector,Caernarvon Twp,,Write-ins,17,12,5,0
Berks,Township Auditor (6 Year),Caernarvon Twp,,Write-ins,15,8,7,0
Berks,Township Auditor (4 Year),Caernarvon Twp,,Write-ins,18,11,7,0
Berks,School Director Region 3,Schuylkill Valley,D/R,Lauren J. Matthews,1097,871,224,2
Berks,School Director Region 3,Schuylkill Valley,,Write-ins,14,9,5,0
Berks,Township Supervisor (6 Year),Centre Twp,REP,Daniel B. Unterkofler,971,806,163,2
Berks,Township Supervisor (6 Year),Centre Twp,,Write-ins,18,10,8,0
Berks,Township Supervisor (4 Year),Centre Twp,REP,Melissa A. Krishock,931,779,151,1
Berks,Township Supervisor (4 Year),Centre Twp,,Write-ins,17,11,6,0
Berks,Tax Collector,Centre Twp,DEM,Beth A. Showalter,990,743,245,2
Berks,Tax Collector,Centre Twp,,Write-ins,7,6,1,0
Berks,Township Auditor,Centre Twp,,Write-ins,26,18,8,0
Berks,Inspector of Elections,,REP,Janice Borden,484,411,73,0
Berks,Mayor,Centerport Boro,DEM,Cynthia L. Frankhouser,62,51,11,0
Berks,Mayor,Centerport Boro,,Write-ins,4,4,0,0
Berks,Borough Council,Centerport Boro,DEM,Kimberly A. Edling,36,30,6,0
Berks,Borough Council,Centerport Boro,DEM,Kenneth C. Frankhouser,34,28,6,0
Berks,Borough Council,Centerport Boro,REP,Donna J. Kijak,64,61,3,0
Berks,Borough Council,Centerport Boro,,Write-ins,16,8,8,0
Berks,Tax Collector,Centerport Boro,REP,Rebecca Lynn Hummel,76,67,9,0
Berks,Tax Collector,Centerport Boro,,Write-ins,1,1,0,0
Berks,Township Commissioner (4 Year),Colebrookdale Twp,REP,James Davidheiser,861,671,189,1
Berks,Township Commissioner (4 Year),Colebrookdale Twp,REP,Linwood Bartman,735,591,143,1
Berks,Township Commissioner (4 Year),Colebrookdale Twp,,Write-ins,25,20,5,0
Berks,Township Commissioner (2 Year),Colebrookdale Twp,REP,Matthew Pritchard,998,793,203,2
Berks,Township Commissioner (2 Year),Colebrookdale Twp,,Write-ins,16,12,4,0
Berks,Tax Collector,Colebrookdale Twp,REP,Ursula Gamler,1035,824,209,2
Berks,Tax Collector,Colebrookdale Twp,,Write-ins,26,21,5,0
Berks,Judge of Elections,,REP,Robert Posenauer,631,507,122,2
Berks,Magisterial District Judge,23-2-04,D/R,David L. Yoch,6391,4713,1650,28
Berks,Magisterial District Judge,23-2-04,,Write-ins,54,33,20,1
Berks,Township Commissioner,Cumru Twp,DEM,Mark Ferrero,2581,1697,872,12
Berks,Township Commissioner,Cumru Twp,DEM,David J. Batdorf,2095,1324,760,11
Berks,Township Commissioner,Cumru Twp,D/R,Tonya Liepins Campbell,2402,1621,772,9
Berks,Township Commissioner,Cumru Twp,REP,Lisha L. Rowe,2102,1689,410,3
Berks,Township Commissioner,Cumru Twp,REP,William B. Miller,1585,1290,292,3
Berks,Township Commissioner,Cumru Twp,,Write-ins,29,16,13,0
Berks,Tax Collector,Cumru Twp,DEM,Betsy Z. Diebolt,3694,2573,1106,15
Berks,Tax Collector,Cumru Twp,,Write-ins,28,27,1,0
Berks,Judge of Elections,,DEM,Jennifer R. Redcay,604,374,228,2
Berks,Inspector of Elections,,REP,Steven Blake,557,393,163,1
Berks,Inspector of Elections,,REP,Judith Ingram,507,396,110,1
Berks,Inspector of Elections,,REP,Joy Lisa Drexel,417,346,71,0
Berks,School Director,Brandywine Heights Area,D/R,Matthew Reitenauer,2022,1506,509,7
Berks,School Director,Brandywine Heights Area,DEM,Elisa Hammes,1581,1003,573,5
Berks,School Director,Brandywine Heights Area,DEM,Katherine Klinicki,1610,1027,577,6
Berks,School Director,Brandywine Heights Area,REP,Darlene Hertzog,2014,1706,307,1
Berks,School Director,Brandywine Heights Area,REP,Brian Hohenshilt,1746,1518,226,2
Berks,School Director,Brandywine Heights Area,REP,Zachary Stubits,1636,1426,209,1
Berks,School Director,Brandywine Heights Area,,Write-ins,44,39,5,0
Berks,Township Supervisor,District Twp,DEM,Edward Overberger,288,216,72,0
Berks,Township Supervisor,District Twp,,Write-ins,13,11,2,0
Berks,Tax Collector,District Twp,,Write-ins,46,37,9,0
Berks,Township Auditor (6 Year),District Twp,DEM,Pamela Geisinger,259,188,71,0
Berks,Township Auditor (6 Year),District Twp,,Write-ins,1,1,0,0
Berks,Township Auditor (4 Year),District Twp,,Write-ins,21,17,4,0
Berks,Township Supervisor,Douglass Twp,REP,Ron Mest,679,593,85,1
Berks,Township Supervisor,Douglass Twp,NP,"Eden Richard, Jr.",415,263,149,3
Berks,Township Supervisor,Douglass Twp,,Write-ins,1,1,0,0
Berks,Tax Collector,Douglass Twp,REP,Mary K. Heimbach,1049,814,231,4
Berks,Tax Collector,Douglass Twp,,Write-ins,6,5,1,0
Berks,Township Auditor (6 Year),Douglass Twp,,Write-ins,13,8,4,1
Berks,Township Auditor (4 Year),Douglass Twp,,Write-ins,11,7,3,1
Berks,Township Auditor (2 Year),Douglass Twp,,Write-ins,11,6,4,1
Berks,Judge of Elections,,IND,Alan J. Silberman,419,273,143,3
Berks,Judge of Elections,,REP,Daniell Urban,360,322,37,1
Berks,Township Supervisor,Earl Twp,DEM,William G. Moyer,675,551,123,1
Berks,Township Supervisor,Earl Twp,,Write-ins,22,14,8,0
Berks,Tax Collector,Earl Twp,REP,Kim Lord,814,694,119,1
Berks,Tax Collector,Earl Twp,,Write-ins,8,5,3,0
Berks,Township Auditor,Earl Twp,DEM,Paul Stengle,618,501,116,1
Berks,Township Auditor,Earl Twp,,Write-ins,34,24,10,0
Berks,Judge of Elections,,DEM,Theresa M. Ziegler,349,284,64,1
Berks,Inspector of Elections,,DEM,Judy A. Leister,254,198,55,1
Berks,Inspector of Elections,,REP,Kay L. Nyman,233,214,19,0
Berks,Judge of Elections,,REP,Melissa A. Ewing,360,320,40,0
Berks,Inspector of Elections,,DEM,Wendy K. Marburger,235,185,50,0
Berks,Inspector of Elections,,REP,Marguerite Furyk,211,201,10,0
Berks,School Director,Exeter Township,D/R,Julia J. Shaffer,5023,3549,1461,13
Berks,School Director,Exeter Township,D/R,Jason Mell,4440,3144,1285,11
Berks,School Director,Exeter Township,D/R,Andrea Battler,4243,3001,1232,10
Berks,School Director,Exeter Township,D/R,Joseph Cooke,4116,2943,1163,10
Berks,School Director,Exeter Township,,Write-ins,196,133,59,4
Berks,Township Supervisor (6 Year),Exeter Twp,DEM,Amanda E. Johnsen,4165,2703,1444,18
Berks,Township Supervisor (6 Year),Exeter Twp,DEM,George R. Bell III,2762,1629,1118,15
Berks,Township Supervisor (6 Year),Exeter Twp,REP,Larry Drogo,2720,2247,470,3
Berks,Township Supervisor (6 Year),Exeter Twp,REP,Michelle P. Kircher,2461,1983,474,4
Berks,Township Supervisor (6 Year),Exeter Twp,,Write-ins,42,31,11,0
Berks,Township Supervisor (2 Year),Exeter Twp,DEM,Amanda E. Johnsen,4216,2733,1462,21
