county,office,district,party,candidate,votes,election_day,mail,provisional
Indiana,County Treasurer,,,Overvotes,0,0,0,0
Indiana,County Treasurer,,,Undervotes,3896,2381,1505,10
Indiana,Magisterial District Judge,#40-3-03,D/R,Robert S. Bell,4447,3600,843,4
Indiana,Magisterial District Judge,#40-3-03,,Write-ins,69,60,9,0
Indiana,Magisterial District Judge,#40-3-03,,Overvotes,4,1,3,0
Indiana,Magisterial District Judge,#40-3-03,,Undervotes,636,520,116,0
Indiana,AUDITOR Armstrong Township,,DEM,Mary C. Rich,518,378,140,0
Indiana,AUDITOR Armstrong Township,,,Write-ins,33,29,4,0
Indiana,AUDITOR Armstrong Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR Armstrong Township,,,Undervotes,322,285,36,1
Indiana,AUDITOR Banks Township,,REP,Cindy Brink,207,191,16,0
Indiana,AUDITOR Banks Township,,,Write-ins,2,1,1,0
Indiana,AUDITOR Banks Township,,,Overvotes,1,1,0,0
Indiana,AUDITOR Banks Township,,,Undervotes,10,3,7,0
Indiana,AUDITOR Blacklick Township,,DEM,Teresa Stewart,335,253,82,0
Indiana,AUDITOR Blacklick Township,,,Write-ins,19,18,1,0
Indiana,AUDITOR Blacklick Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR Blacklick Township,,,Undervotes,118,95,23,0
Indiana,AUDITOR Brushvalley Township,,REP,Nancy Overdorff,423,365,58,0
Indiana,AUDITOR Brushvalley Township,,,Write-ins,9,6,3,0
Indiana,AUDITOR Brushvalley Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR Brushvalley Township,,,Undervotes,52,29,23,0
Indiana,AUDITOR Buffington Township,,DEM,Denise P. Huffman,243,199,44,0
Indiana,AUDITOR Buffington Township,,,Write-ins,26,26,0,0
Indiana,AUDITOR Buffington Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR Buffington Township,,,Undervotes,127,120,7,0
Indiana,AUDITOR Burrell Township,,,Write-ins,89,76,13,0
Indiana,AUDITOR Burrell Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR Burrell Township,,,Undervotes,959,767,191,1
Indiana,AUDITOR Canoe Township,,,Write-ins,19,13,6,0
Indiana,AUDITOR Canoe Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR Canoe Township,,,Undervotes,293,247,46,0
Indiana,AUDITOR Center Township,,REP,Robert Valyo,1272,1075,197,0
Indiana,AUDITOR Center Township,,,Write-ins,30,16,14,0
Indiana,AUDITOR Center Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR Center Township,,,Undervotes,256,154,102,0
Indiana,AUDITOR Cherryhill Township,,REP,Susan Learn,654,576,78,0
Indiana,AUDITOR Cherryhill Township,,,Write-ins,8,5,3,0
Indiana,AUDITOR Cherryhill Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR Cherryhill Township,,,Undervotes,81,55,26,0
Indiana,AUDITOR Conemaugh Township,,,Write-ins,42,32,10,0
Indiana,AUDITOR Conemaugh Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR Conemaugh Township,,,Undervotes,629,518,111,0
Indiana,AUDITOR Grant Township,,DEM,Martha Buckley,128,102,26,0
Indiana,AUDITOR Grant Township,,,Write-ins,9,8,1,0
Indiana,AUDITOR Grant Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR Grant Township,,,Undervotes,87,82,5,0
Indiana,AUDITOR Green Township,,,Write-ins,56,42,14,0
Indiana,AUDITOR Green Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR Green Township,,,Undervotes,926,780,144,2
Indiana,AUDITOR East Mahoning Township,,REP,Barry L. Stear,248,194,54,0
Indiana,AUDITOR East Mahoning Township,,,Write-ins,4,4,0,0
Indiana,AUDITOR East Mahoning Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR East Mahoning Township,,,Undervotes,20,11,9,0
Indiana,AUDITOR North Mahoning Township,,REP,Michele Hutton,282,240,42,0
Indiana,AUDITOR North Mahoning Township,,,Write-ins,0,0,0,0
Indiana,AUDITOR North Mahoning Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR North Mahoning Township,,,Undervotes,29,17,12,0
Indiana,AUDITOR South Mahoning Township,,DEM,Pauline J. Wells,238,206,31,1
Indiana,AUDITOR South Mahoning Township,,,Write-ins,19,19,0,0
Indiana,AUDITOR South Mahoning Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR South Mahoning Township,,,Undervotes,93,80,13,0
Indiana,AUDITOR West Mahoning Township,,REP,Ronna Prindible,107,96,11,0
Indiana,AUDITOR West Mahoning Township,,,Write-ins,0,0,0,0
Indiana,AUDITOR West Mahoning Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR West Mahoning Township,,,Undervotes,9,8,1,0
Indiana,AUDITOR Montgomery Township,,DEM,April M. Boyer,251,191,60,0
Indiana,AUDITOR Montgomery Township,,,Write-ins,15,15,0,0
Indiana,AUDITOR Montgomery Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR Montgomery Township,,,Undervotes,119,110,9,0
Indiana,AUDITOR Pine Township,,,Write-ins,13,7,6,0
Indiana,AUDITOR Pine Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR Pine Township,,,Undervotes,402,331,71,0
Indiana,AUDITOR Rayne Township,,,Write-ins,45,35,10,0
Indiana,AUDITOR Rayne Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR Rayne Township,,,Undervotes,757,552,202,3
Indiana,AUDITOR Washington Township,,,Write-ins,34,27,7,0
Indiana,AUDITOR Washington Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR Washington Township,,,Undervotes,448,359,89,0
Indiana,AUDITOR East Wheatfield Township,,,Write-ins,36,28,8,0
Indiana,AUDITOR East Wheatfield Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR East Wheatfield Township,,,Undervotes,539,444,94,1
Indiana,AUDITOR West Wheatfield Township,,REP,Virginia A. Somers,564,487,76,1
Indiana,AUDITOR West Wheatfield Township,,,Write-ins,14,11,3,0
Indiana,AUDITOR West Wheatfield Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR West Wheatfield Township,,,Undervotes,96,58,38,0
Indiana,AUDITOR White Township,,REP,Donna Cousins,3543,2685,852,6
Indiana,AUDITOR White Township,,,Write-ins,118,94,24,0
Indiana,AUDITOR White Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR White Township,,,Undervotes,1026,553,470,3
Indiana,AUDITOR Young Township,,REP,Wendy McGinnis,345,310,35,0
Indiana,AUDITOR Young Township,,,Write-ins,6,5,1,0
Indiana,AUDITOR Young Township,,,Overvotes,1,0,1,0
Indiana,AUDITOR Young Township,,,Undervotes,84,62,22,0
Indiana,AUDITOR Buffington Township,,,Write-ins,38,35,3,0
Indiana,AUDITOR Buffington Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR Buffington Township,,,Undervotes,358,310,48,0
Indiana,AUDITOR Canoe Township,,,Write-ins,23,15,8,0
Indiana,AUDITOR Canoe Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR Canoe Township,,,Undervotes,289,245,44,0
Indiana,AUDITOR South Mahoning Township,,,Write-ins,36,32,3,1
Indiana,AUDITOR South Mahoning Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR South Mahoning Township,,,Undervotes,314,273,41,0
Indiana,AUDITOR Pine Township,,,Write-ins,11,6,5,0
Indiana,AUDITOR Pine Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR Pine Township,,,Undervotes,404,332,72,0
Indiana,AUDITOR Armagh Borough,,,Write-ins,1,1,0,0
Indiana,AUDITOR Armagh Borough,,,Overvotes,0,0,0,0
Indiana,AUDITOR Armagh Borough,,,Undervotes,18,16,2,0
Indiana,AUDITOR Creekside Borough,,,Write-ins,2,2,0,0
Indiana,AUDITOR Creekside Borough,,,Overvotes,0,0,0,0
Indiana,AUDITOR Creekside Borough,,,Undervotes,62,60,2,0
Indiana,AUDITOR Smicksburg Borough,,,Write-ins,12,12,0,0
Indiana,AUDITOR Smicksburg Borough,,,Overvotes,0,0,0,0
Indiana,AUDITOR Smicksburg Borough,,,Undervotes,2,1,1,0
Indiana,AUDITOR Creekside Borough,,,Write-ins,1,1,0,0
Indiana,AUDITOR Creekside Borough,,,Overvotes,0,0,0,0
Indiana,AUDITOR Creekside Borough,,,Undervotes,63,61,2,0
Indiana,AUDITOR Smicksburg Borough,,,Write-ins,12,12,0,0
Indiana,AUDITOR Smicksburg Borough,,,Overvotes,0,0,0,0
Indiana,AUDITOR Smicksburg Borough,,,Undervotes,2,1,1,0
Indiana,AUDITOR Smicksburg Borough,,,Write-ins,1,1,0,0
Indiana,AUDITOR Smicksburg Borough,,,Overvotes,0,0,0,0
Indiana,AUDITOR Smicksburg Borough,,,Undervotes,13,12,1,0
Indiana,AUDITOR Pine Township,,,Write-ins,12,7,5,0
Indiana,AUDITOR Pine Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR Pine Township,,,Undervotes,403,331,72,0
Indiana,AUDITOR White Township,,REP,William Smith,3536,2685,845,6
Indiana,AUDITOR White Township,,,Write-ins,124,98,26,0
Indiana,AUDITOR White Township,,,Overvotes,0,0,0,0
Indiana,AUDITOR White Township,,,Undervotes,1027,549,475,3
Indiana,CONSTABLE Armagh Borough,,,Write-ins,0,0,0,0
Indiana,CONSTABLE Armagh Borough,,,Overvotes,0,0,0,0
Indiana,CONSTABLE Armagh Borough,,,Undervotes,19,17,2,0
Indiana,CONSTABLE Glen Campbell Borough,,,Write-ins,5,5,0,0
Indiana,CONSTABLE Glen Campbell Borough,,,Overvotes,0,0,0,0
Indiana,CONSTABLE Glen Campbell Borough,,,Undervotes,55,46,9,0
Indiana,CONSTABLE Marion Center Borough,,,Write-ins,3,3,0,0
Indiana,CONSTABLE Marion Center Borough,,,Overvotes,0,0,0,0
Indiana,CONSTABLE Marion Center Borough,,,Undervotes,105,92,13,0
Indiana,CONSTABLE Plumville Borough,,,Write-ins,2,2,0,0
Indiana,CONSTABLE Plumville Borough,,,Overvotes,0,0,0,0
Indiana,CONSTABLE Plumville Borough,,,Undervotes,57,53,4,0
Indiana,CONSTABLE Saltsburg Borough,,REP,Robert Manning,212,183,29,0
Indiana,CONSTABLE Saltsburg Borough,,,Write-ins,7,6,1,0
Indiana,CONSTABLE Saltsburg Borough,,,Overvotes,0,0,0,0
Indiana,CONSTABLE Saltsburg Borough,,,Undervotes,46,31,15,0
Indiana,CONSTABLE Shelocta Borough,,,Write-ins,1,1,0,0
Indiana,CONSTABLE Shelocta Borough,,,Overvotes,0,0,0,0
Indiana,CONSTABLE Shelocta Borough,,,Undervotes,24,22,2,0
Indiana,CONSTABLE Smicksburg Borough,,,Write-ins,2,2,0,0
Indiana,CONSTABLE Smicksburg Borough,,,Overvotes,0,0,0,0
Indiana,CONSTABLE Smicksburg Borough,,,Undervotes,12,11,1,0
Indiana,CONSTABLE Conemaugh Township,,,Write-ins,45,37,8,0
Indiana,CONSTABLE Conemaugh Township,,,Overvotes,0,0,0,0
Indiana,CONSTABLE Conemaugh Township,,,Undervotes,626,513,113,0
Indiana,CONSTABLE Grant Township,,,Write-ins,24,21,3,0
Indiana,CONSTABLE Grant Township,,,Overvotes,0,0,0,0
Indiana,CONSTABLE Grant Township,,,Undervotes,200,171,29,0
Indiana,CONSTABLE Green Township,,,Write-ins,48,41,7,0
Indiana,CONSTABLE Green Township,,,Overvotes,0,0,0,0
Indiana,CONSTABLE Green Township,,,Undervotes,934,781,151,2
Indiana,CONSTABLE East Mahoning Township,,,Write-ins,23,17,6,0
Indiana,CONSTABLE East Mahoning Township,,,Overvotes,0,0,0,0
Indiana,CONSTABLE East Mahoning Township,,,Undervotes,249,192,57,0
Indiana,CONSTABLE Washington Township,,,Write-ins,26,19,7,0
Indiana,CONSTABLE Washington Township,,,Overvotes,0,0,0,0
Indiana,CONSTABLE Washington Township,,,Undervotes,456,367,89,0
Indiana,CONSTABLE Young Township,,,Write-ins,30,29,1,0
Indiana,CONSTABLE Young Township,,,Overvotes,0,0,0,0
Indiana,CONSTABLE Young Township,,,Undervotes,406,348,58,0
Indiana,Mayor Armagh Borough,,,Write-ins,6,6,0,0
Indiana,Mayor Armagh Borough,,,Overvotes,0,0,0,0
Indiana,Mayor Armagh Borough,,,Undervotes,13,11,2,0
Indiana,Mayor Blarisville Borough,,DEM,Michael Walstrom,676,499,176,1
Indiana,Mayor Blarisville Borough,,,Write-ins,114,99,15,0
Indiana,Mayor Blarisville Borough,,,Overvotes,1,1,0,0
Indiana,Mayor Blarisville Borough,,,Undervotes,205,181,24,0
Indiana,Mayor Cherry Tree Borough,,,Write-ins,19,17,1,1
Indiana,Mayor Cherry Tree Borough,,,Overvotes,0,0,0,0
Indiana,Mayor Cherry Tree Borough,,,Undervotes,45,39,5,1
Indiana,Mayor Clymer Borough,,D/R,James Patterson,220,171,49,0
Indiana,Mayor Clymer Borough,,,Write-ins,8,8,0,0
Indiana,Mayor Clymer Borough,,,Overvotes,0,0,0,0
Indiana,Mayor Clymer Borough,,,Undervotes,45,31,14,0
Indiana,Mayor Creekside Borough,,,Write-ins,4,4,0,0
Indiana,Mayor Creekside Borough,,,Overvotes,0,0,0,0
Indiana,Mayor Creekside Borough,,,Undervotes,60,58,2,0
Indiana,Mayor Ernest Borough,,REP,Sandra M. Waldenville,46,44,2,0
Indiana,Mayor Ernest Borough,,,Write-ins,8,7,1,0
Indiana,Mayor Ernest Borough,,,Overvotes,0,0,0,0
Indiana,Mayor Ernest Borough,,,Undervotes,20,13,7,0
Indiana,Mayor Glen Campbell Borough,,REP,Chris White,46,40,6,0
Indiana,Mayor Glen Campbell Borough,,,Write-ins,5,5,0,0
Indiana,Mayor Glen Campbell Borough,,,Overvotes,0,0,0,0
Indiana,Mayor Glen Campbell Borough,,,Undervotes,9,6,3,0
Indiana,Mayor Homer City Borough,,DEM,Arlene Wanatosky,183,122,60,1
Indiana,Mayor Homer City Borough,,REP,Kyle A. Cobaugh,331,302,29,0
Indiana,Mayor Homer City Borough,,,Write-ins,1,0,1,0
Indiana,Mayor Homer City Borough,,,Overvotes,0,0,0,0
Indiana,Mayor Homer City Borough,,,Undervotes,15,9,6,0
Indiana,Mayor Indiana Borough,,DEM,Charles M. Simelton,1232,918,307,7
Indiana,Mayor Indiana Borough,,REP,William Simmons,991,840,151,0
Indiana,Mayor Indiana Borough,,,Write-ins,6,5,1,0
Indiana,Mayor Indiana Borough,,,Overvotes,0,0,0,0
Indiana,Mayor Indiana Borough,,,Undervotes,63,49,14,0
Indiana,Mayor Marion Center Borough,,REP,Chris Bloom,96,85,11,0
Indiana,Mayor Marion Center Borough,,,Write-ins,2,2,0,0
Indiana,Mayor Marion Center Borough,,,Overvotes,0,0,0,0
Indiana,Mayor Marion Center Borough,,,Undervotes,10,8,2,0
Indiana,Mayor Plumville Borough,,REP,Brian W. Bailey,51,47,4,0
Indiana,Mayor Plumville Borough,,,Write-ins,1,1,0,0
Indiana,Mayor Plumville Borough,,,Overvotes,0,0,0,0
Indiana,Mayor Plumville Borough,,,Undervotes,7,7,0,0
Indiana,Mayor Saltsburg Borough,,DEM,Michelle Jesko,163,124,39,0
Indiana,Mayor Saltsburg Borough,,REP,Douglas S. Kull,94,88,6,0
Indiana,Mayor Saltsburg Borough,,,Write-ins,3,3,0,0
Indiana,Mayor Saltsburg Borough,,,Overvotes,0,0,0,0
Indiana,Mayor Saltsburg Borough,,,Undervotes,5,5,0,0
Indiana,Mayor Shelocta Borough,,,Write-ins,7,7,0,0
Indiana,Mayor Shelocta Borough,,,Overvotes,0,0,0,0
Indiana,Mayor Shelocta Borough,,,Undervotes,18,16,2,0
Indiana,Mayor Smicksburg Borough,,,Write-ins,12,12,0,0
Indiana,Mayor Smicksburg Borough,,,Overvotes,0,0,0,0
Indiana,Mayor Smicksburg Borough,,,Undervotes,2,1,1,0
Indiana,Member of Council Armagh Borough,,,Write-ins,21,21,0,0
Indiana,Member of Council Armagh Borough,,,Overvotes,0,0,0,0
Indiana,Member of Council Armagh Borough,,,Undervotes,36,30,6,0
Indiana,Member of Council Cherry Tree Borough,,,Write-ins,52,49,0,3
Indiana,Member of Council Cherry Tree Borough,,,Overvotes,0,0,0,0
Indiana,Member of Council Cherry Tree Borough,,,Undervotes,140,119,18,3
Indiana,Member of Council Creekside Borough,,DEM,Jeremy Vickhouse,31,30,1,0
Indiana,Member of Council Creekside Borough,,DEM,Keith R. Mancuso,22,21,1,0
Indiana,Member of Council Creekside Borough,,REP,Robert C. Fairman,51,49,2,0
Indiana,Member of Council Creekside Borough,,,Write-ins,0,0,0,0
Indiana,Member of Council Creekside Borough,,,Overvotes,0,0,0,0
Indiana,Member of Council Creekside Borough,,,Undervotes,88,86,2,0
Indiana,Member of Council Glen Campbell Borough,,REP,Jeremiah Myers,49,44,5,0
Indiana,Member of Council Glen Campbell Borough,,,Write-ins,34,30,4,0
Indiana,Member of Council Glen Campbell Borough,,,Overvotes,0,0,0,0
Indiana,Member of Council Glen Campbell Borough,,,Undervotes,97,79,18,0
Indiana,Member of Council Blairsville Ward #1,,DEM,Kaitlyn Sagely,226,184,42,0
Indiana,Member of Council Blairsville Ward #1,,,Write-ins,26,24,2,0
Indiana,Member of Council Blairsville Ward #1,,,Overvotes,0,0,0,0
Indiana,Member of Council Blairsville Ward #1,,,Undervotes,70,61,9,0
Indiana,Member of Council Blairsville Ward #2,,,Write-ins,116,106,10,0
Indiana,Member of Council Blairsville Ward #2,,,Overvotes,0,0,0,0
Indiana,Member of Council Blairsville Ward #2,,,Undervotes,207,151,55,1
Indiana,Member of Council Blairsville Ward #3,,D/R,Jeff Marshall,300,208,92,0
Indiana,Member of Council Blairsville Ward #3,,,Write-ins,14,14,0,0
Indiana,Member of Council Blairsville Ward #3,,,Overvotes,0,0,0,0
Indiana,Member of Council Blairsville Ward #3,,,Undervotes,37,32,5,0
Indiana,Member of Council Indiana West,,DEM,Kathy Maple,629,477,150,2
Indiana,Member of Council Indiana West,,DEM,Garrett E. Milnes,539,401,136,2
Indiana,Member of Council Indiana West,,REP,Luke DeBuyser,318,282,36,0
Indiana,Member of Council Indiana West,,REP,Tamara Lynne Collazzo,297,257,40,0
Indiana,Member of Council Indiana West,,,Write-ins,2,2,0,0
Indiana,Member of Council Indiana West,,,Overvotes,4,2,2,0
Indiana,Member of Council Indiana West,,,Undervotes,193,169,24,0
Indiana,Member of Council Indiana East,,DEM,Nathaniel Vanderneck,694,495,196,3
Indiana,Member of Council Indiana East,,DEM,Jonathan M. Smith,676,470,203,3
Indiana,Member of Council Indiana East,,REP,Madison Sabo,510,451,59,0
Indiana,Member of Council Indiana East,,REP,Kimberly Dodds,487,431,56,0
Indiana,Member of Council Indiana East,,,Write-ins,4,3,1,0
Indiana,Member of Council Indiana East,,,Overvotes,8,6,2,0
Indiana,Member of Council Indiana East,,,Undervotes,223,178,41,4
Indiana,Member of Council Indiana East,,DEM,Betsy Sarneso,776,552,221,3
Indiana,Member of Council Indiana East,,REP,Aaron F. Ludwig,497,444,53,0
Indiana,Member of Council Indiana East,,,Write-ins,0,0,0,0
Indiana,Member of Council Indiana East,,,Overvotes,0,0,0,0
Indiana,Member of Council Indiana East,,,Undervotes,28,21,5,2
Indiana,Member of Council Clymer Borough,,DEM,John A. Hughmanic,142,99,43,0
Indiana,Member of Council Clymer Borough,,DEM,Louis Tate,149,102,47,0
Indiana,Member of Council Clymer Borough,,REP,Stephanie Polosky-Brilhart,173,131,42,0
Indiana,Member of Council Clymer Borough,,REP,Aaron Packer,191,149,42,0
Indiana,Member of Council Clymer Borough,,,Write-ins,22,21,1,0
Indiana,Member of Council Clymer Borough,,,Overvotes,0,0,0,0
Indiana,Member of Council Clymer Borough,,,Undervotes,415,338,77,0
Indiana,Member of Council Homer City Borough,,DEM,"Joseph S. Iezzi, Sr.",381,301,79,1
Indiana,Member of Council Homer City Borough,,DEM,Christina Worcester,348,274,74,0
Indiana,Member of Council Homer City Borough,,D/R,Kenneth Cal Cecconi,315,256,59,0
Indiana,Member of Council Homer City Borough,,DEM,Matthew Black,329,262,67,0
Indiana,Member of Council Homer City Borough,,,Write-ins,35,32,3,0
Indiana,Member of Council Homer City Borough,,,Overvotes,4,0,4,0
Indiana,Member of Council Homer City Borough,,,Undervotes,708,607,98,3
Indiana,Member of Council Saltsburg Borough,,DEM,John A. Lombardo,144,110,34,0
Indiana,Member of Council Saltsburg Borough,,D/R,Karen M. Cumberledge,124,99,25,0
Indiana,Member of Council Saltsburg Borough,,REP,David E. Pizer,182,159,23,0
Indiana,Member of Council Saltsburg Borough,,REP,Abraham E. Kline,147,132,15,0
Indiana,Member of Council Saltsburg Borough,,REP,Jody Claypool,129,118,11,0
Indiana,Member of Council Saltsburg Borough,,,Write-ins,32,29,3,0
Indiana,Member of Council Saltsburg Borough,,,Overvotes,0,0,0,0
Indiana,Member of Council Saltsburg Borough,,,Undervotes,302,233,69,0
Indiana,Member of Council Ernest Borough,,DEM,Lori A. Davidson,42,33,9,0
Indiana,Member of Council Ernest Borough,,REP,Nathan Coleman,47,44,3,0
Indiana,Member of Council Ernest Borough,,,Write-ins,3,3,0,0
Indiana,Member of Council Ernest Borough,,,Overvotes,0,0,0,0
Indiana,Member of Council Ernest Borough,,,Undervotes,56,48,8,0
Indiana,Member of Council Marion Center Borough,,REP,Bonnie McCracken,90,81,9,0
Indiana,Member of Council Marion Center Borough,,REP,Russell L. Lippert,75,66,9,0
Indiana,Member of Council Marion Center Borough,,,Write-ins,5,4,1,0
Indiana,Member of Council Marion Center Borough,,,Overvotes,0,0,0,0
Indiana,Member of Council Marion Center Borough,,,Undervotes,46,39,7,0
Indiana,Member of Council Plumville Borough,,,Write-ins,14,11,3,0
Indiana,Member of Council Plumville Borough,,,Overvotes,0,0,0,0
Indiana,Member of Council Plumville Borough,,,Undervotes,104,99,5,0
Indiana,Member of Council Shelocta Borough,,,Write-ins,16,16,0,0
Indiana,Member of Council Shelocta Borough,,,Overvotes,0,0,0,0
Indiana,Member of Council Shelocta Borough,,,Undervotes,34,30,4,0
Indiana,Member of Council Smicksburg Borough,,,Write-ins,10,10,0,0
Indiana,Member of Council Smicksburg Borough,,,Overvotes,0,0,0,0
Indiana,Member of Council Smicksburg Borough,,,Undervotes,18,16,2,0
Indiana,Member of Council Shelocta Borough,,,Write-ins,10,10,0,0
Indiana,Member of Council Shelocta Borough,,,Overvotes,0,0,0,0
Indiana,Member of Council Shelocta Borough,,,Undervotes,65,59,6,0
Indiana,Member of Council Armagh Borough,,,Write-ins,7,7,0,0
Indiana,Member of Council Armagh Borough,,,Overvotes,0,0,0,0
Indiana,Member of Council Armagh Borough,,,Undervotes,12,10,2,0
Indiana,Member of Council Homer City Borough,,DEM,Arlene Wanatosky,205,147,57,1
Indiana,Member of Council Homer City Borough,,REP,Avinash Harindran,302,268,34,0
Indiana,Member of Council Homer City Borough,,,Write-ins,2,2,0,0
Indiana,Member of Council Homer City Borough,,,Overvotes,1,1,0,0
Indiana,Member of Council Homer City Borough,,,Undervotes,20,15,5,0
Indiana,Member of Council Marion Center Borough,,REP,Russell L. Lippert,86,77,9,0
Indiana,Member of Council Marion Center Borough,,,Write-ins,3,3,0,0
Indiana,Member of Council Marion Center Borough,,,Overvotes,0,0,0,0
Indiana,Member of Council Marion Center Borough,,,Undervotes,19,15,4,0
Indiana,Member of Council Saltsburg Borough,,DEM,Alberta Stanfield,117,82,35,0
Indiana,Member of Council Saltsburg Borough,,REP,Michael DeForno,145,135,10,0
Indiana,Member of Council Saltsburg Borough,,,Write-ins,1,1,0,0
Indiana,Member of Council Saltsburg Borough,,,Overvotes,0,0,0,0
Indiana,Member of Council Saltsburg Borough,,,Undervotes,2,2,0,0
Indiana,SUPERVISOR Armstrong Township,,REP,William Daniel George,714,597,116,1
Indiana,SUPERVISOR Armstrong Township,,,Write-ins,17,11,6,0
Indiana,SUPERVISOR Armstrong Township,,,Overvotes,0,0,0,0
Indiana,SUPERVISOR Armstrong Township,,,Undervotes,142,84,58,0
Indiana,SUPERVISOR Banks Township,,REP,Kevin Lucas,209,194,15,0
Indiana,SUPERVISOR Banks Township,,,Write-ins,1,0,1,0
Indiana,SUPERVISOR Banks Township,,,Overvotes,0,0,0,0
Indiana,SUPERVISOR Banks Township,,,Undervotes,10,2,8,0
Indiana,SUPERVISOR Blacklick Township,,REP,Terry Stiles,409,329,80,0
Indiana,SUPERVISOR Blacklick Township,,,Write-ins,9,8,1,0
Indiana,SUPERVISOR Blacklick Township,,,Overvotes,0,0,0,0
Indiana,SUPERVISOR Blacklick Township,,,Undervotes,54,29,25,0
Indiana,SUPERVISOR Brushvalley Township,,D/R,Benjamin T. Brendlinger,433,354,79,0
Indiana,SUPERVISOR Brushvalley Township,,,Write-ins,15,14,1,0
Indiana,SUPERVISOR Brushvalley Township,,,Overvotes,0,0,0,0
Indiana,SUPERVISOR Brushvalley Township,,,Undervotes,36,32,4,0
Indiana,SUPERVISOR Buffington Township,,DEM,Robert Schillinger,200,157,43,0
Indiana,SUPERVISOR Buffington Township,,REP,William J. Graham,185,177,8,0
Indiana,SUPERVISOR Buffington Township,,,Write-ins,4,4,0,0
Indiana,SUPERVISOR Buffington Township,,,Overvotes,0,0,0,0
Indiana,SUPERVISOR Buffington Township,,,Undervotes,7,7,0,0
Indiana,SUPERVISOR Burrell Township,,DEM,John Shields,516,375,140,1
Indiana,SUPERVISOR Burrell Township,,REP,Timothy J. Ault,509,447,62,0
Indiana,SUPERVISOR Burrell Township,,,Write-ins,6,5,1,0
Indiana,SUPERVISOR Burrell Township,,,Overvotes,0,0,0,0
Indiana,SUPERVISOR Burrell Township,,,Undervotes,17,16,1,0
Indiana,SUPERVISOR Canoe Township,,REP,Elmer M. Williard,195,168,27,0
